"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"GERENTE DE VENTAS REGIONAL","ADVICE","Gerente","Directivos - Ejecutivos","Hace 6 días ","Seleccionamos para importante empresa de maquinaria y soluciones para la industria química. Buscamos: Personas con marcado perfil comercial y formación ac ...","montevideo","/anuncio/gerente-de-ventas-regional-6eutg",2019-02-06 21:36:46
"OPERARIA FEMENINA","cytrux s.a.","Peon","Producción","Hace 6 días ","Operaria femenina lavadero industrial operaria","montevideo","/anuncio/operaria-femenina-psnsh",2019-02-06 21:36:46
"CONDUCTOR",NA,"Peon","Servicios - Oficios","Hace 6 días "," SI te gusta manejar y tratar con público, sos cuidadoso y responsable, tenés libreta CAT E de Montevideo y estás dispuesto a trabajar ?","montevideo","/anuncio/conductor-taq39",2019-02-06 21:36:46
"FIAMBRERO/A",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 6 días ","  si realmente necesitas trabajar y tenes amabilidad con  el publico no importa si tienes mas de 40 años.","montevideo","/anuncio/fiambrero-a-dpvs7",2019-02-06 21:36:46
"CAJERA ABITAB",NA,"Auxiliar","Ventas - Comercial","Hace 6 días "," para suplencia Zona Lezica, con experiencia en ABITAB excluyente","montevideo","/anuncio/cajera-abitab-4r2j2",2019-02-06 21:36:46
"CHOFER PARA TAXI","Empresa Taxi","Peon","Servicios - Oficios","Hace 6 días ","Chofer para Taxi:  Trato directo con propietario.  Trabajo efectivo. Turno diurnos o nocturno a convenir. Se prioriza responsabilidad y buen trato del vehí ...","montevideo","/anuncio/chofer-para-taxi-rvgvq",2019-02-06 21:36:46
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 6 días "," Para aplicaciones con empresa Literal E.","montevideo","/anuncio/chofer-pu2d5",2019-02-06 21:36:46
"VOLANTERA",NA,"Auxiliar","Ventas - Comercial","Hace 6 días "," de 18 a 20 años para colegio","montevideo","/anuncio/volantera-j48hh",2019-02-06 21:36:46
"AUXILIAR PARA JARDIN",NA,"Auxiliar","Educación - Recreación - Deportes","Hace 6 días "," Jardin de Infantes.  (femenino) Referencias","montevideo","/anuncio/auxiliar-para-jardin-39y8v",2019-02-06 21:36:46
"MARKETING Y PUBLICIDAD",NA,"Auxiliar","Tecnologías de la información","Hace 5 días "," Emprendedores - OPORTUNIDAD. Empresa internacional mexicana ofrece trabajo a medio tiempo o comp. áreas promoción,ventas, desarrollo. Ideal amas de casa e ...","montevideo","/anuncio/marketing-y-publicidad-yyt23",2019-02-06 21:36:46
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 5 días "," Para el interior para reconocida Empresa del rubro Riego  Se valorara experiencia en ventas sector agropecuario, indicar que zona puede atender","montevideo","/anuncio/vendedor-yuq3n",2019-02-06 21:36:46
"PELUQUERA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 5 días "," Colorista trabajo fijo","montevideo","/anuncio/peluquera-jbrrj",2019-02-06 21:36:46
"MOZO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 5 días ","Mozo/a con experiencia, dinámico/a y buena presencia. Preparado del salón, fajinado y servicio a la mesa.","montevideo","/anuncio/mozo-eddje",2019-02-06 21:36:46
"TOP SYSTEMS: DESARROLLADOR JAVA SEMI SENIOR","ADVICE","Analista","Tecnologías de la información","Hace 6 días ","Personas con formación en carreras vinculadas al área de Sistemas. Deberán contar con manejo de inglés y portugués a nivel intermedio (no excluyente). Será ...","montevideo","/anuncio/top-systems-desarrollador-java-semi-senior-zr2mv",2019-02-06 21:36:46
"TOP SYSTEMS: LÍDER TÉCNICO- DESARROLLADOR JAVA SENIOR","ADVICE","Analista","Tecnologías de la información","Hace 6 días ","Ingenieros en Sistemas que cuenten con 5 años de experiencia en Desarrollo en Java. A su vez, deberán contar con 5 años de experiencia en Análisis y Diseño ...","montevideo","/anuncio/top-systems-lider-tecnico-desarrollador-java-senior-3u4de",2019-02-06 21:36:46
"PELUQUERA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 6 días "," Profesional, para importante Salon. con experiencia comprobable.","montevideo","/anuncio/peluquera-z7vpu",2019-02-06 21:36:46
"OPERARIO",NA,"Peon","Producción","Hace 6 días "," Para toda tarea en fábrica de alimentos  ","montevideo","/anuncio/operario-qdrtp",2019-02-06 21:36:46
"CONFITERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 6 días "," Con experiencia","montevideo","/anuncio/confitero-dbpde",2019-02-06 21:36:46
"ADMINISTRATIVO/A",NA,"Auxiliar","Administración - Secretariado","Hace 6 días "," Con experiencia en Wincont Memory","montevideo","/anuncio/administrativo-a-mm7ay",2019-02-06 21:36:46
"PROFESOR BARBERÍA",NA,"Profesional","Educación - Recreación - Deportes","Hace 6 días "," PROFESOR para barbería y peluquería masculina, actualizado. Mensaje de texto o whatsapp < 091388021","montevideo","/anuncio/profesor-barberia-ybyy7",2019-02-06 21:36:46
"MECÁNICO AUTOMOTRIZ",NA,"Técnico / Especialista","Producción","Hace 6 días "," MECANICO autos, máquinas. Changa en zona Ruta 8 y Ruta 11. Mensaje de texto o whatsapp < 091388021","montevideo","/anuncio/mecanico-automotriz-pmy3p",2019-02-06 21:36:46
"APRENDIZ PANADERO",NA,"Técnico / Especialista","Servicios - Oficios","Hace 6 días ","Limpiar. Acomodar. Ordenar. mantener el orden y limpieza del lugar de trabajo, alcanzar latas, pasarles grasa, barrer, estibar, acomodar. aprendiz panaderi ...","montevideo","/anuncio/aprendiz-panadero-946s3",2019-02-06 21:36:46
"CHOFERES",NA,"Peon","Servicios - Oficios","Hace 6 días "," Remises La Española Imprescindible libreta profesional categoría E de Montevideo.","montevideo","/anuncio/choferes-nm365",2019-02-06 21:36:46
"PEON",NA,"Peon","Producción","Hace 6 días "," Tareas varias con licencdia de conducir categoria C excluyente de 25 a 35 años","montevideo","/anuncio/peon-mt72u",2019-02-06 21:36:46
"PROFESORA DE INGLES",NA,"Profesional","Educación - Recreación - Deportes","Hace 6 días "," Para instituto en Parque Posadas","montevideo","/anuncio/profesora-de-ingles-5bg6j",2019-02-06 21:36:46
"VENDEDOR/A",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 6 días "," Para farmacia en Cuidad de la Costa Idoneidad y experiencia","montevideo","/anuncio/vendedor-a-m2v22",2019-02-06 21:36:46
"CHOFER","1919 y 141","Oficial","Servicios - Oficios","Hace 6 días ","trabajo principalmente fines de semana responsabilidad y dedicacion para el auto","montevideo","/anuncio/chofer-n6vye",2019-02-06 21:36:46
"CHOFER DE TAXI",NA,"Peon","Servicios - Oficios","Hace 6 días "," chofer taxi para importante flota  para ambos turnos y suplencias , imprescindible ref. laborales y libreta categoría E , 100 % cumplimiento de Laudo .","montevideo","/anuncio/chofer-de-taxi-58j7r",2019-02-06 21:36:46
"PINTOR DE AUTOS",NA,"Oficial","Servicios - Oficios","Hace 6 días "," Medio oficial preparador","montevideo","/anuncio/pintor-de-autos-994dr",2019-02-06 21:36:46
"CORTADOR/ AYUDANTE",NA,"Auxiliar","Servicios - Oficios","Hace 5 días "," Para carniceria en supermercado con referencias y experiencia.","montevideo","/anuncio/cortador-ayudante-828nj",2019-02-06 21:36:46
"ENCARGADO DE TURNO - VENDEDOR","S & U  Consultores","Ejecutivo Comercial","Ventas - Comercial","Hace 5 días ","ENCARGADO DE TURNO PARA EMPRESA DE SERVICIOS. Nuestra búsqueda se orienta a personas con bachillerato completo (preferentemente), se valorará formación en  ...","montevideo","/anuncio/vendedor-bsgrt",2019-02-06 21:36:46
"COCINERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 5 días ","  con experiencia, inútil si no es del ramo. ","montevideo","/anuncio/cocinero-a7j82",2019-02-06 21:36:46
"COCINERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 5 días ","  dinámico con experiencia ","montevideo","/anuncio/cocinero-maqjr",2019-02-06 21:36:46
"VENDEDORA",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 5 días "," VENDEDORA experiente, cococimientos amplios ventas super y otros,  ideal para quienes deseen cambiar de trabajo y ganar mas $$$. sueldo, com. viaticos. l ...","montevideo","/anuncio/vendedora-pd645",2019-02-06 21:36:46
"AUXILIAR DE VENTAS",NA,"Auxiliar","Ventas - Comercial","Hace 5 días "," Para supermercado. con experiencia y referencias.","montevideo","/anuncio/auxiliar-de-ventas-2emv5",2019-02-06 21:36:46
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 5 días "," Ambos sexos Dueño selecciona. Buen ambiente laboral. capacitación","montevideo","/anuncio/chofer-9sesy",2019-02-06 21:36:46
"CAJERA",NA,"Auxiliar","Ventas - Comercial","Hace 5 días "," Para supermercado. con experiencia y referencias.","montevideo","/anuncio/cajera-egtt2",2019-02-06 21:36:46
"PORTERO",NA,"Auxiliar","Seguridad - Vigilancia","Hace 5 días ","  para edificio de categoria, con suma experiencia, manejo de PC, ingles,  de 30 a 60 años, con disponibilidad horaria","montevideo","/anuncio/portero-de8m3",2019-02-06 21:36:46
"CAJERO",NA,"Auxiliar","Cadetería - Cobranzas","Hace 5 días "," con experiencia","montevideo","/anuncio/cajero-n2em3",2019-02-06 21:36:46
"OFICIAL ARMADOR",NA,"Oficial","Producción","Hace 5 días "," Con experiencia necesita fábrica de calzados Estrella.","montevideo","/anuncio/oficial-armador-eznsz",2019-02-06 21:36:46
"OFICIAL ENVASADORA",NA,"Medio Oficial","Producción","Hace 5 días "," Con experiencia en calzado excluyente, necesita fábrica de calzados Estrella.","montevideo","/anuncio/oficial-envasadora-n78u7",2019-02-06 21:36:46
"ESPECIALISTA SISTEMAS LINUX",NA,"Asistente","Tecnologías de la información","Hace 5 días ","Buscamos una persona proactiva, orientada al cliente, con capacidad de trabajar bajo presión y con ganas de aprender y crecer en una empresa Uruguaya Líder ...","montevideo","/anuncio/especialista-sistemas-linux-bbet9",2019-02-06 21:36:46
"REPARTIDORES",NA,"Auxiliar","Logística - Distribución","Hace 5 días "," Distribuidores y mayoristas con cartera de clientes, para panificadora y fabrica de masas","montevideo","/anuncio/repartidores-6jmz8",2019-02-06 21:36:46
"MOZO/A",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 5 días "," Para cafeteria con conocimientos de cocina.  Disponibilidad horaria y buena presencia.","montevideo","/anuncio/mozo-a-9mevy",2019-02-06 21:36:46
"MAQUINISTA PARA BOBCAT Y CAMIÓN DE TRASLADO","BENEPLAN S.A","Oficial","Producción","Hace 5 días ","Se necesita maquinista para operar mini-cargador BOBCAT y Chófer del camión que lo traslada. Libreta Profesional tipo DH.","montevideo","/anuncio/maquinista-para-bobcat-y-camion-de-traslado-5ze5e",2019-02-06 21:36:46
"MECÁNICOS OFICIAL",NA,"Técnico / Especialista","Servicios - Oficios","Hace 5 días "," MECÁNICOS OFICIAL o mediooficial con experiencia para Taller con Servicios oficiales, zona Puente Carrasco.","montevideo","/anuncio/mecanicos-oficial-mn7te",2019-02-06 21:36:46
"AUXILIAR CONTABLE Y ADMINISTRACION",NA,"Auxiliar","Administración - Secretariado","Hace 5 días "," Auxiliar Contable para Administracion de Propiedades","montevideo","/anuncio/auxiliar-contable-y-administracion-g2jav",2019-02-06 21:36:46
"ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 5 días "," Ambos sexos ,  con conocimientos de computación y administración, experiencia laboral. Para empresa rubro automotriz.  Zona Puente de Carrasco","montevideo","/anuncio/administrativo-vnt4j",2019-02-06 21:36:46
"CHOFER PARA TAXI",NA,"Peon","Servicios - Oficios","Hace 5 días "," Dueño necesita, responsable y buenas referencias.","montevideo","/anuncio/chofer-para-taxi-75u69",2019-02-06 21:36:46
"EMPLEADO",NA,"Auxiliar","Logística - Distribución","Hace 5 días "," EMPLEADO zafral preparación  pedidos papelería mayorista,  hasta 30 años Sueldo $21.000  nominal","montevideo","/anuncio/empleado-v4tjn",2019-02-06 21:36:46
"TAXIMETRISTA","LOSADA FULL SERVICE","Oficial","Servicios - Oficios","Hace 5 días ","Buena recaudacion, cuidado del auto y responsabilidad Buena recaudacion, cuidado del auto y responsabilidad","montevideo","/anuncio/taximetrista-rm9n4",2019-02-06 21:36:46
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 5 días "," Promotor para distribuidora. Ciclo basico, libreta de chofer, auto o moto.","montevideo","/anuncio/vendedor-mqjqn",2019-02-06 21:36:46
"REPARTIDOR",NA,"Auxiliar","Cadetería - Cobranzas","Hace 5 días "," Joven entre 18 y 22 años en bicicleta","montevideo","/anuncio/repartidor-uqsr2",2019-02-06 21:36:46
"OPERARIO",NA,"Peon","Producción","Hace 5 días "," con conocimientos en cortinas metálicas","montevideo","/anuncio/operario-jtad5",2019-02-06 21:36:46
"ASA",NA,"Supervisor / Encargado","Ventas - Comercial","Hace 5 días "," Para atencion en mostrador de panaderia. Con experiencia con personal y atencion al publico. Remuneracion acorde al cargo. ","montevideo","/anuncio/asa-t22gv",2019-02-06 21:36:46
"REPONEDOR",NA,"Auxiliar","Ventas - Comercial","Hace 5 días "," Promotor para distribuidora, ciclo basico, libreta de moto.","montevideo","/anuncio/reponedor-eb9yg",2019-02-06 21:36:46
"PARRILLERO COCINERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 5 días "," Para panaderia y parrillada  exp. y ref.","montevideo","/anuncio/parrillero-cocinero-eagu5",2019-02-06 21:36:46
"CONFITERO/SANDWICHERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 5 días ","  y ayudante para supermercado y panadería 24 horas.  Ambos sexos con exp. y ref.","montevideo","/anuncio/confitero-sandwichero-rzrju",2019-02-06 21:36:46
"CHOFERES",NA,"Medio Oficial","Producción","Hace 5 días "," Taxi 0 KM. Ambos sexos jornales dia a día ","montevideo","/anuncio/choferes-qbyp4",2019-02-06 21:36:46
"ENCARGADO/A",NA,"Supervisor / Encargado","Ventas - Comercial","Hace 5 días "," para supermercado y panaderia,  con experiencia y referencias.","montevideo","/anuncio/encargado-a-p563b",2019-02-06 21:36:46
"CAJERA",NA,"Auxiliar","Ventas - Comercial","Hace 5 días "," conocimientos atención al público  y fiambrera. p/ supermercado y panaderia.  exp. y ref.","montevideo","/anuncio/cajera-4mvqa",2019-02-06 21:36:46
"REPONEDOR",NA,"Auxiliar","Ventas - Comercial","Hace 5 días "," atencion para supermercado y panaderia 24 horas. ambos sexos. con exp. y ref.","montevideo","/anuncio/reponedor-shy62",2019-02-06 21:36:46
"5 AUXILIARES DE VENTA Y 5 VOLANTEROS",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 5 días "," 5 auxiliares de ventas y 5 volanteros.","montevideo","/anuncio/5-auxiliares-de-venta-y-5-volanteros-pr3t2",2019-02-06 21:36:46
"CHOFER PARA TAXI",NA,"Medio Oficial","Producción","Hace 5 días ","- CHOFER para Taxi horario a convenir preferentemente con Experiencia en manejo y Referencias ","montevideo","/anuncio/chofer-para-taxi-3sn4s",2019-02-06 21:36:46
"CHOFER/A TAXI",NA,"Peon","Servicios - Oficios","Hace 5 días "," para Taxi ambos sexos Referencias comprobables","montevideo","/anuncio/chofer-a-taxi-s977b",2019-02-06 21:36:46
"MAESTRA PRIMARIA Y MAESTRA DE EDUCACIÓN INICIAL.","Importante institución educativa","Profesional","Educación - Recreación - Deportes","Hace 5 días ","Maestra turno vespertino. Planificar, elaborar estrategias y acompañar los procesos de aprendizaje de sus alumnos. Coordinar con la dirección del centro ed ...","montevideo","/anuncio/maestra-primaria-y-maestra-de-educacion-inicial-42szs",2019-02-06 21:36:46
"VENDEDOR MOSTRADOR REPUESTOS DE MOTOS","IBERSIL S.A.","Ejecutivo Comercial","Ventas - Comercial","Hace 5 días ","ventas de repuestos de motos  y otros solamente con experiencia en el rubro de ventas de repuestos de moto ventas stock y disponibilidad horaria","montevideo","/anuncio/vendedor-mostrador-repuestos-de-motos-br6va",2019-02-06 21:36:46
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 5 días "," Efectivo y suplente ambos turnos., libreta E Montevideo, taxi 141, relevo puerta a puerta.","montevideo","/anuncio/chofer-29duh",2019-02-06 21:36:46
"CORTADOR CARNICERO",NA,"Auxiliar","Servicios - Oficios","Hace 5 días "," Con experiencia y referencias en Rocha","montevideo","/anuncio/cortador-carnicero-v56tt",2019-02-06 21:36:46
"ASITENTE DENTAL",NA,"Asistente","Salud","Hace 5 días "," no estudiante de odontologia disponibilidad horaria 8 hrs","montevideo","/anuncio/asitente-dental-en375",2019-02-06 21:36:46
"PARRILLERO COCINERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 5 días "," para panaderia y parrillada exp. y ref.","montevideo","/anuncio/parrillero-cocinero-ttttq",2019-02-06 21:36:46
"AYUDANTE DE COCINA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 5 días "," De cocina, mayor de 40, con elaboracion de empanadas.  ","montevideo","/anuncio/ayudante-de-cocina-zbbn5",2019-02-06 21:36:46
"CAJERA",NA,"Auxiliar","Ventas - Comercial","Hace 5 días "," Conocimientos atención al público y fiambrera.  p/ supermercado y panaderia. exp. y ref.","montevideo","/anuncio/cajera-j5rrz",2019-02-06 21:36:46
"AYUDANTE DE CONFITERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 5 días "," AYUDANTE DE COCINA PARA ROTISERIA EN EL CENTRO DE MONTEVIDEO","montevideo","/anuncio/ayudante-de-confitero-v8zaq",2019-02-06 21:36:46
"ALBAÑIL",NA,"Oficial","Construcción - Arquitectura","Hace 5 días "," Para tareas varias,","montevideo","/anuncio/albanil-a4nbe",2019-02-06 21:36:46
"ENCARGADO/A",NA,"Supervisor / Encargado","Ventas - Comercial","Hace 5 días ","  para supermercado y panaderia,  con experiencia y referencias.","montevideo","/anuncio/encargado-a-b7vd2",2019-02-06 21:36:46
"ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 5 días ","  Conocimiento de stock y cuentas corrientes.  Libreta chofer .  Edad preferentemente mayor de 50 años.  Al postularse adjuntar referencias","montevideo","/anuncio/administrativo-sjgn2",2019-02-06 21:36:46
"REPONEDOR/A",NA,"Auxiliar","Ventas - Comercial","Hace 5 días "," atencion para supermercado y panaderia 24 horas.  ambos sexos con exp. y ref. de 8 a 22 horas","montevideo","/anuncio/reponedor-a-jv2sq",2019-02-06 21:36:46
"ADMINISTRATIVA - GESTORA","Importante empresa","Auxiliar","Administración - Secretariado","Hace 5 días ","Se busca persona proactiva con muchas ganas de aprender para desempeñar las siguientes funciones: - Atención telefónica, recepción y contestación de mails. ...","montevideo","/anuncio/administrativa-gestora-p5qzg",2019-02-06 21:36:46
"LIMPIAVIDRIOS",NA,"Auxiliar","Servicios - Oficios","Hace 5 días "," Con experiencia con carne de salud","montevideo","/anuncio/limpiavidrios-t25jv",2019-02-06 21:36:46
"CHOFER/REPARTIDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 5 días "," comercio, c/ experiencia, antiguedad,  referencias laborales  y personales  residir Norte Mvdeo.","montevideo","/anuncio/chofer-repartidor-gqnya",2019-02-06 21:36:46
"VIGILANTES",NA,"Auxiliar","Seguridad - Vigilancia","Hace 5 días ","  Edad mayor 40 años.  Buena paga  Solicita Bel House.   Al postularse adjuntar CV  Certificado buena conducta . Habilitacion DIGEFE","montevideo","/anuncio/vigilantes-4re5t",2019-02-06 21:36:46
"COCINERO PARA RESTAURANTE VEGETARIANO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 5 días "," COCINERO para Restaurante Vegetariano. CV ","montevideo","/anuncio/cocinero-para-restaurante-vegetariano-6rnrg",2019-02-06 21:36:46
"AUXILIAR DE FARMACIA",NA,"Auxiliar","Atención al cliente","Hace 5 días "," Idonea con experiencia en farmacia","montevideo","/anuncio/auxiliar-de-farmacia-28ezp",2019-02-06 21:36:46
"INSTALADOR",NA,"Oficial","Servicios - Oficios","Hace 5 días "," Practico en electricidad camaras y telefonia sueldo liquido $ 18.000","montevideo","/anuncio/instalador-u3eq9",2019-02-06 21:36:46
"AYUDANTE DE COCINA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 5 días "," Ambos sexos para hospital. Requisitos Excluyentes: 20 a 35 años. E xcelente presencia. Tener total disponibilidad horaria. Refere ncias laborales compro ...","montevideo","/anuncio/ayudante-de-cocina-qrt84",2019-02-06 21:36:46
"AUXILIAR",NA,"Auxiliar","Logística - Distribución","Hace 5 días "," AUXILIAR depósito preparacion pedidos papelería mayorista , hasta 30 años Sueldo $21.000 nominal","montevideo","/anuncio/auxiliar-h4bg9",2019-02-06 21:36:46
"ENCARGADO",NA,"Supervisor / Encargado","Hotelería - Gastronomía - Turismo","Hace 5 días "," Horario a convenir Excluyente conocimiento en gastronomía Experiencia y buena presencia Al postularse adjuntar foto.","montevideo","/anuncio/encargado-h38yg",2019-02-06 21:36:46
"VENDEDOR PARA ROTISERIA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 5 días "," VENDEDOR/A para Rotisería Vegetariana y ocasionalmente caja. Disponibilidad horaria y buena presencia. CV ","montevideo","/anuncio/vendedor-para-rotiseria-m2edd",2019-02-06 21:36:46
"INGRESOS EXTRAS","Importante empresa","Asistente","Tecnologías de la información","Hace 2 días ","SER DUEÑO DE TU PROPIA RED DE MERCADEO INDEPENDIENTE. DEDICAR AL MENOS 2 HORAS DIARIAS DE TRABAJO EFECTIVO PARA HABLAR CON POSIBLES CLIENTES Y SOCIOS. INGR ...","montevideo","/anuncio/ingresos-extras-qv7tj",2019-02-06 21:36:46
"CADETA",NA,"Auxiliar","Cadetería - Cobranzas","Hace 2 días "," Sexo femenino toda tarea Mayor de 20 años Sepa computación Viva en la zona Posibliadad de mejora","montevideo","/anuncio/cadeta-b67n6",2019-02-06 21:36:46
"CAJERO","Importante empresa","Auxiliar","Ventas - Comercial","Hace 2 días ","Empresa de autoservicio con más de 500 tiendas en todo el país busca incorporar hasta 100 cajeros/as para sus tiendas. Solo necesitas ser responsable y gus ...","montevideo","/anuncio/cajero-9s654",2019-02-06 21:36:46
"BACHERO/A",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 2 días "," Entre 18 a 35 años para trabajar de lunes a viernes de 09:00 a 18:00 horas Sueldo $ 25.000","montevideo","/anuncio/bachero-a-det2a",2019-02-06 21:36:46
"AUXILIAR DE LIMPIEZA",NA,"Auxiliar","Servicios - Oficios","Hace 2 días "," De lunes a viernes  9 horas diarias Sueldo $ 24.000","montevideo","/anuncio/auxiliar-de-limpieza-m8yuy",2019-02-06 21:36:46
"ASISTENTE ADMINISTRATIVA","Importante empresa","Asistente","Administración - Secretariado","Hace 2 días ","Importante empresa líder en el sector necesita incorporar a su planilla una Asistente Administrativa. Trabajará en el departamento de gestión de contratos, ...","montevideo","/anuncio/asistente-administrativa-95nb2",2019-02-06 21:36:46
"TÉCNICO DE RRHH","Importante empresa","Analista","Recursos Humanos","Hace 2 días ","Importante empresa líder en el sector necesita incorporar a su planilla una Técnico de RRHH. Responsable de atender un área de la empresa siendo responsabl ...","montevideo","/anuncio/tecnico-de-rrhh-arupe",2019-02-06 21:36:46
"DESARROLLADOR WEB","Importante empresa","Analista","Tecnologías de la información","Hace 2 días ","Importante empresa líder en el sector necesarita incorporar a su planilla un Desarrollador WEB. Desarrollo de proyectos de websites utilizando HTML y Javas ...","montevideo","/anuncio/desarrollador-web-v74zz",2019-02-06 21:36:46
"SUPERVISOR DE VENTAS","Importante empresa","Supervisor / Encargado","Ventas - Comercial","Hace 2 días ","Importante empresa líder en el sector de internet solicita Supervisor de Ventas. Tendrá un equipo de 10 vendedores internos y será el responsible tanto de  ...","montevideo","/anuncio/supervisor-de-ventas-7asb8",2019-02-06 21:36:46
"GERENTE FINANCIERO","Importante empresa","Gerente","Directivos - Ejecutivos","Hace 2 días ","Importante empresa líder en el sector solicita incorporar Gerente Financiero. Ha de trabajar gestionando toda la rutina del área financiera, incluyendo tes ...","montevideo","/anuncio/gerente-financiero-47u58",2019-02-06 21:36:46
"GERENTE DE MARKETING","Importante empresa","Gerente","Marketing - Publicidad","Hace 2 días ","Importante empresa líder en el sector solicita incorporar Director de Marketing. Debe planificar, organizar y dirigir los programas mecadotécnicos de la em ...","montevideo","/anuncio/gerente-de-marketing-qq3my",2019-02-06 21:36:46
"CONDUCTOR PARA UBER LICENCIA CONDUCIR CATEGORIA ""E"". VIGENTE.","AUTO NUEVO APLICACIONES DE TRANSPORTE NO FLOTA","Peon","Servicios - Oficios","Hace 2 días ","Conducir en forma eficiente, cuidadosa y responsable. Cumplir horario asignado, inspeccionar estado del vehículo, limpieza etc.  Horario a convenir, 6 dias ...","montevideo","/anuncio/conductor-para-uber-8mv7u",2019-02-06 21:36:46
"CHOFER DE TAXI","SIN NOMBRE","Peon","Servicios - Oficios","Hace 4 días ","CHOFER TAXI DE MONTEVIDEO. CHOFER EFECTIVO HORARIO DE 5 A 15 HS. CHOFER PARA SUPLENCIAS HORARIO DE 3 A 15 HS. RELEVOS PUERTA A PUERTA. CHOFER DE TAXI. LIBR ...","montevideo","/anuncio/chofer-de-taxi-ajg9h",2019-02-06 21:36:46
"PROFESOR DE ECONOMÍA","PRE/U","Profesional","Educación - Recreación - Deportes","Hace 4 días ","Profesor para 3er. año de Bachillerato Diversificado  Enviar curriculum vitae","montevideo","/anuncio/profesor-de-economia-vnh5r",2019-02-06 21:36:46
"VENDEDORA PROFESIONAL",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 5 días "," Para atencion al publico en tienda de regalos y souvenirs.  zona del Mercado del Puerto.  comprobada experiencia en ventas. 28 a 45 años, con actitud p ...","montevideo","/anuncio/vendedora-profesional-yt6sr",2019-02-06 21:36:46
"CHOFER PARA UBER",NA,"Peon","Servicios - Oficios","Hace 5 días "," Con empresa literale. libreta profesional categoria E.","montevideo","/anuncio/chofer-para-uber-h7tyn",2019-02-06 21:36:46
"BRUSHINISTA",NA,"Auxiliar","Servicios - Oficios","Hace 5 días "," Sepa pies con experiencia","montevideo","/anuncio/brushinista-7npmt",2019-02-06 21:36:46
"CONFITERO SANDWICHERO Y AYUDA NTE",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 5 días "," para supermercado y panadería 24 horas. Ambos sexos  con exp. y ref.","montevideo","/anuncio/confitero-sandwichero-y-ayuda-nte-5nbau",2019-02-06 21:36:46
"CORTADOR",NA,"Auxiliar","Servicios - Oficios","Hace 5 días "," Para Carnicería con amplia experiencia para Super, zona  Manga","montevideo","/anuncio/cortador-p2z9p",2019-02-06 21:36:46
"PELUQUERA/ PEDÍCURA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 5 días "," Con experiencia Zona Parque Rodo buen sueldo.","montevideo","/anuncio/peluquera-pedicura-vbgr6",2019-02-06 21:36:46
"AYUDANTE ADMINISTRATIVO/A",NA,"Auxiliar","Administración - Secretariado","Hace 1 día "," Imprescindible nocion en Scantech. Viva en zona Las Piedras.","montevideo","/anuncio/ayudante-administrativo-a-vs4h6",2019-02-06 21:36:46
"CAJERA PARA SUPERMERCADO",NA,"Auxiliar","Ventas - Comercial","Hace 1 día "," Con experiencia en scanntech.  Buena remuneración.","montevideo","/anuncio/cajera-para-supermercado-r47dm",2019-02-06 21:36:46
"DOMÉSTICA CON CAMA",NA,"Auxiliar","Servicios - Oficios","Hace 1 día "," Doméstica CON CAMA.  Para familia con 2 hijos jóvenes.   Edad 30 a 40 años.  CON EXPERIENCIA.   Libra medio día entre semana y el domingo.  Que  ...","montevideo","/anuncio/domestica-con-cama-zb8rm",2019-02-06 21:36:46
