"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"ADMINISTRATIVA/O",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana ","  con conocimiento de facturacion electronica y atencion al publico. horario completo","montevideo","/anuncio/administrativa-o-ujze2",2019-02-20 00:14:17
"ARTISTAS Y ARTESANOS",NA,"Otros","Arte - Diseño - Comunicación","Hace 1 semana "," Que puedan producir y entregar obras y porductos de buena calidad. ","montevideo","/anuncio/artistas-y-artesanos-yt65h",2019-02-20 00:14:17
"MAESTRA",NA,"Profesional","Educación - Recreación - Deportes","Hace 1 semana "," MAESTRA para centro de educacion inicial en Ciudad de la costa..","montevideo","/anuncio/maestra-jzpg8",2019-02-20 00:14:17
"VENDEDORAS",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Solo con experiencia comprobada, para perfumeria y pañalera.","montevideo","/anuncio/vendedoras-5y7v2",2019-02-20 00:14:17
"ANALISTA DE BUSINESS INTELLIGENCE","GEOCOM URUGUAY","Analista","Tecnologías de la información","Hace 1 semana ","Cuáles son los requisitos? - Conocimientos y experiencia en tecnologías de Business Intelligence - Experiencia de al menos dos años en la implementación  ...","montevideo","/anuncio/analista-de-business-intelligence-emvsp",2019-02-20 00:14:17
"PROFESOR/A DE EDUCACIÓN SONORA","Importante empresa","Profesional","Educación - Recreación - Deportes","Hace 1 semana ","Profesor de Educación Sonora para primer ciclo. Estudiante o egresado del IPA con experiencia en secundaria. Disponibilidad los días miércoles y viernes. D ...","montevideo","/anuncio/profesor-a-de-educacion-sonora-4jbas",2019-02-20 00:14:17
"EMPLEADA HOTEL",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Jubilada con experiencia para Hotel","montevideo","/anuncio/empleada-hotel-nhnv9",2019-02-20 00:14:17
"MECANICO APRENDIZ AVANZADO PARA SERVICIO OFICIAL",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana ","  MECANICO Aprendiz avanzado para servicio oficial automotriz, enviar CV con referencias detallando Ref. 1245-1 a  ","montevideo","/anuncio/mecanico-aprendiz-avanzado-para-servicio-oficial-685bm",2019-02-20 00:14:17
"AUXILIAR DE VENTAS / ADMINISTRATIVA",NA,"Auxiliar","Ventas - Comercial","Hace 1 semana "," Atencion al publico femenino para inmobiliaria Nervi, en La Paz. lun es a viernes de 10 a 18 hrs.","montevideo","/anuncio/auxiliar-de-ventas-administrativa-s7ssd",2019-02-20 00:14:17
"DOCENTES",NA,"Profesional","Educación - Recreación - Deportes","Hace 1 semana "," DOCENTES estamos en la búsqueda de un docentes con vocación para la enseñanza requisitos: conocimientos de programas Memori, Contabilidad, M atemática Fi ...","montevideo","/anuncio/docentes-esh3g",2019-02-20 00:14:17
"MECANICO DE MAQUINARIA",NA,"Medio Oficial","Producción","Hace 1 semana "," Mecánico de maquinaria con experiencia y disponibilidad para viajar al interior solicita emprea zona Costa de Oro","montevideo","/anuncio/mecanico-de-maquinaria-7uhqb",2019-02-20 00:14:17
"ADMINISTRATIVO/A",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," ADMINISTRATIVO/A para Servicio Oficial Automotriz, se solicita con experiencia, referencias comprobables, proactividad. Enviar CV detallando Ref. 1245-1 ","montevideo","/anuncio/administrativo-a-zt88q",2019-02-20 00:14:17
"VENDEDOR WEB",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Publicacion de productos y ventas, freelancer y precencial.","montevideo","/anuncio/vendedor-web-mhza9",2019-02-20 00:14:17
"ENCUESTADORES",NA,"Auxiliar","Marketing - Publicidad","Hace 1 semana "," ENCUESTADORES/AS via pública para importante Institución.","montevideo","/anuncio/encuestadores-4pjbu",2019-02-20 00:14:17
"ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana ","  Experiencia y conocimientos contables, 44 hrs semanales","montevideo","/anuncio/administrativa-sp3th",2019-02-20 00:14:17
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," CHOFER para Taxi, sin experiencia diurno y nocturno. Doy capacitación.","montevideo","/anuncio/chofer-6bv8p",2019-02-20 00:14:17
"EMPLEADO DE DEPOSITO",NA,"Auxiliar","Logística - Distribución","Hace 1 semana "," Con libreta y toda tarea Con referencias.","montevideo","/anuncio/empleado-de-deposito-zg2ee",2019-02-20 00:14:17
"OPERARIO",NA,"Peon","Producción","Hace 1 semana "," Con experiencia/conocimeinto en elctromecánica.  Jornalero a la orden.","montevideo","/anuncio/operario-569ta",2019-02-20 00:14:17
"VENDEDOR PARA CONCESIONARIA AUTOMOTRIZ",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," VENDEDOR/A para Concesionario Automotriz de primer nivel solicita únicamente con experiencia comprobable en el rubro. Enviar CV detallando ref. 1145-1 ","montevideo","/anuncio/vendedor-para-concesionaria-automotriz-4vqyb",2019-02-20 00:14:17
"ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," ADMINISTRATIVA con experiencia. Presentar CV. con foto en: Bv. Artigas 1247 esquina Charrúa.","montevideo","/anuncio/administrativa-rqapr",2019-02-20 00:14:17
"AYUDANTE DE AUXILIAR",NA,"Auxiliar","Educación - Recreación - Deportes","Hace 1 semana "," AYUDANTES /Auxiliares para centros pre-escolares y jardines de Infantes.","montevideo","/anuncio/ayudante-de-auxiliar-tnztu",2019-02-20 00:14:17
"CHOFER PARA TAXI","TAXI 1600","Oficial","Servicios - Oficios","Hace 1 semana ","Chofer de taxi, que busque algo distinto. Responsable y comprometido. Premios por desempeño. No flota. Muy buen ambiente. Nocturno. Chofer de taxi, que bus ...","montevideo","/anuncio/chofer-para-taxi-47vjp",2019-02-20 00:14:17
"CAJERO/A, MONTEVIDEO (CENTRO)","Importante empresa","Auxiliar","Ventas - Comercial","Hace 1 semana ","Nos orientamos a la búsqueda de personas responsables, confiables, proactivas y con marcado perfil orientado al cliente. Para cubrir puesto en la caja de  ...","montevideo","/anuncio/cajero-a-montevideo-centro-2nn5p",2019-02-20 00:14:17
"CARPINTERO ENSAMBLADOR INSTALADOR","Importante empresa","Técnico / Especialista","Servicios - Oficios","Hace 1 semana ","ensamble e instalacion de muebles de cocina, placares y muebles en general carga, descarga, corte, armado, ensamblado e instalacion de muebles en general","montevideo","/anuncio/carpintero-ensamblador-instalador-ssv9y",2019-02-20 00:14:17
"DOCENTE/ESPECIALISTA",NA,"Profesional","Educación - Recreación - Deportes","Hace 1 semana ",". ESPECIALISTA en bombas de agua para dictar clases, activo o jubilado. ","montevideo","/anuncio/docente-especialista-869gq",2019-02-20 00:14:17
"DOCENTE/TÉCNICO",NA,"Profesional","Educación - Recreación - Deportes","Hace 1 semana ",". ESPECIALISTA o técnico para dictar curso de mantenimiento industrial. ","montevideo","/anuncio/docente-tecnico-hgybq",2019-02-20 00:14:17
"PLANCHERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Planchero oficial Para importante restaurant de Punta Carretas.  ","montevideo","/anuncio/planchero-vtsdg",2019-02-20 00:14:17
"MAESTRA/O PRIMARIA","Colegio Gandhi","Profesional","Educación - Recreación - Deportes","Hace 1 semana ","Se solicita aspirante a Maestra  de educación primaria  para Colegio Privado en la zona de arroyo seco-prado. Grupos reducidos.","montevideo","/anuncio/maestra-o-primaria-y28zu",2019-02-20 00:14:17
"DELIVERY  GASTRONOMICO","Importante empresa","Auxiliar","Cadetería - Cobranzas","Hace 1 semana ","Habilidades : * Dinámico/a y entusiasta * Buena comunicación (oral y escrita) * Orientación al servicio * Comprometido con el trabajo * Trato con clientes  ...","montevideo","/anuncio/delivery-gastronomico-3r29v",2019-02-20 00:14:17
"RECEPCIONISTA PARA MONTEVIDEO.","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 semana ","De Lunes a Viernes de 9 a 18 hs. Buena remuneración.","montevideo","/anuncio/recepcionista-para-montevideo-z75hy",2019-02-20 00:14:17
"AUXILIAR/ES DE VENTAS","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","De Lunes a Viernes de 10 a 16 hs. Vendedor/es.","montevideo","/anuncio/auxiliar-es-de-ventas-3mtph",2019-02-20 00:14:17
"AYUDANTE DE INSTALACIONES","GIMASS Instalaciones-Mantenimiento","Auxiliar","Producción","Hace 1 semana ","La persona deberá ser capaz de interpretar los esquemas de montaje y realizar el montaje de canalizaciones, tendido de cables y conexionado de los equipos. ...","montevideo","/anuncio/ayudante-de-instalaciones-r5beg",2019-02-20 00:14:17
"CHOFER LIBRETA E PARA UBER","Conductores de Uber","Peon","Servicios - Oficios","Hace 1 semana ","Manejo de coche para Uber 12 horas con el vehículo. Libreta Categoría E de Montevideo. Mantener el cuidado del vehículo en todos los aspectos. Puntualidad. ...","montevideo","/anuncio/chofer-libreta-e-para-uber-2z32s",2019-02-20 00:14:17
"INSTALADOR PARABRISAS",NA,"Oficial","Servicios - Oficios","Hace 1 semana ","Instalar parabrisas en taller o domicilio. Instalar parabrisas y ventanillas de vehículos. Libreta de conducir y carnet de salud vigente. Valoramos conocim ...","montevideo","/anuncio/instalador-parabrisas-y259h",2019-02-20 00:14:17
"PREPARACION DE PEDIDOS",NA,"Auxiliar","Logística - Distribución","Hace 1 semana "," PREPARCION DE PEDIDOS","montevideo","/anuncio/preparacion-de-pedidos-5u5s9",2019-02-20 00:14:17
"ESTUDIANTE DE EDUCACIÓN FÍSICA",NA,"Profesional","Educación - Recreación - Deportes","Hace 1 semana "," Con 3° año aprobado para cubrir licencias","montevideo","/anuncio/estudiante-de-educacion-fisica-geqyy",2019-02-20 00:14:17
"AUXILIAR",NA,"Auxiliar","Logística - Distribución","Hace 1 semana "," auxiliar","montevideo","/anuncio/auxiliar-q94a7",2019-02-20 00:14:17
"ASISTENTE MARKETING","Importante empresa","Asistente","Marketing - Publicidad","Hace 1 semana ","Marketing electrónico, imprescindible experiencia ventas en Mercado Libre, manejo de redes sociales, conocimiento de programas de diseño e inglés. Debe man ...","montevideo","/anuncio/asistente-marketing-svne5",2019-02-20 00:14:17
"ASESOR EN VENTAS","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Buscamos personas emprendedoras, pro-activas y con ganas de crecer, para el puesto de asesor en ventas para empresa relacionada al rubro odontológico. Mont ...","montevideo","/anuncio/asesor-en-ventas-9vzut",2019-02-20 00:14:17
"TELEMARKETER","Importante empresa","Auxiliar","Teleoperadores - Call Center","Hace 1 semana ","¡Los esperamos en Amec! Se seleccionarán 15 telemarketers para formar parte de nuestro equipo, trabajarán en la venta telefónica de  nuestros variados ser ...","montevideo","/anuncio/telemarketer-5manm",2019-02-20 00:14:17
"AUXILIAR DE MANTENIMIENTO","Silvia Laborde","Auxiliar","Producción","Hace 1 semana ","Reparaciones pequeñas, pintura cosmética, mantenimiento en general Reparaciones pequeñas, pintura cosmética, mantenimiento en general","montevideo","/anuncio/auxiliar-de-mantenimiento-9r44q",2019-02-20 00:14:17
"DELIVERY",NA,"Auxiliar","Cadetería - Cobranzas","Hace 1 semana "," DELIVERY con moto, buena presencia Para zonas, Pocitos,y Punta Carretas, Cordon","montevideo","/anuncio/delivery-tyyug",2019-02-20 00:14:17
"ELEVADORISTA",NA,"Técnico / Especialista","Producción","Hace 1 semana "," Con experiencia y libreta apropiada","montevideo","/anuncio/elevadorista-at8pm",2019-02-20 00:14:17
"CAJERA/TELEFONISTA",NA,"Auxiliar","Ventas - Comercial","Hace 1 semana "," EMPRESA de Repuestos de Automoviles necesita","montevideo","/anuncio/cajera-telefonista-qz23j",2019-02-20 00:14:17
"ENCARGADO DE MANTENIMIENTO",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," ENCARGADO de Mantenimiento / Lavadero solicita Concesionario Automotoriz de Primer Nivel, con experiencia comprobable en estética automotriz y preparado d ...","montevideo","/anuncio/encargado-de-mantenimiento-2b7eq",2019-02-20 00:14:17
"AYUDANTE DE INGENIERO",NA,"Asistente","Producción","Hace 1 semana ","  IMPORTANTE EMPRESA  NACIONAL DEL RUBRO FABRICACION DE MATERIAL ELECTRICO SELECCIONA:   Ayudante de Ingeniero   Requisitos:  Estudiante o recién rec ...","montevideo","/anuncio/ayudante-de-ingeniero-eh4z7",2019-02-20 00:14:17
"MAQUINISTA",NA,"Oficial","Producción","Hace 1 semana "," Prendas de cuero lanar con lana Con experiencia ","montevideo","/anuncio/maquinista-en7bb",2019-02-20 00:14:17
"GECOS: PROGRAMADOR WEB JR.","ADVICE","Analista","Tecnologías de la información","Hace 1 semana ","Estudiantes de la carrera de Ingeniería en Computación o equivalente. Deberán contar con conocimientos en HTML, JavaScript y CSS. Serán valorados los conoc ...","montevideo","/anuncio/gecos-programador-web-jr-tjr3v",2019-02-20 00:14:17
"HTTPS://WWW.ADVICE.COM.UY/OPORTUNIDAD/I1390/","ADVICE","Analista","Tecnologías de la información","Hace 1 semana ","Estudiantes de la carrera de Ingeniería en Computación o equivalente. Deberán contar con conocimientos en HTML, JavaScript y CSS. Serán valorados los conoc ...","montevideo","/anuncio/https-www-advice-com-uy-oportunidad-i1390-5ebua",2019-02-20 00:14:17
"DESARROLLADOR PL/SQL","ADVICE","Analista","Tecnologías de la información","Hace 1 semana ","Personas con formación terciaria en carreras vinculadas al área de Sistemas.  Será necesario contar con dos años de experiencia en manejo de modelo de dato ...","montevideo","/anuncio/desarrollador-pl-sql-446g2",2019-02-20 00:14:17
"BRUSHINISTA","Importante empresa","Auxiliar","Servicios - Oficios","Hace 1 semana ","ayudante de peluquería, brushinista ,manicura puntualidad, buena presencia y ganas de crecer profesionalmente.","montevideo","/anuncio/brushinista-m86jp",2019-02-20 00:14:17
"ADMINISTRACIÓN Y VENTAS",NA,"Supervisor / Encargado","Administración - Secretariado","Hace 1 semana "," Ideal estudiante","montevideo","/anuncio/administracion-y-ventas-542u8",2019-02-20 00:14:17
"DOCENTES",NA,"Profesional","Educación - Recreación - Deportes","Hace 1 semana "," De robotica","montevideo","/anuncio/docentes-sy729",2019-02-20 00:14:17
"DOCENTE",NA,"Profesional","Educación - Recreación - Deportes","Hace 1 semana "," Egresado de IPA, cualquier asignatura, titulo y/o experiencia en gestión de Centros educativos o similar. Se valorara estudio en aéreas de inteligencia em ...","montevideo","/anuncio/docente-39tua",2019-02-20 00:14:17
"REPARTIDOR ,DELIVERYS , CHOFER PARA CAMIONETA","SUPERMERCADO","Auxiliar","Cadetería - Cobranzas","Hace 1 semana ","ENVIOS A DOMICILIO (SUPERMERCADO) REPARTIDORES EN BICICLETA REPARTO(PROPORCIONADA POR LA EMPRESA) ,DELIVERY ,CON LIBRETA DE MOTO (MOTO DE LA EMPRESA O DEL  ...","montevideo","/anuncio/repartidor-deliverys-chofer-para-camioneta-p62hh",2019-02-20 00:14:17
"VENTAS INDEPENDIENTE","Nuevo Horizonte ","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Buscamos personas activas con deseos de superación de 20 a 35 años con ganas de aprender, ambición de crecimiento tendrás el respaldo de un equipo de traba ...","montevideo","/anuncio/ventas-independiente-rsae4",2019-02-20 00:14:17
"ECONOMISTA SENIOR","Agroempresa Forestal","Profesional","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Nuestra búsqueda se orienta a postulantes con título de Licenciados/as en Economía, siendo valorados los cursos de post grado - MBA que acrediten los candi ...","montevideo","/anuncio/economista-senior-m5tty",2019-02-20 00:14:17
"CONTADOR","KPMG","Profesional","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Conocimientos técnicos •	Profesional egresado de la carrera de Contador Público.  •	Experiencia previa en posiciones similares. •	Dominio de herramientas i ...","montevideo","/anuncio/contador-pgaus",2019-02-20 00:14:17
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," VENDEDORES puerta a puerta, empresa D.A.M.E. con experiencia previa, entre 40 y 55 años.","montevideo","/anuncio/vendedor-94v87",2019-02-20 00:14:17
"VOLANTEROS",NA,"Auxiliar","Ventas - Comercial","Hace 1 semana "," VOLANTEROS   para zona de Pocitos, pago por hora. De 18 a 25 años.","montevideo","/anuncio/volanteros-ager7",2019-02-20 00:14:17
"DATAOPS","ADVICE","Analista","Tecnologías de la información","Hace 1 semana ","Estudiantes avanzado o egresados de carreras vinculadas al área de Sistemas de Información (Ingeniería en Informática, Telecomunicaciones, Telemática ó esp ...","montevideo","/anuncio/dataops-agb77",2019-02-20 00:14:17
"GESTIÓN DE EXPORTACIONES","Importante empresa","Técnico / Especialista","Comercio Exterior","Hace 1 semana ","Atención al Cliente. Se valorará experiencia previa. i Confección, control y seguimiento de los documentos de exportaciones con el Cliente, intermediarios  ...","montevideo","/anuncio/gestion-de-exportaciones-hrbse",2019-02-20 00:14:17
"SERENO","Importante empresa","Auxiliar","Seguridad - Vigilancia","Hace 1 semana ","El cargo implica vigilancia de un Edificio. Se ofrece remuneración acorde al laudo. Ingreso inmediato. Imprescindible buena presencia y buena disposición e ...","montevideo","/anuncio/sereno-6agvn",2019-02-20 00:14:17
"ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," Con experiencia De 20 a 25 años Conocimiento en comercio exterior, contable y facturación electrónica.","montevideo","/anuncio/administrativa-7zv3s",2019-02-20 00:14:17
"CORTADOR","supermercado","Auxiliar","Servicios - Oficios","Hace 1 semana ","todo lo que abraque en ese sector. buen ambiente laboral llegar en hora,  cumplir con las tareas","montevideo","/anuncio/cortador-dh37h",2019-02-20 00:14:17
"LIMPIADORA  PARA  EMPRESA DE LIMPIEZA",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana ","Limpieza de edificios y oficinas, vidrios LIMPIADORA para  Empresa de limpieza c/experiencia, viva zona solo Centro, Cordón, ciudad vieja, Unión, mayor 35  ...","montevideo","/anuncio/limpiadora-para-empresa-de-limpieza-v86v2",2019-02-20 00:14:17
"CHOFER",NA,"Medio Oficial","Producción","Hace 1 semana ","Enviar CV a:  ©melecsanadinet.com.uy Para autoelevador categoría H con curso de manejo ydiploma obtenido, ciclo básico completo, carné de salud vigente","montevideo","/anuncio/chofer-66sj9",2019-02-20 00:14:17
"CORTADOR/PIZZERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 6 días "," Masculino De 18 a 40 años Con o sin experiencia Zona Malvín  Buen sueldo","montevideo","/anuncio/cortador-pizzero-5gpg5",2019-02-20 00:14:17
"MOZA","RESTAURANTE EN EL CENTRO","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 6 días ","SE NECESITA PARA RESTAURANTE CENTRICO. MOZA PARA EL TURNO DE LA NOCHE. SOLO CON EXPERIENCIA Y GANAS DE TRABAJAR","montevideo","/anuncio/moza-8zz27",2019-02-20 00:14:17
"LIMPIADORA","Fernando","Auxiliar","Servicios - Oficios","Hace 6 días ","Limpidora para residencia universitaria de lunes a viernes 4 hs. diarias preferentemente que viva en la zona Limpieza en residencia universitaria","montevideo","/anuncio/limpiadora-nmhu6",2019-02-20 00:14:17
"DISEÑADOR GRAFICO",NA,"Analista","Arte - Diseño - Comunicación","Hace 6 días "," Para importante imprenta, con experiencia, trabajo estable.","montevideo","/anuncio/disenador-grafico-zmb9g",2019-02-20 00:14:17
"VENDEDORA CAJERA","Trapuchitos","Auxiliar","Atención al cliente","Hace 6 días ","Atencion al publico, antencion telefonica, cobro, recepcion de pedidos control de stock, control de ingreso y egreso","montevideo","/anuncio/vendedora-cajera-32275",2019-02-20 00:14:17
"PELUQUERA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 1 semana "," PELUQUERA completa sepa manos, con experiencia, para cubrir licencia en zona de 3 Cruces.","montevideo","/anuncio/peluquera-7g8ns",2019-02-20 00:14:17
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Para taxi, con o sin experiencia.","montevideo","/anuncio/chofer-rgqu3",2019-02-20 00:14:17
"ACOMPAÑANTE",NA,"Auxiliar","Salud","Hace 1 semana "," con experiencia para Montevideo.","montevideo","/anuncio/acompanante-qvba7",2019-02-20 00:14:17
"AUXILIAR ADMINISTRATIVO",NA,"Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 semana "," auxiliar contable,  liquidación de sueldos e impuestos.  Enviar curriculum  con aspiración salarial . ","montevideo","/anuncio/auxiliar-administrativo-gpn5t",2019-02-20 00:14:17
"MANTENIMIENTO PARA RESIDENCIAL","Importante empresa","Supervisor / Encargado","Producción","Hace 1 semana ","Se busca persona para mantenimiento de hogares de 3ra edad. Entre 30 y 50 años C/experiencia en sanitaria, pintura y electricidad gral. Horario de lunes a  ...","montevideo","/anuncio/mantenimiento-para-residencial-8mmqj",2019-02-20 00:14:17
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," para taxi libreta cat. E de Montevideo. Experiencia en manejo. p/ambos turnos. Mayor 35 años Viva en Mvdeo.","montevideo","/anuncio/chofer-89s76",2019-02-20 00:14:17
"VENTAS FREELANCE","Equipo RyK","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","La propuesta esta enfocada a vendedores con experiencia mínima de 2 años  entre 20 a 33 años buena presencia  dinámico/a dispuesto a cumplir metas  al ...","montevideo","/anuncio/ventas-freelance-vg593",2019-02-20 00:14:17
"MANTENIMIENTO DE EQUIPOS DE AIRE ACONDICIONADO Y REFRIGERACIÓN-CALEFACCIÓN -","Importante empresa","Peon","Producción","Hace 1 semana ","APRENDICES PARA MANTENIMIENTO DE EQUIPOS DE AIRE ACONDICIONADO Y REFRIGERACIÓN-CALEFACCIÓN -Importante EmpreSa en Plaza- Aprendiz","montevideo","/anuncio/mantenimiento-de-equipos-de-aire-acondicionado-y-refrigeracion-calefaccion-emqv2",2019-02-20 00:14:17
"CHOFER PARA TAXI",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Libreta categoria E de Montevideo Con o sin experiencia en taxi","montevideo","/anuncio/chofer-para-taxi-n97up",2019-02-20 00:14:17
"DELIVERY",NA,"Auxiliar","Cadetería - Cobranzas","Hace 1 semana "," DELIVERY con moto para zonas Centro y Pocitos. Con disponibilidad horaria.  Experienca excluyente","montevideo","/anuncio/delivery-g94qu",2019-02-20 00:14:17
"AUX. LIMPIEZA","Grupo Onesta SRL.","Auxiliar","Servicios - Oficios","Hace 1 semana ","Limpiador (masculino) para las zonas de carrasco, Malvin y Pocitos, disponibilidad horaria. Limpieza de oficinas y edificios, utilizando los insumos propor ...","montevideo","/anuncio/aux-limpieza-zv8qt",2019-02-20 00:14:17
"VENDEDOR","Vendedores","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Nos encontramos en busca de jóvenes con carácter emprendedor para el área de ventas, con vocación de servicio en atención y asesoramiento al cliente.  Hora ...","montevideo","/anuncio/vendedor-r4vbn",2019-02-20 00:14:17
"VETERINARIO",NA,"Profesional","Agroindustria","Hace 1 semana "," O estudiante prox a recibirse para clinica martes jueves sabado 4 hrs","montevideo","/anuncio/veterinario-2hvue",2019-02-20 00:14:17
"CHOFER DE TAXI",NA,"Peon","Servicios - Oficios","Hace 1 semana "," diurno, coche 0km. radio 141, trabaja solo, con experiencia y referencias. trato directo dueño , no es flota","montevideo","/anuncio/chofer-de-taxi-5eugm",2019-02-20 00:14:17
"LIMPIADORA","Importante empresa","Auxiliar","Producción","Hace 1 semana ","Se necesita personal femenino entre 30 y 50 años . limpiadoras,para edificios,locales comerciales. Referencias y experiencia. De lunes a sábados  horario e ...","montevideo","/anuncio/limpiadora-nqgqg",2019-02-20 00:14:17
"OPERARIO",NA,"Peon","Producción","Hace 6 días "," para Fábrica en Colón. De 20 a 30 años. Con experiencia en producción.","montevideo","/anuncio/operario-9mv2d",2019-02-20 00:14:17
"PELUQUERO /A",NA,"Técnico / Especialista","Servicios - Oficios","Hace 6 días ","  de 18 a 25 años, con experiencia en corte, comunicarse","montevideo","/anuncio/peluquero-a-9gbt3",2019-02-20 00:14:17
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 6 días "," CHOFER femenino con libreta A, para traslados de particula r en su vehículo, tarea de tras lados en horarios a coordinar  en la tarde, de lunes a viern ...","montevideo","/anuncio/chofer-v5b28",2019-02-20 00:14:17
"APRENDIZ",NA,"Peon","Producción","Hace 6 días "," Adelantado en herrería, sepa soldar","montevideo","/anuncio/aprendiz-nq7um",2019-02-20 00:14:17
"OFICIAL","Importante empresa","Técnico / Especialista","Servicios - Oficios","Hace 6 días ","Cerrajero con experiencia en cofres,control de acseso, instalacione de alarmas, algo de electronica . Manejar vehiculos , disponibilidad de amplio horario","montevideo","/anuncio/oficial-tbn25",2019-02-20 00:14:17
"VENDEDORA/CAJERA","FARMACIA SANTA BERNADETTE","Auxiliar","Atención al cliente","Hace 6 días ","Vendededora y cajera Atención al público Reponer mercaderia Limpiar Armar vidrieras Cobranza","montevideo","/anuncio/vendedora-cajera-dp7yj",2019-02-20 00:14:17
"OPERADOR LABORAL","Importante Centro de Rehabilitación Psico social","Otros","Llamados - Concursos","Hace 6 días ","Operador laboral Se busca persona proactiva, creativa, con ganas de trabajar, para incorporarse a institución que trabaja con personas con discapacidad psí ...","montevideo","/anuncio/operador-laboral-prnv7",2019-02-20 00:14:17
"ENCARGADO DE MANTENIMIENTO",NA,"Auxiliar","Servicios - Oficios","Hace 6 días "," ENCARGADO de Mantenimiento / Lavadero solicita Concesionario Automotoriz de Primer Nivel, con experiencia comprobable en estética automotriz y preparado d ...","montevideo","/anuncio/encargado-de-mantenimiento-7h6a6",2019-02-20 00:14:17
"VENDEDOR PARA CONCESIONARIA AUTOMOTRIZ",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 6 días "," VENDEDOR/A para Concesionario Automotriz de primer nivel solicita únicamente con experiencia comprobable en el rubro. Enviar CV detallando ref. 1145-1 ","montevideo","/anuncio/vendedor-para-concesionaria-automotriz-dpsgu",2019-02-20 00:14:17
"MECANICO APRENDIZ AVANZADO PARA SERVICIO OFICIAL",NA,"Auxiliar","Servicios - Oficios","Hace 6 días ","  MECANICO Aprendiz avanzado para servicio oficial automotriz, enviar CV con referencias detallando Ref. 1245-1 a  ","montevideo","/anuncio/mecanico-aprendiz-avanzado-para-servicio-oficial-gur92",2019-02-20 00:14:17
"ADMINISTRATIVO/A",NA,"Auxiliar","Administración - Secretariado","Hace 6 días "," ADMINISTRATIVO/A para Servicio Oficial Automotriz, se solicita con experiencia, referencias comprobables, proactividad. Enviar CV detallando Ref. 1245-1 ","montevideo","/anuncio/administrativo-a-qzz8j",2019-02-20 00:14:17
"ENCARGADO DE BAR",NA,"Supervisor / Encargado","Hotelería - Gastronomía - Turismo","Hace 6 días "," Encargado de bar","montevideo","/anuncio/encargado-de-bar-dzhee",2019-02-20 00:14:17
"FIAMBRERA","Importante empresa","Auxiliar","Atención al cliente","Hace 6 días ","Fiambrera con experiencia para turno vespertino. Atención de la fiambrería en autoservicio","montevideo","/anuncio/fiambrera-2rq2v",2019-02-20 00:14:17
"REPARTIDOR",NA,"Auxiliar","Cadetería - Cobranzas","Hace 6 días "," con moto zona Malvin","montevideo","/anuncio/repartidor-umqrj",2019-02-20 00:14:17
"JEFE DE COCINA","Importante empresa","Supervisor / Encargado","Hotelería - Gastronomía - Turismo","Hace 6 días ","Perfil del Puesto •	Escolaridad Mínima: Carrera Técnica en Gastronomía o Similar •	EXPERIENCIA MINIMA (EXCLUYENTE): 3 años de experiencia en manejo de equi ...","montevideo","/anuncio/jefe-de-cocina-52n54",2019-02-20 00:14:17
