"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"OFICIAL ENCUADERNADOR",NA,"Oficial","Producción","Hace 1 semana "," Con experiencia para imprenta.","montevideo","/anuncio/oficial-encuadernador-82sz2",2019-04-14 15:16:16
"DELIVERY",NA,"Auxiliar","Cadetería - Cobranzas","Hace 1 semana "," DELIVERY con moto, buena presencia Para zonas, Pocitos, Punta Carretas y Cordon","montevideo","/anuncio/delivery-g8bd6",2019-04-14 15:16:16
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," CHOFER para taxi con referencias comprobables, nocturno.  Zona Cerrito se aceptan extranjeros","montevideo","/anuncio/chofer-j7mj5",2019-04-14 15:16:16
"OFICIALES ALBAÑILES Y FINALISTAS",NA,"Oficial","Servicios - Oficios","Hace 1 semana "," . Con probada experiencia, busca Empresa Constructora para obras en construcción en Montevideo.","montevideo","/anuncio/oficiales-albaniles-y-finalistas-2m4nu",2019-04-14 15:16:16
"ADMINISTRATIVO INDUSTRIA GRÁFICA",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," con experiencia en el rubro y conocimientos de presupuestación","montevideo","/anuncio/administrativo-industria-grafica-bm4n9",2019-04-14 15:16:16
"CUIDADORA",NA,"Auxiliar","Salud","Hace 1 semana "," CUIDADORA con experiencia para residencial, con disponibilidad horaria.","montevideo","/anuncio/cuidadora-36baa",2019-04-14 15:16:16
"OPERARIO MULTITAREA",NA,"Peon","Producción","Hace 6 días "," BARRA DE CARRASCO Personas de sexo masculino de 20 a 40 años.  Ciclo básico. Valorado Libreta H. L a V de 8 a 17hs. S de 8 a12hs. Preferente vivir en l ...","montevideo","/anuncio/operario-multitarea-2ep72",2019-04-14 15:16:16
"OFICIALES.",NA,"Oficial","Construcción - Arquitectura","Hace 6 días "," oficiales","montevideo","/anuncio/oficiales-nh5ea",2019-04-14 15:16:16
"MOZA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 6 días "," MOZA para local nocturno presentarse en Convencion 1260 esquina  Soriano a partir lunes a las 15 horas.","montevideo","/anuncio/moza-us8p2",2019-04-14 15:16:16
"YESERO",NA,"Oficial","Construcción - Arquitectura","Hace 6 días ","  Con probada experiencia, busca Empresa Constructora para obras en construcción en Montevideo. Llamar lunes después 9hs.","montevideo","/anuncio/yesero-m5vyb",2019-04-14 15:16:16
"TECNICO ELECTONICA/ELECTROTECNIA","Borcam seguridad srl","Técnico / Especialista","Producción","Hace 6 días ","Buscamos técnicos o estudiantes de electrónica/electrotecnia para empresa de seguridad electronica. Buscamos personas dinámicas y responsables para integra ...","montevideo","/anuncio/tecnico-electonica-electrotecnia-n872d",2019-04-14 15:16:16
"MOZO TURNO MAÑANA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 6 días ","Hotel De Cadena Internacional de 3 estrellas, solicita Mozo turno mañana para desayuno / almuerzo  de 6am a 14hs. MISIÓN: Atender y servir al cliente en el ...","montevideo","/anuncio/mozo-turno-manana-z4m4a",2019-04-14 15:16:16
"TURNANTE PARA RESIDENCIA","Importante empresa","Auxiliar","Servicios - Oficios","Hace 6 días ","Se encargará de cubrir los libres de sus compañeros, sus funciones se encuentran tanto en el área de limpieza como de atención a los huéspedes, familiares  ...","montevideo","/anuncio/turnante-para-residencia-vazg9",2019-04-14 15:16:16
"ANALISTA DE DEMANDA","ADVICE","Analista","Logística - Distribución","Hace 6 días ","Será responsable por la consolidación, seguimiento de información y elaboración de reportes para la creación del Forecast del proceso de compras, que le im ...","montevideo","/anuncio/analista-de-demanda-gtqae",2019-04-14 15:16:16
"ASESOR COMERCIAL","ADVICE","Ejecutivo Comercial","Ventas - Comercial","Hace 6 días ","Será responsable del proceso de venta: desde la búsqueda de potenciales clientes hasta la concreción de la misma.  Brindará asesoramiento acerca del produc ...","montevideo","/anuncio/asesor-comercial-mtmnz",2019-04-14 15:16:16
"FONOAUDIOLOGA FONOAUDIOLOGIA","Importante empresa en Pocitos","Técnico / Especialista","Salud","Hace 1 semana ","Trabajo en Clínica de rehabilitación de Niños y Adolescentes Trabajo en Equipo supervisado por Dirección Técnica.","montevideo","/anuncio/fonoaudiologa-fonoaudiologia-pmny5",2019-04-14 15:16:16
"VENDEDOR/A","Importante organización","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Contactar con Cartera de Clientes de Alta Renta (profesionales, directivos/ejecutivos) para colocación de exclusivo producto artístico para campaña financi ...","montevideo","/anuncio/vendedor-a-a57r4",2019-04-14 15:16:16
"VENDEDORA PARA LOCAL DE GALERIA JARDIN DEL CENTRO","Miami.uy","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Mostrar productos y realizar ventas en un local comercial de la Galeria Jardin a metros de la Intendencia de Montevideo. Horario Lunes a Viernes de 11 a 15 ...","montevideo","/anuncio/vendedora-para-local-de-galeria-jardin-del-centro-528n3",2019-04-14 15:16:16
"PIZZERO CORTADOR",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Cortador con experiencia, para Maldonado Punta del Este  San Carlos","montevideo","/anuncio/pizzero-cortador-8jnpm",2019-04-14 15:16:16
"COCINERO PARRILLERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Con experiencia, para Maldonado P del Este San Carlos","montevideo","/anuncio/cocinero-parrillero-svt94",2019-04-14 15:16:16
"DELIVERY",NA,"Auxiliar","Cadetería - Cobranzas","Hace 1 semana "," Con moto y libreta para Maldonado Punta del Este San Carlos","montevideo","/anuncio/delivery-jz5d2",2019-04-14 15:16:16
"CARPINTERO",NA,"Medio Oficial","Producción","Hace 1 semana "," CARPINTERO con experiencia, de 20 a 40 años.","montevideo","/anuncio/carpintero-r6bqu",2019-04-14 15:16:16
"CORTADOR",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," CORTADOR o ayudante para Carniceria en Paso de la Arena con experiencia.","montevideo","/anuncio/cortador-rdrzj",2019-04-14 15:16:16
"VIGILANTES",NA,"Auxiliar","Seguridad - Vigilancia","Hace 1 semana ","  Edad mayor 40 años.  Buena paga  Solicita Bel House.   Al postularse adjuntar CV  Certificado buena conducta . Habilitacion DIGEFE","montevideo","/anuncio/vigilantes-9d25g",2019-04-14 15:16:16
"MOZO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," MOZO con experiencia La Pasiva Nuevo Centro Shopping presentarse el local","montevideo","/anuncio/mozo-nare9",2019-04-14 15:16:16
"MOZO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Ambos sexos con experiencia para Maldonado Punta del Este San Carlos","montevideo","/anuncio/mozo-2j7gj",2019-04-14 15:16:16
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 5 días "," CHOFER de taxi con libreta profecional mayor de 35 años llamar  ","montevideo","/anuncio/chofer-92r3g",2019-04-14 15:16:16
"PANADER EXPERIMENTADO",NA,"Técnico / Especialista","Servicios - Oficios","Hace 5 días "," Panadero experiementado.  ","montevideo","/anuncio/panader-experimentado-5tnpp",2019-04-14 15:16:16
"LIMPIADORA TURNO MAÑANA","Importante empresa","Auxiliar","Servicios - Oficios","Hace 5 días ","Nos encontramos en la búsqueda de Limpiadora para el àrea de Producción,en el turno de la mañana,es indispensable que cuente con experiencia en limpieza en ...","montevideo","/anuncio/limpiadora-h9u6z",2019-04-14 15:16:16
"ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 5 días "," ADMINISTRATIVA 25 a 45 años, con formacion en administracion, dominio de office, resida en Montevideo. lunes a viernes 8 horas sabados 5 horas.","montevideo","/anuncio/administrativa-qpqa7",2019-04-14 15:16:16
"RESPONSABLE DE CALIDAD","ADVICE","Jefe","Producción","Hace 5 días ","Llevará adelante la implementación del Sistema de Gestión Integrado. Hará relevamiento y auditoría de procesos. Realizará informes, planes de acción y prop ...","montevideo","/anuncio/responsable-de-calidad-zppu4",2019-04-14 15:16:16
"JEFE DE CONTABILIDAD Y TESORERÍA","ADVICE","Jefe","Finanzas - Contabilidad - Auditoria","Hace 5 días ","Será responsable de la supervisión de las áreas de Contabilidad y Tesorería. Organizará y supervisará el trabajo del área. Realizará el análisis de coheren ...","montevideo","/anuncio/jefe-de-contabilidad-y-tesoreria-r7mpv",2019-04-14 15:16:16
"ASISTENTE DENTAL",NA,"Profesional","Salud","Hace 5 días "," No estudiante de Odontologia, disponibilidad horaria 8 hrs.","montevideo","/anuncio/asistente-dental-g66n7",2019-04-14 15:16:16
"VENDEDORA",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 5 días "," VENDEDORA horario de 15 a 19 hrs buen sueldo","montevideo","/anuncio/vendedora-pv9sb",2019-04-14 15:16:16
"CADETE PARA DEPOSITO Y TRAMITES",NA,"Auxiliar","Cadetería - Cobranzas","Hace 5 días ","tareas de deposito, limpieza, tramites en el centro tareas de deposito, limpieza, tramites en el centro","montevideo","/anuncio/cadete-para-deposito-y-tramites-63r7b",2019-04-14 15:16:16
"CHOFER DE TAXI",NA,"Peon","Servicios - Oficios","Hace 5 días "," libreta cat. E de Montevideo,  con o sin experiencia en taxi","montevideo","/anuncio/chofer-de-taxi-88anp",2019-04-14 15:16:16
"ILUSTRADOR",NA,"Técnico / Especialista","Arte - Diseño - Comunicación","Hace 5 días "," ILUSTRADOR y/o Diseñador gráfico empresa busca.","montevideo","/anuncio/ilustrador-2h7sj",2019-04-14 15:16:16
"AUXILIAR DE LIMPIEZA","Importante empresa","Auxiliar","Servicios - Oficios","Hace 5 días ","Auxiliar de limpieza, turno vespertino (14:00 a 22:00), Rotativo 5-1, preferiblemente masculino entre 28 y 50 años. Limpieza en Hogar de Ancianos. Limpiar  ...","montevideo","/anuncio/auxiliar-de-limpieza-8ub8a",2019-04-14 15:16:16
"MOZO DE SALÓN Y COCINA","Cafetería en carrasco","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 5 días ","Venta de postres, atención a mesas y elaboración de productos para almuerzos. Somos una empresa que busca una chica para formar parte de nuestro equipo. Es ...","montevideo","/anuncio/mozo-de-salon-y-cocina-ah8un",2019-04-14 15:16:16
"DISTRIBUIDOR",NA,"Auxiliar","Logística - Distribución","Hace 5 días "," Mailings para zafra  20 días, 6 hs diarias. Sueldo nomin al $ 11.823.","montevideo","/anuncio/distribuidor-hu4av",2019-04-14 15:16:16
"PELUQUERA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 5 días "," Con experiencia. Zona Parque Rodo. Buen sueldo.","montevideo","/anuncio/peluquera-g38e3",2019-04-14 15:16:16
"GESTOR","Estudio García & Mendive","Asistente","Cadetería - Cobranzas","Hace 5 días ","Estudiante de primero o segundo se escribanía para estudio notarial Realizar los tramites en tiempo y forma.","montevideo","/anuncio/gestor-9pm44",2019-04-14 15:16:16
"ESCRIBANA/O PÚBICO","Estudio García & Mendive","Profesional","Legal","Hace 5 días ","Realizar todo tipo de tareas notariales. Responsable, dinámico y puntual.","montevideo","/anuncio/escribana-o-pubico-bh6en",2019-04-14 15:16:16
"MAQUINISTA","oriana","Oficial","Producción","Hace 5 días ","OVERLOCK Y RECTA OVERLOCK Y RECTA","montevideo","/anuncio/maquinista-d24mu",2019-04-14 15:16:16
"AUXILIAR PARA DEPOSITO",NA,"Auxiliar","Logística - Distribución","Hace 6 días ","Auxiliar para deposito, ambos sexos,hasta de 25 años, Armar pedidos, ordenar, limpiar Los interesados deberán postularse.","montevideo","/anuncio/auxiliar-para-deposito-e7r39",2019-04-14 15:16:16
"COSEDORAS",NA,"Oficial","Producción","Hace 6 días "," Taller - sepan armar camperas completas con guata, en su casa, viva en Montevideo.","montevideo","/anuncio/cosedoras-5e6mu",2019-04-14 15:16:16
"ODONTOLOGO",NA,"Profesional","Salud","Hace 4 días "," ambos sexos","montevideo","/anuncio/odontologo-s76ds",2019-04-14 15:16:16
"GERENTE FINANCIERO","AUREN","Gerente","Directivos - Ejecutivos","Hace 4 días ","SE RESPONSABILIZARÁ de elaborar el plan financiero de la empresa y de la asignación de los fondos correspondientes, del análisis de riesgos así como tambié ...","montevideo","/anuncio/gerente-financiero-57jgz",2019-04-14 15:16:16
"LIMPIADORA","Importante empresa","Auxiliar","Servicios - Oficios","Hace 4 días ","Buscamos una persona con experiencia en limpieza y cocina, para trabajar en un domicilio en Punta Carretas. Disponibilidad para trabajar 3 días en la seman ...","montevideo","/anuncio/limpiadora-6s7hm",2019-04-14 15:16:16
"SECRETARIA",NA,"Asistente","Administración - Secretariado","Hace 4 días "," SECRETARIA para Estudio juridico buen manejo de herramientas informaticas","montevideo","/anuncio/secretaria-y64zv",2019-04-14 15:16:16
"OPERARIA FEMENINA LAVADERO",NA,"Peon","Producción","Hace 4 días ","Operaria Femenina para Lavadero Industrial, turno noche, presentar curriculum en  gral pallejas 2456 de 8 a 16 horas Operaria","montevideo","/anuncio/operaria-femenina-lavadero-svsrz",2019-04-14 15:16:16
"PIZZERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 4 días "," para Shopping las Piedras","montevideo","/anuncio/pizzero-zur4t",2019-04-14 15:16:16
"DOCENTE DE BARBERIA",NA,"Profesional","Educación - Recreación - Deportes","Hace 4 días "," institución educativa solicita.  ","montevideo","/anuncio/docente-de-barberia-9psv7",2019-04-14 15:16:16
"LIMPIADOR",NA,"Peon","Producción","Hace 4 días "," Auxiliar de limpieza 9 horas lunes a viernes , 20 a 35 años , $ 24.000 .","montevideo","/anuncio/limpiador-qnhzv",2019-04-14 15:16:16
"BACHERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 4 días "," BACHERO 9 horas diarias Lunes a Viernes $ 27.000. entre 20 a 35 años.","montevideo","/anuncio/bachero-n9jr5",2019-04-14 15:16:16
"BACK OFFICE CON IDIOMAS RUSO E INGLÉS","ADVICE","Analista","Administración - Secretariado","Hace 4 días ","Objetivos de la posición: Realizará tareas de traducción de los idiomas ruso e inglés. Tendrá a su cargo el desarrollo de tareas administrativas. Seleccion ...","montevideo","/anuncio/back-office-con-idiomas-ruso-e-ingles-ugv4t",2019-04-14 15:16:16
"CONATEL: KEY ACCOUNT MANAGER","ADVICE","Gerente","Ventas - Comercial","Hace 4 días ","Profesionales con trayectoria laboral previa de al menos 4 años en posiciones de similar responsabilidad. Se valorará contar con experiencia y/o conocimien ...","montevideo","/anuncio/conatel-key-account-manager-9apq9",2019-04-14 15:16:16
"OPERARIO FUMIGADOR",NA,"Peon","Producción","Hace 4 días "," Con o sin experiencia  para prestigiosa empresa.  Imprescindible libreta de moto y auto (excluyente), horario rotativo.","montevideo","/anuncio/operario-fumigador-t65qy",2019-04-14 15:16:16
"CADETE",NA,"Auxiliar","Cadetería - Cobranzas","Hace 4 días "," 3 veces por semana, persona física no empresa. Responsable con referencias","montevideo","/anuncio/cadete-mv4zd",2019-04-14 15:16:16
"MECANICO",NA,"Técnico / Especialista","Producción","Hace 4 días "," Para textil importadora preferentemente circulares de punto zona La Paz","montevideo","/anuncio/mecanico-4v22v",2019-04-14 15:16:16
"OPERARIO",NA,"Peon","Producción","Hace 4 días "," OPERARIO para deposito entre 20 y 30 años. Se ofrece sueldo acorde y estabilidad.","montevideo","/anuncio/operario-pjzm9",2019-04-14 15:16:16
"VENDEDOR/A",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 4 días "," Con experiencia en perfumería con buena presencia y disponibilidad horaria.  ","montevideo","/anuncio/vendedor-a-svbup",2019-04-14 15:16:16
"ENCARGADA","MR JEFF","Supervisor / Encargado","Producción","Hace 4 días ","Se necesita chica con conocimientos en lavandería y aplicaciones en informática. Tener claro funcionamientos de maquinas y secadoras de ropa. Atención al p ...","montevideo","/anuncio/encargada-pduzh",2019-04-14 15:16:16
"DESARROLLADOR ORACLE C2M","FLOCK IT","Analista","Tecnologías de la información","Hace 4 días ","- Desarrollador para el sistema ORACLE Customer To Meter (C2M anteriormente llamado CC&B) . Los conocimientos requeridos son una base para aprender la plat ...","montevideo","/anuncio/desarrollador-oracle-c2m-jy93p",2019-04-14 15:16:16
"ACOMPAÑANTE",NA,"Auxiliar","Logística - Distribución","Hace 5 días "," ACOMPAÑANTE de reparto, tareas de deposito. Se ofrece sueldo acorde y estabilidad. Enviar CV c/ foto y aspiraciones","montevideo","/anuncio/acompanante-9ha66",2019-04-14 15:16:16
"MANTENIMIENTO","Importante empresa","Auxiliar","Producción","Hace 5 días ","Mantenimiento en general de oficinas, electricidad, Sanitaria (no excluyente), pintura y tareas acordes al mantenimiento. Edad de 20 a 35 años (No excluyen ...","montevideo","/anuncio/mantenimiento-v479n",2019-04-14 15:16:16
"CORTADOR Y APRENDIZ",NA,"Técnico / Especialista","Servicios - Oficios","Hace 3 días "," De mesa para marroquineria","montevideo","/anuncio/cortador-y-aprendiz-jggsr",2019-04-14 15:16:16
"ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 3 días "," Auxiliar contable, cuentas corrientes Con experiencia  Sueldo $ 22.000 Full time Al postularse adjuntar foto","montevideo","/anuncio/administrativa-eavyy",2019-04-14 15:16:16
"GESTOR/A",NA,"Asistente","Administración - Secretariado","Hace 3 días "," GESTOR/A telefonico de morosos con experiencia y ref., dominio PC, mayor 25,","montevideo","/anuncio/gestor-a-tjh2j",2019-04-14 15:16:16
"SOFTWARE CONFIGURATION MANAGEMENT","GEOCOM URUGUAY","Analista","Tecnologías de la información","Hace 3 días ","Qué proponemos? •	El desafío de participar en proyectos (nacionales e internacionales) de alto impacto •	Estabilidad y excelente ambiente laboral •	Esta ...","montevideo","/anuncio/software-configuration-management-2bqd4",2019-04-14 15:16:16
"ACOMPAÑANTES",NA,"Auxiliar","Salud","Hace 3 días "," Con experiencia  Carné de salud y disponibilidad horaria para Montevideo","montevideo","/anuncio/acompanantes-4qunz",2019-04-14 15:16:16
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 días "," Para taxi Ambos turnos Libreta E Montevideo Con o sin experiencia","montevideo","/anuncio/chofer-r7dnq",2019-04-14 15:16:16
"CHOFER LIBRETA E","RCA","Peon","Servicios - Oficios","Hace 3 días ","Será el socio conductor en el turno de la noche. Para lo cual deberá tener: Libreta Cat E de Montevideo y Empresa Lit E o intenciones de abrirla. Deberá te ...","montevideo","/anuncio/chofer-libreta-e-6duqy",2019-04-14 15:16:16
"FIAMBRERAS (10)",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 días "," Turno tarde, para autoservice  Con experiencia","montevideo","/anuncio/fiambreras-10-r87yn",2019-04-14 15:16:16
"VIGILANTE",NA,"Auxiliar","Seguridad - Vigilancia","Hace 3 días "," Mayor de 30 años Turno vespertino Para cadena de autoservice.","montevideo","/anuncio/vigilante-99qau",2019-04-14 15:16:16
"MAESTRO PANADERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 3 días "," MAESTRO Panadero con referencias en","montevideo","/anuncio/maestro-panadero-qh4un",2019-04-14 15:16:16
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 días "," VENDEDORES para apertura de local de servicio de acompañantes en Pando.","montevideo","/anuncio/vendedor-4vuy6",2019-04-14 15:16:16
"LAVADERO",NA,"Auxiliar","Atención al cliente","Hace 3 días "," LAVADERO Selecciona señora mayor de 35 años con experiencia (excluyente) en el ramo con referencias. Presentar Currículum Vitae de 14 a 16 hs. Lunes a Vie ...","montevideo","/anuncio/lavadero-ere9j",2019-04-14 15:16:16
"MARKETING Y PUBLICIDAD",NA,"Auxiliar","Tecnologías de la información","Hace 3 días "," OPORTUNIDAD. Empresa internacional mexicana ofrece trabajo a medio tiempo o comp. áreas promoción,ventas, desarrollo. Ideal amas de casa estudiante jubila ...","montevideo","/anuncio/marketing-y-publicidad-mtzmq",2019-04-14 15:16:16
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 días "," CHOFER efectivo nocturno, y suplente ambos turnos libreta E Montevideo, taxi 141, relevo puerta a puerta.","montevideo","/anuncio/chofer-ugq77",2019-04-14 15:16:16
"SUPERVISOR DE GESTIÓN AMBIENTAL","ADVICE","Supervisor / Encargado","Producción","Hace 3 días ","Seleccionamos para importante empresa agroalimentaria. Graduados de las carreras de Ingeniería Hidráulica, Ambiental o afines. Formación específica en tra ...","montevideo","/anuncio/supervisor-de-gestion-ambiental-q4pyd",2019-04-14 15:16:16
"ENFERMERA EXRACCIONISTA",NA,"Técnico / Especialista","Salud","Hace 4 días "," Experiencia comprobable en punción pediatrica.  Lunes a Viernes de 07.45hs a 13.30hs.  Nominal $ 29.860.","montevideo","/anuncio/enfermera-exraccionista-jaqvp",2019-04-14 15:16:16
"TAXIMETRITA","Importante empresa","Peon","Servicios - Oficios","Hace 4 días ","chofer para taxi exelente ambiente grupal con importantes mejoras requisitos libreta profecional, recomendaciones , cumplir horarios","montevideo","/anuncio/taximetrita-6hq6n",2019-04-14 15:16:16
"CHOFER CON LIBRETA D CON EX PERIENCIA Y REFERENCIAS PARA SE MI REMOLQUE. ENVIAR CV A:  CHOFER",NA,"Medio Oficial","Producción","Hace 4 días "," CHOFER con libreta D con experiencia y referencias para semi remolque.","montevideo","/anuncio/chofer-con-libreta-d-con-ex-periencia-y-referencias-para-se-mi-remolque-enviar-cv-a-chofer-r9ssp",2019-04-14 15:16:16
"PROFESORA DE DANZA",NA,"Profesional","Educación - Recreación - Deportes","Hace 4 días "," Para Colegio.  ","montevideo","/anuncio/profesora-de-danza-ty8b6",2019-04-14 15:16:16
"REPONEDOR",NA,"Auxiliar","Ventas - Comercial","Hace 4 días ","Reponer mercaderia Trasladar y exhibir adecuadamente mercaderia para la venta","montevideo","/anuncio/reponedor-gqsb3",2019-04-14 15:16:16
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 2 días "," Para Taxi, sin experiencia, nocturno y suplente. Doy capacitación.","montevideo","/anuncio/chofer-te8b7",2019-04-14 15:16:16
"OPERARIO",NA,"Peon","Producción","Hace 2 días "," Para empresa de mantenimiento Zona Civils y Ruta 1 Sepa pintura, electricidad, soldadura, libreta H","montevideo","/anuncio/operario-7yept",2019-04-14 15:16:16
"TÉCNICO ELECTRISITA-ELECTRÓNICA","Empresa de Equipamiento en Seguridad","Técnico / Especialista","Producción","Hace 2 días ","El puesto requiere la realización de trabajos de instalación eléctrica y mantenimiento de luminarias y de sistemas de alarma contra robo e incendio entre o ...","montevideo","/anuncio/tecnico-electrisita-electronica-j5aah",2019-04-14 15:16:16
"PROGRAMADOR DISEÑADOR",NA,"Analista","Tecnologías de la información","Hace 2 días ","  Trabajo estable.   Sal. Líq. Inicial $U 23.000  Al postularse adjuntar cv ","montevideo","/anuncio/programador-disenador-uubgj",2019-04-14 15:16:16
"IMPORTANTE IMPORTADORA DE ALIMENTOS DE MASCOTAS BUSCA  VENDEDORES/AS","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 2 días ","Importante Importadora de Alimentos de Mascotas busca VENDEDORES/AS Para Montevideo (Ref Z01), Canelones (Ref Z02), Interior (Ref Z03) Aptitudes: -	Compr ...","montevideo","/anuncio/importante-importadora-de-alimentos-de-mascotas-busca-vendedores-as-jmpbd",2019-04-14 15:16:16
"SAN ROQUE: DESARROLLADOR SQL/ PLSQL","ADVICE","Analista","Tecnologías de la información","Hace 2 días ","San Roque es una empresa nacional, profesional e innovadora, dedicada al bienestar y salud de la comunidad. Personas con formación vinculada al área de Si ...","montevideo","/anuncio/san-roque-desarrollador-sql-plsql-8jrde",2019-04-14 15:16:16
"EMPLEADA DE MOSTRADOR",NA,"Auxiliar","Atención al cliente","Hace 2 días ","  EMPLEADA de  mostrador para panadería fiambrería para súper en barrio Bella Italia , Preferentemente con curso aprobado de INEFOP , Mides etc. . horario ...","montevideo","/anuncio/empleada-de-mostrador-a2pa2",2019-04-14 15:16:16
"VENDEDOR DE PLAZA (MONTEVIDEO)",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 2 días ","Experiencia en ventas de plaza (ferreterías, barracas, bazares) Manejo de herramientas informáticas (e-mail,oficce) Buena presencia y proactivo Se ofrece s ...","montevideo","/anuncio/vendedor-de-plaza-montevideo-5yaud",2019-04-14 15:16:16
"AGENTE","PU","Ejecutivo Comercial","Ventas - Comercial","Hace 2 días ","F R","montevideo","/anuncio/agente-494zq",2019-04-14 15:16:16
"CORTADOR",NA,"Técnico / Especialista","Servicios - Oficios","Hace 2 días "," CORTADOR de carniceria para supermercado zona Buceo","montevideo","/anuncio/cortador-u26g2",2019-04-14 15:16:16
"CAJERO",NA,"Auxiliar","Ventas - Comercial","Hace 2 días ","  Vendedora para insumos en lubricentro, dinámica con ganas de trabajar full time. ","montevideo","/anuncio/cajero-bpe7v",2019-04-14 15:16:16
"VENDEDOR Y/O VIAJANTE","the animal kingdom","Ejecutivo Comercial","Ventas - Comercial","Hace 2 días ","Visitador a comercios veterinarios/pets shop/ ferreterias/ multirrubros freelance venta","montevideo","/anuncio/vendedor-y-o-viajante-ypa54",2019-04-14 15:16:16
"LIMPIADORA",NA,"Auxiliar","Servicios - Oficios","Hace 2 días "," Para Restaurante con experiencia","montevideo","/anuncio/limpiadora-saurp",2019-04-14 15:16:16
"BACHERA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 2 días "," Con experiencia para Restaurante","montevideo","/anuncio/bachera-n8uau",2019-04-14 15:16:16
"JEFA DE COCINA",NA,"Supervisor / Encargado","Hotelería - Gastronomía - Turismo","Hace 2 días "," JEFE de cocina para importante institución. Con mas de 3 años de experiencia, no mayor a 50 años.  ","montevideo","/anuncio/jefa-de-cocina-ezvua",2019-04-14 15:16:16
"ENCARGADO DE COMPRAS","ADVICE","Supervisor / Encargado","Administración - Secretariado","Hace 2 días ","Objetivos del Puesto:  El encargado de compras será responsable por: -	Operar el sistema ERP- módulo compras, realizando el mantenimiento y actualización ...","montevideo","/anuncio/encargado-de-compras-ud4yj",2019-04-14 15:16:16
"ENCARGADA PARA RESIDENCIAL TERCERA EDAD","residencial las cuatro estaciones","Auxiliar","Salud","Hace 2 días ","Encargada de turno mañana o tarde para residencial 3ra edad. Imprescindible con experiencia en el rubro como encargada. Con disponibilidad horaria Sueldo m ...","montevideo","/anuncio/encargada-para-residencial-tercera-edad-syud3",2019-04-14 15:16:16
"CHOFER/REPONEDOR","Autoservice","Peon","Servicios - Oficios","Hace 3 días ","Chofer/ reponedor Chofer/reponedor","montevideo","/anuncio/chofer-reponedor-8ty95",2019-04-14 15:16:16
"AUXILIAR ADMINISTRATIVO PARA LIQUIDACIÓN SUELDOS","Importante empresa","Auxiliar","Administración - Secretariado","Hace 3 días ","Auxiliar Administrativo para incorporarse al departamento de Liquidaciones  Estudiante o egresado reciente de las carreras relaciones laborales, administra ...","montevideo","/anuncio/auxiliar-administrativo-para-liquidacion-sueldos-gben2",2019-04-14 15:16:16
"TALLERESA A FASON",NA,"Oficial","Producción","Hace 3 días "," De carteras","montevideo","/anuncio/talleresa-a-fason-633b8",2019-04-14 15:16:16
"AUXILAIR ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 1 día "," Sexo femenino, mayor de 30 años.  Con experiencia en adminitración.  Horario de 8 a 17hs.  Salario liquido $ 32.000 aprox. Enviar  CV a auxvacante@gma ...","montevideo","/anuncio/auxilair-administrativa-426vh",2019-04-14 15:16:16
"PROFESOR DE VIDRIERÍA","Importante empresa","Profesional","Educación - Recreación - Deportes","Hace 1 día ","Tendrá a su cargo dictar un curso y talleres en corte, pulido y fabricación de estantes, vitrinas y varios artículos en vidrio. También se lo citará para t ...","montevideo","/anuncio/profesor-de-vidrieria-umrzv",2019-04-14 15:16:16
