"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"MILANESERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana "," MILANESERO planchero elaborador zona Buceo con experiencia y  referencias","montevideo","/anuncio/milanesero-mu3hq",2019-03-28 16:38:26
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," chofer","montevideo","/anuncio/chofer-zmvaa",2019-03-28 16:38:26
"AYUDNATE DE COCINA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Con buena presencia","montevideo","/anuncio/ayudnate-de-cocina-ptm2y",2019-03-28 16:38:26
"RESPONSABLE POST-VENTA – SECTOR REPUESTOS PARA EL INTERIOR DEL PAÍS","PwC Uruguay","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","•	Disponibilidad para viajar por el interior del país (excluyente). •	Residir en el interior (Tacuarembó, Rivera, Paysandú o zonas cercanas). •	Conocimient ...","montevideo","/anuncio/responsable-post-venta-sector-repuestos-para-el-interior-del-pais-s2ayr",2019-03-28 16:38:26
"AUXILIAR ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," con experiencia en conciliación de cuentas, remuneración mínimo nacional mas  presentismo .","montevideo","/anuncio/auxiliar-administrativo-qap9h",2019-03-28 16:38:26
"CHOFER TAXI",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Diurno, coche nuevo, posibilidades de trabajar solo. Trato directo con dueño.   Con referencias y certificado de buena conducta. Libre domingo.","montevideo","/anuncio/chofer-taxi-uy6yy",2019-03-28 16:38:26
"PIZZERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana "," con experiencia y referencias      zona Carrasco.","montevideo","/anuncio/pizzero-a5bg8",2019-03-28 16:38:26
"AUXILIAR ADMINISTRATIVO DE REGISTROS","PwC Uruguay","Auxiliar","Administración - Secretariado","Hace 1 semana ","•	Tecnicatura en Administración de empresas o similar, culminado (excluyente). •	Experiencia mínima de un año, realizando tareas administrativas en Estudio ...","montevideo","/anuncio/auxiliar-administrativo-de-registros-347vq",2019-03-28 16:38:26
"CAJERA PARA RUBRO GASTRONÓMICO","CertuS","Auxiliar","Ventas - Comercial","Hace 1 semana ","CertuS consultora selecciona cajera barista para emprendimiento gastronómico ubicado en la zona del centro. Es una propuesta para trabajar 4 horas de Lunes ...","montevideo","/anuncio/cajera-para-rubro-gastronomico-4amvy",2019-03-28 16:38:26
"ATENCION A MOSTRADOR",NA,"Auxiliar","Atención al cliente","Hace 1 semana "," Para panadería/ pizzería. Zona Cerro.","montevideo","/anuncio/atencion-a-mostrador-mudnq",2019-03-28 16:38:26
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","  masculino para vestimenta masculina con experiencia, mayor de 21 años, conocimiento de computación","montevideo","/anuncio/vendedor-6g2p6",2019-03-28 16:38:26
"GERENTE DE RECURSOS HUMANOS","ADVICE","Gerente","Directivos - Ejecutivos","Hace 1 semana ","Para importante industria multinacional. Buscamos: Profesionales de carreras afines como Contador, Abogacía, Recursos Humanos, Psicología, Relaciones Labo ...","montevideo","/anuncio/gerente-de-recursos-humanos-t8e52",2019-03-28 16:38:26
"CORREDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," CORREDOR/ Vendedor en el inter ior p/ ropa de dama para anexar ma rca, c/ cartera de clientes.","montevideo","/anuncio/corredor-8qyug",2019-03-28 16:38:26
"AUXILIAR CONTABLE JUNIOR","Importante empresa","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Auxiliar contable Junior con experiencia. Auxiliar contable Junior con experiencia. ","montevideo","/anuncio/auxiliar-contable-h9dv2",2019-03-28 16:38:26
"AUXILIAR CONTABLE SENIOR ","Importante empresa","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Auxiliar contable Senior con sólidos conocimientos y experiencia en estudio contable. Se valorara conocimientos en liquidación de sueldos. Mayor de 35 años ...","montevideo","/anuncio/auxiliar-contable-pbm68",2019-03-28 16:38:26
"PEÓN SANITARIO",NA,"Peon","Producción","Hace 1 semana "," Para reclamos Horario nocturno A la orden Con moto","montevideo","/anuncio/peon-sanitario-vg2p2",2019-03-28 16:38:26
"TÉCNICO O ESTUDIANTE DE ELECTRONICA","Biosistemas","Técnico / Especialista","Tecnologías de la información","Hace 1 semana ","Mantenimiento y reparación de equipos electrónicos para el área de Electro medicina.Tareas técnicas y administrativas en software dedicado a Servicio técni ...","montevideo","/anuncio/tecnico-o-estudiante-de-electronica-eqr77",2019-03-28 16:38:26
"ENCARGADO/A DE FARMACIA","Importante cadena de Farmacias y Perfumerías","Supervisor / Encargado","Ventas - Comercial","Hace 1 semana ","Busca Encargado de local Requisitos excluyentes: - Disponibilidad para trabajar 44 horas semanales, librando entre semana. - Experiencia previa mínima de  ...","montevideo","/anuncio/encargado-a-de-farmacia-pg5qv",2019-03-28 16:38:26
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Para Montevideo Selecciona Empresa ramo Perfumería . Requisitos: Experiencia en el sector (excluyente),  Edad hasta 45 años. Sueldo acorde al cargo;  c ...","montevideo","/anuncio/vendedor-d2bu2",2019-03-28 16:38:26
"PSICOLOGO",NA,"Profesional","Salud","Hace 1 semana "," PSICOLOGA/O para diagnóstico de niños y adolescentes, disponibilidad horaria jueves y vieres. requisitos factura al día","montevideo","/anuncio/psicologo-2v5g7",2019-03-28 16:38:26
"TERAPEUTA  OCUPACIONAL",NA,"Profesional","Salud","Hace 1 semana "," para intervención en niños y adolescentes, disponibilidad horaria  jueves y viernes. requisitos facturas al día.","montevideo","/anuncio/terapeuta-ocupacional-zmz53",2019-03-28 16:38:26
"AUXILIAR ADMINITRATIVO","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 semana ","Asistente Administrativo y Asistente de Precios para Supermercado. Se valora experiencia en el rubro y en programa Scanntech Auxiliar Administrativo y Asis ...","montevideo","/anuncio/auxiliar-adminitrativo-86gjs",2019-03-28 16:38:26
"ASISTENTE ADMINISTRATIVO",NA,"Asistente","Administración - Secretariado","Hace 1 semana "," Con conocimientos de diseño.  La posición tiene como objetivo el desarrollo de las tareas administrativas del área, destacándose entre sus responsabilida ...","montevideo","/anuncio/asistente-administrativo-t2hun",2019-03-28 16:38:26
"AGENTE DE VENTAS","Possum Consulting","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Seleccionamos para importante empresa líder en su sector (especializada en servicios de distribución, E-Commerce y logística) un AGENTE DE VENTAS La posici ...","montevideo","/anuncio/agente-de-ventas-hgqp5",2019-03-28 16:38:26
"AUXILIAR CONTABLE",NA,"Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 semana "," Señoritas para tareas administrativas y/o de ventas . Horario amplio a convenir . Comercio en Ciudad Vieja . Muy buena remuneración","montevideo","/anuncio/auxiliar-contable-y62q8",2019-03-28 16:38:26
"ATENCION AL MOSTRADOR",NA,"Auxiliar","Atención al cliente","Hace 1 semana "," Sexo femenino con experiencia panaderia  y confiteria zona Buceo","montevideo","/anuncio/atencion-al-mostrador-jb3p6",2019-03-28 16:38:26
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Vendedor para inmobiliaria, persona activa y dinámica, full time. Con disponibilidad horaria. Enviar aspiraciones salariales.  ","montevideo","/anuncio/vendedor-8pv4q",2019-03-28 16:38:26
"CHOFER DE TAXI",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Con o sin experiencia. Horario diurno y nocturno.","montevideo","/anuncio/chofer-de-taxi-hh62g",2019-03-28 16:38:26
"AUIDANTE DE REPARTO",NA,"Auxiliar","Producción","Hace 1 semana ","  tareas varias con experiencia en frutas y verduras  que viva en la zona del Mercado Modelo","montevideo","/anuncio/auidante-de-reparto-bznht",2019-03-28 16:38:26
"OFICIAL CARPINTERO",NA,"Técnico / Especialista","Servicios - Oficios","Hace 1 semana "," Con experiencia y con herramientas. De lunes a viernes.","montevideo","/anuncio/oficial-carpintero-29t2u",2019-03-28 16:38:26
"VENDEDOR/PART TIME","SALUD","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Buscamos jóvenes entre 18 y 35 años, con actitud emprendedora, energía positiva y pro activos.  Valoramos la responsabilidad, la puntualidad y la capacidad ...","montevideo","/anuncio/vendedor-part-time-8gegn",2019-03-28 16:38:26
"LAVADOR",NA,"Oficial","Producción","Hace 1 semana "," Persona joven, dinámica, con ganas de trabajar,  para tareas de preparar autos para la venta en automotora,  lavar, pulir, limpieza, etc. Con experienc ...","montevideo","/anuncio/lavador-55r69",2019-03-28 16:38:26
"MAQUINISTA",NA,"Oficial","Producción","Hace 1 semana "," para confeccion de prendas en general","montevideo","/anuncio/maquinista-hea2e",2019-03-28 16:38:26
"VENDEDOR/A",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Para casa de repuestos de moto con experiencia y referencias","montevideo","/anuncio/vendedor-a-7nydz",2019-03-28 16:38:26
"ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," Con conocimientos contables, cobranzas, persona dinámica y responsable.","montevideo","/anuncio/administrativa-pnpnq",2019-03-28 16:38:26
"CASERA",NA,"Auxiliar","Seguridad - Vigilancia","Hace 1 semana "," Jubilada, para residencia de estudiantes en Tres Cruces.","montevideo","/anuncio/casera-hdh6b",2019-03-28 16:38:26
"OFICIAL",NA,"Oficial","Servicios - Oficios","Hace 1 semana "," Pintor automotriz finalista con experiencia y referencias excluyente","montevideo","/anuncio/oficial-245hp",2019-03-28 16:38:26
"COCINERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Cocinero p/empresa de Alimentacion escolar en La Barra Maldonado","montevideo","/anuncio/cocinero-smva4",2019-03-28 16:38:26
"QUERES VENDER POR REDES SOCIALES?","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Somos una empresa de ventas directas donde formamos a profesionales de la venta. Ofrecemos capacitaciones constante  Ganancias Diarias  Quincenales  Bonos  ...","montevideo","/anuncio/asesores-comerciales-sdeeg",2019-03-28 16:38:26
"ESTUDIANTE  AVANZADO DE ELECTRICIDAD O ELECTRONICA",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Estudiante  avanzado de electricidad o electronica","montevideo","/anuncio/estudiante-avanzado-de-electricidad-o-electronica-b34re",2019-03-28 16:38:26
"MECÁNCIO DE MOTOS",NA,"Técnico / Especialista","Producción","Hace 1 semana "," Con experiencia de taller y referencias Cumplidor y responsable","montevideo","/anuncio/mecancio-de-motos-hasr6",2019-03-28 16:38:26
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Sexo femenino con libreta  para camion de 4.500 kg para empresa de fletes en Montevideo, experiencia y ref. de lun a sab.","montevideo","/anuncio/chofer-2qjbu",2019-03-28 16:38:26
"PELUQUERA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 1 semana "," Completa con experiencia.  ","montevideo","/anuncio/peluquera-sdv3m",2019-03-28 16:38:26
"TELEMARKETERS",NA,"Auxiliar","Teleoperadores - Call Center","Hace 1 semana "," captacion de fondos p/ proyectos sociales 30 a 50 años, solo de Montevideo","montevideo","/anuncio/telemarketers-nya5v",2019-03-28 16:38:26
"AUXILIAR CONTABLE",NA,"Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 semana "," Para estudio contable, con mucha experiencia en sueldos.","montevideo","/anuncio/auxiliar-contable-yuvhv",2019-03-28 16:38:26
"VENDEDORES","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","En función....Nos encontramos en busca de jóvenes con carácter emprendedor para el área de ventas.con vocación de servicios en atención y asesoramiento   a ...","montevideo","/anuncio/vendedores-d268t",2019-03-28 16:38:26
"BRUSHINISTA AYUDANTE DE PELUQUERIA","SENSATIONS HAIR DRESSERS ","Auxiliar","Servicios - Oficios","Hace 1 semana ","Brushinista con experiencia, ayudante de peluqueria sepa manos, deplilacion de rostro, y conocimientos de corte Realizar Brushing, manos, depilación de ros ...","montevideo","/anuncio/brushinista-ayudante-de-peluqueria-39tzu",2019-03-28 16:38:26
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," jubilado turno vespertino","montevideo","/anuncio/chofer-9thqh",2019-03-28 16:38:26
"PELUQUERO",NA,"Técnico / Especialista","Servicios - Oficios","Hace 1 semana "," peluquero","montevideo","/anuncio/peluquero-h48r2",2019-03-28 16:38:26
"FLETERO",NA,"Peon","Logística - Distribución","Hace 1 semana "," FLETEROS camioneta grande o ca mión cerrado hasta 4.000 kg. para  reparto, empresa de fletes solicita. T rabajo todo el año.","montevideo","/anuncio/fletero-uuedg",2019-03-28 16:38:26
"BACHERA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 6 días "," Para pizzeria zona Carrasco.","montevideo","/anuncio/bachera-vj58p",2019-03-28 16:38:26
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 6 días "," Para empresa de seguridad c/ libretas de moto y auto  ambas","montevideo","/anuncio/chofer-tm52j",2019-03-28 16:38:26
"VENDEDOR TÉCNICO","A Y B REC. ORGANIZACIONALES","Técnico / Especialista","Salud","Hace 6 días ","Empresa proveedora  del sector Salud, con trayectoria de 23 años en plaza en el área de Laboratorio , orienta su búsqueda hacia un Vendedor -Técnico para r ...","montevideo","/anuncio/vendedor-tecnico-um8qa",2019-03-28 16:38:26
"AYUDANTE DE TALLER",NA,"Auxiliar","Producción","Hace 6 días ","  De taller para ferreteria industrial, con experiencia y conocimientos en mécanic a industrial, estudiante de UTU  de 18 a 30 años","montevideo","/anuncio/ayudante-de-taller-9nssa",2019-03-28 16:38:26
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 6 días "," Para Taxi con experiencia y referencias. Radio Taxi Patronal, Libreta categoría E. Ambos turnos  ","montevideo","/anuncio/chofer-2gqzj",2019-03-28 16:38:26
"CHOFER DE TAXI",NA,"Peon","Servicios - Oficios","Hace 6 días ","  con o sin experiencia, Taxi 141 Patronal. Titulares y suplencias. Autos nuevo","montevideo","/anuncio/chofer-de-taxi-9hu66",2019-03-28 16:38:26
"COMMUNITY MANAGER",NA,"Analista","Arte - Diseño - Comunicación","Hace 6 días "," COMMUNITY Manager Freelance para Agencia de publicidad. Gestión y administración de Facebook, Instagram, Linkedin, Twitter y Google Ads. Creación de estra ...","montevideo","/anuncio/community-manager-5az68",2019-03-28 16:38:26
"VIGILANTE MASCULINO",NA,"Auxiliar","Seguridad - Vigilancia","Hace 6 días "," BUSCAMOS Vigilante masculino de 30 a 50 años con curso de RENAEMSE vigente excluyente. Referencias comprobables, buena presencia y disponibilidad horaria. ...","montevideo","/anuncio/vigilante-masculino-9dq24",2019-03-28 16:38:26
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Libreta categoria E de Montevideo con o sin experiencia en taxi","montevideo","/anuncio/chofer-qyg56",2019-03-28 16:38:26
"PELUQUERA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 1 semana "," Con experiencia para salon en Lagomar.","montevideo","/anuncio/peluquera-5vue8",2019-03-28 16:38:26
"PREPARACION DE PEDIDOS",NA,"Técnico / Especialista","Logística - Distribución","Hace 1 semana "," PREPARACION DE PEDIDOS  EMPLEADO zafral preparación  pedidos papelería mayorista,  hasta 30 años Sueldo $21.000  nominal","montevideo","/anuncio/preparacion-de-pedidos-26jp6",2019-03-28 16:38:26
"MANICURA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 1 semana "," para importante salon, buena presencia y experiencia.","montevideo","/anuncio/manicura-pr2hy",2019-03-28 16:38:26
"OPERARIO DE LÍNEA DE PRODUCCIÓN- ZONA MALVÍN NORTE","AGLH Consultores","Peon","Producción","Hace 1 semana ","Buscamos Operarios de Planta para Importante Industrial del sector metalúrgico en la zona de Malvín Norte Es requisito contar con experiencia en plantas i ...","montevideo","/anuncio/operario-de-linea-de-produccion-zona-malvin-norte-82m9u",2019-03-28 16:38:26
"AUXILIAR DE ENFERMERÍA PARA CTI PEDIÁTRICO Y CTI NEONATAL","Mutualista Hospital Evangélico","Auxiliar","Salud","Hace 1 semana ","Presentar Curriculum Vitae con foto y comprobantes desde el 22 de marzo al 12 de abril de 2019. Requisitos:  - Título inscripto en el MSP - Experiencia acr ...","montevideo","/anuncio/auxiliar-de-enfermeria-para-cti-pediatrico-y-cti-neonatal-my9rd",2019-03-28 16:38:26
"LIMPIADORA","Importante empresa zona Centro","Auxiliar","Servicios - Oficios","Hace 1 semana ","Buscamos señora responsable dinámica y discreta. Sexo femenino 30 a 40 años. Mantener limpieza de local y orden. Buena presencia. La tarea será de 4 horas  ...","montevideo","/anuncio/limpiadora-vdhuz",2019-03-28 16:38:26
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," CHOFERES para Taxi ambos sexos , diurno, nocturno, suplente o solo fines de semana. comunicarse solo   ","montevideo","/anuncio/chofer-3haay",2019-03-28 16:38:26
"ADMINISTRATIVA/O",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," ADMINISTRATIVO/A con experiencia y referencias lunes a viernes de  10 a 16 horas. $ 23.000 nominales ","montevideo","/anuncio/administrativa-o-uyvn6",2019-03-28 16:38:26
"VENDEDOR DE PLAZA FERRETERÍA",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Requisitos: Experiencia en rubro Libreta de conducir Mayor de 40 años Indicar referencias","montevideo","/anuncio/vendedor-de-plaza-ferreteria-7nssd",2019-03-28 16:38:26
"ACOMPAÑANTE",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," jubilada, para señora sola sana denoche,  tiene habitacion sola y TV  no esta enferma. de 19 a 08 am.  ","montevideo","/anuncio/acompanante-t3y7p",2019-03-28 16:38:26
"CHOFER REPARTIDOR",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Con experiencia Para empresa de productos alimenticios. Mayor 25 años. Trabajo estable de lunes a viernes  Zona Paso de la Arena. Carné de salud al d ...","montevideo","/anuncio/chofer-repartidor-jp63j",2019-03-28 16:38:26
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 6 días ","  Para UBER solo extranjero Para turno nocturno","montevideo","/anuncio/chofer-s9q79",2019-03-28 16:38:26
"ESCRIBANA",NA,"Profesional","Legal","Hace 6 días "," ESCRIBANA para estudio notarial, experiencia no menor a 5 años, 8 hs. de trabajo, flexibilidad horaria, excluyente capacidad, iniciativa y voluntad de tra ...","montevideo","/anuncio/escribana-nrueu",2019-03-28 16:38:26
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 6 días "," Con experiencia en joyería (excluyente) para Shopping.  disponibilidad horaria.","montevideo","/anuncio/vendedor-4s22p",2019-03-28 16:38:26
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 6 días "," Efectivo y suplente ambos turnos., libreta E Montevideo, taxi 141, relevo puerta a puerta.","montevideo","/anuncio/chofer-ndn2s",2019-03-28 16:38:26
"A",NA,"Auxiliar","Administración - Secretariado","Hace 6 días "," AUXILIAR Administrativa. De lunes sábado","montevideo","/anuncio/a-76q6d",2019-03-28 16:38:26
"VENDEDOR TELEFÓNICO (TELEMARKETERS)","Consultora Human Phi","Auxiliar","Teleoperadores - Call Center","Hace 6 días ","Seleccionamos para importante y reconocida empresa de televisión por cable Vendedor Telefónico (Telemarketers): *La Persona Será responsable por llevar a ...","montevideo","/anuncio/vendedor-telefonico-telemarketers-nt6gq",2019-03-28 16:38:26
"INSTALADOR CATV","Consultora Human Phi","Oficial","Servicios - Oficios","Hace 6 días ","Seleccionamos para empresa de TV Cable, Instalador CATV para sus servicios, a término por seis meses. Requisitos Excluyentes: •	Formación en carreras téc ...","montevideo","/anuncio/instalador-catv-jtevm",2019-03-28 16:38:26
"CADETE",NA,"Auxiliar","Cadetería - Cobranzas","Hace 6 días "," CADETE: Masculino hasta 20 años con bachillerato, Pc, Word, Excel, Tramites, Entrega mercaderia. etc. lun a vier 9 a 18 hs. Ciudad Vieja  referencias comp ...","montevideo","/anuncio/cadete-zzqrj",2019-03-28 16:38:26
"TÉCNICO",NA,"Técnico / Especialista","Servicios - Oficios","Hace 6 días "," Para instalación y programación de alarmas y CCTV con experiencia Libreta de conducir. Sueldo $ 41.000","montevideo","/anuncio/tecnico-3nns7",2019-03-28 16:38:26
"VENDEDOR - ASESOR TÉCNICO","Empresa multinacional de equipos analíticos de laboratorio","Ejecutivo Comercial","Ventas - Comercial","Hace 6 días ","Vendedor-asesor técnico en aplicaciones Atención a clientes en Uruguay, Paraguay y Bolivia Disponibilidad para viajar Dominio de inglés","montevideo","/anuncio/vendedor-asesor-tecnico-bpz2e",2019-03-28 16:38:26
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 6 días "," Categoría E Para taxi en Montevideo Radio taxi patronal","montevideo","/anuncio/chofer-qe75y",2019-03-28 16:38:26
"CARNICERO",NA,"Auxiliar","Servicios - Oficios","Hace 6 días "," Con experiencia para supermercado, zona Barros Blancos, buena remuneración.","montevideo","/anuncio/carnicero-japzm",2019-03-28 16:38:26
"VENDEDORA",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 6 días "," VENDEDORA p/trabajar en puesto de feria, venta de quesos. Experiencia en ventas y buena presencia, mayor 22 años","montevideo","/anuncio/vendedora-u6y9b",2019-03-28 16:38:26
"ALINEADOR GOMERO",NA,"Técnico / Especialista","Producción","Hace 6 días "," ALINEADOR GOMERO con conocimientos de mécanica preferentemente que viva en Zona de Aeropuerto. Presentarse con CV.","montevideo","/anuncio/alineador-gomero-6b8dh",2019-03-28 16:38:26
"CORTADOR",NA,"Auxiliar","Servicios - Oficios","Hace 6 días "," Para carnicería, masculino, con experiencia y ref. Cierra domingos.","montevideo","/anuncio/cortador-9nvbg",2019-03-28 16:38:26
"MEDIO OFICIA MECÁNICO",NA,"Medio Oficial","Producción","Hace 6 días "," ½ OFICIAL MECANICO AUTOMOTRIZ Presentarse con CV.","montevideo","/anuncio/medio-oficia-mecanico-zstp2",2019-03-28 16:38:26
"TÉCNICO EN REFRIGERACIÒN Y AIRE ACONDICONADO","Empresa","Técnico / Especialista","Servicios - Oficios","Hace 6 días ","Se solicita personal, medio oficial en refrigeración y aire acondicionado Para mantenimiento reparaciòn e instalación en un centro hospitalario.  Es MUY i ...","montevideo","/anuncio/tecnico-en-refrigeraci-n-y-aire-acondiconado-smvny",2019-03-28 16:38:26
"MAESTRO PANADERO",NA,"Técnico / Especialista","Servicios - Oficios","Hace 6 días "," con referencias y Experiencia .","montevideo","/anuncio/maestro-panadero-rqp34",2019-03-28 16:38:26
"SANDWICHERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 6 días "," CON EXPERIENCIA Y REFERENCIAS .","montevideo","/anuncio/sandwichero-gvmry",2019-03-28 16:38:26
"CUIDADORA",NA,"Auxiliar","Salud","Hace 6 días ","  Para geriatrico con experiencia, horario de 14 a 22 horas  -","montevideo","/anuncio/cuidadora-4ppbj",2019-03-28 16:38:26
"MEDIO OFICIAL PINTOR",NA,"Medio Oficial","Servicios - Oficios","Hace 6 días "," Para autos","montevideo","/anuncio/medio-oficial-pintor-r4bt4",2019-03-28 16:38:26
"ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 6 días "," Con experiencia en el rubro y conocimientos de presupuestación","montevideo","/anuncio/administrativo-t2tqt",2019-03-28 16:38:26
"EDUCADORA",NA,"Técnico / Especialista","Educación - Recreación - Deportes","Hace 6 días "," EDUCADORA para centro de enseñanza prescolar, referente de grupo, excluyente recibidas de CIEP, Cenfores o IINN, no estudiantes.","montevideo","/anuncio/educadora-5ttea",2019-03-28 16:38:26
"MERCHANDISER",NA,"Auxiliar","Ventas - Comercial","Hace 6 días "," Buscamos 3 vacantes para el cargo de PROMO VENDEDOR MERCHANDISER recorriendo distintos PDV en Montevideo para importante multinacional. Excluyente: exper ...","montevideo","/anuncio/merchandiser-5rprz",2019-03-28 16:38:26
"ENCUADERNADOR",NA,"Oficial","Producción","Hace 6 días "," Con experiencia para imprenta","montevideo","/anuncio/encuadernador-7634r",2019-03-28 16:38:26
"ALINEADOR AUTOMOTRIZ",NA,"Técnico / Especialista","Producción","Hace 6 días "," Buena remuneración.  Con o sin maquinas","montevideo","/anuncio/alineador-automotriz-ntgg3",2019-03-28 16:38:26
"VENDEDOR PARA IMPRENTA",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 6 días "," Con experiencia en el rubro gráfico y conocimientos de presupuestación.","montevideo","/anuncio/vendedor-para-imprenta-ng3pt",2019-03-28 16:38:26
"CHOFER DE TAXI",NA,"Peon","Servicios - Oficios","Hace 6 días "," con o sin experiencia, con referencias comprobables  nocturno, no flota. De lunes a sabado.","montevideo","/anuncio/chofer-de-taxi-8nasv",2019-03-28 16:38:26
"CONTADOR",NA,"Profesional","Finanzas - Contabilidad - Auditoria","Hace 6 días ","Cierre de balances e informes contables, liquidacion de impuestos y presentación declaraciones juradas Para estudio contable, excluyente experiencia en bal ...","montevideo","/anuncio/contador-8um9s",2019-03-28 16:38:26
"ASESOR COMERCIAL","Consultora Human Phi","Ejecutivo Comercial","Ventas - Comercial","Hace 6 días ","Nos encontramos en la búsqueda de un Asesor Comercial para dar apoyo al Sector Comercial y Dirección de nuestra Consultora: La Persona Será responsable p ...","montevideo","/anuncio/asesor-comercial-25mns",2019-03-28 16:38:26
"RECEPCIONISTA ",NA,"Auxiliar","Administración - Secretariado","Hace 6 días ","Empresa gastronómica selecciona Auxiliar de Escritorio para la Recepción,  objetivo del puesto:  todas las tareas de recepción, administrativo, apoyo comer ...","montevideo","/anuncio/auxiliar-de-escritorio-9ss63",2019-03-28 16:38:26
"VETERINARIO",NA,"Profesional","Agroindustria","Hace 6 días "," para Clínica de pequeños animales, excluyente recibido , 6 horas. vespertino   ","montevideo","/anuncio/veterinario-ruv2g",2019-03-28 16:38:26
"ALINEADOR DE DIRECCIONES",NA,"Oficial","Servicios - Oficios","Hace 6 días "," Alineador de automóviles con experiencia y referencias. Trabajo efectivo. Presentarse Lunes 25/3 de 8 a 11 horas en Av. Agraciada 2662 ó postúlese aquí. ...","montevideo","/anuncio/alineador-de-direcciones-6d5hn",2019-03-28 16:38:26
"SECRETARIA ADMINISTRATIVA PARA ESTUDIO JURÍDICO NOTARIAL.","Estudio Jurídico - Notarial","Auxiliar","Administración - Secretariado","Hace 6 días ","Hacer trámites. Atender en recepción. Asistir a los profesionales. Llevar la agenda. Manejo de central telefónica y transferencia de llamadas. Atención a c ...","montevideo","/anuncio/secretaria-administrativa-para-estudio-juridico-notarial-8463t",2019-03-28 16:38:26
"TÉCNICO DE LABORATORIO","ADVICE","Técnico / Especialista","Producción","Hace 6 días ","Efectuará análisis fisicoquímico de muestras. Realizará test de endotoxinas y análisis de calidad.  Colaborará en la gestión y organización del Centro Técn ...","montevideo","/anuncio/tecnico-de-laboratorio-ddubh",2019-03-28 16:38:26
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 6 días "," Para UBER p/ 2 turnos, libreta E., empresa (DGI-BPS) Referenc ias. con o sin experiencia.","montevideo","/anuncio/chofer-5b7aq",2019-03-28 16:38:26
"PROFESOR/A DE INGLES",NA,"Profesional","Educación - Recreación - Deportes","Hace 6 días "," Con first para liceo zona Prado,","montevideo","/anuncio/profesor-a-de-ingles-rys6y",2019-03-28 16:38:26
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 6 días "," CHOFER para Taxi , Trabajo Estable , con experiencia","montevideo","/anuncio/chofer-pnm5z",2019-03-28 16:38:26
