"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"AUXILIAR ADMINISTRATIVO CONTABLE","PSX","Asistente","Finanzas - Contabilidad - Auditoria","Hace 5 días ","Se busca Auxiliar contable Part Time (medio horario) El candidato sera encargado de recibir cobranzas, llevar la caja, conciliar saldos de clientes y prove ...","montevideo","/anuncio/auxiliar-administrativo-contable-ung4n",2019-05-05 19:55:55
"CADETE",NA,"Auxiliar","Cadetería - Cobranzas","Hace 5 días "," CADETE sin moto con libreta de conducir lunes a sábados, para cubrir licencia 3 semanas Conocimiento de calles.","montevideo","/anuncio/cadete-p4zy9",2019-05-05 19:55:55
"ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 5 días "," ADMINISTRATIVA 25 a 45 años, con formacion en administracion, dominio de office, resida en Montevideo. lunes a viernes 8 horas sabados 5 horas.  ","montevideo","/anuncio/administrativa-46asm",2019-05-05 19:55:55
"EDUCADORA",NA,"Técnico / Especialista","Educación - Recreación - Deportes","Hace 5 días "," EDUCADORA inicial egresada a partir del 2001 CIEP, UCUDAL o magisterio lunes. a viernes","montevideo","/anuncio/educadora-27jus",2019-05-05 19:55:55
"FOGUISTA",NA,"Oficial","Producción","Hace 5 días "," Para mantenimiento en fábrica  con carnet obligatorio","montevideo","/anuncio/foguista-q2pzm",2019-05-05 19:55:55
"CHÓFER","Importante empresa","Peon","Servicios - Oficios","Hace 5 días ","Será responsable del vehículo y de la limpieza del mismo. Debe ser puntual y responsable. Debe poseer libreta categoría  B,  D,  C  o   F , con experiencia ...","montevideo","/anuncio/chofer-62vtd",2019-05-05 19:55:55
"NETWORK MARKETING",NA,"Supervisor / Encargado","Ventas - Comercial","Hace 5 días ","Algunas cualidades básicas a tener en cuenta son: Mentalidad emprendedora, positiva y de crecimiento, actitud proactiva, ganas de aprender; también se valo ...","montevideo","/anuncio/network-marketing-72yh4",2019-05-05 19:55:55
"COACH DE  BIENESTAR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 5 días ","Será el encargado de su cartera de clientes y manejara sus horarios de acuerdo a sus tiempos y a la cantidad de horas que le desee dedicar.  Los ingresos n ...","montevideo","/anuncio/coach-de-bienestar-b986u",2019-05-05 19:55:55
"CAJEROS/AS",NA,"Auxiliar","Ventas - Comercial","Hace 6 días "," Con experiencia, de 20 a 45 años y disponibilidad horaria.","montevideo","/anuncio/cajeros-as-u8bhj",2019-05-05 19:55:55
"AYUDANTE DE SANDWICHERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 6 días "," Con experiencia y referencias para confitería,  De 25 a 35 años.","montevideo","/anuncio/ayudante-de-sandwichero-rjzb4",2019-05-05 19:55:55
"FIAMBRERA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 6 días "," FIAMBRERA de 30 a 40 años c/ exp. Excluyente, para autoservicio en Punta Carretas, turno matutino.","montevideo","/anuncio/fiambrera-8jmrh",2019-05-05 19:55:55
"ATENCION AL MOSTRADOR",NA,"Auxiliar","Atención al cliente","Hace 3 días "," ATENCION al mostrador, responsable, buena presencia es impresindible simpatia y empatia con el cliente.","montevideo","/anuncio/atencion-al-mostrador-4aa34",2019-05-05 19:55:55
"CHOFERES",NA,"Peon","Servicios - Oficios","Hace 3 días "," categoría B, C o D, para distribuidora mayorista.","montevideo","/anuncio/choferes-p8azz",2019-05-05 19:55:55
"ANALISTA DE MARKETING","ADVICE","Asistente","Marketing - Publicidad","Hace 3 días ","Estudiantes o egresados de las carreras de Licenciatura en Marketing o Comunicación que cuenten con manejo de los programas Photoshop y/o Adobe Ilustrator. ...","montevideo","/anuncio/analista-de-marketing-h5q7q",2019-05-05 19:55:55
"RESPONSABLE DE RECURSOS HUMANOS","ADVICE","Jefe","Recursos Humanos","Hace 3 días ","Profesional egresado de la carrera de Contador Público, Licenciado en Administración de empresas, Relaciones Laborales o Psicología. Se valora formación de ...","montevideo","/anuncio/responsable-de-recursos-humanos-97a6a",2019-05-05 19:55:55
"GERENTE DE PRODUCTO","ADVICE","Gerente","Directivos - Ejecutivos","Hace 3 días ","Personas con formación terciaria y/o universitaria en áreas vinculas a Ciencias de la Salud. Manejo de idioma inglés avanzado. Deberá contar con experienci ...","montevideo","/anuncio/gerente-de-producto-v5324",2019-05-05 19:55:55
"CAJERO","AGLH Consultores","Auxiliar","Ventas - Comercial","Hace 3 días ","Nos encontramos en la búsqueda de cajero para importante empresa de insumos eléctricos.  Orientamos la búsqueda a personas con bachillerato completo y expe ...","montevideo","/anuncio/cajero-6rbya",2019-05-05 19:55:55
"ELECTRICISTA",NA,"Técnico / Especialista","Producción","Hace 3 días ","  ELECTRICISTA automotriz para taller en Malvin  con basto conocimiento en electrónica automotriz (vehículos modernos ) con experiencia comprobable.","montevideo","/anuncio/electricista-qtpn2",2019-05-05 19:55:55
"MECÁNICO AUTOMOTRIZ",NA,"Técnico / Especialista","Producción","Hace 3 días "," Mecánico automotriz  para importante taller en Malvin  con sólidos conocimientos y experiencia comprobable en mecánica  de autos.  ","montevideo","/anuncio/mecanico-automotriz-892ym",2019-05-05 19:55:55
"DOMESTICA.",NA,"Auxiliar","Servicios - Oficios","Hace 3 días "," DOMESTICA. Señora con cama para cuidado de señora mayor y cocina.","montevideo","/anuncio/domestica-8m5yr",2019-05-05 19:55:55
"AUXILIAR CONTABLE","Importante empresa","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 3 días ","Valoramos:  o	Manejo de programas contable.  o	Experiencia: en el área de Finanzas – Contabilidad o	Conocimientos en sistema GIA. Requisitos: o	Secundari ...","montevideo","/anuncio/auxiliar-contable-7mdds",2019-05-05 19:55:55
"AUXILIAR ADMINISTRATIVO","Importante empresa","Auxiliar","Administración - Secretariado","Hace 3 días ","AUXILIAR para colaborar en tareas administrativas. AUXILIAR para colaborar en tareas administrativas.","montevideo","/anuncio/auxiliar-administrativo-85a5q",2019-05-05 19:55:55
"DESARROLLADOR GENEXUS JUNIOR","GEOCOM URUGUAY","Analista","Tecnologías de la información","Hace 3 días ","Qué proponemos? •	El desafío de participar en proyectos (nacionales e internacionales) de alto impacto •	Estabilidad y excelente ambiente laboral •	Esta ...","montevideo","/anuncio/desarrollador-genexus-junior-8vp3m",2019-05-05 19:55:55
"TÉCNICO MANTENIMIENTO","Vessena sa","Auxiliar","Servicios - Oficios","Hace 3 días ","Asegurar que las máquinas funcionen de forma continua y correctamente . Mantenimiento y funcionamiento de de las máquinas e instalaciones tecnológicas de l ...","montevideo","/anuncio/tecnico-mantenimiento-ur92u",2019-05-05 19:55:55
"AYUDANTE DE COCINA","Burlesque ","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 4 días ","AYUDANTE DE COCINA ,HORARIO TARDE NOCHE,CON O SIN EXPERIENCIA,ZONA BUCEO AYUDANTE DE COCINA ,HORARIO TARDE NOCHE,CON O SIN EXPERIENCIA,ZONA BUCEO","montevideo","/anuncio/ayudante-de-cocina-6mztb",2019-05-05 19:55:55
"ANALISTA DE TECNOLOGÍA DE LA INFORMACIÓN PARA BUSINESS INTELLIGENCE.","ADVICE","Analista","Tecnologías de la información","Hace 5 días ","Importante empresa del sector farmacéutico. Analistas o Licenciados en Sistemas. Será necesario contar con conocimientos avanzados de bases de datos (SQL  ...","montevideo","/anuncio/analista-de-tecnologia-de-la-informacion-para-business-intelligence-d29h4",2019-05-05 19:55:55
"AUXILIAR",NA,"Auxiliar","Producción","Hace 5 días "," Para servicio de limpieza y mantenimiento de maquinas comerciales.  Medio dia rotativo, con libreta para moto.","montevideo","/anuncio/auxiliar-he35j",2019-05-05 19:55:55
"TESTER DE SOFTWARE","GEOCOM URUGUAY","Analista","Tecnologías de la información","Hace 5 días ","Qué proponemos? •	El desafío de participar en proyectos (nacionales e internacionales) de alto impacto •	Estabilidad y excelente ambiente laboral •	Esta ...","montevideo","/anuncio/tester-de-software-jq8gb",2019-05-05 19:55:55
"REVESTIDOR",NA,"Oficial","Construcción - Arquitectura","Hace 5 días "," REVESTIDORES. Con probada experiencia, busca Empresa Constructora para obras en construcción en Montevideo.","montevideo","/anuncio/revestidor-rzzm4",2019-05-05 19:55:55
"DELIVERY PASO DE LA ARENA","S y J cadeteria- delivery","Auxiliar","Cadetería - Cobranzas","Hace 5 días ","Entrega de comida en zona paso de la arena.  Horario de 19:30 a 23:30. Local ubicado en inmediaciones de luis b. Berres y tomkinson . Libreta de conducir y ...","montevideo","/anuncio/delivery-paso-de-la-arena-j2vpm",2019-05-05 19:55:55
"ANALISTA PROGRAMADOR",NA,"Analista","Tecnologías de la información","Hace 5 días "," Ambos Sexos. De 24 a 38 años.  Experiencia laboral mínima 1 año o más.  Conocimientos avanzados en Genexus.  Horario de 9 a 17:30 De lunes a viernes (  ...","montevideo","/anuncio/analista-programador-v8gbq",2019-05-05 19:55:55
"AUXILIAR MOSTRADOR","Importante empresa","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 días ","El postulante deberá tener algún conocimiento en gastronomía para atender público, porcionar alimentos, reponer heladeras, tareas de limpieza del local. Ve ...","montevideo","/anuncio/auxiliar-mostrador-2hrh5",2019-05-05 19:55:55
"FISIOTERAPEUTA",NA,"Técnico / Especialista","Salud","Hace 3 días "," LICENCIADA fisioterapeuta.","montevideo","/anuncio/fisioterapeuta-jzz8h",2019-05-05 19:55:55
"MEDIO OFICIAL",NA,"Medio Oficial","Servicios - Oficios","Hace 3 días "," SE solicita medio oficial y ayudante con experiencia para carpintería.  ","montevideo","/anuncio/medio-oficial-psejg",2019-05-05 19:55:55
"PLEGADOR",NA,"Oficial","Producción","Hace 3 días "," PLEGADOR con experiencia para maquina CNC","montevideo","/anuncio/plegador-9emrs",2019-05-05 19:55:55
"ESPECIALISTA EN SEGURIDAD INFORMÁTICA","ADVICE","Supervisor / Encargado","Tecnologías de la información","Hace 3 días ","Importante empresa multinacional. Personas con formación terciaria en el área de Sistemas/Ingeniería. Se valorará contar con Certificaciones / especializa ...","montevideo","/anuncio/especialista-en-seguridad-informatica-un7d4",2019-05-05 19:55:55
"IDONEO/A",NA,"Técnico / Especialista","Salud","Hace 3 días "," En farmacia con experiencia en farmacia, horario vespertino","montevideo","/anuncio/idoneo-a-h23t8",2019-05-05 19:55:55
"FIAMBRERO/A",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 días "," Con experiencia para super en Parque Rodo.","montevideo","/anuncio/fiambrero-a-rnb24",2019-05-05 19:55:55
"MASAJISTA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 3 días ","  Terapeuta con experiencia tenga conocimiento en ventas ","montevideo","/anuncio/masajista-rqvm3",2019-05-05 19:55:55
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 días "," VENDEDOR masculino / reponedor buena presencia con experiencia en perfumeria","montevideo","/anuncio/vendedor-q9bvs",2019-05-05 19:55:55
"CUIDADORA",NA,"Auxiliar","Salud","Hace 3 días "," CUIDADORA para residencial de la 3era edad en la zona de Punta Gorda. Con experiencia.","montevideo","/anuncio/cuidadora-thmju",2019-05-05 19:55:55
"CADETES Y AUXILIARES PARA STOCK",NA,"Peon","Producción","Hace 3 días "," empresa lider en repuestos.  Requisitos: Secundaria o UTU.","montevideo","/anuncio/cadetes-y-auxiliares-para-stock-gr27z",2019-05-05 19:55:55
"PELUQUERA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 3 días "," PELUQUERA con experiencia com probable en colorimetria y corte","montevideo","/anuncio/peluquera-h46qn",2019-05-05 19:55:55
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 días "," CHÓFER para taxi para trabajar solo c/ constancia de domicilio.","montevideo","/anuncio/chofer-gavgn",2019-05-05 19:55:55
"AUXILIAR DE ENFERMERIA",NA,"Auxiliar","Salud","Hace 3 días "," de enfermeria hombre para Institucion religiosa en atencion de Personas con Discapacidad. disponibilidad y experiencia.","montevideo","/anuncio/auxiliar-de-enfermeria-v4p95",2019-05-05 19:55:55
"ADMINISTRATIVO PROMOTOR",NA,"Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 3 días "," Personal para administracion y promocion para puntos de venta y promotores ambos sexos","montevideo","/anuncio/administrativo-promotor-tn4n6",2019-05-05 19:55:55
"PROGRAMADOR Y DISEÑADOR  DE SISTEMAS PARA ÁREA DE E-COMMERCE.","Importante empresa","Técnico / Especialista","Tecnologías de la información","Hace 3 días ","Principales tareas :  - Armar  crear  y diseñar nuevas herramientas  para el área de E - commerce, adecuándolas a las necesidades del negocio . - Comunica ...","montevideo","/anuncio/programador-y-disenador-de-sistemas-para-area-de-e-commerce-gnge4",2019-05-05 19:55:55
"EJECUTIVO COMERCIAL SENIOR","ADVICE","Ejecutivo Comercial","Ventas - Comercial","Hace 3 días ","El cargo tendrá entre sus responsabilidades el desarrollo de gestión y concreción de negocios.  Realizará acciones de planificación, estrategia, seguimient ...","montevideo","/anuncio/ejecutivo-comercial-senior-z5g52",2019-05-05 19:55:55
"CHOFER DE TAXI",NA,"Peon","Servicios - Oficios","Hace 3 días "," Ambos horarios no es flota con buena presencia  mayor de 35 años ref personales y laborables comprobables,  resida en Mdeo, libreta profesional libreta  ...","montevideo","/anuncio/chofer-de-taxi-pez7e",2019-05-05 19:55:55
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 días "," Con experiencia para productos de panaderia y confiteria para visitar clientes, con libreta al día","montevideo","/anuncio/vendedor-7yrzm",2019-05-05 19:55:55
"YESERO",NA,"Oficial","Construcción - Arquitectura","Hace 3 días "," YESEROS. Con probada experiencia, busca Empresa Constructora para obras en construcción en Montevideo.","montevideo","/anuncio/yesero-vvtbd",2019-05-05 19:55:55
"CAJERA",NA,"Auxiliar","Cadetería - Cobranzas","Hace 2 días "," Con experiencia para supermercado en Barros Blanco.","montevideo","/anuncio/cajera-q3rqj",2019-05-05 19:55:55
"ADMINISTRATIVO INDUSTRIA GRÁFICA",NA,"Auxiliar","Administración - Secretariado","Hace 2 días "," con experiencia en el rubro y conocimientos de presupuestación","montevideo","/anuncio/administrativo-industria-grafica-ryhds",2019-05-05 19:55:55
"CADETE CON MOTO",NA,"Auxiliar","Cadetería - Cobranzas","Hace 2 días "," Para reparto de carnicería. sueldo $ 19.000","montevideo","/anuncio/cadete-con-moto-ye4e2",2019-05-05 19:55:55
"ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 2 días "," ADMINISTRATIVA para supermercado con experiencia en Recursos humanos,","montevideo","/anuncio/administrativo-6sm2g",2019-05-05 19:55:55
"VENDEDEOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 2 días "," EMPRESA Lideer busca Vendedores/as","montevideo","/anuncio/vendedeor-juuad",2019-05-05 19:55:55
"DIRECTOR PRE-ESCOLAR","ADVICE","Gerente","Directivos - Ejecutivos","Hace 2 días ","Seleccionamos para la Scuola Italiana di Montevideo. Buscamos: Profesionales de la Licenciatura en Gestión de Centros Educativos o áreas afines. Formación ...","montevideo","/anuncio/director-pre-escolar-3ypea",2019-05-05 19:55:55
"CADETE","Alcance Servicio de Compañía","Auxiliar","Cadetería - Cobranzas","Hace 2 días ","En Alcance contamos con 23 años haciendo lo que más nos gustas, acompañar a nuestros socios. Hemos crecido en forma solida y constante sin perder la calida ...","montevideo","/anuncio/cadete-q9jrv",2019-05-05 19:55:55
"PELUQUERA/O",NA,"Técnico / Especialista","Servicios - Oficios","Hace 2 días "," PELUQUERA/O colorista completa con exp. Busca Gladys Alvarez peluqueros Hipercentro Devoto Sayago","montevideo","/anuncio/peluquera-o-82ayb",2019-05-05 19:55:55
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 2 días "," VENDEDOR con coche propio excluyente y experiencia en venta de a limentos .","montevideo","/anuncio/vendedor-9nj9q",2019-05-05 19:55:55
"PEON DE PLANTA INDUSTRIAL",NA,"Peon","Producción","Hace 2 días "," Personas mayores de 35 años con  Experiencia. Propuesta de L a V. Turnos rotativos.  ","montevideo","/anuncio/peon-de-planta-industrial-5tgra",2019-05-05 19:55:55
"AYUDANTE DE COCINA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 2 días "," AYUDANTE de cocinero con experiencia en Sushi enviar cv  ","montevideo","/anuncio/ayudante-de-cocina-jd6yh",2019-05-05 19:55:55
"COORDINADOR DE MARKETING SR.",NA,"Supervisor / Encargado","Marketing - Publicidad","Hace 2 días ","Si te apasiona el mundo de la moda, estás sumergida/o en la era digital, tienes experiencia liderando equipos y quieres ser parte de una de las empresas de ...","montevideo","/anuncio/coordinador-de-marketing-sr-j8vgr",2019-05-05 19:55:55
"CHOFER DE TAXI",NA,"Peon","Servicios - Oficios","Hace 2 días "," CHOFER para taxi 0 km con ganas de trabajar, responsable y cuidadoso, con referencias. de 06 a 14.00 y de 14.00 a 22.00","montevideo","/anuncio/chofer-de-taxi-zdvp5",2019-05-05 19:55:55
"VOLANTEROS/AS",NA,"Auxiliar","Ventas - Comercial","Hace 2 días "," Buena presencia.","montevideo","/anuncio/volanteros-as-u4s4y",2019-05-05 19:55:55
"AMINISTRATIVA",NA,"Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 2 días "," Con experiencia en licitaciones y otras tareas excluyente.  De 30 a 50 años.","montevideo","/anuncio/aministrativa-ddbhu",2019-05-05 19:55:55
"ELECTRICISTA",NA,"Técnico / Especialista","Producción","Hace 2 días ","  electricista automotriz","montevideo","/anuncio/electricista-2vq42",2019-05-05 19:55:55
"VENDEDOR  EXPERIENCIA EN VESTIMENTA EXLUYENTE",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 2 días "," masculino para vestimenta masculina con experiencia, ma yor de 21 años, conocimiento de computación.","montevideo","/anuncio/vendedor-experiencia-en-vestimenta-exluyente-gp766",2019-05-05 19:55:55
"PELUQUERO",NA,"Auxiliar","Servicios - Oficios","Hace 2 días "," Ambos sexos","montevideo","/anuncio/peluquero-ennvz",2019-05-05 19:55:55
"CAPATAZ",NA,"Supervisor / Encargado","Construcción - Arquitectura","Hace 2 días "," CAPATAZ para acerradero departamento de Tacuarembo con experiencia","montevideo","/anuncio/capataz-hu2ry",2019-05-05 19:55:55
"COMMUNITY MANAGER",NA,"Analista","Arte - Diseño - Comunicación","Hace 2 días "," COMMUNITY Manager     experien cia en Facebook e Instagram, reda cción de contenido Word press","montevideo","/anuncio/community-manager-2y5um",2019-05-05 19:55:55
"VIGILANTE",NA,"Auxiliar","Seguridad - Vigilancia","Hace 2 días "," Edad mayor 40 años.  Buena paga  Solicita Bel House.   Al postularse adjuntar CV  Certificado buena conducta . Habilitacion DIGEFE","montevideo","/anuncio/vigilante-4vrmr",2019-05-05 19:55:55
"BARBERO",NA,"Técnico / Especialista","Servicios - Oficios","Hace 2 días "," BARBERO/CORTADOR para sect or hombres. La mejor ubicación. Horario a coordinar","montevideo","/anuncio/barbero-rn36d",2019-05-05 19:55:55
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 2 días "," CHOFER efectivo, y suplente ambos turnos libreta E Montevideo, relevo puerta a puerta.","montevideo","/anuncio/chofer-dtstp",2019-05-05 19:55:55
"CHOFER",NA,"Medio Oficial","Producción","Hace 2 días "," Categoría E para taxi nocturno, relevo puerta a puerta","montevideo","/anuncio/chofer-9u338",2019-05-05 19:55:55
"ING AGRONOMO",NA,"Profesional","Agroindustria","Hace 2 días "," Perfil ganaderia o Veterinario. O estudiante avanzado para San Jose.","montevideo","/anuncio/ing-agronomo-jyt4u",2019-05-05 19:55:55
"CADETE CON MOTO",NA,"Auxiliar","Cadetería - Cobranzas","Hace 2 días "," De 20 a 30 años.","montevideo","/anuncio/cadete-con-moto-52hny",2019-05-05 19:55:55
"LUSTRADOR/PREPARADOR",NA,"Técnico / Especialista","Producción","Hace 2 días "," EMPRESA LIDER EN EL RUBRO SELECCIONA LUSTRADOR/PREPARADOR PARA EL AREA DE PINTURA AUTOMOTRIZ, C/EXPERIENCIA. ENVIAR CURRICULUM COMPLETO C/FOTO, ASPIRACION ...","montevideo","/anuncio/lustrador-preparador-397ut",2019-05-05 19:55:55
"DISEÑADOR DIGITAL",NA,"Analista","Arte - Diseño - Comunicación","Hace 2 días "," Para armar papeles de sublimación, peliculas, bocetos, plotter.","montevideo","/anuncio/disenador-digital-mrqdn",2019-05-05 19:55:55
"GESTOR DE COBRANZAS TELEFÓNICO",NA,"Asistente","Cadetería - Cobranzas","Hace 2 días "," Sexo femenino de entre 30 y 50 años.","montevideo","/anuncio/gestor-de-cobranzas-telefonico-3n62y",2019-05-05 19:55:55
"BRUSHINISTA",NA,"Auxiliar","Servicios - Oficios","Hace 2 días "," BRUSHINISTA AYUDANTE en la m ejor ubicación. Exclente propina  Se  valorará manicuria y pedicuría. Con o sin experiencia","montevideo","/anuncio/brushinista-amnn7",2019-05-05 19:55:55
"CORTADOR PARA VESTIMENTA DEPORTIVA",NA,"Oficial","Producción","Hace 2 días "," Con experiencia.","montevideo","/anuncio/cortador-para-vestimenta-deportiva-7s4e9",2019-05-05 19:55:55
"ING. AGRONOMO",NA,"Profesional","Agroindustria","Hace 2 días "," INGENIERO AGRONOMO, PERFIL GANADERIA O VETERINARIO. O ESTUDIANTE AVANZADO PARA SAN JOSE.TEL 092281447 C.V. Y REF: AGRO3018@GMAIL.COM","montevideo","/anuncio/ing-agronomo-shp3r",2019-05-05 19:55:55
"AYUDANTE DE CONFITERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 2 días "," AYUDANTE PARA MOSTRADOR DE ROTISERIA EN EL CENTRO DE MONTEVIDEO","montevideo","/anuncio/ayudante-de-confitero-pd46h",2019-05-05 19:55:55
"MUCHACHO CON LIBRETA PARA MANTENIMIENTO AUTOMOTORA",NA,"Auxiliar","Servicios - Oficios","Hace 2 días "," Se precisa muchacho para tareas de mantenimiento en automotora, imprescindible libreta de conducir vigente","montevideo","/anuncio/muchacho-con-libreta-para-mantenimiento-automotora-bhh7n",2019-05-05 19:55:55
"ADMINISTRATIVO","PU","Supervisor / Encargado","Administración - Secretariado","Hace 2 días ","f r","montevideo","/anuncio/administrativo-897ne",2019-05-05 19:55:55
"CARNICERO",NA,"Auxiliar","Servicios - Oficios","Hace 2 días "," CARNICERO con experiencia para  supermercado, zona Barros Blanco s, buena remuneración.","montevideo","/anuncio/carnicero-an9sg",2019-05-05 19:55:55
"OFICIAL ENCUADERNADOR",NA,"Oficial","Producción","Hace 2 días "," Con experiencia para imprenta.","montevideo","/anuncio/oficial-encuadernador-erjzs",2019-05-05 19:55:55
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 2 días ","  efectivo, para los  viernes en la noche - sabados de noche y domingo solo, auto nuevo.","montevideo","/anuncio/chofer-6mn7z",2019-05-05 19:55:55
"VENDEDOR PARA IMPRENTA",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 2 días "," Con experiencia en el rubro gráfico y conocimientos de presupuestación","montevideo","/anuncio/vendedor-para-imprenta-qba29",2019-05-05 19:55:55
"ATENCION A MOSTRADOR",NA,"Auxiliar","Servicios - Oficios","Hace 2 días "," ATENCION a mostrador masculino o femenino con experiencia en carniceria, fiambreria y panaderia, zona Barros Blancos . entregar CV en Ruta 8 km 23.800 o","montevideo","/anuncio/atencion-a-mostrador-2q5rm",2019-05-05 19:55:55
"PEÓN DE LIMPIEZA/ PLANTA DE PRODUCCIÓN","Empresa Zona Curva de Maroñas.","Peon","Servicios - Oficios","Hace 1 mes ","Buscamos un Peón para tareas de Limpieza y Mantenimiento Edilicio en Industria. Con experiencia en tareas similares. Realizar Limpieza de los distintos Sec ...","montevideo","/anuncio/peon-de-limpieza-planta-de-produccion-9rtrn",2019-05-05 19:55:55
"TECNICO EN TELEFONIA MOVIL","Zona Phone","Técnico / Especialista","Servicios - Oficios","Hace 1 mes ","- Reparación de equipos Apple (iPhone, iPad y Mac) - Reparación de equipos de principales marcas como Samsung, Huawei, LG entre otras.  - Diagnostico de pr ...","montevideo","/anuncio/tecnico-en-telefonia-movil-5zv9p",2019-05-05 19:55:55
"OFICIALES CAT 8 Y 9 FINALISTAS",NA,"Oficial","Construcción - Arquitectura","Hace 1 mes ","Oficiales categoria 8 y 9  Enviar CV a :   CHANA 1810 - MONTEVIDEO.  DEJAR CURRICULUM VIATE CON FOTO (CEDULA DE IDENTIDAD) Las que determina el MTSS para s ...","montevideo","/anuncio/oficiales-cat-8-y-9-finalistas-zrag2",2019-05-05 19:55:55
"ARQUITECTO/INGENIERO","A&C Constructora","Profesional","Construcción - Arquitectura","Hace 1 mes ","Jefe de Obras Gerenciamiento de Obras de Construcción , experiencia minima 3 años comprobables, full time , pro-activo .","montevideo","/anuncio/arquitecto-ingeniero-y94tp",2019-05-05 19:55:55
"ASISTENTE DE RECURSOS HUMANOS","Applica","Asistente","Recursos Humanos","Hace 1 mes ","Buscamos estudiantes avanzados o egresados de Gestión Humana, Relaciones laborales y Administración   Descripción - Publicar ofertas de empleo en distin ...","montevideo","/anuncio/asistente-de-recursos-humanos-4s2ba",2019-05-05 19:55:55
"IDEFOTO: ANALISTA PROGRAMADOR GENEXUS","ADVICE","Analista","Tecnologías de la información","Hace 1 día ","Empresa con mas de 40 años en el mercado brindando soluciones en seguridad documental. Estudiantes avanzados o egresados de la carrera de Analista Program ...","montevideo","/anuncio/idefoto-analista-programador-genexus-zqagy",2019-05-05 19:55:55
"PODADOR EN ALTURA","Mano Verde","Oficial","Servicios - Oficios","Hace 1 día ","Podador en altura  Experiencia EXCLUYENTE Referencias laborales EXCLUYENTE Trabajo en altura","montevideo","/anuncio/podador-en-altura-mm7dm",2019-05-05 19:55:55
"ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 1 día "," ADMINISTRATIVO para empre sa de transporte.","montevideo","/anuncio/administrativo-3e87g",2019-05-05 19:55:55
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 día "," CHOFER para camiones en em presa de transporte. Con experiencia.","montevideo","/anuncio/chofer-ugbvm",2019-05-05 19:55:55
"VENDEDOR CON DISEÑO GRAFICO","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 día ","Buscamos integrar a nuestro equipo de trabajo vendedora con conocimientos sólidos de programas de edición como pueden ser  ilustrator entre otros. Prefere ...","montevideo","/anuncio/vendedor-con-diseno-grafico-jha4u",2019-05-05 19:55:55
"COLORISTA CORTADORA EXPERIENTE PARA SALÓN KERASTASE",NA,"Técnico / Especialista","Servicios - Oficios","Hace 1 día "," BRUSHINISTA/COLORISTA/CORTADORA GRAN OPORTUNIDAD LABORAL Muy experiente para gran Salon Kerastase, sobre 18 de Julio Sueldo inicial apróx. $ 30/40mil a má ...","montevideo","/anuncio/colorista-cortadora-experiente-para-salon-kerastase-jhz3r",2019-05-05 19:55:55
"COLORISTA CORTADORA EXPERIENTE PARA SALÓN KERASTASE",NA,"Técnico / Especialista","Servicios - Oficios","Hace 1 día "," BRUSHINISTA/COLORISTA/CORTADORA GRAN OPORTUNIDAD LABORAL Muy experiente para gran Salon Kerastase, sobre 18 de Julio Sueldo inicial apróx. $ 30/40mil a má ...","montevideo","/anuncio/colorista-cortadora-experiente-para-salon-kerastase-9szsv",2019-05-05 19:55:55
"AYUDANTE DE COCINA","Boliche en la zona Parque Rodó/Cordón","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 2 días ","Ayudante de cocina para boliche de la zona Parque Rodó/ Cordón. Horario tarde noche.  Preparación de comidas, ayudar con la limpieza y otras tareas de la c ...","montevideo","/anuncio/ayudante-de-cocina-56rpm",2019-05-05 19:55:55
