"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"COMERCIAL FINANCIERO","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Persona con experiencia en el area comercial, con amplio conocimiento del mercado, no necesariamente full time, con libreta de conducir, y preferible manej ...","montevideo","/anuncio/comercial-financiero-4dngn",2018-12-27 01:41:26
"RESPONSABLE DE AREA",NA,"Supervisor / Encargado","Producción","Hace 1 semana "," Para segundo turno (semi-nocturno)  con experiencia en trabajos con materiales plasticos ya sea en inyeccion o extruccion. horario de lunes a veirnes de  ...","montevideo","/anuncio/responsable-de-area-usenm",2018-12-27 01:41:26
"ADMINISTRATIVA TELEFONISTA",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," hasta 35 años 8 hrs proactiva, buena presencia, tareas varias","montevideo","/anuncio/administrativa-telefonista-td2z4",2018-12-27 01:41:26
"SOLICITAMOS EMPRESA PARA MANTENIMIENTO (ABSTENERSE PARTICULARES)","Complejo Habitacional Juana de Ibarbourou","Supervisor / Encargado","Producción","Hace 1 semana ","Mantenimiento en General. Se solicita EMPRESA de servicio de mantenimientos varios, para Complejo Habitacional en Colón. Solicitar formulario a nuestra dir ...","montevideo","/anuncio/empresa-de-mantenimiento-6r33t",2018-12-27 01:41:26
"VENDEDORAS",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Con  experiencia mayor de 30 años,  viva en Costa de Oro o Ciudad de la Costa.","montevideo","/anuncio/vendedoras-38hnm",2018-12-27 01:41:26
"TÉCNICO DE CAMPO","ADVICE","Técnico / Especialista","Servicios - Oficios","Hace 1 semana ","Objetivos de la posición: Asegurará el correcto funcionamiento de todos los dispositivos instalados a través de periódicos chequeos técnicos en cada uno de ...","montevideo","/anuncio/tecnico-de-campo-b9nss",2018-12-27 01:41:26
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Con libreta de moto sueldo base  $ 24.000 con CV y foto","montevideo","/anuncio/vendedor-arj8u",2018-12-27 01:41:26
"MECANICO",NA,"Técnico / Especialista","Producción","Hace 1 semana "," Para mecanica ligera, con experiencia.","montevideo","/anuncio/mecanico-mhbnh",2018-12-27 01:41:26
"ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," De 20 a 35 años,","montevideo","/anuncio/administrativa-9p5ga",2018-12-27 01:41:26
"OPERARIO CON MANEJO DE AUTOELEVADOR",NA,"Peon","Producción","Hace 1 semana "," Buscamos personas con conocimiento en manejo de  Autoelevadores. Preferentemente con Libreta H. Lunes a Viernes 8 a 17hs. Sábados de 8 a 12hs. ","montevideo","/anuncio/operario-con-manejo-de-autoelevador-juj9y",2018-12-27 01:41:26
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," CHOFER, efectivo. ambos turnos Con o sin experiencia referencia Laboral. No flota. Radio 141.","montevideo","/anuncio/chofer-rdzjq",2018-12-27 01:41:26
"OPERARIO",NA,"Oficial","Servicios - Oficios","Hace 1 semana ","  calificado con experiencia: para industria alimenticia, masculino. Trabajo estable en planta, horario 48 horas semanales, de lun a s áb. Sueldo inicial  ...","montevideo","/anuncio/operario-q6t8e",2018-12-27 01:41:26
"ABOGADO JUNIOR","ADVICE","Profesional","Legal","Hace 1 semana ","Objetivos de la posición: Trabajará junto al equipo legal y contable de la casa matriz del grupo en lo referente a temas administrativos y legales. Dará so ...","montevideo","/anuncio/abogado-junior-49tr4",2018-12-27 01:41:26
"ENCARGADO ADMINISTRATIVO CONTABLE","ADVICE","Supervisor / Encargado","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Objetivos de la posición: Gestionar el área administrativa contable. Administrar la base en el Departamento de Maldonado. Supervisar y distribuir el trabaj ...","montevideo","/anuncio/encargado-administrativo-contable-7brg7",2018-12-27 01:41:26
"PERSONAL PARA MANTENIMIENTO",NA,"Peon","Producción","Hace 1 semana "," Electrico y mecanico de planta con experiencia. Carnet de foguita (excluy ente)","montevideo","/anuncio/personal-para-mantenimiento-m33yy",2018-12-27 01:41:26
"FONOAUDIOLOGO",NA,"Técnico / Especialista","Salud","Hace 1 semana "," FONOAUDIOLOGO/A p/ clínica de rehabilitación, horario a definir excelente remuneracion y paquetes de pacientes armados.","montevideo","/anuncio/fonoaudiologo-mz53h",2018-12-27 01:41:26
"PSICOMOTRICISTA",NA,"Profesional","Salud","Hace 1 semana "," PSICOMOTRICISTA para clínica de rehabilitación, horario a definir excelente remuneracion y paquetes de pacientes armados.","montevideo","/anuncio/psicomotricista-u69z6",2018-12-27 01:41:26
"SANDWINCHERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," SANDWICHERO con experincia","montevideo","/anuncio/sandwinchero-6a7a2",2018-12-27 01:41:26
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Remises y minibus, con Inglés,","montevideo","/anuncio/chofer-es7rt",2018-12-27 01:41:26
"ATENCION A MOSTRADOR",NA,"Auxiliar","Atención al cliente","Hace 1 semana "," Panadería Solo con experiencia femenino de 12 a 20 hrs. martes a domingo.","montevideo","/anuncio/atencion-a-mostrador-e537u",2018-12-27 01:41:26
"D",NA,"Auxiliar","Salud","Hace 1 semana "," AUXILIAR para Residencial, con experiencia y referencias.","montevideo","/anuncio/d-draqv",2018-12-27 01:41:26
"AYUDANTE DE PANADERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Con experiencia para changas de dia o noche. zona Cordón","montevideo","/anuncio/ayudante-de-panadero-md6tj",2018-12-27 01:41:26
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," CHOFER para remise categoria E con o sin experiencia","montevideo","/anuncio/chofer-zzszn",2018-12-27 01:41:26
"VETERINARIO/A",NA,"Profesional","Agroindustria","Hace 1 semana "," recibido excluyente para Clínica de pequeños con experiencia","montevideo","/anuncio/veterinario-a-qb56m",2018-12-27 01:41:26
"SEÑORA PARA CUIDADO DE DOS NIÑOS",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," SEÑORA para cuidado de dos niños y tareas varias, excluyente residir  en zona Costa de Oro.","montevideo","/anuncio/senora-para-cuidado-de-dos-ninos-j875d",2018-12-27 01:41:26
"PLANCHERO","ALCINO","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana ","PLANCHERO CON EXPERIENCIA PARA RESTAURANT ,ZONA POCITOS-BUCEO,HORARIO DE 17HS A O1HS,BUEN AMBIENTE LABORAL,FIJO NO ZAFRAL. PLANCHERO CON EXPERIENCIA PARA R ...","montevideo","/anuncio/planchero-hymbp",2018-12-27 01:41:26
"CHOFER DE TAXI","SIN NOMBRE","Peon","Servicios - Oficios","Hace 1 semana ","CHOFER DE TAXI EFECTIVO. CON HORARIO DIURNO DE 3 A 15 HS O CON HORARIO NOCTURNO DE 15 A 3 HS. SE REALIZA RELEVO PUERTA A PUERTA. CHOFER PARA TAXI EFECTIVO  ...","montevideo","/anuncio/chofer-de-taxi-ar44u",2018-12-27 01:41:26
"SERENO",NA,"Auxiliar","Seguridad - Vigilancia","Hace 1 semana ","  preferentemente retirado militar o policial.  Zona Proxima a Paos de la Arena.","montevideo","/anuncio/sereno-7m4jd",2018-12-27 01:41:26
"VENDEDORA",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","  VENDEDORA rubro cosmética con experiencia en atención público. se valorara conocimientos de  peluquería y que resida en la zona Las Piedras o Paso Molin ...","montevideo","/anuncio/vendedora-hr26e",2018-12-27 01:41:26
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," CHOFER cafetería, experiencia comprobada. curriculum vitae  con  referencias laborales","montevideo","/anuncio/chofer-2zupy",2018-12-27 01:41:26
"COCINERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana "," COCINERA urgente c/ experiencia para cafetería y rotisería, armado de menú, sanwicheria y postres,  ","montevideo","/anuncio/cocinero-ys44j",2018-12-27 01:41:26
"DELIVERY CON MOTO",NA,"Auxiliar","Cadetería - Cobranzas","Hace 1 semana "," DELIVERY con moto, documentación al día zona Carrasco para importante marca gastronómica.","montevideo","/anuncio/delivery-con-moto-r3ad5",2018-12-27 01:41:26
"EMPLEADO P/TAREAS DE MANTENIMIENTO EN AUTOMOTORA C/LIBRETA",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," EMPLEADO p/tareas de mantenimiento en automotora c/libreta de conducir de 23 a 40 años Presentar C.v. adjuntando Ref. en Rbla. República de Chile 4261","montevideo","/anuncio/empleado-p-tareas-de-mantenimiento-en-automotora-c-libreta-2aqnd",2018-12-27 01:41:26
"INGENIERO/ LICENCIADO/ ANALISTA DE SISTEMAS","ADVICE","Profesional","Tecnologías de la información","Hace 1 semana ","Institución de gran porte. Profesionales universitarios egresados de las carreras de Ingeniería en Computación, Licenciatura en Sistemas o Análisis en Sis ...","montevideo","/anuncio/ingeniero-licenciado-analista-de-sistemas-ajdeb",2018-12-27 01:41:26
"LABORATORISTA DENTAL",NA,"Técnico / Especialista","Salud","Hace 1 semana "," Con experiencia en protesis.","montevideo","/anuncio/laboratorista-dental-arv5n",2018-12-27 01:41:26
"TECNICO",NA,"Técnico / Especialista","Producción","Hace 1 semana "," TECNICO en Aire acondicionado, con libreta de conducir. Con experiencia y referencias.","montevideo","/anuncio/tecnico-u3e5m",2018-12-27 01:41:26
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," . Con experiencia en manejo y calles.","montevideo","/anuncio/chofer-b544p",2018-12-27 01:41:26
"LIMPIEZA",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," LIMPIEZA","montevideo","/anuncio/limpieza-bdvsj",2018-12-27 01:41:26
"LIMPIADORES - LIMPIADORAS",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana ","  Experiencia.  Referencia.  Buena presencia.  Certificado de buena conducta.  Resida en Montevideo  Al postularse adjuntar CV.","montevideo","/anuncio/limpiadores-limpiadoras-u4d97",2018-12-27 01:41:26
"CUIDADORA",NA,"Auxiliar","Salud","Hace 1 semana ","  CUIDADORA con experiencia para residencial. ","montevideo","/anuncio/cuidadora-qaatn",2018-12-27 01:41:26
"COCINERO Y/O PLANCHERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana ","  para pub en Pocitos.  ","montevideo","/anuncio/cocinero-y-o-planchero-zams9",2018-12-27 01:41:26
"ENCARGADO DE CALIDAD Y ATENCIÓN AL CLIENTE.","CONVIXION","Auxiliar","Atención al cliente","Hace 1 semana ","Calidad y atención al cliente. Desarrollar los procesos de atención al cliente.","montevideo","/anuncio/encargado-de-calidad-y-atencion-al-cliente-a78et",2018-12-27 01:41:26
"VENDEDORA",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," VENDEDORA independiente para ropa Romance 30% de ganancia de las ventas.","montevideo","/anuncio/vendedora-a7hsb",2018-12-27 01:41:26
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," CHOFER - Libreta categoria D sin li mite, para abasto carnico. ciclo bás ico aprobado.","montevideo","/anuncio/chofer-5zrp6",2018-12-27 01:41:26
"VENDEDORA DE SERVICIOS",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Para clínica estética, con experiencia en belleza.  ","montevideo","/anuncio/vendedora-de-servicios-5d43b",2018-12-27 01:41:26
"PEON",NA,"Peon","Producción","Hace 1 semana "," PEÓN para Abasto ciclo básico apr obado, carnet de salud. Preferente  zona Las Piedras.","montevideo","/anuncio/peon-rmhub",2018-12-27 01:41:26
"CORTADOR",NA,"Técnico / Especialista","Servicios - Oficios","Hace 1 semana "," Para caballeros con experiencia busca Gladys Alvarez peluqueros. Devoto de  Sayago 1er piso","montevideo","/anuncio/cortador-zhmpq",2018-12-27 01:41:26
"CASERO",NA,"Auxiliar","Seguridad - Vigilancia","Hace 1 semana "," Para campo en Libertad San José","montevideo","/anuncio/casero-sutde",2018-12-27 01:41:26
"VENDEDORA",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","  de mostrador para panaderia  con experiencia  ","montevideo","/anuncio/vendedora-repa2",2018-12-27 01:41:26
"LICENCIADO",NA,"Técnico / Especialista","Salud","Hace 1 semana "," En laboratorio clínico","montevideo","/anuncio/licenciado-hnuvm",2018-12-27 01:41:26
"IDONEO/A DE LOGISTICA",NA,"Jefe","Logística - Distribución","Hace 1 semana "," para empresa de distribucion en mercado modelo. Con habilidades y buena actitud  horario de 04 a 12:00","montevideo","/anuncio/idoneo-a-de-logistica-4mzb7",2018-12-27 01:41:26
"TELEMARKETER",NA,"Auxiliar","Teleoperadores - Call Center","Hace 1 semana "," Con experiencia en ventas por internet.  Sueldo básico + comisiones.","montevideo","/anuncio/telemarketer-9589g",2018-12-27 01:41:26
"PELUQUERA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 1 semana "," Sexo femenino completa de jueves a domingo","montevideo","/anuncio/peluquera-r5ym3",2018-12-27 01:41:26
"COLORISTA CORTADORA EXPERIENTE PARA SALÓN KERASTASE",NA,"Técnico / Especialista","Servicios - Oficios","Hace 1 semana "," BRUSHINISTA/COLORISTA/CORTADORA muy experiente p/Salon Kerastase, s/18 spróx. $ 25/35mil (CV. whassap.","montevideo","/anuncio/colorista-cortadora-experiente-para-salon-kerastase-dgvhg",2018-12-27 01:41:26
"AUXILIARES PARA TAREAS VARIAS  AUXILIARES PARA TAREAS VARIAS",NA,"Auxiliar","Producción","Hace 1 semana "," AUXILIARES para tareas varias  Apertura nuevo local en cadenas de Super en Curva de Maroñas y Colón.  Muy buena remuneración excelente ambiente laboral, ...","montevideo","/anuncio/auxiliares-para-tareas-varias-auxiliares-para-tareas-varias-8v7pg",2018-12-27 01:41:26
"PEON PANADERIA",NA,"Peon","Servicios - Oficios","Hace 1 semana "," PEON para changa en panadera","montevideo","/anuncio/peon-panaderia-dz5a2",2018-12-27 01:41:26
"CHOFER PARA CAMIÓN",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Con libreta categoria C Trabajo en Montevideo  Con disponibilidad horaria","montevideo","/anuncio/chofer-para-camion-v268g",2018-12-27 01:41:26
"PSICÓLOGO INSTITUCIONAL","Preuniversitario Carrasco","Profesional","Salud","Hace 1 semana ","Psicólogo Institucional para nivel Bachillerato Orientación Vocacional y Universitaria y apoyo a estudiantes Disponibilidad para participar en actividades  ...","montevideo","/anuncio/psicologo-institucional-6j67z",2018-12-27 01:41:26
"GERENTE GENERAL","ADVICE","Gerente","Directivos - Ejecutivos","Hace 1 semana ","Importante complejo Hotelero ubicado al Norte del País. Buscamos: Profesionales en gerenciamiento de hotelería. Buen manejo de herramientas informáticas ( ...","montevideo","/anuncio/gerente-general-ubvey",2018-12-27 01:41:26
"AUXILIAR DE DEPOSITO Y CAMION","Importante empresa","Auxiliar","Logística - Distribución","Hace 1 semana ","Gestion de stocks Picking de mercadería Recepción y remito de mercadería Inventarios Manejo de camión Responsable del manejo del stock en depósito y distri ...","montevideo","/anuncio/auxiliar-de-deposito-y-camion-u2b9n",2018-12-27 01:41:26
"ADMINISTRATIVO/A PARA MONTEVIDEO","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 semana ","Administrativo/a para Montevideo de Lunes a Viernes, 8 horas. Buena remuneración. Administrativo/a","montevideo","/anuncio/administrativo-a-para-montevideo-73nz2",2018-12-27 01:41:26
"VENDEDOR/A PARA MONTEVIDEO","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Vendedor/a de 18 a 40 años Vendedor/a","montevideo","/anuncio/vendedor-a-para-montevideo-pq3t2",2018-12-27 01:41:26
"EJECUTIVO COMERCIAL","ALPHA CONTAINERS","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Recepcionar y asesorar a los clientes que llegan a la empresa por los distintos canales. Ingresar al sistema datos y requerimientos de los potenciales clie ...","montevideo","/anuncio/ejecutivo-comercial-h7rr5",2018-12-27 01:41:26
"TECNICO EN ELECTRÓNICA","Importante empresa","Técnico / Especialista","Producción","Hace 1 semana ","Estudiante en electrónica de 18 a 26 años, para service empresa importadora Lunes a Viernes. Reparación de equipos","montevideo","/anuncio/tecnico-en-electronica-r27du",2018-12-27 01:41:26
"PELUQUERA/O",NA,"Técnico / Especialista","Servicios - Oficios","Hace 1 semana ","Peluquera completa, responsable y pro activa. Realizar tareas de peluquería, responde a encargada .","montevideo","/anuncio/peluquera-o-99rsq",2018-12-27 01:41:26
"CAJERO/A TURNANTE ,CON EXPERIENCIA EN CAFETERÍAS Y/O RESTAURANTES (2 AÑOS)","Importante empresa","Auxiliar","Ventas - Comercial","Hace 1 semana ","Empresa gastronómica se encuentra en la selección de personal de CAJERO/A TURNANTE, para sus cafeterías ubicada en  Punta Carretas y Portones  Edad 28 a 45 ...","montevideo","/anuncio/cajero-a-turnante-con-experiencia-en-cafeterias-y-o-restaurantes-2-anos-msujh",2018-12-27 01:41:26
"COCINERA PARA RESIDENCIAL",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana ","Cocinera para residencial 3ra edad con experiencia en cocina de residenciales y Carne salud vigente. Turno matutino 07 a 15. Sueldo mensual en mano $21.300 ...","montevideo","/anuncio/cocinera-para-residencial-bm453",2018-12-27 01:41:26
"CADETE",NA,"Auxiliar","Cadetería - Cobranzas","Hace 1 semana "," CADETE c/moto y conocimientos de calles, buena presencia.","montevideo","/anuncio/cadete-dzpmp",2018-12-27 01:41:26
"DELIVERY",NA,"Auxiliar","Cadetería - Cobranzas","Hace 1 semana "," Con moto buena presencia para zona Pocitos","montevideo","/anuncio/delivery-j4gr7",2018-12-27 01:41:26
"BRUSHINISTA",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," Sepa pies , con experiencia","montevideo","/anuncio/brushinista-73qnj",2018-12-27 01:41:26
"LIMPIADORA",NA,"Peon","Producción","Hace 1 semana "," para empresa de lunes a sabado 3 horas o mas.  1 boleto + incentivo.","montevideo","/anuncio/limpiadora-hdm5r",2018-12-27 01:41:26
"AYUDANTE",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," persona proactiva con ganas de trabajar en rentadora de autos.","montevideo","/anuncio/ayudante-rtvnr",2018-12-27 01:41:26
"AYUDANTE PIZZERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Zona Parque Batlle","montevideo","/anuncio/ayudante-pizzero-ug949",2018-12-27 01:41:26
"COCINERO PARRILLERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Experiencia y referencias","montevideo","/anuncio/cocinero-parrillero-8gyrg",2018-12-27 01:41:26
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Taxi 141 libreta categoria E con referencias titulares y suplentes trato con el dueño","montevideo","/anuncio/chofer-rzha6",2018-12-27 01:41:26
"CHOFER CON LIBRETA B",NA,"Peon","Servicios - Oficios","Hace 1 semana ","  Choferes con libreta B en adelante para manejo de camión y camioneta.   Al postularse adjuntar CV","montevideo","/anuncio/chofer-con-libreta-b-jt52v",2018-12-27 01:41:26
"VIGILANTES",NA,"Auxiliar","Seguridad - Vigilancia","Hace 1 semana ","  Edad mayor 40 años.  Buena paga  Solicita Bel House.   Al postularse adjuntar CV  Certificado buena conducta . Habilitacion DIGEFE","montevideo","/anuncio/vigilantes-t8rep",2018-12-27 01:41:26
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Efectivo y Suplente ambos turnos libreta E Montevideo taxi 141 relevo puerta a puerta","montevideo","/anuncio/chofer-pyjut",2018-12-27 01:41:26
"CUIDADORA",NA,"Auxiliar","Salud","Hace 1 semana "," Para la el dia 24 de diciembre en la noche","montevideo","/anuncio/cuidadora-rv547",2018-12-27 01:41:26
"COCINERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Con experiencia y referencias para zona Carrasco.","montevideo","/anuncio/cocinero-ev2de",2018-12-27 01:41:26
"DISTRIBUIDOR INDEPENDIENTE","Nutri Sa","Auxiliar","Logística - Distribución","Hace 1 semana ","Marketing Emprendedores","montevideo","/anuncio/distribuidor-independiente-er7ra",2018-12-27 01:41:26
"VENDEDORES",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Quiere ganar dinero extra, Construya su propio negocio productos ALOE inversion $ 1.600 en productos,","montevideo","/anuncio/vendedores-gaer2",2018-12-27 01:41:26
"LAVADOR",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," LAVADOR gomero engrasador pistero, para Estacion de servicio. con experiencia.","montevideo","/anuncio/lavador-tvyvn",2018-12-27 01:41:26
"AUXILIAR DE VENTAS",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Ambos sexos para empresa de telefonia celular, con experiencia y referencias.","montevideo","/anuncio/auxiliar-de-ventas-amqtv",2018-12-27 01:41:26
"VENDEDOR PARA FERRETERIA CON EXPERIENCIA EN EL RAMO","FERRETERIA CARBALLIDO","Auxiliar","Servicios - Oficios","Hace 1 semana ","VENDEDOR PARA MOSTRADOR CON EXPERIENCIA EN EL RAMO ATENCION AMABLE CON EL PUBLICO PUNTUALIDAD EN EL HORARIO DE LUNES A VIERNES DE 8 A 12 Y 14 A 19 SABADOS  ...","montevideo","/anuncio/vendedor-para-ferreteria-con-experiencia-en-el-ramo-d6896",2018-12-27 01:41:26
"SOPORTE IT","MG Soluciones IT","Técnico / Especialista","Tecnologías de la información","Hace 1 semana ","Se desea contratar un técnico nivel 1 con experiencia de 2 años, con manejo de ingles técnico.  Desempeñará tareas de instalación de equipamientos informát ...","montevideo","/anuncio/soporte-it-dzrpy",2018-12-27 01:41:26
"CONFITERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Con excelente experiencia comprobable.  Trabajo estable.","montevideo","/anuncio/confitero-gtbvt",2018-12-27 01:41:26
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Para agencia de viajes Con conocimientos informáticos y experiencia en venta de tickets aéreos y terrestres, excursiones.","montevideo","/anuncio/vendedor-bqqpr",2018-12-27 01:41:26
"REPONEDOR",NA,"Auxiliar","Ventas - Comercial","Hace 1 semana "," Para perfumería ","montevideo","/anuncio/reponedor-yjq2q",2018-12-27 01:41:26
"SANDWICHERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Con excelente experiencia comprobalbe Trabajo estable","montevideo","/anuncio/sandwichero-6esnv",2018-12-27 01:41:26
"AUXILIAR DEPOSITO",NA,"Supervisor / Encargado","Ventas - Comercial","Hace 1 semana ","Recepción de cargas: control y alta de stock Almacenamiento y orden de la mercadería Armado de pedidos diarios para abastecer al local, y para abastecer cl ...","montevideo","/anuncio/auxiliar-deposito-eujuv",2018-12-27 01:41:26
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," para automotora con experiencia.","montevideo","/anuncio/vendedor-7s76u",2018-12-27 01:41:26
"DOCENTE DE FÍSICA",NA,"Profesional","Educación - Recreación - Deportes","Hace 1 semana "," Dictar clases presenciales de física para bachillerato a domicilio y en academia.","montevideo","/anuncio/docente-de-fisica-ts5y3",2018-12-27 01:41:26
"CAJERA",NA,"Auxiliar","Ventas - Comercial","Hace 1 semana "," Experiencia en scantech. Horario de 14 a 22 hs","montevideo","/anuncio/cajera-8qysy",2018-12-27 01:41:26
"CHOFER REPARTIDOR",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Productos lacteos, para la ciudad de Toledo con libreta profesional y referencias","montevideo","/anuncio/chofer-repartidor-7yya6",2018-12-27 01:41:26
"NIÑERA",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana ","ninera y tareas domesticas Cn cama, buen sueldo y excelente ambiente familiar, edad entre 18 y 30 años, indispensable del interior y experiencia con niños  ...","montevideo","/anuncio/ninera-gsprm",2018-12-27 01:41:26
"DELIVERY","Importante empresa","Auxiliar","Cadetería - Cobranzas","Hace 1 semana ","Delivery Nocturno de 2030a 0030 de martes a domingo, Zona Centro , ciudad vieja y cordon. Con todos los benef. legales combustible, comida, trabajo estable ...","montevideo","/anuncio/delivery-652zt",2018-12-27 01:41:26
"ADMINISTRATIVO/A PARA LIQUIDACIÓN DE SUELDOS","RECONOCIDA INSTITUCIÓN DEL ÁREA DE LA SALUD","Auxiliar","Administración - Secretariado","Hace 6 días ","ORIENTAMOS LA BÚSQUEDA HACIA ESTUDIANTES DE CIENCIAS ECONÓMICAS O ADMINISTRACIÓN, POR LO MENOS 2º AÑO APROBADO, QUE CUENTEN CON AMPLIO DOMINIO EN EXCEL AVA ...","montevideo","/anuncio/administrativo-a-para-liquidacion-de-sueldos-u9re6",2018-12-27 01:41:26
"CONFITERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 6 días "," Para panaderia Punto Cero ubicada en solymar.","montevideo","/anuncio/confitero-br5ja",2018-12-27 01:41:26
"LICENCIADO EN ENFERMERÍA","MUTUALISTA HOSPITAL EVANGÉLICO","Técnico / Especialista","Salud","Hace 6 días ","* DISPONIBILIDAD HORARIA * CAPACIDAD EN TRABAJO EN EQUIPO * ADAPTABILIDAD, COMPROMISO Y RESPONSABILIDAD * REFERENCIA LABORALES ACREDITADAS MUTUALISTA HOSPI ...","montevideo","/anuncio/licenciado-en-enfermeria-egq56",2018-12-27 01:41:26
"PROFESORES",NA,"Profesional","Educación - Recreación - Deportes","Hace 6 días "," Todas las materias.","montevideo","/anuncio/profesores-vv4a5",2018-12-27 01:41:26
"COCINERA",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 6 días "," Con experiencia demostrable. Horario de 7:00 a 15:00 horas Sábados medio día, domingo libre. ","montevideo","/anuncio/cocinera-pdzpm",2018-12-27 01:41:26
"ADMINISTRATIVO",NA,"Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 semana "," ADMINISTRATIVO integra Asociac ión Civil en Delta del Tigre, turno ma tutino 10 hs semanales.","montevideo","/anuncio/administrativo-hge9s",2018-12-27 01:41:26
"ATENCIÓN AL MOSTRADOR",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," Con libreta de moto, expeirencia y referencias","montevideo","/anuncio/atencion-al-mostrador-ev7gb",2018-12-27 01:41:26
"ATENCIÓN AL MOSTRADOR",NA,"Auxiliar","Atención al cliente","Hace 1 semana "," Para Heladeria Con experiencia y referencias","montevideo","/anuncio/atencion-al-mostrador-ehjzg",2018-12-27 01:41:26
"AYUDANTE DE PANADERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Adelantado, con experiencia y referencias","montevideo","/anuncio/ayudante-de-panadero-p8ryr",2018-12-27 01:41:26
"TELEMARKETER","Importante empresa","Auxiliar","Teleoperadores - Call Center","Hace 1 semana ","Telemarketer. Telemarketer","montevideo","/anuncio/telemarketer-ve3ug",2018-12-27 01:41:26
"MOZO/A","Importante empresa","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana ","Mozo/a de Lunes a Viernes , de 4 a 6 horas diarias. Mozo/a","montevideo","/anuncio/mozo-a-r84tj",2018-12-27 01:41:26
"MASAJISTA TERAPÉUTICA","Importante empresa","Técnico / Especialista","Salud","Hace 1 semana ","Se solicita Masajista para importante marca, con disponibilidad horaria, amplia experiencia, no menor a 2 años.   Ambos sexos entre 25 y 45 años (no excluy ...","montevideo","/anuncio/masajista-terapeutica-3mtg9",2018-12-27 01:41:26
"TELEMARKETER","STUDENTEN SRL","Auxiliar","Teleoperadores - Call Center","Hace 1 semana ","vendedor Operador Call Center","montevideo","/anuncio/telemarketer-y522t",2018-12-27 01:41:26
