"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"DOCENTES PARA MALDONADO","Importante empresa","Profesional","Educación - Recreación - Deportes","Hace 2 semanas ","Se necesitan docentes para el departamento de Maldonado del área de Gastronomía y Pastelería. De Lunes a Viernes.","montevideo","/anuncio/docentes-para-maldonado-e6a2z",2019-03-14 03:14:25
"ASISTENTE DE LABORATORIO","ADVICE","Asistente","Producción","Hace 1 semana ","Objetivos de la posición: Asistirá al Responsable de Calidad y Medioambiente, en todo lo relacionado al mantenimiento del Sistema de Gestión Integrado ISO  ...","montevideo","/anuncio/asistente-de-laboratorio-n7bz6",2019-03-14 03:14:25
"VENDEDOR PARA EMPRESA METALÚRGICA","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Importante Empresa Metalúrgica busca vendedor. Requisitos: ciclo básico, conocimientos básicos de computación, proactivo y con buen nivel de relacionamient ...","montevideo","/anuncio/vendedor-para-empresa-metalurgica-yg7y2",2019-03-14 03:14:25
"DESARROLLADOR JAVA JUNIOR","ADVICE","Analista","Tecnologías de la información","Hace 2 semanas ","Reconocida empresa multinacional. Personas con formación en carreras vinculadas al área de Sistemas. Deberán contar con manejo de inglés y portugués a niv ...","montevideo","/anuncio/desarrollador-java-semi-senior-reahv",2019-03-14 03:14:25
"EDUCADORA",NA,"Técnico / Especialista","Educación - Recreación - Deportes","Hace 2 semanas "," EDUCADORA para centro de enseñanza prescolar, referente de grupo, excluyente recibidas de CIEP, Cenfores o IINN, no estudiantes.","montevideo","/anuncio/educadora-jhrrj",2019-03-14 03:14:25
"ATENCION AL  MOSTRADOR",NA,"Auxiliar","Servicios - Oficios","Hace 2 semanas "," Con experiencia para Panadería.  se trabaja domingo.","montevideo","/anuncio/atencion-al-mostrador-ut9yd",2019-03-14 03:14:25
"CAJERO TURNANTE CON EXPERIENCIA DE 2 AÑOS EN CAFETERÍAS O RESTAURANTES (EXCLUYENTE)","Importante empresa","Auxiliar","Ventas - Comercial","Hace 2 semanas ","Nos encontramos en la búsqueda de CAJEROS TURNANTES para nuestras cafeterías ubicadas en Portones,Buceo,Punta Carretas y Tres cruces. Es indispensable cont ...","montevideo","/anuncio/cajero-turnante-con-experiencia-de-2-anos-en-cafeterias-o-restaurantes-excluyente-r8a73",2019-03-14 03:14:25
"CAJERO/A ENCARGADO",NA,"Auxiliar","Ventas - Comercial","Hace 2 semanas "," La Pasiva Nuevo Centro. Con experiencia en el rubro.  Horario nocturno.","montevideo","/anuncio/cajero-a-encargado-hhrjb",2019-03-14 03:14:25
"ENCARGADA DE MOSTRADOR",NA,"Auxiliar","Atención al cliente","Hace 2 semanas "," para fábrica de pastas con experiencia en rotisería Sexo femenino","montevideo","/anuncio/encargada-de-mostrador-gy8yv",2019-03-14 03:14:25
"CAJERAS",NA,"Auxiliar","Ventas - Comercial","Hace 2 semanas "," Para Supermercado con experiencia en scantech. Horario de 14 a 22 hs.","montevideo","/anuncio/cajeras-8syny",2019-03-14 03:14:25
"TECNICO CATV","Importante empresa","Técnico / Especialista","Producción","Hace 2 semanas ","Instalacion de antena satelital para abonados Buena presencia, relacionamiento, compromiso, vocacion de servicio Se requiere: Aspiraciones salariales (excl ...","montevideo","/anuncio/tecnico-catv-6juyv",2019-03-14 03:14:25
"PROFESORES DE FÍSICA Y PROBABILIDAD Y ESTADÍSTICA","GIOVANNINI EDUARDO","Profesional","Educación - Recreación - Deportes","Hace 2 semanas ","Dictar cursos de Fisica 1 y 3 para facultad de Ingeniería y Probabilidad para Ingeniería y CCEE Tener sólidos conocimientos, puntualidad y responsabilidad  ...","montevideo","/anuncio/profesores-de-fisica-y-probabilidad-y-estadistica-9nure",2019-03-14 03:14:25
"VENDEDORA PARA IMPORTADOR ARTICULOS DEL  HOGAR","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Atención al cliente, vendedores, colaboración en tareas de Marketing. Vendedora,  Importante Importadora de artículos del hogar, busca vendedora Administra ...","montevideo","/anuncio/vendedora-para-importador-articulos-del-hogar-5bs8p",2019-03-14 03:14:25
"LUSTRADOR",NA,"Oficial","Servicios - Oficios","Hace 2 semanas "," Para carpintería laqueados PU y lustres.  con experiencia","montevideo","/anuncio/lustrador-eqzy3",2019-03-14 03:14:25
"INSTALADOR DE ALARMAS",NA,"Oficial","Servicios - Oficios","Hace 2 semanas "," Para domicilio","montevideo","/anuncio/instalador-de-alarmas-evnyq",2019-03-14 03:14:25
"ASISTENTE DENTAL",NA,"Asistente","Salud","Hace 2 semanas "," ASISTENTE Dental recibida o terminando. Hasta 35 años.","montevideo","/anuncio/asistente-dental-s4s29",2019-03-14 03:14:25
"LOGÍSTICA, ENTREGAS Y PUBLICO","Importante empresa","Asistente","Producción","Hace 2 semanas ","Tareas de logística, atención al publico, se valoraran conocimientos de electricidad automotriz. Puntualidad, buena presencia, trabajo en equipo, buen trat ...","montevideo","/anuncio/logistica-entregas-y-publico-bha56",2019-03-14 03:14:25
"CAPATAZ",NA,"Supervisor / Encargado","Construcción - Arquitectura","Hace 2 semanas "," Experiencia 7 años cargo similar saneamiento y agua potable (excluyente). Zona: Montevideo. Ejecución de las obras, planificación, gestión del personal  ...","montevideo","/anuncio/capataz-mva6y",2019-03-14 03:14:25
"EMPLEADO PARA ALMACÉN","NANCY CANCIO","Auxiliar","Servicios - Oficios","Hace 2 semanas ","Atención al público y tareas varias en almacén Atención al público y tareas varias en almacén","montevideo","/anuncio/empleado-para-almacen-4pe97",2019-03-14 03:14:25
"DOCENTE PARA EL ÁREA DE RRHH, PSICOLOGÍA Y ADMINISTRACIÓN","Importante empresa","Profesional","Educación - Recreación - Deportes","Hace 2 semanas ","Centro de Capacitación Pirámide selecciona:  Docente para curso de Asesor en Seguridad, para módulos ORGANIZACIÓN Y DIRECCIÓN DE EMPRESA y MARCO PSICO – P ...","montevideo","/anuncio/docente-para-el-area-de-rrhh-psicologia-y-administracion-nr58b",2019-03-14 03:14:25
"VETERINARIO/A O ESTUDIANTE AVANZADO PARA VENTAS Y ATENCION TECNICA","Importante empresa","Profesional","Agroindustria","Hace 2 semanas ","- Ventas en Mostrador - Atencion Telefonica - Tareas Administrativas - Atencion de los clientes a nivel tecnico -comercial - Abastecimiento y orden de lsal ...","montevideo","/anuncio/veterinario-a-o-estudiante-avanzado-para-ventas-y-atencion-tecnica-28658",2019-03-14 03:14:25
"ROTISERO/ COCINERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Sexo masculino con experiencia","montevideo","/anuncio/rotisero-cocinero-37edr",2019-03-14 03:14:25
"GUARDIAS DE SEGURIDAD",NA,"Auxiliar","Seguridad - Vigilancia","Hace 1 semana "," buena presencia. exp. y dispocision horaria, ","montevideo","/anuncio/guardias-de-seguridad-dd57s",2019-03-14 03:14:25
"VENDEDORES","Sipixin","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Nos encontramos en busqueda de emprendedores para el área de ventas, con actitud, energía positiva y pro activos. Entre las tareas a desempeñar se encuentr ...","montevideo","/anuncio/vendedores-vyebg",2019-03-14 03:14:25
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Con actitud para venta de seguros de vida. Mayores de 45 años. Ambos sexos","montevideo","/anuncio/vendedor-yethb",2019-03-14 03:14:25
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Para UBER p/ 2 turnos, libreta E., empresa (DGI-BPS) Referencias. con o sin exp.","montevideo","/anuncio/chofer-bdjjq",2019-03-14 03:14:25
"OPERARIO FUMIGADOR",NA,"Peon","Producción","Hace 1 semana "," Con o sin experiencia para prestigiosa empresa. Imprescindible libreta de moto y auto (excluyente), horario rotativo.","montevideo","/anuncio/operario-fumigador-q4jty",2019-03-14 03:14:25
"VENDEDORA",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Encargada para local de indumentaria en shopping.Con experiencia disponibilidad horaria.","montevideo","/anuncio/vendedora-s8v9g",2019-03-14 03:14:25
"AUXILIAR CONTABLE",NA,"Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 semana "," AUXILIAR CONTABLE Las tareas a desarrollar serán  de Administración, Contabilidad,  Trámites, Recepción, entre otros. Se valorará estudios para Contad ...","montevideo","/anuncio/auxiliar-contable-2a3jh",2019-03-14 03:14:25
"SECRETARIA ADMINISTRATIVA CON MANEJO DE FRANCÉS","Importante empresa","Asistente","Administración - Secretariado","Hace 1 semana ","Será responsable del manejo de la agenda y la correspondencia, así como de la organización de eventos. Asistirá a las reuniones de directorio y oficiará de ...","montevideo","/anuncio/secretaria-administrativa-con-manejo-de-frances-3hggv",2019-03-14 03:14:25
"AYUDANTE DE COCINA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," De 23 a 35 años con experiencia","montevideo","/anuncio/ayudante-de-cocina-pusmb",2019-03-14 03:14:25
"CONTADOR/A",NA,"Profesional","Finanzas - Contabilidad - Auditoria","Hace 1 semana "," Estudio contable, con experiencia, liquidacion de impuestos, contabilidad, medio horario.","montevideo","/anuncio/contador-a-2q7hj",2019-03-14 03:14:25
"DOCENTE DE ALEMÁN","C&B INSTITUTE","Profesional","Educación - Recreación - Deportes","Hace 1 semana ","Dictar clases en tres cruces Dictar clases en tres cruces","montevideo","/anuncio/docente-de-portugues-rumqn",2019-03-14 03:14:25
"MAESTRA ESPECIALIZADA","Nuevo Alborada","Profesional","Educación - Recreación - Deportes","Hace 1 semana ","Maestra especializada para colegio de educación especializada, turno vespertino. Atención individualizada para jóvenes con dificultades de aprendizaje","montevideo","/anuncio/maestra-especializada-zgpje",2019-03-14 03:14:25
"TELEMARKETER",NA,"Auxiliar","Teleoperadores - Call Center","Hace 1 semana "," Para Importante Institución  Rubro Salud. Buen nivel de remuneración.","montevideo","/anuncio/telemarketer-4t6mr",2019-03-14 03:14:25
"VENDEDORA",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Para prestigiosa joyeria en Shopping  excelente presencia desde 25 años,  con experiencia en ventas.","montevideo","/anuncio/vendedora-86ugu",2019-03-14 03:14:25
"AUXILIAR TELEFÓNICO",NA,"Auxiliar","Teleoperadores - Call Center","Hace 1 semana "," Para cobranzas, part time, turno vespertino. Pref. entre 18 y 25 años.","montevideo","/anuncio/auxiliar-telefonico-68hjz",2019-03-14 03:14:25
"AUXILIAR CONTABLE",NA,"Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 semana "," Cn experiencia para estudio contable,","montevideo","/anuncio/auxiliar-contable-4hdmz",2019-03-14 03:14:25
"MARKETING Y PUBLICIDAD",NA,"Auxiliar","Tecnologías de la información","Hace 1 semana "," OPORTUNIDAD. Empresa internacional mexicana ofrece trabajo a medio tiempo o comp. áreas promoción,ventas, desarrollo. Ideal amas de casa estudiante jubila ...","montevideo","/anuncio/marketing-y-publicidad-6gg64",2019-03-14 03:14:25
"COCINERO/ROTISERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana ","  (masculino) para confiteria y rotiseria","montevideo","/anuncio/cocinero-rotisero-nqm8a",2019-03-14 03:14:25
"TALLER PARA FABRICA DE ROPA DE TRABAJO",NA,"Oficial","Servicios - Oficios","Hace 1 semana ","  Excluyente prenda completa, ojal, botón, recta, overlock y triple.   Personal femenino.  ","montevideo","/anuncio/taller-para-fabrica-de-ropa-de-trabajo-q47m3",2019-03-14 03:14:25
"PELUQUERO/A",NA,"Técnico / Especialista","Servicios - Oficios","Hace 1 semana "," para importante salon,  buena presencia y experiencia.  44 hs semanales. sueldo $ 30.000","montevideo","/anuncio/peluquero-a-8hmjp",2019-03-14 03:14:25
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Con experiencia en carga  Buenas referneicas","montevideo","/anuncio/chofer-rp52a",2019-03-14 03:14:25
"CORTADOR",NA,"Oficial","Producción","Hace 1 semana "," Cortes oficial Fábrica de calzados dama","montevideo","/anuncio/cortador-n98jh",2019-03-14 03:14:25
"MANTENIMIENTO PARA RESIDENCIAL","Residencial","Supervisor / Encargado","Producción","Hace 1 semana ","Debe conocer de saneamiento, electricidad, albañilería y aires acondicionados. Edad 20 a 45 años. Experiencia y referencias comprobables. Lunes a sábados 8 ...","montevideo","/anuncio/mantenimiento-para-residencial-t3y6r",2019-03-14 03:14:25
"SEÑORA PARA TAREAS DOMÉSTICAS",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," SEÑORA para tareas domésticas sencillas, 3 horas en horario matutino de lunes a viernes. Enviar CV","montevideo","/anuncio/senora-para-tareas-domesticas-atd74",2019-03-14 03:14:25
"TÉCNICO EN INFORMÁTICA","A Y B REC. ORGANIZACIONALES","Técnico / Especialista","Tecnologías de la información","Hace 1 semana ","Destacada Empresa del rubro de la Salud, orienta su búsqueda hacia un técnico de informática, con sólidos conocimientos sobre redes y sistemas operativos.  ...","montevideo","/anuncio/tecnico-en-informatica-ahpbd",2019-03-14 03:14:25
"OPERARIO PARA DEPOSITO","EMPRESA MAYORISTA EN INDUMENTARIA","Auxiliar","Logística - Distribución","Hace 1 semana ","Preparación de pedidos.  Control de calidad.  Mantenimiento de inventario. Asegurar el correcto armado de pedidos a los clientes, llevar adelante los contr ...","montevideo","/anuncio/operario-para-deposito-63n9h",2019-03-14 03:14:25
"SOLDADOR-PINTURA Y ARENADO","Montich Uruguay S.A.","Auxiliar","Producción","Hace 1 semana ","soldador -pintura -arenado Deberá realizar soldadura , pintura y arenado de piezas metálicas","montevideo","/anuncio/soldador-pintura-y-arenado-jyh8g",2019-03-14 03:14:25
"MANTENIMIENTO","Montich Uruguay S.A.","Técnico / Especialista","Producción","Hace 1 semana ","conocimientos en electricidad, hidraulica, y neumatica responsable Tareas de mantenimiento","montevideo","/anuncio/mantenimiento-a9e5e",2019-03-14 03:14:25
"AUXILIAR CALIDAD","Montich Uruguay S.A.","Auxiliar","Producción","Hace 1 semana ","conocimiento soldadura y pintura Responsable de control de soldadura y pintura en chasis","montevideo","/anuncio/auxiliar-calidad-4gpe4",2019-03-14 03:14:25
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Con cartera de clientes y locomoción para empresa lider en herrajes en el interior","montevideo","/anuncio/vendedor-mnrbs",2019-03-14 03:14:25
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," CHOFER con vehiculo para tra slados de particular. Debera fa cturar el servicio. enviar email  con condiciones y anteceden tes a","montevideo","/anuncio/chofer-rq68g",2019-03-14 03:14:25
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," CHOFER con experiencia libreta D  llamar de Lunes a Viernes de 8 a 12 al tel:","montevideo","/anuncio/chofer-abt42",2019-03-14 03:14:25
"AUXILIAR CONTABLE CON CONOCIMIENTOS EN MEMORY","La Casa de la Motosierra ","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Auxiliar Contabe con conocimiento en Memory a desarrolar tareas contables varias. Area contable","montevideo","/anuncio/auxiliar-contable-con-conocimientos-en-memory-n39sd",2019-03-14 03:14:25
"OFICIAL  CHAPISTA",NA,"Oficial","Producción","Hace 1 semana "," De autos.  buen sueldo","montevideo","/anuncio/oficial-chapista-2t3mz",2019-03-14 03:14:25
"CHAPISTA OFICIAL DE AUTOS",NA,"Técnico / Especialista","Servicios - Oficios","Hace 1 semana "," Buen sueldo","montevideo","/anuncio/chapista-oficial-de-autos-dbbzt",2019-03-14 03:14:25
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Mayor o jubilado  con referencias para reparto","montevideo","/anuncio/chofer-a6nzz",2019-03-14 03:14:25
"LIMPIADORA",NA,"Peon","Producción","Hace 1 semana "," LIMPIADORAS sexo femenino 20 a 45 años total disponibilid ad horaria excelente presencia  Experiencia Referencias labo rales comprobables para impor  ...","montevideo","/anuncio/limpiadora-bssrs",2019-03-14 03:14:25
"CAJERA",NA,"Auxiliar","Ventas - Comercial","Hace 1 semana "," CAJERA para supermercado sistem a scanntech turno vespertino.  ","montevideo","/anuncio/cajera-vjter",2019-03-14 03:14:25
"VENDEDORES","NaturalMP","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Entre las tareas a desempeñar se encuentran: -Ventas via web (redes sociales) y presenciales. -Asesoramiento al cliente sobre los productos que comercializ ...","montevideo","/anuncio/vendedores-a3ebn",2019-03-14 03:14:25
"BARMAN",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana "," BARMAN con experiencia reponsable con ganas de crecer, se valorara cartera de clientes, zona punta carretas","montevideo","/anuncio/barman-9u8ap",2019-03-14 03:14:25
"SECRETARIA",NA,"Asistente","Administración - Secretariado","Hace 1 semana "," Para Centro Interdiciplinario Secundaria completa, Office, y google drive","montevideo","/anuncio/secretaria-yazpb",2019-03-14 03:14:25
"VIGILANTES",NA,"Auxiliar","Seguridad - Vigilancia","Hace 1 semana ","  Edad mayor 40 años.  Buena paga  Solicita Bel House.   Al postularse adjuntar CV  Certificado buena conducta . Habilitacion DIGEFE","montevideo","/anuncio/vigilantes-qp9mh",2019-03-14 03:14:25
"SOCIAL MEDIA MANAGER","Qualis Uruguay","Analista","Arte - Diseño - Comunicación","Hace 1 semana ","Es tu oportunidad de sumarte a un grupo emprendedor en crecimiento. Buscamos alguien creativo que pueda manejar redes sociales y proponer diseños para proy ...","montevideo","/anuncio/social-media-manager-q3ms6",2019-03-14 03:14:25
"CHOFER PARA TAXI",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Con o sin experiencia. Ambos turnos.","montevideo","/anuncio/chofer-para-taxi-3zmg5",2019-03-14 03:14:25
"AYUDANTE/A",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Para feria dia domingos Preferentemente jubilada/o con referencias","montevideo","/anuncio/ayudante-a-5hsss",2019-03-14 03:14:25
"ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," con experiencia en contabilidad y gestión de cobranzas No excluyente","montevideo","/anuncio/administrativa-3rduy",2019-03-14 03:14:25
"CHOFER PARA TAXI",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Con libreta E  Turno diurno, nocturno y suplencias con o sin experiencia","montevideo","/anuncio/chofer-para-taxi-9mzy2",2019-03-14 03:14:25
"BACHERO/A",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana ","  con experiencia para parrillada en Pocitos. Enviar C.V","montevideo","/anuncio/bachero-a-8qtm3",2019-03-14 03:14:25
"VENDEDOR ","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Jóvenes emprendedores de 18 a 33 años con deseo de superación, manejo de redes sociales, pro activos, brindamos capacitaciones constantes, ganancias diaria ...","montevideo","/anuncio/vendedor-freelance-5sqed",2019-03-14 03:14:25
"SYNGENTA: ACCOUNTING TO REPORTING ANALYST","ADVICE","Analista","Administración - Secretariado","Hace 1 semana ","Public Accountants (CPA) or Degree in Business Administration, advanced students. At least 2 years of experience in similar positions at Accounting firms,  ...","montevideo","/anuncio/syngenta-accounting-to-reporting-analyst-6z5je",2019-03-14 03:14:25
"MEDIO OFICIAL AUTOMOTRIZ",NA,"Medio Oficial","Producción","Hace 1 semana "," MEDIO oficial mecanico automotriz . personas con formacion en mecanica automotriz.  experiencia en maquinaria vial (excluyente),  de L A v 7 a 17 hs.","montevideo","/anuncio/medio-oficial-automotriz-9zuq5",2019-03-14 03:14:25
"MEDIO OFICIAL ELECTRICISTA AUTOMOTRIZ",NA,"Medio Oficial","Producción","Hace 1 semana "," MEDIO oficial electricista automotriz.  personas con formacion en electricidad automotriz.  experiencia en maquinaria vial (excluyente)  de L a V 8 a 1 ...","montevideo","/anuncio/medio-oficial-electricista-automotriz-n28g6",2019-03-14 03:14:25
"REPONEDOR",NA,"Auxiliar","Ventas - Comercial","Hace 1 semana "," REPONEDOR para supermercado con libreta de conducir enviar cv","montevideo","/anuncio/reponedor-u8jg5",2019-03-14 03:14:25
"VENTAS TELEFÓNICAS","PHONOSTORE","Auxiliar","Teleoperadores - Call Center","Hace 1 semana ","NOS ORIENTAMOS A VENDEDORES CON O SIN EXPERIENCIA EN EL RAMO DE VENTAS TELEFÓNICAS, CONTAMOS CON 2 HORARIOS FULL-TIME 6HS Y PART-TIME 4HS BRINDAMOS CAPACIT ...","montevideo","/anuncio/ventas-telefonicas-dyn9g",2019-03-14 03:14:25
"REPARTIDOR CON MOTO. SEGURO Y  PAPELES AL DÍA. PRESENTARSE DURANT REPARTIDOR",NA,"Auxiliar","Cadetería - Cobranzas","Hace 1 semana "," con moto. Seguro y  papeles al día. Presentarse durant e el dia con curriculum vitae","montevideo","/anuncio/repartidor-con-moto-seguro-y-papeles-al-dia-presentarse-durant-repartidor-mtsqy",2019-03-14 03:14:25
"PIZZERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana "," PIZZERO c/ experiencia, para la Pasiva Gral. Flores. Presentarse con  ","montevideo","/anuncio/pizzero-dg4ss",2019-03-14 03:14:25
"ASISTENTE SOCIAL","IAT","Profesional","Trabajo Social – Pasantías","Hace 1 semana ","Realizar charlas a cooperativas de vivienda  Transmitir y fomentar los principios y valores cooperativos","montevideo","/anuncio/asistente-social-z24a3",2019-03-14 03:14:25
"CHOFER PARA TAXI",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Ambos sexos Dueño selecciona.  Buen ambiente laboral.  capacitación","montevideo","/anuncio/chofer-para-taxi-96aa4",2019-03-14 03:14:25
"APARADOR",NA,"Medio Oficial","Producción","Hace 1 semana "," A domicilio Calzado de dama","montevideo","/anuncio/aparador-jz6jp",2019-03-14 03:14:25
"AUXILIAR ADMINISTRATIVO CONTABLE PARA LIQUIDACIÓN DE SUELDOS PART-TIME","Estudio","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Se encargará del control y procesamiento de marcas de reloj de empleados Análisis y preparación de información para la liquidación de sueldos Asistencia en ...","montevideo","/anuncio/auxiliar-administrativo-contable-para-liquidacion-de-sueldos-part-time-e6zne",2019-03-14 03:14:25
"COCINERO","Roiro Srl","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana ","inherentes al puesto inherentes al cargo","montevideo","/anuncio/cocinero-hzpsa",2019-03-14 03:14:25
"VENDEDOR PARA LIBRERÍA EN EL INTERIOR DEL PAÍS.","Librería ","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Armado de exposición. Atención a padres, niños y docentes. Venta de libros en eventos culturales en todo el país, alternando Montevideo con los distintos d ...","montevideo","/anuncio/vendedor-para-libreria-en-el-interior-del-pais-89adm",2019-03-14 03:14:25
"CHOFER DE TAXI","SIN NOMBRE","Peon","Servicios - Oficios","Hace 1 semana ","CHOFER DE TAXI. HORARIO DE 3 A 15 HS. TURNO EFECTIVO. RELEVO DE PUERTA A PUERTA. CHOFER EFECTIVO PARA TAXI DE MONTEVIDEO. HORARIO DE 3 A 15 HS. RELEVO PUER ...","montevideo","/anuncio/chofer-de-taxi-tvqsz",2019-03-14 03:14:25
"REPONEDOR EXTERNO PARA CUBRIR LICENCIAS","Grupo Bayton","Auxiliar","Ventas - Comercial","Hace 1 semana ","Nos encontramos en búsqueda de reponedor externo con experiencia previa en tareas de reposición. Desarollará funciones en los diferentes locales asignados  ...","montevideo","/anuncio/reponedor-externo-para-cubrir-licencias-zq2sr",2019-03-14 03:14:25
"VENDEDORES/AS CON O SIN EXPERIENCIA","GRUPO R&K","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","-Ventas a través de redes sociales. -Correcto seguimiento de los clientes. -Liderar equipo en caso sea necesario -Administrar distintas cuentas de redes so ...","montevideo","/anuncio/vendedores-as-con-o-sin-experiencia-n9v8z",2019-03-14 03:14:25
"ENCARGADO/A","Importante empresa","Supervisor / Encargado","Recursos Humanos","Hace 1 semana ","Encargado/a para residencias universitarias Supervisar personal y usuarios","montevideo","/anuncio/encargado-a-vb85n",2019-03-14 03:14:25
"VENDEDOR PROFESIONAL","LUMAC","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Buscamos jóvenes eficientes que estén dispuestos a cuidar los detalles en el proceso, alcanzando así el éxito.  Las tareas a desempeñar se enfocan en el ár ...","montevideo","/anuncio/vendedor-profesioal-ata3h",2019-03-14 03:14:25
"AUXILIAR ADMINISTRATIVO/A","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 semana ","Personas entre 20  a 25 años para tareas de oficina: Ingresar datos a planillas excel y sistema operativo, atención telefónica, recepción de pedidos de ins ...","montevideo","/anuncio/auxiliar-administrativo-a-q8maj",2019-03-14 03:14:25
"DELIVERY- REPARTIDOR","Cadeteria- delivery","Auxiliar","Cadetería - Cobranzas","Hace 1 semana ","Delivery para casa de comidas,  supermercados,  restaurantes. Buen trato con el cliente Varias zonas Entrega amable,  respetuosa y correcta de los producto ...","montevideo","/anuncio/delivery-repartidor-queer",2019-03-14 03:14:25
"DISEÑADOR GRAFICO (DISEÑADOR INDUSTRIAL)","Importante empresa","Analista","Arte - Diseño - Comunicación","Hace 1 semana ","Diseñador Gráfico o Diseñador Industrial 25 a 35 años. Lunes a Viernes (medio horario) Diseñador Gráfico o Diseñador Industrial 25 a 35 años. Lunes a Viern ...","montevideo","/anuncio/disenador-grafico-disenador-industrial-yt2vt",2019-03-14 03:14:25
"DISTRIBUIDOR",NA,"Auxiliar","Logística - Distribución","Hace 1 semana "," MUCHACHO para distribución con  libreta se necesita.","montevideo","/anuncio/distribuidor-mvehs",2019-03-14 03:14:25
"CARPINTERO",NA,"Medio Oficial","Producción","Hace 1 semana "," CARPINTERO con experiencia, de 20 a 40 años.","montevideo","/anuncio/carpintero-d2g7m",2019-03-14 03:14:25
"EXTRUSOR DE OVINOS",NA,"Oficial","Producción","Hace 1 semana "," para empresa de plasticos.  zona Oeste.","montevideo","/anuncio/extrusor-de-ovinos-qq5bv",2019-03-14 03:14:25
"MAESTRA DE INICIAL",NA,"Profesional","Educación - Recreación - Deportes","Hace 1 semana "," Titulada para Colegio. Turno vespertino  ","montevideo","/anuncio/maestra-de-inicial-uv64v",2019-03-14 03:14:25
"LIMPIAVIDRIOS",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," Ambos sexos,   Edad  mayores de 30 años,  Excelente  presencia.   Al postularse adjuntar referencias","montevideo","/anuncio/limpiavidrios-8vr9q",2019-03-14 03:14:25
"LIMPIADORA",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," para panaderia. entre 25 y 40 años.","montevideo","/anuncio/limpiadora-53q5h",2019-03-14 03:14:25
"MAESTRA DE INICIAL",NA,"Profesional","Educación - Recreación - Deportes","Hace 1 semana ","  titulada para Colegio. Turno vespertino  ","montevideo","/anuncio/maestra-de-inicial-z5gru",2019-03-14 03:14:25
"OFICIALES YESEROS",NA,"Medio Oficial","Construcción - Arquitectura","Hace 1 semana "," comprobada experiencia en tabiques y Steel frame ","montevideo","/anuncio/oficiales-yeseros-qusj9",2019-03-14 03:14:25
"CAPATAZ DE OBRA",NA,"Supervisor / Encargado","Construcción - Arquitectura","Hace 1 semana "," Con experiencia en estructuras metalicas y montaje . Empresa solicita.","montevideo","/anuncio/capataz-de-obra-neb3m",2019-03-14 03:14:25
"CHOFER TAXI",NA,"Peon","Servicios - Oficios","Hace 1 semana "," CHOFER taxi para importante  flota para ambos turnos y suplencias, imprescindible ref. laborales y libreta categoría E, 100 % cumplimiento de Laudo.","montevideo","/anuncio/chofer-taxi-u9neb",2019-03-14 03:14:25
