"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," para recursos humanos imprescindible conocimiento y manejo programa gente de saico para liquidacion de sueldos y tramites administrativos","montevideo","/anuncio/administrativo-83prs",2019-07-31 02:44:42
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Chofer para remises y minibus, con Inglés y libreta EF.","montevideo","/anuncio/chofer-ygun4",2019-07-31 02:44:42
"ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," CAJERA Administrativa con tramites preparacion de pagos para proveedores tramites bancarios y administrativos con conocimeintos y experiencia previa mayor ...","montevideo","/anuncio/administrativa-jmz3t",2019-07-31 02:44:42
"INSTALADOR",NA,"Oficial","Servicios - Oficios","Hace 1 semana "," Audio y alarma de autos Con ganas de trabajar ","montevideo","/anuncio/instalador-bd4gt",2019-07-31 02:44:42
"VENDEDORES/AS","IMPORTANTE EMPRESA IMPORTADORA Y DISTRIBUIDORA DE PRODUCTOS DE SANITARIA Y AFINES PARA BARRACAS Y FERRETERIAS","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","VENTAS DE ARTÍCULOS DE SANITARIA Y CONSTRUCCIÓN EN BARRACAS Y FERRETERÍAS PARA MONTEVIDEO E INTERIOR. IMPORTANTE: CONTAR CON EMPRESA Y LOCOMOCIÓN PROPIA, E ...","montevideo","/anuncio/vendedores-as-mdq8e",2019-07-31 02:44:42
"CHOFER DE CAMIÓN","Empresa de transporte","Otros","Arte - Diseño - Comunicación","Hace 1 semana ","Empresa de transporte busca chofer de camión o camioneta para reparto en Montevideo. Requisitos : Experiencia en reparto en Montevideo, Libreta profesional ...","montevideo","/anuncio/chofer-de-camion-ht9as",2019-07-31 02:44:42
"BARBERO","Barberia ","Auxiliar","Servicios - Oficios","Hace 1 semana ","Necesito barbero INAGURACION LOCAL  EN EL CENTRO BUENIS INGRESOS Responsable","montevideo","/anuncio/barbero-8shh6",2019-07-31 02:44:42
"BARBERO","Barberia ","Auxiliar","Servicios - Oficios","Hace 1 semana ","Corte cabello fade a caballeros Responsable","montevideo","/anuncio/barbero-ys3e9",2019-07-31 02:44:42
"MUJER JOVEN PARA TAREAS EN HOSPEDAJE","RESIDENCIA UNIVERSITARIA  FEMENINA","Supervisor / Encargado","Servicios - Oficios","Hace 1 semana ","Se necesita mujer joven entre 30 y 40 años para tareas varias en Hospedaje Estudiantil Femenino ( para limpieza y trabajos de Oficina) Damos Pieza y Sueldo ...","montevideo","/anuncio/mujer-joven-para-tareas-en-hospedaje-qaazr",2019-07-31 02:44:42
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," CHOFER para UBER con empresa literale. libreta profesional categoria E","montevideo","/anuncio/chofer-eupbb",2019-07-31 02:44:42
"MOZO MIXTO CON NIVEL TERCIARIO (EXCLUYENTE)","Importante empresa","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana ","Estudiantes de nivel terciario,somos una empresa gastronómica,que ofrece estabilidad laboral y horarios para que puedan continuar con sus estudios (Excluye ...","montevideo","/anuncio/mozo-mixto-con-nivel-terciario-excluyente-eyyde",2019-07-31 02:44:42
"DELIVERY","empresa de gastronomia","Auxiliar","Cadetería - Cobranzas","Hace 1 semana ","Entrega de comida y bebida, armado de cajas . entrega en tiempo y forma","montevideo","/anuncio/delivery-2gz5e",2019-07-31 02:44:42
"ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," ESTUDIANTE de administracion recibido o avanzado 4 hrs d e mañana o de tarde sms con datos","montevideo","/anuncio/administrativo-gvvuy",2019-07-31 02:44:42
"MANTENIMIENTO",NA,"Auxiliar","Producción","Hace 1 semana "," MANTENIMIENTO","montevideo","/anuncio/mantenimiento-9aztb",2019-07-31 02:44:42
"MANTENIMIENTO",NA,"Auxiliar","Producción","Hace 1 semana "," ALBAÑIL URUGUAYO MANTENIMIENTO DE EMPRESA, REBOQUES Y ALGO DE PINTURA. MENSUAL, EMPLEO ESTABLE. LUNES 15 HORAS. CONSITUYENTE 1621","montevideo","/anuncio/mantenimiento-n2sqq",2019-07-31 02:44:42
"DELIVERY",NA,"Auxiliar","Cadetería - Cobranzas","Hace 1 semana "," DELIVERY con moto, buena presencia Para zonas, Punta Carretas y Pocitos $ 100 la hora","montevideo","/anuncio/delivery-8rye5",2019-07-31 02:44:42
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Libbreta Categoria E con referencias titulares suplentes y fines de semana dueño","montevideo","/anuncio/chofer-2e34h",2019-07-31 02:44:42
"ATENCIÓN EN MOSTRADOR",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," ATENCION en mostrador de Panadería con experiencia y referencias comprable en todos los rubros de panificación. L","montevideo","/anuncio/atencion-en-mostrador-h6qzz",2019-07-31 02:44:42
"DISEÑADORA GRAFICA",NA,"Analista","Arte - Diseño - Comunicación","Hace 1 semana "," para empresa","montevideo","/anuncio/disenadora-grafica-rt7as",2019-07-31 02:44:42
"LIMPIADORA",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," LIMPIADORA papelería mayor ista para medio horario.","montevideo","/anuncio/limpiadora-4jyr9",2019-07-31 02:44:42
"LIMPIADORA",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," LIMPIADORA para rotiseria y cafeteria. Solo femenino.","montevideo","/anuncio/limpiadora-q2jbn",2019-07-31 02:44:42
"ATENCION AL MOSTRADOR",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," ATENCIÓN al mostrador sexo femenino, con exp en panaderia para el horario de la tarde.","montevideo","/anuncio/atencion-al-mostrador-pjgnr",2019-07-31 02:44:42
"VENDEDORA",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Para venta de alimentos de consumo masivo. sueldo + comisión.    ","montevideo","/anuncio/vendedora-3394v",2019-07-31 02:44:42
"AUXILIAR",NA,"Auxiliar","Logística - Distribución","Hace 1 semana "," AUXILIAR DE DEPOSITO PAPELERIA MAYORISTA","montevideo","/anuncio/auxiliar-pnbes",2019-07-31 02:44:42
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," EMPRESA Importadora necesi ta Vendedores independientes  para sus lineas de repuestos  y accesorios para autos y mot os. Enviar CV. con foto y refer  ...","montevideo","/anuncio/vendedor-mnp7r",2019-07-31 02:44:42
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Para Uber libreta E de Montevideo vigente, haber manejado Uber bajo reglamentacion de Intendencia.","montevideo","/anuncio/chofer-8avmg",2019-07-31 02:44:42
"VENDEDOR/A DISTRIBUIDOR/A",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," VENDEDOR/ A DISTRIBUUIDOR/A para interior importadora mercadería del alta rotación sin límite de edad con experiencia","montevideo","/anuncio/vendedor-a-distribuidor-a-bv7ns",2019-07-31 02:44:42
"MECANICO",NA,"Técnico / Especialista","Producción","Hace 1 semana "," MECANICO de camiones se busca  para mantenimiento general. Colon ia Nicolich - Canelones","montevideo","/anuncio/mecanico-ezs28",2019-07-31 02:44:42
"VENDEROR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," VENDEDOR de plaza para importadora mercadería del alta rotación sin límite de edad con experiencia.","montevideo","/anuncio/venderor-a7rp3",2019-07-31 02:44:42
"FLETEROS",NA,"Peon","Logística - Distribución","Hace 1 semana "," Camioneta grande o camión cerrado hasta 4.000 kg para reparto Trabajo todo el año.","montevideo","/anuncio/fleteros-y4ybh",2019-07-31 02:44:42
"ELEVADORISTA CON LIBRETA H PARA BARRA DE CARRASCO",NA,"Técnico / Especialista","Producción","Hace 1 semana "," Horario de Lunes a Viernes de 9 a 18hs. Sábados de 8 a 12hs.","montevideo","/anuncio/elevadorista-con-libreta-h-para-barra-de-carrasco-ahemy",2019-07-31 02:44:42
"AUXILIAR CONTABLE",NA,"Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 semana "," Para estudio contable, con mucha experiencia en sueldos y contabilidad.","montevideo","/anuncio/auxiliar-contable-anhhr",2019-07-31 02:44:42
"PIZZERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Elaborador y cortador.  Con experiencia minima de 5 años y referencias comprobables.","montevideo","/anuncio/pizzero-ptgbn",2019-07-31 02:44:42
"ARTISTAS",NA,"Otros","Arte - Diseño - Comunicación","Hace 1 semana "," ARTISTAS en gral. con inclusion a ficcionados y estudiantes uruguayos y latinos,","montevideo","/anuncio/artistas-pq692",2019-07-31 02:44:42
"AUXILIAR ADMINISTRATIVO","confidencial","Auxiliar","Administración - Secretariado","Hace 1 semana ","tareas administrativas varias, a modo de ejemplo: registración asientos contable, ingreso documentos al sistema contable, asistencia en liquidación de suel ...","montevideo","/anuncio/auxiliar-administrativo-vz823",2019-07-31 02:44:42
"EMPLEADA PARA MOSTRADOR",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," Para panaderia, experiencia y referencias.","montevideo","/anuncio/empleada-para-mostrador-en5tm",2019-07-31 02:44:42
"ADMINISTRATIVA/O CONOCIMIENTOS CONTABLES  Y EXPERIENCIA P/EMPRESA ADMINISTRACIÓN DE EDIFICIOS","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 semana ","Administrativa/o con conocimientos contables y experiencia para empresa de administración de edificios. Se ofrece estabilidad laboral y sueldo acorde. Admi ...","montevideo","/anuncio/administrativa-o-conocimientos-contables-y-experiencia-p-empresa-administracion-de-edificios-e4s24",2019-07-31 02:44:42
"PROFESOR DE MATEMÁTICA","Colegio de Pocitos","Profesional","Educación - Recreación - Deportes","Hace 1 semana ","Colegio de Pocitos solicita docente de Matemática. Formación IPA","montevideo","/anuncio/profesor-de-matematica-9v36v",2019-07-31 02:44:42
"VENDEDOR INDEPENDIENTE","jardines","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","vendedor para anexar productos en ferreterias y agropecuarias. solo levantar pedido entrega la empresa. Buena comision. buena presencia y con cartera de cl ...","montevideo","/anuncio/vendedor-independiente-mmazr",2019-07-31 02:44:42
"PLANCHERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Con experiencia y referencias","montevideo","/anuncio/planchero-hrt3v",2019-07-31 02:44:42
"REPARTIDOR",NA,"Auxiliar","Cadetería - Cobranzas","Hace 1 semana "," Con moto Seguro y papeles al día ","montevideo","/anuncio/repartidor-y8a6p",2019-07-31 02:44:42
"MOZO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Con experiencia y referencias comprobables excluyente.","montevideo","/anuncio/mozo-25hmn",2019-07-31 02:44:42
"AUXILIAR DE MAESTRA",NA,"Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 semana "," AUXILIAR de maestra para jardín de infantes","montevideo","/anuncio/auxiliar-de-maestra-muvjq",2019-07-31 02:44:42
"ICL URUGUAY: CONTADOR/A (CONTRATO A UN AÑO)","ADVICE","Profesional","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","ICL es un fabricante mundial de productos basados en minerales únicos que satisface las necesidades esenciales de la humanidad, principalmente en tres merc ...","montevideo","/anuncio/icl-uruguay-contador-a-contrato-a-un-ano-58ehs",2019-07-31 02:44:42
"ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 6 días "," ADMINISTRATIVO para estación de servicio. Rango de edad de 25 a 40 requerimientos:  Conocimientos informático a nivel de usuario ( Word y Excel) control  ...","montevideo","/anuncio/administrativo-m79zv",2019-07-31 02:44:42
"CORTADOR",NA,"Técnico / Especialista","Servicios - Oficios","Hace 6 días "," Con experiencia y recomendaciones ","montevideo","/anuncio/cortador-y5a8r",2019-07-31 02:44:42
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 6 días "," CHOFER para Taxi dueño selecciona. ambos sexos, Referencias comprobables hay incentivos","montevideo","/anuncio/chofer-75ggt",2019-07-31 02:44:42
"COCINERO/A - AYUDANATE","NIMEX S.A.","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 6 días ","EMPRESA NECESITA COCINERO/A - AYUDANTE PARA COCINA INDUSTRIAL EMPRESA NECESITA COCINERO/A - AYUDANTE PARA COCINA INDUSTRIAL","montevideo","/anuncio/cocinero-a-ayudanate-rpzu6",2019-07-31 02:44:42
"VENDEDOR/A","NIMEX S.A.","Ejecutivo Comercial","Ventas - Comercial","Hace 6 días ","EMPRESA GASTRONOMICA DE PRIMER NIVEL, NECESITA VENDEDOR/A MAYOR DE 25 AÑOS PREFERENTEMENTE CON LOCOMOCION Y EXPERINCIA EN EL RUBRO.- SUELDO Y COMISION.- PU ...","montevideo","/anuncio/vendedor-a-6uyey",2019-07-31 02:44:42
"VENDEDORA JOYERIA CARRASCO","Joyeria","Ejecutivo Comercial","Ventas - Comercial","Hace 6 días ","ATENCION AL PUBLICO ATENCION TELEFONICA VENTAS CONTROL DE STOCK ORDEN Y LIMPIEZA DEL LOCAL ARMADO DE VIDRIERAS ARMADO DE PEDIDOS RESPUESTAS EN REDES SOCIAL ...","montevideo","/anuncio/vendedora-joyeria-carrasco-4j6nr",2019-07-31 02:44:42
"SANWICHERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 6 días "," SANDWICHERO con experiencia y referencias. Zona Buceo.","montevideo","/anuncio/sanwichero-5jzpj",2019-07-31 02:44:42
"DELIVERY",NA,"Auxiliar","Cadetería - Cobranzas","Hace 1 semana "," AYUDANTE de cocina masculino para trabajo de horno de panaderia Buena presencia agil y dinamico","montevideo","/anuncio/delivery-4p8mv",2019-07-31 02:44:42
"AYUDANTE DE COCINA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Femenino para planta de elaboracion.Buena pre sencia edad 20 a 28 años horario d e trabajo 16 a 0 hrs salario laudo.","montevideo","/anuncio/ayudante-de-cocina-tvaqv",2019-07-31 02:44:42
"MOZO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Femenino buena presencia flexiblidad de horario edad 20 a 28 años  horario de trabajo de 18 a 0 hrs","montevideo","/anuncio/mozo-bu857",2019-07-31 02:44:42
"AYUDANTE DE COCINA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," AYUDANTE de cocina masculino para trabajo de horno de panaderia Buena presencia agil y dinamico","montevideo","/anuncio/ayudante-de-cocina-48nn4",2019-07-31 02:44:42
"PLANCHERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana ","  cocinero solicita pizzería zona Pocitos.","montevideo","/anuncio/planchero-zyddj",2019-07-31 02:44:42
"VENDEDOR TELEFÓNICO DE 15:00 A 21:00 HORAS","Consultora Human Phi","Auxiliar","Teleoperadores - Call Center","Hace 1 semana ","Seleccionamos para importante y reconocida empresa de televisión por cable Vendedor Telefónico de 15:00 a 21:00 horas (Telemarketers): **La Persona Será  ...","montevideo","/anuncio/vendedor-telefonico-de-13-00-a-19-00-horas-gm95p",2019-07-31 02:44:42
"PELUQUERA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 1 semana "," PELUQUERA/ colorista sepa corte con experiencia. Zona Parque Rodo. Buen sueldo.","montevideo","/anuncio/peluquera-ybzmv",2019-07-31 02:44:42
"MANÍCURA/ PODÓLOGA",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," Para importante salón, buena presencia y experiencia","montevideo","/anuncio/manicura-podologa-qzyrb",2019-07-31 02:44:42
"PLANCHERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Elaborador/a","montevideo","/anuncio/planchero-5tvzp",2019-07-31 02:44:42
"PANADERO PASTELERO",NA,"Técnico / Especialista","Servicios - Oficios","Hace 1 semana "," PANADERO/A Pastelero/A con exp en (CHURROS) excluyente p/ prestigiosa panaderia","montevideo","/anuncio/panadero-pastelero-sg6sq",2019-07-31 02:44:42
"TÉCNICO DE CALLE",NA,"Técnico / Especialista","Tecnologías de la información","Hace 1 semana ","Brindar soluciones a nuestros clientes en temas informáticos, tanto de manera presencial como remota (HelpDesk, Soporte Técnico, Instalaciones). Excluyent ...","montevideo","/anuncio/tecnico-de-calle-bdqzz",2019-07-31 02:44:42
"CORTADOR",NA,"Técnico / Especialista","Servicios - Oficios","Hace 1 semana ","CORTADOR para Carnicería con  Experiencia y Conocimiento para Supermercado. Experiencia mínima comprobada 4 años. CORTADOR para Carnicería con  Experiencia ...","montevideo","/anuncio/cortador-yenyb",2019-07-31 02:44:42
"TECHINCAL ASSISTANT ENGINEER","ADVICE","Profesional","Producción","Hace 1 semana ","Manage professional scheduling for Technical Manager, including: Support in technical matters, contact with technical organizations and suppliers. Engage i ...","montevideo","/anuncio/techincal-assistant-engineer-2bums",2019-07-31 02:44:42
"CAJERO / CAJERA PARA EMPRESA EN POCITOS",NA,"Auxiliar","Ventas - Comercial","Hace 5 días "," CAJERO/CAJERA Horario de. 23 a -07 hrs. para empresa en Pocitos. Enviar Cv y foto a: ","montevideo","/anuncio/cajero-cajera-para-empresa-en-pocitos-b4t8z",2019-07-31 02:44:42
"SERVIR HELADOS","ZAROS","Auxiliar","Atención al cliente","Hace 6 días ","Atención al cliente ,con experiencia en heladería, se prioriza buena atención al publico. emplada","montevideo","/anuncio/servir-helados-rut65",2019-07-31 02:44:42
"CHOFER DE TAXI",NA,"Peon","Servicios - Oficios","Hace 6 días "," Categoria E  Efectivo y suplente. Ambos turnos. Relevo puerta a puerta.","montevideo","/anuncio/chofer-de-taxi-tt56b",2019-07-31 02:44:42
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 6 días "," VENDEDOR en audio profesional disponibilidad p/ en viajar al interior c/libreta.","montevideo","/anuncio/vendedor-6denr",2019-07-31 02:44:42
"AUX MECANICO","Importante empresa","Técnico / Especialista","Producción","Hace 6 días ","  Mantener mecanicamente  operativa toda la flota  Estar en Contacto con talleres, casas de repuestos y aseguradoras Tener mas de 25 años Libreta de conduc ...","montevideo","/anuncio/mecanico-automotriz-zyv6e",2019-07-31 02:44:42
"RECEPCIONISTA",NA,"Auxiliar","Administración - Secretariado","Hace 6 días "," Con experiencia en peluquería y/o centro  de estética, disponibilidad horaria y ganas de trabajar.","montevideo","/anuncio/recepcionista-te33q",2019-07-31 02:44:42
"AUXILIAR CONTABLE","Importante empresa","Asistente","Finanzas - Contabilidad - Auditoria","Hace 6 días ","Estudio Contable solicita auxiliar contable o de administración para empresa importante en el rubro. Facturación, gestionar cobros y cuentas corrientes de  ...","montevideo","/anuncio/auxiliar-contable-ayu2t",2019-07-31 02:44:42
"DOCENTE DE LITERATURA","C&B INSTITUTE","Profesional","Educación - Recreación - Deportes","Hace 6 días ","Dictar clases de apoyo de literatura Dictar clases de apoyo de literatura","montevideo","/anuncio/docente-de-literatura-qhsq7",2019-07-31 02:44:42
"TÉCNICO EN REFRIGERACIÓN Y AIRE ACONDICIONADO",NA,"Técnico / Especialista","Producción","Hace 6 días "," TÉCNICO en refrigeración y Aire acondicionado  con certificado expedido por  UTU c/ experiencia,. Trabajo estable.","montevideo","/anuncio/tecnico-en-refrigeracion-y-aire-acondicionado-9jnsg",2019-07-31 02:44:42
"COCINERA",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 6 días "," COCINERA o repostera para supermercado en Paso de la Arena","montevideo","/anuncio/cocinera-24sss",2019-07-31 02:44:42
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 6 días "," Ambos sexos externo, c/ exp. excluyente en rubro bazar","montevideo","/anuncio/vendedor-63azq",2019-07-31 02:44:42
"VENDEDOR IDONEO DE FARMACIA","Farmacia Diagonal","Técnico / Especialista","Salud","Hace 6 días ","Buscamos para farmacia Vendedor / Idóneo de Farmacia. Son requisito excluyente ser idóneo en Farmacia y poseer experiencia comprobable en el rubro. Deberá  ...","montevideo","/anuncio/vendedor-idoneo-de-farmacia-qen5t",2019-07-31 02:44:42
"DELIVERY",NA,"Auxiliar","Cadetería - Cobranzas","Hace 6 días "," DELIVERY c/ moto p/ zonas Centro y Pocitos, disponibilidad horaria. Libreta de moto y experiencia excluyente","montevideo","/anuncio/delivery-hddp2",2019-07-31 02:44:42
"CHOFER CATEGORÍA E",NA,"Peon","Servicios - Oficios","Hace 6 días "," CHOFER Categoría E, para taxi en Montevideo. Radio taxi patronal","montevideo","/anuncio/chofer-categoria-e-6zepy",2019-07-31 02:44:42
"P",NA,"Auxiliar","Seguridad - Vigilancia","Hace 6 días "," PORTERO MAYOR 40 AÑOS PARA EMPRESA EN LA PAZ. HORARIOS ROTATIVOS INCLUYE DOMINGOS Y FERIADOS. ENVIAR CV A: REF 332 CONRADO MOLLER 102 O A: ©RRHHLAPAZUY@GM ...","montevideo","/anuncio/p-aeaq3",2019-07-31 02:44:42
"PORTERO",NA,"Auxiliar","Seguridad - Vigilancia","Hace 6 días "," PORTERO mayor 40 años para em presa en La Paz. Horarios rotativos  incluye domingos y feriados","montevideo","/anuncio/portero-4gpvr",2019-07-31 02:44:42
"ACOMPAÑANTE EN SANATORIO","Gente Servicio de compañía","Auxiliar","Salud","Hace 6 días ","Asistir al paciente en todas sus necesidades básicas. Compañía de adulto mayor en sanatorio, con buenas referencias y experiencia acreditada. ACOMPAÑANTE  ...","montevideo","/anuncio/acompanante-en-sanatorio-55ytu",2019-07-31 02:44:42
"CHÓFER PARA TAXI","Taxi","Peon","Servicios - Oficios","Hace 6 días ","Taxi para el horario  de la tarde Cumplir con lo pautado","montevideo","/anuncio/chofer-para-taxi-agszp",2019-07-31 02:44:42
"DISTRIBUIDORA INDEPENDIENTE",".","Auxiliar","Logística - Distribución","Hace 6 días ",".  Asociado a gran Empresa, con posibilidades de crecimiento. Espíritu Emprendedor.","montevideo","/anuncio/distribucion-independiente-h5vg6",2019-07-31 02:44:42
"VIGILANTE","Importante empresa","Auxiliar","Seguridad - Vigilancia","Hace 6 días ","Personal masculino , zona montevideo,  experiencia en el rubro, entre 25 y 45 años, buena presencia, actitud y ganas de trabajar. Se valorará cursos de gua ...","montevideo","/anuncio/vigilante-mhd32",2019-07-31 02:44:42
"CHOFER TAXI",NA,"Oficial","Servicios - Oficios","Hace 5 días "," Ofrezco oportunidad para trabajar solo, en buen coche.  Taximetrista serio con informes excelentes de trabajo.  Minimo 3 años recientes","montevideo","/anuncio/chofer-taxi-sntgu",2019-07-31 02:44:42
"VENDEDOR/A",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 5 días "," Para tienda de telefonia celular e informatica en centro de Mdeo.  Con experiencia excluyente.  Adjuntar C.V con foto.","montevideo","/anuncio/vendedor-a-e3hg8",2019-07-31 02:44:42
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 5 días "," CHOFER taxi, con referencias laborales y libreta categoria. E Montevideo. Mayor de 35años. .","montevideo","/anuncio/chofer-drt26",2019-07-31 02:44:42
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 5 días "," Para empresa de seguridad c/ libretas de moto y auto  ambas","montevideo","/anuncio/chofer-v2hqg",2019-07-31 02:44:42
"AYUDANTE DE CONFITERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 5 días ","Ayudante de CONFITERO para PANADERIA de SUPERMERCADO. Se solicita experiencia comprobable  en la tarea. Trabajo estable y sueldo acorde al oficio. Ayudante ...","montevideo","/anuncio/ayudante-de-confitero-2v6n2",2019-07-31 02:44:42
"RECEPCIONISTA","PUNTA TROUVILLE HOTEL","Auxiliar","Administración - Secretariado","Hace 5 días ","Se necesita recepcionista para hotel  en Pocitos ,horario rotativo. Responsable, puntual,buena presencia. Conocimiento de  Office y sistema de hotelería. B ...","montevideo","/anuncio/recepcionista-qyahg",2019-07-31 02:44:42
"IDONEO",NA,"Auxiliar","Tecnologías de la información","Hace 5 días "," IDONEO internet muy entendido en  buscar y contactar en internet.  Honrado y cumplidor","montevideo","/anuncio/idoneo-t8g5s",2019-07-31 02:44:42
"SEÑOR/SEÑORA",NA,"Auxiliar","Servicios - Oficios","Hace 5 días "," SEÑOR/SEÑORA para cuidarme, dormir en su casa, convivir como her manos, soy muy agradecido, buen carácter, se escuhar y bien aconseja r, elogiador, leal ...","montevideo","/anuncio/senor-senora-qzrz3",2019-07-31 02:44:42
"CUIDADORA",NA,"Auxiliar","Salud","Hace 5 días "," Para residencial en Carrasco.  Solo con experiencia y disponibilidad horaria.","montevideo","/anuncio/cuidadora-4phqu",2019-07-31 02:44:42
"FARMACEUTICO",NA,"Técnico / Especialista","Salud","Hace 5 días "," FARMACEUTICO y personas que t rabajaron en farmacias honrados y  cumplidos. Incentivos, trato fraternar","montevideo","/anuncio/farmaceutico-5uy94",2019-07-31 02:44:42
"MUCAMA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 5 días "," MUCAMA para hotel viva cerca de  8 a 16 hs. sueldo $ 19.500.","montevideo","/anuncio/mucama-9jvd3",2019-07-31 02:44:42
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 5 días "," CHOFER dueño de auto (puede ser jubilado) para llevarme por Montev ideo y cercanías c/buenas referencias","montevideo","/anuncio/chofer-tndmy",2019-07-31 02:44:42
"INSTALADOR/AYUDANTE","Empresa Sistemas de seguridad electronica","Oficial","Servicios - Oficios","Hace 5 días ","Instalación reparación y servicio de sistemas de alarmas y cámaras Empleado calificado","montevideo","/anuncio/instalador-ayudante-evrr3",2019-07-31 02:44:42
"CONFITERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 5 días "," Con experiencia ","montevideo","/anuncio/confitero-ybzna",2019-07-31 02:44:42
"CAJERA REDPAGOS","TejaCenter","Auxiliar","Cadetería - Cobranzas","Hace 5 días ","Cajero red pagos con usuario Cajero en redpagos con usuario","montevideo","/anuncio/cajera-redpagos-67yvs",2019-07-31 02:44:42
"VENDEDOR ARTÍCULOS DE BARRACA CON EXPERIENCIA","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 5 días ","Vendedor de barraca Montevideo e Interior imprescindible con experiencia Vendedor de barraca Montevideo e Interior imprescindible con experiencia","montevideo","/anuncio/vendedor-articulos-de-barraca-con-experiencia-an8pn",2019-07-31 02:44:42
"CHOFER PARA TAXI","Propietario TAXI","Peon","Servicios - Oficios","Hace 5 días ","Conductoras/es Hombre o Mujer, con experiencia para conducir Taxis, diurno y nocturno Trato directo con el dueño Conductores/as Hombre o Mujer, con experie ...","montevideo","/anuncio/chofer-para-taxi-923rp",2019-07-31 02:44:42
"AUXILIAR ADMINISTRATIVO","  ","Auxiliar","Logística - Distribución","Hace 5 días ","Seleccionamos personal para importante empresa de Transporte Internacional, para integrarse al área administrativa.  La búsqueda se orienta a perfiles con ...","montevideo","/anuncio/auxiliar-administrativo-hz4vt",2019-07-31 02:44:42
"MAQUINISTA PARA BOBCAT",NA,"Oficial","Producción","Hace 5 días ","Se necesita maquinista para mini-cargador BOBCAT. 099 624 782 Libreta Profesional tipo DH.","montevideo","/anuncio/maquinista-para-bobcat-djq8r",2019-07-31 02:44:42
"AYUDANTE",NA,"Auxiliar","Producción","Hace 5 días "," Con libreta para distribuidora Zona Unión Inútil sin referencias Al postularse adjuntar foto","montevideo","/anuncio/ayudante-nty8e",2019-07-31 02:44:42
"CHOFER DE TAXI",NA,"Peon","Servicios - Oficios","Hace 4 días "," CHOFER de taxi. con o sin exp. y referencias. Buenas condiciones de trabajo Ambos turnos.","montevideo","/anuncio/chofer-de-taxi-3q3pj",2019-07-31 02:44:42
