"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"COLORISTA CORTADORA EXPERIENTE PARA SALÓN KERASTASE",NA,"Técnico / Especialista","Servicios - Oficios","Hace 1 semana "," BRUSHINISTA/COLORISTA/CORTADORA muy experiente p/Salon Kerastase, s/18 spróx. $ 25/35mil","montevideo","/anuncio/colorista-cortadora-experiente-para-salon-kerastase-ghv2h",2019-01-24 01:16:53
"BRUSHINISTA",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," Sepa manos, con experiencia.","montevideo","/anuncio/brushinista-bbzeh",2019-01-24 01:16:53
"OFICIALES YESEROS",NA,"Oficial","Construcción - Arquitectura","Hace 1 semana "," OFICIALES yeseros necesita empresa constructora.","montevideo","/anuncio/oficiales-yeseros-mss6v",2019-01-24 01:16:53
"PORTERO",NA,"Auxiliar","Seguridad - Vigilancia","Hace 1 semana "," Para edificio de categoria, con suma experiencia, manejo de PC, ingles, de 30 a 60 años, con disponibilidad horaria. Adjuntar C.V con foto.","montevideo","/anuncio/portero-v29zh",2019-01-24 01:16:53
"PINTOR PREPARADOR",NA,"Oficial","Servicios - Oficios","Hace 1 semana "," De autos. Con experiencia y referencias para zona aeropuerto y Parque del Plata.","montevideo","/anuncio/pintor-preparador-mssmy",2019-01-24 01:16:53
"ADMINISTRATIVO/A",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," Estudiante de CC.EE para estacion de servicios en Libertad.","montevideo","/anuncio/administrativo-a-2bhsu",2019-01-24 01:16:53
"EMPLEADO ZAFRAL",NA,"Auxiliar","Logística - Distribución","Hace 1 semana "," EMPLEADO ZAFRAL para preparacón de pedidios papelería mayorista hasta 30 años.","montevideo","/anuncio/empleado-zafral-57ue9",2019-01-24 01:16:53
"AUXILIAR",NA,"Auxiliar","Logística - Distribución","Hace 1 semana "," AUXILIAR depósito preparación de pedidos papelería mayorista hasta 30 años.","montevideo","/anuncio/auxiliar-d7hsy",2019-01-24 01:16:53
"SYNGENTA: FINANCIAL ANALYSTS - PARTNER REWARDS","ADVICE","Analista","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Business Administration or Public Accountant advanced students. At least 2 years of experience in similar positions at Shared Services Centers, Big fours o ...","montevideo","/anuncio/syngenta-financial-analysts-partner-rewards-7gy6b",2019-01-24 01:16:53
"CHOFER PARA TAXI",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Ambos sexos Dueño selecciona. Buen ambiente laboral. capacitación","montevideo","/anuncio/chofer-para-taxi-24pvd",2019-01-24 01:16:53
"VIGILANTE AUXILIAR HORARIOS ROTATIVOS MONTEVIDEO","Ketlark High Urban Security","Auxiliar","Seguridad - Vigilancia","Hace 1 semana ","- Responsabilidad, compromiso y puntualidad Sea parte del equipo KETLARK High Urban Security Se ofrece: - Remuneración del 20% por encima del laudo. - Ing ...","montevideo","/anuncio/vigilante-auxiliar-horarios-rotativos-montevideo-7ydv3",2019-01-24 01:16:53
"LIMPIADRA",NA,"Peon","Producción","Hace 1 semana "," LIMPIADORA señora para limpieza de automotora, que viva en la zona Piedras Blancas, con buenas referencias","montevideo","/anuncio/limpiadra-er5u2",2019-01-24 01:16:53
"CADETE CON MOTO",NA,"Auxiliar","Cadetería - Cobranzas","Hace 1 semana "," Con moto propia","montevideo","/anuncio/cadete-con-moto-b9phm",2019-01-24 01:16:53
"VENDEDOR/A DE PLAZA PARA MONTEVIDEO","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Empresa uruguaya líder en el sector de ropa interior y lencería selecciona una persona con marcada vocación de ventas para sumarse a nuestro equipo comerci ...","montevideo","/anuncio/vendedor-a-de-plaza-para-montevideo-aermb",2019-01-24 01:16:53
"CHOFER PARA TAXI","TAXI 1600","Oficial","Servicios - Oficios","Hace 1 semana ","Chofer para taxi. Que busque algo distinto. Trato directo con dueño. Coche nuevo. Buen ambiente laboral. Se requiere responsabilidad y compromiso. Se valor ...","montevideo","/anuncio/chofer-para-taxi-5rrvn",2019-01-24 01:16:53
"CUIDADORA Y LIMPIADORA PARA RESIDENCIAL DE TERCERA EDAD. TURNANTE","Importante empresa","Auxiliar","Salud","Hace 1 semana ","Cuidado, higiene y confort de los pacientes y limpieza del hogar. Cuidado, higiene y confort de los pacientes y limpieza del hogar.","montevideo","/anuncio/cuidadora-y-limpiadora-para-residencial-de-tercera-edad-turnante-adsuz",2019-01-24 01:16:53
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Para 2 turnos libreta E empresa DGI BPS con experiencia y referencias","montevideo","/anuncio/chofer-3nhee",2019-01-24 01:16:53
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Con experiencia, ambos turnos. Excelente ambiente","montevideo","/anuncio/chofer-z25b2",2019-01-24 01:16:53
"CADETE",NA,"Auxiliar","Cadetería - Cobranzas","Hace 1 semana "," Ambos sexos solo estudiantes, buena presencia de 10 a 15 hrs","montevideo","/anuncio/cadete-7bnne",2019-01-24 01:16:53
"AUXILIAR DE CAMIONETA",NA,"Auxiliar","Salud","Hace 1 semana "," AUXILIAR de camioneta escolar, para Escuela en el Prado.de lun a ve r 5:30 - 9.30 y 16 a 20 hrs","montevideo","/anuncio/auxiliar-de-camioneta-bdzu9",2019-01-24 01:16:53
"ASISTENTE COMERCIAL Y COBRANZA",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","  Importante empresa de plaza selecciona: Asistente comercial y cobranza, conocimientos informáticos, ingles, estudios terciarios.  ","montevideo","/anuncio/asistente-comercial-y-cobranza-n7373",2019-01-24 01:16:53
"CADETE CON LIBRETA DE MOTO",NA,"Auxiliar","Cadetería - Cobranzas","Hace 1 semana "," Importante empresa de plaza selecciona: cadete con libreta de moto, secundaria terminada ","montevideo","/anuncio/cadete-con-libreta-de-moto-6ypyj",2019-01-24 01:16:53
"CADETE CON MOTO",NA,"Auxiliar","Cadetería - Cobranzas","Hace 1 semana ","  conocimientos de calles, buena presencia.","montevideo","/anuncio/cadete-con-moto-j5a37",2019-01-24 01:16:53
"JEFA DE CAJAS","Importante empresa","Supervisor / Encargado","Ventas - Comercial","Hace 1 semana ","JEFA DE CAJAS, para SUPERMERCADO con Conocimiento en Sistema Scantech y experiencia mínima dos años en el cargo. Tareas de Supervisión General , Arqueos, D ...","montevideo","/anuncio/jefa-de-cajas-yngd7",2019-01-24 01:16:53
"MECANICO AUTOMOTRIZ","Importante empresa","Técnico / Especialista","Producción","Hace 1 semana ","Tareas de mecanica automotriz tareas de mecanica automotriz","montevideo","/anuncio/mecanico-automotriz-4p3tg",2019-01-24 01:16:53
"ATENCIÓN AL CLIENTE/VENTAS","Healthy S.A.","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Nos encontramos en busca de jóvenes con carácter de emprendedor para el área de ventas, con vocación de servicio en atención y asesoramiento al cliente. Ho ...","montevideo","/anuncio/atencion-al-cliente-ventas-pvamu",2019-01-24 01:16:53
"PARRILLERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Con experiencia.","montevideo","/anuncio/parrillero-uh798",2019-01-24 01:16:53
"COCINERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana ","  para turno de la noche","montevideo","/anuncio/cocinero-42s4n",2019-01-24 01:16:53
"VIGILANTES",NA,"Auxiliar","Seguridad - Vigilancia","Hace 1 semana ","  Edad mayor 40 años.  Buena paga  Solicita Bel House.   Al postularse adjuntar CV  Certificado buena conducta . Habilitacion DIGEFE","montevideo","/anuncio/vigilantes-yh9r9",2019-01-24 01:16:53
"LIMPIADORES - LIMPIADORAS",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana ","  Experiencia.  Referencia.  Buena presencia.  Certificado de buena conducta.  Resida en Montevideo  Al postularse adjuntar CV.","montevideo","/anuncio/limpiadores-limpiadoras-2n2pa",2019-01-24 01:16:53
"MOZA/O",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Con experiencia para bar parrillada.","montevideo","/anuncio/moza-o-qmqz8",2019-01-24 01:16:53
"CUIDADORA",NA,"Auxiliar","Salud","Hace 1 semana "," Con experiencia buena presencia y carne de salud","montevideo","/anuncio/cuidadora-4ymzd",2019-01-24 01:16:53
"AYUDANTE DE COCINA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana ","  turno de la noche,. ","montevideo","/anuncio/ayudante-de-cocina-ynqbr",2019-01-24 01:16:53
"CHOFER TAXI",NA,"Peon","Servicios - Oficios","Hace 1 semana "," solo sin experiencia .","montevideo","/anuncio/chofer-taxi-b8e3m",2019-01-24 01:16:53
"PEON",NA,"Peon","Producción","Hace 1 semana "," Para estudio agrimensores","montevideo","/anuncio/peon-h48zm",2019-01-24 01:16:53
"COCINERA",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana "," PASTELERA COCINERA para rotiseria en Pocitos","montevideo","/anuncio/cocinera-e5bhv",2019-01-24 01:16:53
"CORTADOR/A",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Para pizzeria con experiencia excluyente. Zona La Teja. ","montevideo","/anuncio/cortador-a-geg2z",2019-01-24 01:16:53
"DIRECTOR/A",NA,"Jefe","Educación - Recreación - Deportes","Hace 1 semana "," Para hogar solicita AUPI, orientamos la búsqueda a Técnicos con formación documentada en área de infancia y adolescencia y experiencia en proyectos en con ...","montevideo","/anuncio/director-a-nt6rz",2019-01-24 01:16:53
"ADMINISTRATIVA CONTABLE","Cristalauto Parabrisas","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Llevar la caja diariamente y documentos de control diario de administración. Para local de autopartes, experiencia mínima 2 años, edad de 28 a 40 años.","montevideo","/anuncio/administrativa-contable-zb9r7",2019-01-24 01:16:53
"PEON",NA,"Peon","Producción","Hace 1 semana "," Con experiencia para ferretería con libreta de conducir.","montevideo","/anuncio/peon-bmz57",2019-01-24 01:16:53
"PEON",NA,"Peon","Producción","Hace 1 semana "," PEÓN con experiencia para ferretería con libreta de conducir.","montevideo","/anuncio/peon-t444v",2019-01-24 01:16:53
"CAJERO",NA,"Auxiliar","Ventas - Comercial","Hace 1 semana "," para super con experiencia en sistema Scantech. no excluyente  Lun a sab.","montevideo","/anuncio/cajero-3mj5u",2019-01-24 01:16:53
"CHOFER",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," Elysee 0 km. que trabaje en serio con referencias. de 6 a 14 y de 14 a 22.","montevideo","/anuncio/chofer-v78bz",2019-01-24 01:16:53
"CHOFER/REPARTIDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," comercio, c/ experiencia, antiguedad,  referencias laborales  y personales  residir Norte Mvdeo.","montevideo","/anuncio/chofer-repartidor-8my6d",2019-01-24 01:16:53
"AYUDANTE DE CARNICERIA",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," Tareas varias zona Maroñas","montevideo","/anuncio/ayudante-de-carniceria-grbgt",2019-01-24 01:16:53
"OFICIAL CHAPISTA",NA,"Técnico / Especialista","Producción","Hace 1 semana "," OFICIAL chapista prolijo, con referencias comprobable, buena remuneracion y ambiente de trabajo","montevideo","/anuncio/oficial-chapista-umdy2",2019-01-24 01:16:53
"CONDUCTOR/VENDEDOR",NA,"Jefe","Logística - Distribución","Hace 1 semana "," c/ experiencia, lic. conducir antigua,  conocimiento probado en ventas,  referencias laborales ( vende y entrega)  residir zona Norte Mvdo.  sueldo y  ...","montevideo","/anuncio/conductor-vendedor-mes43",2019-01-24 01:16:53
"CHOFER CAT.B Y MANTENIMIENTO","Importante empresa","Peon","Servicios - Oficios","Hace 1 semana ","La posición implica conducir el camión de reparto y realizar las entregas de mercadería, además de ocuparse del mantenimiento y seguridad del mismo. Tambie ...","montevideo","/anuncio/chofer-cat-b-y-mantenimiento-bjbb3",2019-01-24 01:16:53
"ENCARGADO DE LOCAL",NA,"Supervisor / Encargado","Ventas - Comercial","Hace 1 semana "," Con experienica","montevideo","/anuncio/encargado-de-local-58dyb",2019-01-24 01:16:53
"AUXILIAR DE ENFERMERIA.",NA,"Auxiliar","Salud","Hace 1 semana "," AUXILIAR de enfermeria. Horario ro tativo, para residencial en Barra de  Carrasco","montevideo","/anuncio/auxiliar-de-enfermeria-qsbr5",2019-01-24 01:16:53
"VENDEDORA",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," experiente, cococimientos amplios ventas super y otros,  ideal para quienes deseen cambiar de trabajo y ganar mas $$$.  sueldo, com. viaticos.  licenci ...","montevideo","/anuncio/vendedora-d28ub",2019-01-24 01:16:53
"AYUDANTE DE MECÁNICO","AGLH Consultores","Técnico / Especialista","Producción","Hace 1 semana ","Buscamos Ayudante de Mecánica para importante empresa Importadora de herramientas. Orientamos la búsqueda a personas con estudios en mecánica, electricida ...","montevideo","/anuncio/ayudante-de-mecanico-bvjq9",2019-01-24 01:16:53
"SUB JEFE DE SALON","Importante empresa","Supervisor / Encargado","Ventas - Comercial","Hace 1 semana ","SUB -  JEFE DE SALÓN PARA SUPERMERCADO. Experiencia Mínima de 3 años UB -  JEFE DE SALÓN PARA SUPERMERCADO. Experiencia Mínima de 3 años","montevideo","/anuncio/sub-jefe-de-salon-2qe6b",2019-01-24 01:16:53
"AUXILIAR DE VENTA",NA,"Auxiliar","Ventas - Comercial","Hace 1 semana ","AUXILIAR DE VENTA para  SUPERMERCADO en ROTISERIA, PANADERIA, FIAMBRERIA con Experiencia. Se puede presentar de forma personal C.V. en Santa Ana 4108 AUXIL ...","montevideo","/anuncio/auxiliar-de-venta-297ba",2019-01-24 01:16:53
"EMPRENDEDORES",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," EMPRENDEDORES: ¿ Queres llegar a ganar US 10.000 extra ? Y crear tu propio negocio. Trabaja desde donde quieras y controla tus tiempos. Animate a formar p ...","montevideo","/anuncio/emprendedores-ubjte",2019-01-24 01:16:53
"SEÑORA PARA CUIDADO DE DOS NIÑOS Y TAREAS VARIAS",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," SEÑORA para cuidado de dos niños y tareas varias, excluyente residir en zona Costa de Oro. Enviar CV","montevideo","/anuncio/senora-para-cuidado-de-dos-ninos-y-tareas-varias-mtyer",2019-01-24 01:16:53
"PIZZERO/COCINERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana "," para proxima apertura de Restoran en Madrid España.","montevideo","/anuncio/pizzero-cocinero-synjy",2019-01-24 01:16:53
"SYNGENTA: ACCOUNTS PAYABLE PROCESSOR","ADVICE","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Public Accountants (CPA) or Business Administration advanced students, undergraduate or Graduated. At least 2 years of experience in  multinationals or loc ...","montevideo","/anuncio/syngenta-accounts-payable-processor-q5rmz",2019-01-24 01:16:53
"CHOFER COBRADOR",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," En Distribuidora zona Manga.  Libreta B en adelante.","montevideo","/anuncio/chofer-cobrador-64ytz",2019-01-24 01:16:53
"LIMPIADORES",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," Para La Pasiva Nuevocentro con experiencia para horario nocturno de 00 a 08 am.","montevideo","/anuncio/limpiadores-da262",2019-01-24 01:16:53
"MODELOS",NA,"Otros","Marketing - Publicidad","Hace 1 semana "," MODELOS comerciales TV bebés niños adultos pago U$S. Productora de modelos pubicitarios llamar","montevideo","/anuncio/modelos-mudg5",2019-01-24 01:16:53
"EJECUTIVO COMERCIAL VENTAS - MONTEVIDEO","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Importante empresa del rubro online se encuentra en la búsqueda de Ejecutivos Comerciales (Vendedores). Será su principal función, comercializar los produ ...","montevideo","/anuncio/ejecutivo-comercial-ventas-montevideo-4dnm5",2019-01-24 01:16:53
"JEFE DE OBRA ELÉCTRICA","Berkes","Jefe","Construcción - Arquitectura","Hace 1 semana ","Berkes es una empresa líder en el sector de la Construcción, Industria y Energía. Un pilar fundamental de la Organización, son los colaboradores que permit ...","montevideo","/anuncio/jefe-de-obra-electrica-zbj4u",2019-01-24 01:16:53
"OFICIAL PINTOR","Oficial Pintor","Oficial","Servicios - Oficios","Hace 1 semana ","Se necesita oficial pintor Se necesita oficial pintor","montevideo","/anuncio/oficial-pintor-md37z",2019-01-24 01:16:53
"AUXILIAR PARA LAVADO DE VEHICULOS","EMPRESA DE TRANSPORTE","Auxiliar","Servicios - Oficios","Hace 1 semana ","LAVADO , ASPIRADO , SECADO DISPONIBILIDAD HORARIA","montevideo","/anuncio/auxiliar-para-lavado-de-vehiculos-dd64q",2019-01-24 01:16:53
"VENDEDOR","BGCompany","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Nos encontramos en busca de jóvenes con carácter emprendedor para el área de ventas, con vocación de servicio en atención y asesoramiento al cliente.  Hor ...","montevideo","/anuncio/vendedor-tgdng",2019-01-24 01:16:53
"CHOFER DE TAXI","SIN NOMBRE","Peon","Servicios - Oficios","Hace 1 semana ","CHOFER DE TAXI EFECTIVO PARA TURNO DIURNO DE 3 A 15 HS Y TURNO DIURNO DE 5 A 15 HS. SE HACE RELEVO PUERTA A PUERTA EN AMBOS HORARIOS. CHOFER DE TAXI PARA M ...","montevideo","/anuncio/chofer-de-taxi-tm3q4",2019-01-24 01:16:53
"SERVICIO DOMESTICO","Servicio Domestico","Auxiliar","Servicios - Oficios","Hace 1 semana ","Cuidado de niño y tareas del hogar Cuidar niño Tareas del hogar","montevideo","/anuncio/servicio-domestico-j6b35",2019-01-24 01:16:53
"CHOFER PARA TAXI",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Ambos turnos, solo con experiencia (no excluyente en taxi) y referencias.","montevideo","/anuncio/chofer-para-taxi-msd5d",2019-01-24 01:16:53
"PIZZERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Con experiencia para zona de La Teja","montevideo","/anuncio/pizzero-ztmvj",2019-01-24 01:16:53
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Taxi 141. Libreta Categoria  E. Con referencias. titulares y suplentes, trato con el dueño","montevideo","/anuncio/chofer-bzjvq",2019-01-24 01:16:53
"TECNICO EN ELECTRONICA",NA,"Analista","Tecnologías de la información","Hace 1 semana "," Estudiante en electrónica de 18 a 26 años,  para service empresa importadora Lunes a Viernes","montevideo","/anuncio/tecnico-en-electronica-mvdmq",2019-01-24 01:16:53
"OFICIAL GALPONERO",NA,"Oficial","Producción","Hace 1 semana "," Galponeros con experiencia y buenas referencias ","montevideo","/anuncio/oficial-galponero-ttm7b",2019-01-24 01:16:53
"MECANICO DE MOTOS",NA,"Técnico / Especialista","Producción","Hace 1 semana "," con experiencia de taller y referencias.  Cumplidor y responsable.","montevideo","/anuncio/mecanico-de-motos-5mm8m",2019-01-24 01:16:53
"ATENCION AL CLIENTE Y ENTREGA DE MERCADERIA",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Masculino.   Buena presencia,   EDAD de 20 a 25 años   con referencias y estudios.   HORARIO 8 hs x día, de lun. a vier. 10 a 18hs, sab. 9 a 13hs. ...","montevideo","/anuncio/atencion-al-cliente-y-entrega-de-mercaderia-t2e7n",2019-01-24 01:16:53
"REPARTIDOR DE VOLANTES",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," con experiencia ambos sexos,  zona Playa.","montevideo","/anuncio/repartidor-de-volantes-red34",2019-01-24 01:16:53
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana ","  Libreta categoria D sin limite, para abasto carnico. ciclo básico aprobado.","montevideo","/anuncio/chofer-vdt7n",2019-01-24 01:16:53
"AYUDANTE DE PELUQUERIA","Caprice","Técnico / Especialista","Servicios - Oficios","Hace 1 semana ","Brushinista y manicura. ayudante de peluquería","montevideo","/anuncio/ayudante-de-peluqueria-sq2st",2019-01-24 01:16:53
"CONFITERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Medio oficial, con experiencia. Horario matutino.","montevideo","/anuncio/confitero-m5j3h",2019-01-24 01:16:53
"VENDEDOR-CHOFER",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Vendedor chofer para atencion al comercio minorista rubro alimentos","montevideo","/anuncio/vendedor-chofer-hjgj3",2019-01-24 01:16:53
"MOZO O MOZA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Con experiencia","montevideo","/anuncio/mozo-o-moza-nj8b7",2019-01-24 01:16:53
"AYUDANTE DE PIZZERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," o de planchero con experiencia","montevideo","/anuncio/ayudante-de-pizzero-z34d4",2019-01-24 01:16:53
"FLETEROS",NA,"Peon","Logística - Distribución","Hace 1 semana "," Camioneta grande o camion hasta 4000 kg para reparto Trabajo todo el año","montevideo","/anuncio/fleteros-29qj4",2019-01-24 01:16:53
"DISEÑADOR GRAFICO JUNIOR","impulso web","Analista","Arte - Diseño - Comunicación","Hace 1 semana ","-trabajar con diferentes programas de diseño para realizar banner y post para subir en redes sociales - realizar afiches, logos, ilustraciones para diferen ...","montevideo","/anuncio/disenador-grafico-junior-tbps4",2019-01-24 01:16:53
"AGENTE COMRCIAL","impulso web","Auxiliar","Teleoperadores - Call Center","Hace 1 semana ","Seguir un manual fijado por la empresa para conseguir clientes.  - llamar a diferentes empresas para ofrecer el servicio de marketing digital (sitios web,  ...","montevideo","/anuncio/agente-comrcial-q54vh",2019-01-24 01:16:53
"GUNITE POOLS: POOL SERVICE / MECHANICS MANAGER","ADVICE","Gerente","Directivos - Ejecutivos","Hace 1 semana ","He/She will be responsible for supervising and organizing the service and maintenance´s team daily work and its operational logistics. Also, will oversee a ...","montevideo","/anuncio/gunite-pools-pool-service-mechanics-manager-mm3b7",2019-01-24 01:16:53
"PELUQUERA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 1 semana ","  completa con  experiencia","montevideo","/anuncio/peluquera-8e6aj",2019-01-24 01:16:53
"CHOFER",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," Ambos sexos diurno nocturno suplente o solo fines de semana","montevideo","/anuncio/chofer-5uutt",2019-01-24 01:16:53
"CAJERA",NA,"Auxiliar","Ventas - Comercial","Hace 1 semana "," CAJERA administrativa con conocimientos de programa Scantech, con  referencias y experiencia","montevideo","/anuncio/cajera-9b7er",2019-01-24 01:16:53
"ABOGADO/A PARA CUBRIR LICENCIA POR UN PERIODO DE 6 MESES.","Importante empresa","Profesional","Legal","Hace 1 semana ","Abogado/a para cubrir licencia por un periodo de 6 meses con la posibilidad de formar parte del equipo de forma permanente. Dentro de las responsabilidades ...","montevideo","/anuncio/abogado-a-para-cubrir-licencia-por-un-periodo-de-6-meses-pd2my",2019-01-24 01:16:53
"PIZZERO/CORTADOR",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Con experiencia, para zona Aires Puros.","montevideo","/anuncio/pizzero-cortador-p6nrv",2019-01-24 01:16:53
"DELIVERY",NA,"Auxiliar","Cadetería - Cobranzas","Hace 1 semana "," Con moto y libreta, para zona Aires Puros.","montevideo","/anuncio/delivery-y87tm",2019-01-24 01:16:53
"COCINERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Con experiencia, para zona Aires Puros.","montevideo","/anuncio/cocinero-5j6us",2019-01-24 01:16:53
"CHAPISTA","nocetitalleres","Técnico / Especialista","Producción","Hace 1 semana ","CHAPISTA TALLER CHAPA Y PINTURA CHAPISTA","montevideo","/anuncio/chapista-h9pqz",2019-01-24 01:16:53
"INSTRUCTOR DE MANEJO (CHOFER)","Importante empresa","Técnico / Especialista","Educación - Recreación - Deportes","Hace 1 semana ","(LA ACADEMIA SOLICITA PERSONA CON UNIPERSONAL ABIERTA Y VEHÍCULO PROPIO CON ANTIGUEDAD MÍNIMA DE 3 AÑOS PARA INCORPORARSE) NO POSTULARSE SINO CUMPLE CON L ...","montevideo","/anuncio/instructor-de-manejo-chofer-q7vhv",2019-01-24 01:16:53
"REPONEDOR",NA,"Auxiliar","Ventas - Comercial","Hace 1 semana "," Reponedor de 18a  30 años","montevideo","/anuncio/reponedor-8zu4m",2019-01-24 01:16:53
"SYNGENTA: SERVICES DESK AGENT","ADVICE","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Bachelor degree or technical studies in administration. At least 2 years of experience in  multinationals or local companies in payment processes, customer ...","montevideo","/anuncio/syngenta-services-desk-agent-54nvm",2019-01-24 01:16:53
"CAJERA",NA,"Auxiliar","Ventas - Comercial","Hace 1 semana "," autoservice. Punta Carret as, 30 y 40 años, c/experiencia, tur no vespertino. Postularse en la pág ina de Gallito.","montevideo","/anuncio/cajera-eqn9n",2019-01-24 01:16:53
"AYUDANTE DE MOZO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana ","Mozo con experiencia e inglés excluyente. Medio horario Mozo con experiencia e inglés excluyente. Medio horario","montevideo","/anuncio/ayudante-de-mozo-mym44",2019-01-24 01:16:53
"FIAMBRERA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana ","  domingos de 10 a 20  horas para autoservicio en Punta C arretas. Postularse en la página de  Gallito.","montevideo","/anuncio/fiambrera-47z7m",2019-01-24 01:16:53
"TEJEDORAS",NA,"Oficial","Servicios - Oficios","Hace 1 semana "," De 2 agujas y crochete. Con experiencia y referencias.","montevideo","/anuncio/tejedoras-rshnp",2019-01-24 01:16:53
"AYUDANTE DE CONFITERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," AYUDANTE DE COCINA PARA ROTISERIA EN EL CENTRO DE MONTEVIDEO","montevideo","/anuncio/ayudante-de-confitero-743hq",2019-01-24 01:16:53
"ELECTRICISTA",NA,"Técnico / Especialista","Construcción - Arquitectura","Hace 1 semana "," Automotriz para empresa vieal medio horario","montevideo","/anuncio/electricista-u72de",2019-01-24 01:16:53
"CHOFER","Eat Me Now","Medio Oficial","Producción","Hace 1 semana ","Chofer de camion manejo de personal Manejo de camión y personal a cargo. Con conocimiento en área administrativa.","montevideo","/anuncio/chofer-ntqy3",2019-01-24 01:16:53
"PELUQUERA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 1 semana ","  completa sepa corte color brushing manos pies todo capilar con experiencia para peluqueria en Punta Carretas","montevideo","/anuncio/peluquera-tt62t",2019-01-24 01:16:53
"ESPECIALISTA LINUX","GEOCOM URUGUAY","Asistente","Tecnologías de la información","Hace 1 semana ","Qué proponemos? •	El desafío de participar en proyectos (nacionales e internacionales) de alto impacto •	Estabilidad y excelente ambiente laboral •	Estaci ...","montevideo","/anuncio/especialista-linux-7nhnd",2019-01-24 01:16:53
"CHOFER TAXI","Gustavo Villa","Oficial","Servicios - Oficios","Hace 1 semana ","Chofer TAXI de 2 AM a 2 PM. Con carnet al dia.","montevideo","/anuncio/chofer-taxi-3nur9",2019-01-24 01:16:53
"ASESOR INDEPENDIENTE","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","SELECCIÓN DE PERSONAS PARA TRABAJAR DESDE CASA Buscamos personas p/trabajar c/internet c/ su celular o pc. 2 a 3 hrs x dia, $15.000 desde casa. básico cono ...","montevideo","/anuncio/asesor-independiente-btv6t",2019-01-24 01:16:53
