"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"IDONEO EN FARMACIA",NA,"Técnico / Especialista","Salud","Hace 2 semanas "," IDONEA en farmacia, con 10 a ños de experiencia comprobab le, mayor de 40 años horario d e 10 a 18 hrs.","montevideo","/anuncio/idoneo-en-farmacia-tz8s5",2019-07-20 07:54:28
"OPERARIO DE DEPOSITO",NA,"Peon","Logística - Distribución","Hace 2 semanas "," OPERARIO de deposito excluyente  libreta H, y experiencia previa,","montevideo","/anuncio/operario-de-deposito-audya",2019-07-20 07:54:28
"VIGILANTE",NA,"Auxiliar","Seguridad - Vigilancia","Hace 2 semanas "," Edad mayor 40 años.  Buena paga  Solicita Bel House.   Al postularse adjuntar CV  Certificado buena conducta . Habilitacion DIGEFE","montevideo","/anuncio/vigilante-v96nh",2019-07-20 07:54:28
"BRUSHINISTA",NA,"Auxiliar","Servicios - Oficios","Hace 2 semanas ","  con experiencia para fines de semana","montevideo","/anuncio/brushinista-v7snm",2019-07-20 07:54:28
"ATENCION AL MOSTRADOR",NA,"Auxiliar","Atención al cliente","Hace 2 semanas "," ATENCION mostrador para rotisería. con experiencia en cafeteria Edad de 28 a 40 años","montevideo","/anuncio/atencion-al-mostrador-pv35h",2019-07-20 07:54:28
"ASIGNET: OPERATIONS COORDINATOR","ADVICE","Jefe","Recursos Humanos","Hace 2 semanas ","The dynamics of todays businesses demand solutions that fit their needs and solve increasingly complex problems pertaining to administration and integratio ...","montevideo","/anuncio/asignet-operations-coordinator-tte9n",2019-07-20 07:54:28
"PELUQUERA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 2 semanas "," PELUQUERA sólo c/ experiencia exclusiva en el rubro, sueldo a convenir.","montevideo","/anuncio/peluquera-nv8u8",2019-07-20 07:54:28
"JEFE DE COCINA",NA,"Supervisor / Encargado","Hotelería - Gastronomía - Turismo","Hace 2 semanas "," BIGA Pizza y Pasta ( ambos sexos).  Requisito excluyente, contar con al menos 2 años de experiencia comprobada en el cargo. Buscamos un perfil metódico, ...","montevideo","/anuncio/jefe-de-cocina-3544s",2019-07-20 07:54:28
"ARQUITECTO",NA,"Profesional","Construcción - Arquitectura","Hace 2 semanas "," Al postularse indicar aspiraciones  para Obra en Mariscala","montevideo","/anuncio/arquitecto-u3r86",2019-07-20 07:54:28
"CHEFF",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 2 semanas ","- CHEFF con experiencia excelencia en platos. Don de mando en cocina y organización full time enviar CV","montevideo","/anuncio/cheff-yr26e",2019-07-20 07:54:28
"CHOFER DE TAXI",NA,"Oficial","Servicios - Oficios","Hace 2 semanas ","- Categoria E  Efectivo y suplente. Ambos turnos. ","montevideo","/anuncio/chofer-de-taxi-2gemb",2019-07-20 07:54:28
"GUARDIAS DE SEGURIDAD",NA,"Auxiliar","Seguridad - Vigilancia","Hace 2 semanas "," GUARDIAS de seguridad 25 a 55 a ños, solo masculino, experiencia y b uena presencia. Zona Mdeo. y Cos ta Urbana CV con foto gallito.com","montevideo","/anuncio/guardias-de-seguridad-y8qug",2019-07-20 07:54:28
"CHOFER DE TAXI",NA,"Peon","Servicios - Oficios","Hace 2 semanas ","- CHOFER DE TAXI. CATEGORIA E EFECTIVO Y SUPLENTE.AMBOS TURNOS.RELEVO PUERTA A PUERTA. ","montevideo","/anuncio/chofer-de-taxi-562as",2019-07-20 07:54:28
"SACEEM: PROGRAMADOR GENEXUS","ADVICE","Analista","Tecnologías de la información","Hace 2 semanas ","Saceem es una empresa uruguaya de reconocido prestigio en las áreas de Ingeniería y Construcción que opera en forma ininterrumpida en el país y la región d ...","montevideo","/anuncio/saceem-programador-genexus-yjtmu",2019-07-20 07:54:28
"ADMINISTRATIVO CONTABLE","TejaCenter","Asistente","Finanzas - Contabilidad - Auditoria","Hace 2 semanas ","Control de stock Ingreso de boletas -","montevideo","/anuncio/administrativo-contable-rsvyr",2019-07-20 07:54:28
"RECEPCIONISTA - COORDINACIONES DE CONSULTAS","Importante empresa","Auxiliar","Administración - Secretariado","Hace 2 semanas ","Sexo femenino Edad entre 27 y 36 Atención al cliente Recepción y coordinación de consultas La búsqueda se orienta a mujeres entre 27 y 36 años, dinámica, c ...","montevideo","/anuncio/recepcionista-coordinaciones-de-consultas-zgj43",2019-07-20 07:54:28
"CARPINTERO",NA,"Técnico / Especialista","Servicios - Oficios","Hace 2 semanas "," Con taller para tabajos (melamínico y madera)","montevideo","/anuncio/carpintero-bmjrv",2019-07-20 07:54:28
"BRUSHINISTA, MANOS, PIES, Y DEPILACIÓN",NA,"Auxiliar","Servicios - Oficios","Hace 2 semanas ","Brushinista, manos, pies, y depilación Brushinista, manos, pies, y depilación. Con experiencia Flexibilidad en el horario.","montevideo","/anuncio/brushinista-3gh3g",2019-07-20 07:54:28
"AUXILIAR PARA DEPÓSITO",NA,"Auxiliar","Logística - Distribución","Hace 2 semanas "," con libreta de auto o moto 5 vacantes","montevideo","/anuncio/auxiliar-para-deposito-uveh8",2019-07-20 07:54:28
"TECNICO",NA,"Técnico / Especialista","Producción","Hace 2 semanas ","  Con experiencia en instalaciones eléctricas, conocimiento de electrónica,  soldadura y libreta de conducir. Hasta 25 años.  Al postularse adjuntar cv ...","montevideo","/anuncio/tecnico-8qn6b",2019-07-20 07:54:28
"ENCARGADO DE OPERACIONES Y TRÁNSITO","Importante empresa","Supervisor / Encargado","Logística - Distribución","Hace 2 semanas ","Encargado de operaciones, tránsito y/o personal de operaciones en empresa de transporte de pasajeros Organizar turnos, coches, conductores, guardas, agenci ...","montevideo","/anuncio/encargado-de-operaciones-y-transito-srans",2019-07-20 07:54:28
"AUXILIAR DE OPERACIONES Y TRÁNSITO","Importante empresa","Auxiliar","Logística - Distribución","Hace 2 semanas ","ayudar al encargado del área tránsito y operaciones auxiliar al encargado en la organización de turnos, coches, conductores, guardas, etc","montevideo","/anuncio/auxiliar-de-operaciones-y-transito-rv29z",2019-07-20 07:54:28
"PRODUCTORA CREATIVA DE MODA","Importante empresa","Otros","Arte - Diseño - Comunicación","Hace 2 semanas ","Si te apasiona el mundo de la moda, estás sumergida/o en la era digital y querés ser parte de una de las empresas de retail más importante de nuestro país, ...","montevideo","/anuncio/productora-creativa-de-moda-eezd8",2019-07-20 07:54:28
"ESTAMPADOR",NA,"Oficial","Producción","Hace 2 semanas "," ESTAMPADOR con experiencia para ropa deportiva. Trabajo todo el año.","montevideo","/anuncio/estampador-t7shu",2019-07-20 07:54:28
"DISEÑADOR GRAFICO",NA,"Analista","Arte - Diseño - Comunicación","Hace 2 semanas "," DISEÑADOR grafico para empresa de indumentaria deportiva Trabajo todo el año. Comunicarse","montevideo","/anuncio/disenador-grafico-9sv6r",2019-07-20 07:54:28
"APRENDIZ","olr","Auxiliar","Cadetería - Cobranzas","Hace 2 semanas ","TRAMITES TRAMITES","montevideo","/anuncio/aprendiz-4y6qt",2019-07-20 07:54:28
"APRENDIZ","olr","Auxiliar","Cadetería - Cobranzas","Hace 2 semanas ","DELIVERY DELIVERY","montevideo","/anuncio/aprendiz-93e69",2019-07-20 07:54:28
"PERSONAL DE SERVICIO","olr","Auxiliar","Servicios - Oficios","Hace 2 semanas ","LIMPIEZA LIMPIEZA","montevideo","/anuncio/personal-de-servicio-54d5r",2019-07-20 07:54:28
"CHOFER PARA TAXI",NA,"Peon","Servicios - Oficios","Hace 2 semanas "," Libreta categoría E de Montevideo Experiencia en taxi Para ambos turnos Mayor de 35 años Viva en Montevideo","montevideo","/anuncio/chofer-para-taxi-zh5u5",2019-07-20 07:54:28
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 2 semanas "," para taxi con o sin experiencia.","montevideo","/anuncio/chofer-z6qjv",2019-07-20 07:54:28
"MASAJISTA",NA,"Técnico / Especialista","Salud","Hace 2 semanas "," back up para cubrir lic encias, responsable y dinámico/a","montevideo","/anuncio/masajista-7d2uh",2019-07-20 07:54:28
"APRENDIZ","olr","Auxiliar","Salud","Hace 2 semanas ","ACOMPAÑANTE ACOMPAÑANTE","montevideo","/anuncio/aprendiz-vvt33",2019-07-20 07:54:28
"APRENDIZ","olr","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","VENTAS HORARIO DE TRABAJO PROACTIVIDAD","montevideo","/anuncio/aprendiz-apt3s",2019-07-20 07:54:28
"APRENDIZ","olr","Peon","Producción","Hace 2 semanas ","APRENDIZ ATENCION AL CLIENTE APRENDIZ","montevideo","/anuncio/aprendiz-petna",2019-07-20 07:54:28
"ADMINISTRATIVOS","olr","Auxiliar","Administración - Secretariado","Hace 2 semanas ","ADMINISTRATIVO ATENCION AL PUBLICO AUXILIAR","montevideo","/anuncio/administrativos-mezbv",2019-07-20 07:54:28
"COCINERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 2 semanas "," COCINERO para rotisería elaboraciones de  tartas ,  empanadas","montevideo","/anuncio/cocinero-sm7u6",2019-07-20 07:54:28
"CAJERA",NA,"Auxiliar","Cadetería - Cobranzas","Hace 2 semanas ","  para mayorista zona Piedras Blancas horario de 13 a 19 hrs  edad no excluyente preferentemente concurso aprobado de Inefop","montevideo","/anuncio/cajera-8nn2a",2019-07-20 07:54:28
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 2 semanas "," CHOFER para Taxi, sin experiencianocturno y suplente. Doy capacitación.","montevideo","/anuncio/chofer-vd8hs",2019-07-20 07:54:28
"ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 2 semanas "," A para Super y Mayorista en Barrio Piedras Blancas.  Horario de lunes viernes de 8.30 a 17.30 hs.  Sueldo nominal $ 25.000.  Preferentemente con curso  ...","montevideo","/anuncio/administrativa-6pyb6",2019-07-20 07:54:28
"ENCARGADO PARA SUPERVISAR PERSONAL",NA,"Auxiliar","Salud","Hace 2 semanas ","  ENCARGADO con personal a cargo para supervisar personal en servicio tercerizado para el estado.     ","montevideo","/anuncio/encargado-para-supervisar-personal-rqp6y",2019-07-20 07:54:28
"VENDEDOR PARA AUTOMOTORA",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas "," Vendedor masculino Selecciona Importante Concesionaria Automotriz Excluyente con experiencia en el rubro","montevideo","/anuncio/vendedor-para-automotora-8zpdv",2019-07-20 07:54:28
"CHAPISTA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 2 semanas "," Oficial con experiencia.","montevideo","/anuncio/chapista-5a28h",2019-07-20 07:54:28
"AYUDANTE DE PELUQUERIA",NA,"Auxiliar","Producción","Hace 2 semanas "," AYUDANTE de peluquería, para salón en Pocitos, con experiencia en colorimetría, corte,Brushing peinados, manos y podología","montevideo","/anuncio/ayudante-de-peluqueria-62bve",2019-07-20 07:54:28
"CHOFER PARA TAXI",NA,"Oficial","Servicios - Oficios","Hace 2 semanas "," Con experiencia, ambos turnos.  Excelente ambiente","montevideo","/anuncio/chofer-para-taxi-ru9nr",2019-07-20 07:54:28
"MAZO/A",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 2 semanas "," Ambos sexos, con experiencia para  bar parrillada","montevideo","/anuncio/mazo-a-v54pm",2019-07-20 07:54:28
"VENDEDOR DE AGENCIA DE VIAJES","Empresa con 30 años de trayectoria","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Estamos en búsqueda de personas con experiencia previa mínimo de 1 año como agente de viajes para incorporarse al equipo de ventas. Es una excelente oportu ...","montevideo","/anuncio/vendedor-de-agencia-de-viajes-456qq",2019-07-20 07:54:28
"AYUDANTE DE COCINA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 2 semanas "," Con experiencia","montevideo","/anuncio/ayudante-de-cocina-z8z59",2019-07-20 07:54:28
"CORTADOR",NA,"Auxiliar","Servicios - Oficios","Hace 2 semanas "," carnicería en Maldonado c/experiencia comprobable buena remuneracion y vivienda","montevideo","/anuncio/cortador-by26z",2019-07-20 07:54:28
"FOGUISTA",NA,"Oficial","Producción","Hace 2 semanas "," FOGUISTA para Empresa con amplia y comprobable experiencia para operación y mantenimiento de caldera a vapor y quemadores. Se valorara conocimiento de ele ...","montevideo","/anuncio/foguista-zzh45",2019-07-20 07:54:28
"CONFITERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 2 semanas "," Con experiencia 3 días a la semana ","montevideo","/anuncio/confitero-jnds8",2019-07-20 07:54:28
"COCINERA",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 2 semanas "," Con experiencia para Rotiseria","montevideo","/anuncio/cocinera-556y6",2019-07-20 07:54:28
"APRENDIZ ADELANTADO CARPINTERIA",NA,"Peon","Producción","Hace 2 semanas "," APRENDIZ adelantado con conocimientos de informatica para carpinteria de madera, l","montevideo","/anuncio/aprendiz-adelantado-carpinteria-4yqtq",2019-07-20 07:54:28
"LUSTRADOR",NA,"Oficial","Servicios - Oficios","Hace 2 semanas "," LUSTRADOR para carpintería laqueados PU y lustres. con experiencia","montevideo","/anuncio/lustrador-r9vvs",2019-07-20 07:54:28
"ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 2 semanas "," Administrativa / recepcionista / cajera, para Salón de Belleza, delunes a viernes de 14.30 a 19.30 hs ","montevideo","/anuncio/administrativa-aytqt",2019-07-20 07:54:28
"RECEPCIONISTA PARA ESTUDIO JURÍDICO","Estudio jurídico internacional","Auxiliar","Administración - Secretariado","Hace 2 semanas ","Atención telefónica y personal, coordinación de agenda, envío de correspondencia, compra de insumos, archivo de documentación, etc. Representar a la empres ...","montevideo","/anuncio/recepcionista-para-estudio-juridico-3mz6n",2019-07-20 07:54:28
"MANICURA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 2 semanas "," Podóloga y depiladora Para Peluquería céntrica.  Experiencia mínima 5 años Con UTU o similar.","montevideo","/anuncio/manicura-63vn2",2019-07-20 07:54:28
"DISTRIBUIDOR CON LIBRETA MOTO/AUTO",NA,"Auxiliar","Cadetería - Cobranzas","Hace 2 semanas ","Lunes a Viernes de 9 a 18hs,  Requisitos: Libreta de Moto y de Auto al día Experiencia en reparto y ventas  Buena presencia Responsable, Dinámico y Ordena ...","montevideo","/anuncio/distribuidor-con-libreta-moto-auto-qvzaa",2019-07-20 07:54:28
"TELEFONISTA",NA,"Auxiliar","Administración - Secretariado","Hace 2 semanas "," Telefonista Masculino excluyente,  Con experiencia en venta telefónica o Call center excluyente y manejo de Excel excluyente. Hasta 25 años.  Al postul ...","montevideo","/anuncio/telefonista-96qge",2019-07-20 07:54:28
"PELUQUERA/O",NA,"Técnico / Especialista","Servicios - Oficios","Hace 2 semanas "," PELUQUERA/O, Empresa Santiago Varzi, con buen ambiente y buena remuneración","montevideo","/anuncio/peluquera-o-hmget",2019-07-20 07:54:28
"ATENCION AL PÚBLICO",NA,"Auxiliar","Atención al cliente","Hace 1 semana "," ATENCION al público, sexo masculino, tareas varias.","montevideo","/anuncio/atencion-al-publico-eqabz",2019-07-20 07:54:28
"GERENTE DE PROYECTO IT","Empresa de gran porte","Gerente","Consultoría","Hace 1 semana ","El cargo tiene por objetivo coordinar los servicios proyectos de e–commerce y de innovación tecnológica de la organización, interactuando con los proveedor ...","montevideo","/anuncio/gerente-de-proyecto-it-v5v37",2019-07-20 07:54:28
"VENDEDOR DE MOSTRADOR","  ","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Se trata de un cargo de venta y asesoramiento para desempeñarse en una importante empresa de insumos eléctricos.   REQUISITOS: Experiencia en ventas y ase ...","montevideo","/anuncio/vendedor-de-mostrador-pdqpd",2019-07-20 07:54:28
"CHOFER PARA TAXI","Sergio Eoksizian","Peon","Servicios - Oficios","Hace 1 semana ","Chofer para taxi con experiencia. Trabajo efectivo. No flota. Buen ambiente laboral.","montevideo","/anuncio/chofer-para-taxi-patzb",2019-07-20 07:54:28
"DISTRIBUIDOR INDEPENDIENTE DE HERBALIFE NUTRICIÓN","HERBALIFE NUTRICIÓN","Auxiliar","Logística - Distribución","Hace 1 semana ","GANA DINERO. Haz la diferencia. Obtén un ingreso adicional trabajando a tiempo parcial o tiempo completo, ayudando a las personas a tener una vida saludabl ...","montevideo","/anuncio/distribuidor-independiente-de-herbalife-nutricion-ymgta",2019-07-20 07:54:28
"VENDEDOR PART TIME /FULL TIME","Salud natura","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Nos encontramos en busca de jóvenes con carácter emprendedor para el área de ventas, con vocación de servicio en atención y asesoramiento al cliente.  Hora ...","montevideo","/anuncio/vendedor-part-time-full-time-mdh6z",2019-07-20 07:54:28
"DELIVERY",NA,"Auxiliar","Cadetería - Cobranzas","Hace 2 semanas ","  Con moto, buena prese ncia Para zonas, Punta Carretas y P ocitos Malvin $ 100 la hora buena presencia","montevideo","/anuncio/delivery-jb3ht",2019-07-20 07:54:28
"GERENTE DE MANTENIMIENTO","Importante empresa","Gerente","Directivos - Ejecutivos","Hace 2 semanas ","Orientamos la búsqueda hacia una persona que haya trabajado en el area de mantenimiento edilicio, realizando tareas correctivas y preventivas principalment ...","montevideo","/anuncio/gerente-de-mantenimiento-v2ga9",2019-07-20 07:54:28
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas "," mayor de 30 años , para atencion en mostrador con alguna experiencia en vent a de repuestos automotrices conocimentos de pc","montevideo","/anuncio/vendedor-s5mmn",2019-07-20 07:54:28
"CADETE CON MOTO",NA,"Auxiliar","Cadetería - Cobranzas","Hace 2 semanas "," CADETE con moto para todas las noches. Con conocimiento de zona Centro, Pocitos, Malvin","montevideo","/anuncio/cadete-con-moto-ypr3r",2019-07-20 07:54:28
"CADETE",NA,"Auxiliar","Cadetería - Cobranzas","Hace 2 semanas "," con moto p/ delivery. Pocitos P. Carretas. Carrasco Buena propina. Para todos los días y fines de semana","montevideo","/anuncio/cadete-38qtu",2019-07-20 07:54:28
"PLANCHERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 2 semanas "," PLANCHERO con ganas de trabajar con experiencia y referencias","montevideo","/anuncio/planchero-n37qn",2019-07-20 07:54:28
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 2 semanas "," CHOFER de taxi, libreta E Montevideo. Efectivo y suplencia fin de semana","montevideo","/anuncio/chofer-qs3uq",2019-07-20 07:54:28
"SOLICITAMOS JOVENES VENDEDORES","LC GROUP ","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Requisitos:  -Entre 18 a 30 años -Cedula vigente (NO PASAPORTE) Funciones: -Asesoramiento personalizado de cartera de clientes. -Venta a través de platafo ...","montevideo","/anuncio/vendedor-comercial-577mp",2019-07-20 07:54:28
"TECNICO",NA,"Analista","Tecnologías de la información","Hace 2 semanas "," En celulares y computac ión para local de electronica, con e xperiencia en atención al público","montevideo","/anuncio/tecnico-88z5q",2019-07-20 07:54:28
"VENDEDOR BALCONISTA PARA RIVERA",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas "," Para freeshop","montevideo","/anuncio/vendedor-balconista-para-rivera-5snsp",2019-07-20 07:54:28
"OFICIAL",NA,"Oficial","Servicios - Oficios","Hace 2 semanas "," OFICIAL en aire acondicionado con experiencia comprobable (excluyente).","montevideo","/anuncio/oficial-4nj4y",2019-07-20 07:54:28
"AYUDANTE DE COCINA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 2 semanas "," planchero con experiencia .","montevideo","/anuncio/ayudante-de-cocina-rbs58",2019-07-20 07:54:28
"AYUDANTE DE COCINA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 2 semanas ","  con experiencia y disponibilidad horaria","montevideo","/anuncio/ayudante-de-cocina-mmh4z",2019-07-20 07:54:28
"LIMPIADOR",NA,"Auxiliar","Servicios - Oficios","Hace 2 semanas "," Masculino, con experiencia en vidrios y maquinaria.  Entre 25 y 40 años, con disponibilidad horaria.","montevideo","/anuncio/limpiador-y5vjh",2019-07-20 07:54:28
"FIAMBRERAS",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," FIAMBRERAS (10 vacantes ) turno tarde, para autoservice con experiencia.","montevideo","/anuncio/fiambreras-vmhtm",2019-07-20 07:54:28
"LIMPIADOR",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," Masculino para cuadra de Panadería céntrica Lunes a sábados Al postularse indicar referencias comprobables y adjuntar foto.","montevideo","/anuncio/limpiador-s23p4",2019-07-20 07:54:28
"VENDEDOR","farnacia","Auxiliar","Atención al cliente","Hace 1 semana ","atención de mostrador, stock de mercadería y arreglo de gondolas o linearios ventas","montevideo","/anuncio/vendedor-uyq5n",2019-07-20 07:54:28
"CHOFER DE TAXI",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Categoría E efectivo y suplente Ambos turnos Relevo puerta a puerta.","montevideo","/anuncio/chofer-de-taxi-yj5d4",2019-07-20 07:54:28
"ELECTRICISTA TABLERISTA","EMPRESA DE ELÉCTRICA INDUSTRIAL","Técnico / Especialista","Producción","Hace 1 semana ","EMPRESA DE ELÉCTRICA INDUSTRIAL BUSCA TABLERISTA PARA TALLER PERSONAL IDÓNEO EN ARMADO DE TABLEROS ELÉCTRICOS INDUSTRIALES CON EXPERIENCIA EN CABLEADO, MON ...","montevideo","/anuncio/electricista-tablerista-gsm2t",2019-07-20 07:54:28
"UPM: SOURCING MANAGER","ADVICE","Gerente","Directivos - Ejecutivos","Hace 1 semana ","UPM: Sourcing Manager UPM Uruguay is looking for a Sourcing Manager who will ensure local operations have a competitive supply in all market conditions, fo ...","montevideo","/anuncio/upm-sourcing-manager-h7psj",2019-07-20 07:54:28
"OPERARIO PARA LÍNEA DE PRODUCCIÓN - SUPLENCIA","Consultora Human Phi","Peon","Logística - Distribución","Hace 1 semana ","Seleccionamos Operario para línea de Producción - Suplencia para importante empresa. Nos encontramos en la búsqueda de personas responsables para realizar ...","montevideo","/anuncio/operario-para-linea-de-produccion-suplencia-mszq5",2019-07-20 07:54:28
"INGENIERO FORESTAL PARA ÁREA DE INVENTARIOS","Importante empresa del sector forestal","Profesional","Producción","Hace 1 semana ","Se trata de una excelente propuesta para desempeñarse en el área de planificación de la empresa. Reportando directamente al jefe del sector. La función se ...","montevideo","/anuncio/ingeniero-forestal-para-area-de-inventarios-am4g7",2019-07-20 07:54:28
"BRUSHINISTA",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," Brushinista sepa manos con 5 años de experiencia. ","montevideo","/anuncio/brushinista-ba9sa",2019-07-20 07:54:28
"DELIVERY",NA,"Auxiliar","Cadetería - Cobranzas","Hace 1 semana "," con  moto p/ zonas Cordon, Pocitos horario noche. Libreta de moto y experiencia excluyente","montevideo","/anuncio/delivery-nghyh",2019-07-20 07:54:28
"PELUQUERA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 1 semana "," AYUDANTE de peluqueria joven se pa muy bien brushing y manos, con  experiencias y ref.","montevideo","/anuncio/peluquera-45psa",2019-07-20 07:54:28
"AUXILIAR ADMINISTRATIVA/O - CONTABLE","Importante empresa","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Se trata de una posición que requiere de proactividad, atención al detalles, capacidad de trabajo en equipo y análisis. La orientación al cliente y los des ...","montevideo","/anuncio/auxiliar-administrativa-o-contable-29ya5",2019-07-20 07:54:28
"AUXILIAR DE DEPOSITO",NA,"Auxiliar","Logística - Distribución","Hace 1 semana "," AUXILIAR de deposito con experiencia y buena presencia para local comercial.","montevideo","/anuncio/auxiliar-de-deposito-dm8n4",2019-07-20 07:54:28
"TELEMARKETER","VIDA","Auxiliar","Teleoperadores - Call Center","Hace 1 semana ","¿Tienes experiencia en call center?   ¿QUIERES VENDER DESDE LA COMODIDAD DE TU CASA Y TENER UN SUELDO FIJO MAS COMISIONES? Te ofrecemos de lunes a sabados  ...","montevideo","/anuncio/telemarketer-d4rt7",2019-07-20 07:54:28
"TELEMARKETER","VIDA","Auxiliar","Teleoperadores - Call Center","Hace 1 semana ","""Buscamos candidatos con marcado perfil comercial y experiencia consolidada en ventas de servicios. Excelente remuneración fija más comisiones."" Venta de s ...","montevideo","/anuncio/telemarketer-86zmr",2019-07-20 07:54:28
"LICENCIADOS Y AUXILIARES DE ENFERMERÍA PARA ÁREAS ESPECÍFICAS","Mutualista Hospital Evangélico","Técnico / Especialista","Salud","Hace 1 semana ","Presentar CV. con foto y comprobantes desde el 08 al 26 de julio de 2019 Licenciados/as y Auxiliares de Enfermería para CTI Pediátrico, CTI Neonatal, Mater ...","montevideo","/anuncio/licenciados-y-auxiliares-de-enfermeria-para-areas-especificas-ezerz",2019-07-20 07:54:28
"VENTAS Y ARMAR EQUIPOS DE VENTAS.","Stella pintos","Asistente","Tecnologías de la información","Hace 1 semana ","ESTAMOS BUSCANDO PERSONAS EMPRENDEDORAS QUE ESTÉN INSATISFECHAS CON SUS INGRESOS ACTUALES Y QUE QUIERAN DESARROLLAR UN NEGOCIO INDEPENDIENTE TRABAJANDO DES ...","montevideo","/anuncio/ventas-y-armar-equipos-de-ventas-tjd3m",2019-07-20 07:54:28
"FIAMBRERIA","Autoservice","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana ","Atención al mostrador, sector de fiambrería, con experiencia. Atención mostrador fiambrería con experiencia","montevideo","/anuncio/fiambreria-88g5h",2019-07-20 07:54:28
"AUXILIAR DE ENFERMERIA",NA,"Auxiliar","Salud","Hace 1 semana "," Con experiencia en adultos y pediatría para emergencias.","montevideo","/anuncio/auxiliar-de-enfermeria-rhe7n",2019-07-20 07:54:28
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," CHOFER Taxi 141. Libreta Categoria E. Con referencias. Titulares, suplentes y fines de semana, trato directo con el dueño","montevideo","/anuncio/chofer-vd255",2019-07-20 07:54:28
"CHOFER PROFESIONAL",NA,"Medio Oficial","Producción","Hace 1 semana "," Para camión semi remolque.  Experiencia comprobada.","montevideo","/anuncio/chofer-profesional-a3md2",2019-07-20 07:54:28
"SANITARIO",NA,"Técnico / Especialista","Construcción - Arquitectura","Hace 1 semana ","Empresa del rubro mantenimiento integral selecciona personal para realizar tareas como técnico sanitario. Requerimiento excluyente: habilitación de la IMM  ...","montevideo","/anuncio/sanitario-vrpvz",2019-07-20 07:54:28
"FLETERO",NA,"Peon","Logística - Distribución","Hace 1 semana ","  camioneta grande o camión cerrado hasta 4.000 kg. para  reparto, empresa de fletes solicita. Trabajo todo el año.","montevideo","/anuncio/fletero-zzj9y",2019-07-20 07:54:28
"MANICURISTA Y PEDICURISTA","Centro Estético","Técnico / Especialista","Servicios - Oficios","Hace 1 semana ","Funciones de manicura con experiencia en esmaltado en gel. Trabajo de 6 horas diarias con descanso de un día y medio, rotativo. Trabajo en equipo, responsa ...","montevideo","/anuncio/manicurista-y-pedicurista-z62t6",2019-07-20 07:54:28
"CAJERO/A",NA,"Auxiliar","Ventas - Comercial","Hace 1 semana "," Para subagencia de Redpagos Con experiencia en sistema de cobranzasa excluyente. Preferentemete de zona Maroñas o aledaños. Con disponibilidad horaria  ...","montevideo","/anuncio/cajero-a-dug8z",2019-07-20 07:54:28
"CAJERAS",NA,"Auxiliar","Ventas - Comercial","Hace 1 semana "," CAJERAS para Supermercado con experiencia en scantech. Horario de 14 a 22 hs","montevideo","/anuncio/cajeras-9sr3a",2019-07-20 07:54:28
"CONFITERO FINO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Facturero, especialista en postres.","montevideo","/anuncio/confitero-fino-qmve5",2019-07-20 07:54:28
