"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"TÉCNICO",NA,"Técnico / Especialista","Servicios - Oficios","Hace 2 semanas "," Para instalaciones y programación de alarmas y CCTV  con experiencia, libreta de conducir. Sueldo $ 36.000","montevideo","/anuncio/tecnico-rpgnv",2019-01-03 17:30:32
"ADMINISTRADOR",NA,"Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 2 semanas "," ADMINISTRATIVO   se selecciona  Enviar","montevideo","/anuncio/administrador-99q2j",2019-01-03 17:30:32
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 2 semanas "," chofer","montevideo","/anuncio/chofer-aymgj",2019-01-03 17:30:32
"GUARDIA DE SEGURIDAD","GRUPO RELUCE","Auxiliar","Seguridad - Vigilancia","Hace 2 semanas ","Importante empresa de seguridad selecciona: GUARDIAS DE SEGURIDAD. Se ofrece servicios de PRIMER NIVEL, ESTABLES, con capacitación y supervisión constante ...","montevideo","/anuncio/guardia-de-seguridad-z2zr2",2019-01-03 17:30:32
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 2 semanas "," Libreta minimo categoria B. Ambos sexos.","montevideo","/anuncio/chofer-vvs6s",2019-01-03 17:30:32
"AYUDANTE DE COCINA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 2 semanas ","  solo con experiencia.","montevideo","/anuncio/ayudante-de-cocina-6vaqv",2019-01-03 17:30:32
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 2 semanas "," Montevideo, libreta E ambos sexos con o sin experiencia","montevideo","/anuncio/chofer-b7nam",2019-01-03 17:30:32
"CUIDADORA",NA,"Auxiliar","Salud","Hace 2 semanas "," Para la el dia 24 de diciembre en la noche","montevideo","/anuncio/cuidadora-rv547",2019-01-03 17:30:32
"CORTADOR",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," CORTADOR de carnicería y ayudante con experiencia y referencias   ","montevideo","/anuncio/cortador-639nm",2019-01-03 17:30:32
"APRENDIZ PARA PANADERO","VALEFYR SA","Peon","Producción","Hace 1 semana ","APRENDIZ AVANZADO PARA CUADRA DE  PANADERIA , SE REQUIERE DISPONIBILIDAD HORARIA APRENDIZ AVANZADO PARA CUADRA DE  PANADERIA, SE REQUIERE DISPONIBILIDAD HO ...","montevideo","/anuncio/aprendiz-para-panadero-33gag",2019-01-03 17:30:32
"LIMPIADORA","GRUPO  ONESTA SRL","Auxiliar","Servicios - Oficios","Hace 1 semana ","Limpieza de oficinas y edificios, utilizando los insumos proporcionados por la empresa. Buscamos una limpiadora con experiencia. Presentarse en Rafael Past ...","montevideo","/anuncio/limpiadora-5rhbu",2019-01-03 17:30:32
"COLORISTA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 1 semana "," COLORISTA Que sepa corte y brushing y maquillaje, con experiencia y flexibilidad en el horario","montevideo","/anuncio/colorista-8h9q4",2019-01-03 17:30:32
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Selecciona empresa de transporte, con experiencia en conduccion de camiones y referencias comprobables.","montevideo","/anuncio/chofer-s6g97",2019-01-03 17:30:32
"PEON/ MAQUINISTA",NA,"Peon","Servicios - Oficios","Hace 1 semana "," De jardinería con experiencia, referencias y carnet de salud.","montevideo","/anuncio/peon-maquinista-9hmd3",2019-01-03 17:30:32
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Jubilado de Industria y Comercio Requisito excluyente  flexibilidad horaria","montevideo","/anuncio/chofer-s256d",2019-01-03 17:30:32
"CORTADOR",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana "," para pizzeria con experiencia y practico.  Zona Palermo.","montevideo","/anuncio/cortador-japt6",2019-01-03 17:30:32
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," de 25 años en adelante con libreta hasta 4.000 kg. $18.000  ","montevideo","/anuncio/chofer-g3hh5",2019-01-03 17:30:32
"TECNICO",NA,"Asistente","Producción","Hace 1 semana ","  personal con experiencia para trabajos en Aire acondicionado con referencias.","montevideo","/anuncio/tecnico-72623",2019-01-03 17:30:32
"AUXILIAR CONTABLE","Importante empresa","Asistente","Finanzas - Contabilidad - Auditoria","Hace 2 semanas ","*Ingreso de facturas, notas de crédito, recibos a sistema de gestión. *Registración contable *Conocimientos contables, conciliación de proveedores, tareas  ...","montevideo","/anuncio/auxiliar-contable-nt3ps",2019-01-03 17:30:32
"AUXILIAR RR.HH","Importante empresa","Auxiliar","Recursos Humanos","Hace 2 semanas ","*Manejo de sistema GNS *Experiencia en liquidación de jornales y mensuales. Se valora conocimientos en liquidación de construcción. *Manejo de BPS, altas,  ...","montevideo","/anuncio/auxiliar-rr-hh-ah6qj",2019-01-03 17:30:32
"LIMPIADORAS",NA,"Auxiliar","Servicios - Oficios","Hace 2 semanas "," Con experiencia comprobable, mayor 25 años, disponibilidad horaria.  Lunes a sábados, horario a convenir. Excelente sueldo.  Ingreso Inmediato.","montevideo","/anuncio/limpiadoras-6ydyg",2019-01-03 17:30:32
"FORMADOR PARA IBIRAPITÁ","Centro Ceibal","Profesional","Educación - Recreación - Deportes","Hace 2 semanas ","¿Qué buscamos?  <U+25CF>	Estudiantes avanzados o egresados de Licenciatura en Psicología, Sociología , Trabajo Social o carreras vinculadas a lo socioeducativo.   ...","montevideo","/anuncio/formador-para-ibirapita-3qbtu",2019-01-03 17:30:32
"CHOFER PARA TAXI","Taxímetro Montevideo","Oficial","Servicios - Oficios","Hace 2 semanas ","- Transportar pasajeros con seguridad y amabilidad, respetando las normas del tránsito. - Tener al día libreta de conducir profesional - Buena presencia -  ...","montevideo","/anuncio/chofer-para-taxi-5upmy",2019-01-03 17:30:32
"CAJERA VENDEDORA","Carrito de comidas","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Caja Y Atención al público Turno de 16 a 00 hs de 22 a 32 años Experiencia en caja","montevideo","/anuncio/cajera-vendedora-5y7d8",2019-01-03 17:30:32
"CAJERA VENDEDORA","Carrito de comidas","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","CAJA Y ATENCIÓN AL PUBLICO TURNO NOCTURNO CON EXPERIENCIA EN CAJA DE 22 A 32 AÑOS","montevideo","/anuncio/cajera-vendedora-e64pm",2019-01-03 17:30:32
"DIRECTOR PREESCOLAR","ADVICE","Gerente","Directivos - Ejecutivos","Hace 2 semanas ","Seleccionamos para Institución Educativa líder en Montevideo, en el área de la educación desde preescolar, primaria y secundaria en todas sus orientaciones ...","montevideo","/anuncio/director-preescolar-sb72q",2019-01-03 17:30:32
"CHOFER DE TAXI","SIN NOMBRE","Peon","Servicios - Oficios","Hace 2 semanas ","CHOFER PARA TAXI DE MONTEVIDEO. LIBRETA CATEGORÍA E. TURNO EFECTIVO. HAY POSIBILIDAD DE HORARIO DIURNO  DE 3 A 15 HS Y DE HORARIO NOCTURNO DE 15 A 3 HS.  S ...","montevideo","/anuncio/chofer-de-taxi-dve27",2019-01-03 17:30:32
"ADMINISTRATIVO/A PARA LIQUIDACIÓN DE SUELDOS","RECONOCIDA INSTITUCIÓN DEL ÁREA DE LA SALUD","Auxiliar","Administración - Secretariado","Hace 2 semanas ","ORIENTAMOS LA BÚSQUEDA HACIA ESTUDIANTES DE CIENCIAS ECONÓMICAS O ADMINISTRACIÓN, POR LO MENOS 2º AÑO APROBADO, QUE CUENTEN CON AMPLIO DOMINIO EN EXCEL AVA ...","montevideo","/anuncio/administrativo-a-para-liquidacion-de-sueldos-u9re6",2019-01-03 17:30:32
"AUXILIAR",NA,"Auxiliar","Salud","Hace 1 semana "," Para Residencia Geriátrica con experiencia.  Trabajo estable.","montevideo","/anuncio/auxiliar-27g85",2019-01-03 17:30:32
"SE BUSCA CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," SE busca chofer para camioneta de traslados y turismo. Enviar CV","montevideo","/anuncio/se-busca-chofer-6jh4r",2019-01-03 17:30:32
"CADETE CON MOTO PROPIA","Despachante de Aduanas","Auxiliar","Cadetería - Cobranzas","Hace 1 semana ","Cadete con moto propia para Despachante de Aduanas. Preferentemente con buen conocimiento de calles. Indispensable puntualidad, organización y responsabili ...","montevideo","/anuncio/cadete-con-moto-propia-zz9q6",2019-01-03 17:30:32
"AUXILIAR DE COMERCIO EXTERIOR Y ATENCIÓN AL CLIENTE","MAZARS","Auxiliar","Administración - Secretariado","Hace 1 semana ","Seleccionamos un Auxiliar de Comercio Exterior y Atención al Cliente para reconocida empresa agente de carga.  La persona seleccionada se encargará de asi ...","montevideo","/anuncio/auxiliar-de-comercio-exterior-y-atencion-al-cliente-7b5t4",2019-01-03 17:30:32
"ACOMPAÑANTE",NA,"Auxiliar","Salud","Hace 1 semana "," Y tareas para señora mayor, señora entre 60 y 65 años, con cama.","montevideo","/anuncio/acompanante-yd8um",2019-01-03 17:30:32
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," chorer","montevideo","/anuncio/chofer-ugysa",2019-01-03 17:30:32
"ACOMPAÑANTE EN DOMICILIO PARA SEÑORA","Particular","Auxiliar","Salud","Hace 1 semana ","Acompañante en domicilio para señora mayor que no camina, para tareas de higiene personal, limpieza sencilla, ayuda en movimientos, etc. Puntualidad. Se bu ...","montevideo","/anuncio/acompanante-en-domicilio-para-senora-jbrtr",2019-01-03 17:30:32
"MATRIMONIO O ENCARGADO Y PEÓN","Establecimiento rural en Maldonado","Supervisor / Encargado","Producción","Hace 1 semana ","Encargado, casero, manejo de ganado bovino, equino y ovino. Tractor. Tareas administrativas y mantenimiento. Se valorará experiencia de encargado, en manej ...","montevideo","/anuncio/matrimonio-o-encargado-y-peon-rmspy",2019-01-03 17:30:32
"VIGILANTES",NA,"Auxiliar","Seguridad - Vigilancia","Hace 1 semana ","  Edad mayor 40 años.  Buena paga  Solicita Bel House.   Al postularse adjuntar CV  Certificado buena conducta . Habilitacion DIGEFE","montevideo","/anuncio/vigilantes-gsutd",2019-01-03 17:30:32
"ENCARGADO",NA,"Supervisor / Encargado","Ventas - Comercial","Hace 1 semana "," Para restaurante con experiencia .","montevideo","/anuncio/encargado-q8ju9",2019-01-03 17:30:32
"FIAMBRERA",NA,"Auxiliar","Atención al cliente","Hace 1 semana "," FIAMBRERA  femenina con experiencia para supermercado","montevideo","/anuncio/fiambrera-aeyj7",2019-01-03 17:30:32
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," CHÓFER para Taxi, Efectivo con experiencia, Turno de la tarde,, < 26130153","montevideo","/anuncio/chofer-jygnn",2019-01-03 17:30:32
"OFICIAL ALBAÑIL",NA,"Oficial","Construcción - Arquitectura","Hace 1 semana "," Revestidor, que trabaje en altura.","montevideo","/anuncio/oficial-albanil-5a9n5",2019-01-03 17:30:32
"ARQUITECTO / ESTUDIANTE AVANZADO",NA,"Profesional","Construcción - Arquitectura","Hace 1 semana "," hasta 30 años. con marcado interes en la obra.  muy buena oprtunidad de crecimiento","montevideo","/anuncio/arquitecto-estudiante-avanzado-4gm8v",2019-01-03 17:30:32
"ENCARGADO DE DEPOSITO","Importante empresa","Supervisor / Encargado","Logística - Distribución","Hace 1 semana ","Encargado , deposito logística sin limite de edad con experiencia excluyente.  Prolijo, responsable - Para importadora Tener don de mando , excelente horar ...","montevideo","/anuncio/encargado-de-deposito-ud5jq",2019-01-03 17:30:32
"PERSONAL MULTIRUBRO","Importante empresa","Supervisor / Encargado","Producción","Hace 1 semana ","Se busca personal multirubro, toda tarea sin limite de edad . Carpintería, herrería, mecánica, albañilería, carrocería, tapicería, pintor, areas verdes, et ...","montevideo","/anuncio/personal-multirubro-qbbte",2019-01-03 17:30:32
"TÉCNICO ELECTRÓNICA",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana ","  Estudiante en electrónica de 18 a 26 años, para service empresa importadora Lunes a Viernes.  ","montevideo","/anuncio/tecnico-electronica-5jd6p",2019-01-03 17:30:32
"SYNGENTA: INDIRECT TAX ACCOUNTANT","ADVICE","Analista","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Requirements: Public Accountant (CPA) or Business Administration Graduated. At least 5 years of experience in multinationals or big four companies in Tax,  ...","montevideo","/anuncio/syngenta-indirect-tax-accountant-jn752",2019-01-03 17:30:32
"DELIVERY CON MOTO",NA,"Auxiliar","Cadetería - Cobranzas","Hace 1 semana ","  DELIVERY con moto para zona Pocitos. con disponibilidad horaria, Excluyente con experiencia y libreta de conducir.  ","montevideo","/anuncio/delivery-con-moto-v9zv6",2019-01-03 17:30:32
"ASISTENTE DENAL",NA,"Técnico / Especialista","Salud","Hace 1 semana "," imprescindible manejo clinico, materiales e instrumental","montevideo","/anuncio/asistente-denal-paa66",2019-01-03 17:30:32
"OPERARIO DE MANTENIMIENTO",NA,"Peon","Producción","Hace 1 semana ","  Para industria con vastos conocimientos en electricidad, electrónica y reparación de herramientas de mano.   Trabajo estable de L. a V. de 8:00 a 17:0 ...","montevideo","/anuncio/operario-de-mantenimiento-q4ajt",2019-01-03 17:30:32
"VENDEDORA",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Encargada para  local de indumentaria en shopping con experiencia disponib ilidad horaria","montevideo","/anuncio/vendedora-qn8eh",2019-01-03 17:30:32
"VENDEDOR/A PARA MONTEVIDEO","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","De Lunes a Viernes de 9 a 18 hs. Buena remuneración.","montevideo","/anuncio/vendedor-a-para-montevideo-a9bqs",2019-01-03 17:30:32
"SANDWICHERO/ ROTISERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Con experiencia para panaderia.","montevideo","/anuncio/sandwichero-rotisero-z2zed",2019-01-03 17:30:32
"MUCAMA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," MUCAMA para hotel de 8 a 16 hs.  Sueldo $ 18.600. Tratar el 02/01/2019","montevideo","/anuncio/mucama-yru5j",2019-01-03 17:30:32
"JEFE COMERCIAL","CONVIXION","Profesional","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Si tienes experiencia en gestión de clientes, elaboración de propuestas e informes, manejo de sistemas de gestión, facturación, liquidación; eres planifica ...","montevideo","/anuncio/jefe-comercial-693h6",2019-01-03 17:30:32
"RESPONSABLE DE PLANIFICACIÓN Y CONTROL OPERATIVO","CONVIXION","Profesional","Producción","Hace 1 semana ","Estamos buscando un destacado profesional para liderar el diseño, la implementación y el control de las operaciones de clientes críticos desde una perspect ...","montevideo","/anuncio/responsable-de-planificacion-y-control-operativo-yqpgj",2019-01-03 17:30:32
"PROJECT MANAGER","CONVIXION","Profesional","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","¿Sos contador y contas con sólidos conocimientos financieros-contables? ¿Has trabajado en e-commerce, en cargos gerenciales en empresas multinacionales? ¿C ...","montevideo","/anuncio/project-manager-jetmq",2019-01-03 17:30:32
"GERENTE DE TI","CONVIXION","Gerente","Tecnologías de la información","Hace 1 semana ","¿Sos Ingeniero en Informática o en carreras afines? ¿Tienes dominio de inglés? ¿Haz trabajado en Empresas Multinacionales o Empresas de consumo masivo en s ...","montevideo","/anuncio/gerente-de-ti-h7t6n",2019-01-03 17:30:32
"LICENCIADA/O EN BIBLIOTECOLOGÍA",NA,"Técnico / Especialista","Educación - Recreación - Deportes","Hace 1 semana "," LICENCIADA/O en bibliotecología  para librería en la Ciudad Vieja. Medio horario de 4 horas (a convenir).  Requisitos excluyentes: experiencia  en cata ...","montevideo","/anuncio/licenciada-o-en-bibliotecologia-5nm8g",2019-01-03 17:30:32
"FIAMBRERO/A",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Buscamos una persona con experiencia Buena presencia, disponibilidad y ganas de trabajar en equipo","montevideo","/anuncio/fiambrero-a-6nut7",2019-01-03 17:30:32
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," CHOFER profesional con experiencia presentarse en Luis Alberto de Herrera 2254","montevideo","/anuncio/chofer-26vs9",2019-01-03 17:30:32
"AYUDANTE DE COCINA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Con conocimientos y buena actitud Para aprender y trabajar en equipo","montevideo","/anuncio/ayudante-de-cocina-2ramr",2019-01-03 17:30:32
"PEONES",NA,"Peon","Construcción - Arquitectura","Hace 1 semana "," Prácitcos necesita empresa constructora","montevideo","/anuncio/peones-uj68e",2019-01-03 17:30:32
"OFICIALES ALBAÑILES",NA,"Oficial","Construcción - Arquitectura","Hace 1 semana "," Necesita empresa constructora","montevideo","/anuncio/oficiales-albaniles-trhqn",2019-01-03 17:30:32
"ENCARGADOS DE OBRA",NA,"Supervisor / Encargado","Construcción - Arquitectura","Hace 1 semana "," Necesita empresa constructora","montevideo","/anuncio/encargados-de-obra-4ttv4",2019-01-03 17:30:32
"OFICIALES YESEROS",NA,"Medio Oficial","Construcción - Arquitectura","Hace 1 semana "," Necesita empresa constructora","montevideo","/anuncio/oficiales-yeseros-e9326",2019-01-03 17:30:32
"OFICIALES PINTORES",NA,"Oficial","Construcción - Arquitectura","Hace 1 semana "," Necesita empresa constructora","montevideo","/anuncio/oficiales-pintores-bndum",2019-01-03 17:30:32
"GUARDIA DE SEGURIDAD","GRUPO RELUCE","Auxiliar","Seguridad - Vigilancia","Hace 1 semana ","Importante empresa de seguridad selecciona: GUARDIAS DE SEGURIDAD que residan en la zona de AEROPARQUE, COLONIA NICOLICH, PASO CARRASCO. Se ofrece servici ...","montevideo","/anuncio/guardia-de-seguridad-3snuv",2019-01-03 17:30:32
"LOGÍSTICA, ENTREGAS Y PUBLICO","Importante empresa zona Aguada","Peon","Logística - Distribución","Hace 1 semana ","Tareas de logística, atención al publico, se valoraran conocimientos de electricidad automotriz. Puntualidad, buena presencia, trabajo en equipo, buen trat ...","montevideo","/anuncio/logistica-entregas-y-publico-9g949",2019-01-03 17:30:32
"ANALISTA CONTABLE","Importante empresa","Analista","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Requisitos: • Contador público  • Se valorara conocimientos en sistema GIA • Experiencia: en el área Contabilidad  Funciones: o Conciliación y análisis de ...","montevideo","/anuncio/analista-contable-r4eas",2019-01-03 17:30:32
"COLOCADOR",NA,"Oficial","Producción","Hace 1 semana "," De parabrisas o aprendiz  Con o sin experiencia Al postularse adjuntar foto.","montevideo","/anuncio/colocador-hgj26",2019-01-03 17:30:32
"PLANCHERO","VICTOR","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana ","PLANCHERO MINUTERO CON EXPERIENCIA RESPONSABLE","montevideo","/anuncio/planchero-pybv4",2019-01-03 17:30:32
"BRUSHINISTA",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," BRUSHINITA","montevideo","/anuncio/brushinista-3esj6",2019-01-03 17:30:32
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," CHOFER","montevideo","/anuncio/chofer-mhesj",2019-01-03 17:30:32
"REPONEDOR",NA,"Auxiliar","Atención al cliente","Hace 1 semana "," Para Minimercado Viva en la zona  Con experiencia y locomoción. Horario vespertino Al postularse adjuntar foto","montevideo","/anuncio/reponedor-37age",2019-01-03 17:30:32
"CAJERO ABITAB",NA,"Auxiliar","Cadetería - Cobranzas","Hace 1 semana "," Lunes a viernes horario a convenir.","montevideo","/anuncio/cajero-abitab-uyy5e",2019-01-03 17:30:32
"AYUDANTE DE COCINA","Burlesque ","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana ","AYUDANTE DE COCINA ,HORARIO TARDE NOCHE DE 17 A 01,ZONA MONTEVIDEO SHOPING,CON EXPERIENCIA,FIJO NO ZAFRAL. AYUDANTE DE COCINA ,HORARIO TARDE NOCHE DE 17 A  ...","montevideo","/anuncio/ayudante-de-cocina-du9qr",2019-01-03 17:30:32
"CHOFER DE TAXI","SIN NOMBRE","Peon","Servicios - Oficios","Hace 1 semana ","CHOFER DE TAXI DE MONTEVIDEO. TURNO EFECTIVO. TENEMOS HORARIO DIURNO DE 3 A 15 HS Y HORARIO NOCTURNO DE 15 A 3 HS. RELEVO DE DOMICILIO A DOMICILIO DE LOS C ...","montevideo","/anuncio/chofer-de-taxi-5e7dp",2019-01-03 17:30:32
"ENCARGADO",NA,"Supervisor / Encargado","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Con referencias para pizzeria","montevideo","/anuncio/encargado-myb3d",2019-01-03 17:30:32
"MAQUINISTA PARA PRENDAS DE CUERO LANAR","Importante empresa","Oficial","Producción","Hace 1 semana ","Maquinista de prendas de cuero lanar con lana (con experiencia), solicita empresa exportadora.  Presentarse L a V  de 9-16hs en San Ramon 803. Confeccionar ...","montevideo","/anuncio/maquinista-para-prendas-de-cuero-lanar-mt2g8",2019-01-03 17:30:32
"AUXILIAR CONTABLE","S & U  Consultores","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Realiza conciliaciones bancarias Registra comprobantes de la empresa en sistema Memory Conty y Fígaro. Coordina y paga acreedores. Gestiona cobranzas Otras ...","montevideo","/anuncio/auxiliar-contable-s8a9y",2019-01-03 17:30:32
"RECEPCIONISTA","S & U  Consultores","Auxiliar","Administración - Secretariado","Hace 1 semana ","RECEPCIONISTA para empresa de servicios.  Incluye atención al cliente y servicio de café.  Buena presencia . Edad 20 a 35 años.  Ciclo básico completo.  Se ...","montevideo","/anuncio/recepcionista-qudvz",2019-01-03 17:30:32
"AYUDANTE DE COCINA","Ramona","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana ","Se busca ayudante de cocina con experiencia, responsable, ordenado y limpio para formar equipo de trabajo. Mantener su área de trabajo limpia, producir, ay ...","montevideo","/anuncio/ayudante-de-cocina-jq6rq",2019-01-03 17:30:32
"CAJERA","Importante empresa","Auxiliar","Ventas - Comercial","Hace 1 semana ","Cajera para restaurante con experiencia en FrontRest (ICG) Responsable de la caja y ayudante de barra.","montevideo","/anuncio/cajera-m2z9g",2019-01-03 17:30:32
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Sexo femenino con libreta categoria A edad 25 a 30 años para particular  Lunes a viernes de 14 a 18 hrs  zona Pocitos","montevideo","/anuncio/chofer-rdvgj",2019-01-03 17:30:32
"CHOFER MASCULINO",NA,"Peon","Servicios - Oficios","Hace 1 semana "," COMERCIO MAYORISTA solicita  CHOFER masculino Requisitos  - 18 a 50 años - Libreta profesional (excluyente)  ","montevideo","/anuncio/chofer-masculino-532n5",2019-01-03 17:30:32
"AYUDANTE MOSTRADOR",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana ","AYUDANTE ferreteria incluye venta mostrador y reposicion  Se valorara experiencia en el rubro y referencias","montevideo","/anuncio/ayudante-mostrador-e8427",2019-01-03 17:30:32
"AUXILIAR CONTABLE",NA,"Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 semana "," Ambos sexos,  con experiencia en  tramites y contabilidades","montevideo","/anuncio/auxiliar-contable-u8yj5",2019-01-03 17:30:32
"COORDINADOR EN ADMINISTRACIÓN:",NA,"Supervisor / Encargado","Administración - Secretariado","Hace 1 semana ","  Experiencia  previa en  Gestión de personas y equipos administrativos. Se valorara experiencia en Implementación de ERP (no excluyente). Excluyentes, Ex ...","montevideo","/anuncio/coordinador-en-administracion-88374",2019-01-03 17:30:32
"NOCHERA",NA,"Auxiliar","Salud","Hace 6 días "," Para residencial de ancianos, con experiencia y referencias  de 21 a 45 años","montevideo","/anuncio/nochera-nvmed",2019-01-03 17:30:32
"IDONEO/A PARA FARMACIA",NA,"Técnico / Especialista","Salud","Hace 6 días "," Con experiencia ( excluyente) para suplencia de 16:00 a 22:00 horas.","montevideo","/anuncio/idoneo-a-para-farmacia-z4452",2019-01-03 17:30:32
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 6 días "," chofer (socio)  para uber libreta categoria E . ","montevideo","/anuncio/chofer-drgrp",2019-01-03 17:30:32
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 6 días "," para taxi Elysee 0 km. que trabaje encerio con referencias. de 6 a 14 y de 14 a 22.","montevideo","/anuncio/chofer-undrm",2019-01-03 17:30:32
"AYUDANTE DE CORTADOR","Carnicería zona centro","Auxiliar","Servicios - Oficios","Hace 6 días ","Ayudante de cortador, atención al publico. carnicería zona centro, Montevideo Ayudante de carnicero - atención al publico ","montevideo","/anuncio/ayudante-de-cortador-pmsnh",2019-01-03 17:30:32
"COCINERO / COCINERA","RESTAURANTE EN  EL CENTRO","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 6 días ","SE NECESITA COCINERO / A CON GRAN EXPERIENCIA PARA RESTAURANTE EN EL CENTRO. SE ORIENTA A UNA PERSONA CON EXPERIENCIA Y CON GANAS DE TRABAJAR. PRESENTARSE  ...","montevideo","/anuncio/cocinero-cocinera-hmgm6",2019-01-03 17:30:32
"CANSADO DE TRABAJAR PARA OTROS? TRABAJA PARA TI","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 6 días ","Se ofrece licencia para vender vitaminas proteinas cremas y más Se tu propio jefe, elige  tus horarios tus días que trabajas No trabajes más para otros por ...","montevideo","/anuncio/cansado-de-trabajar-para-otros-trabaja-para-ti-edah9",2019-01-03 17:30:32
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 6 días "," ambos sexos para Montevideo que viva ciudad de la costa","montevideo","/anuncio/chofer-utu3g",2019-01-03 17:30:32
"CAJERO",NA,"Supervisor / Encargado","Hotelería - Gastronomía - Turismo","Hace 6 días "," Con experiencia para local gastronomico en zona Cuidad de la Costa.","montevideo","/anuncio/cajero-d56p5",2019-01-03 17:30:32
"PIZZERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 6 días "," Con experiencia para local gastronomico en Ciudad de la Costa.","montevideo","/anuncio/pizzero-7u8t9",2019-01-03 17:30:32
"COCINERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 6 días "," Con experiencia para local gastronomico en zona Cuidad de la Costa.","montevideo","/anuncio/cocinero-6h7r2",2019-01-03 17:30:32
"MOZO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 6 días "," Con experiencia para local gastronomico en zona Cuidad de la Costa.  ","montevideo","/anuncio/mozo-us6jh",2019-01-03 17:30:32
"ARMADOR",NA,"Oficial","Producción","Hace 6 días "," de muebles con experiencia  en mueble3s importados , menor de 45 años.  ","montevideo","/anuncio/armador-33nys",2019-01-03 17:30:32
"TALLERISTA",NA,"Profesional","Educación - Recreación - Deportes","Hace 6 días "," TALLERISTA","montevideo","/anuncio/tallerista-869ne",2019-01-03 17:30:32
"ENCARGADA PARA MOSTRADOR",NA,"Auxiliar","Atención al cliente","Hace 1 semana "," ENCARGADA mostrador para Fábrica de pastas c/experiencia en rotis eria, femenino","montevideo","/anuncio/encargada-para-mostrador-ze93u",2019-01-03 17:30:32
"ATENCION EN MOSTRADOR",NA,"Auxiliar","Atención al cliente","Hace 1 semana "," ATENCIÓN al mostrador para Fábrica de pastas c/experiencia en rotiseria","montevideo","/anuncio/atencion-en-mostrador-nm79a",2019-01-03 17:30:32
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 1 semana "," Efectivo y Suplente ambos turnos libreta E Montevideo taxi 141 relevo puerta a puerta","montevideo","/anuncio/chofer-tmeay",2019-01-03 17:30:32
"FUMIGADOR",NA,"Técnico / Especialista","Producción","Hace 1 semana "," Con o sin experiencia para prestigiosa empresa. Imprescindible libret a de moto y auto ( excluyente), horario rotativo.","montevideo","/anuncio/fumigador-g3t2h",2019-01-03 17:30:32
