"empresa","area","n_puestos","jornada","detalles","subareas","requisitos","ID","fecha_pub","puesto","fecha_scraping","h_pub","dia_pub","barrio_ciudad","dpto"
Industria – Producción / Gestión Ambiental
Salud / Bioquímica
Salud / Medicina Alternativa
Agroindustria / Agricultura
Agroindustria / Forestal
Agroindustria / Agronomía
Industria – Producción / Industria Química
","




Conocimientos: 

Agricultura 
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 60 Años





","www.buscojobs.com.uy/fiscalizador-a-ID-173680",2019-10-11,"Fiscalizadora",2019-11-01 19:51:31,"19:51:31","viernes","montevideo","montevideo"

"Possum Gestion de Capital Humano","Mantenimiento General",1,"Completa","Orientamos la búsqueda a personas con formación en el área de mantenimiento industrial que cuenten con experiencia en posiciones de características similares.  habilitación del Ministerio de Industria para el desarrollo de la tarea, formación y/o experiencia en mecánica y electricidad.La persona seleccionada será responsable de las actividades operativas del generador de vapor, así como de realizar los controles necesarios para su normal funcionamiento.Así mismo se encargará del cuidado, buen uso y conservación de bombas, ventilador y otras herramientas del sector, así como de brindar soporte en otras áreas de la empresa, entre otras tareas inherentes al cargo.Registrar el consumo de combustible, solicitar y controlar su aprovisionamiento.La ejecución de los trabajos lo realizará de forma grupal o individual respondiendo a su Supervisor directo.Implica insertarse en una industria nacional de gran porte en un cargo con posibilidad de estabilidad.","Mantenimiento General / Mantenimiento General
","




Conocimientos: 

Mantenimiento Industrial
Foguista
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/foguista-ID-173646",2019-10-10,"Foguista",2019-11-01 19:51:31,"19:51:31","jueves","montevideo","montevideo"

"Fidelis","Mantenimiento General",1,"Medio turno noche","Reparaciones en general en todos los sectoresxControl de funcionamiento de caldera y accesorios de la mismaxControl de central de gases medicinalesxAtender reclamos de internación, centro de recuperación, centro de materiales, blok quirúrgico y administración.xTrasladar basura común y biológica hasta el lugar previo a su retiro.xControlar bombas de agua caliente, sumergibles y tanques de aguaxLimpieza de tubos de caldera, cambio de tapines y limpieza de filtros de combustiblexTrabajos de herrería y soldadura, reparación y fabricación.xOtras actividades relacionadas con el cargo que sean asignadas por el Superior.xHorario y días de trabajo:6 días de trabajo y 1 de descanso rotativo de 18.00 a 00 hrsRemuneración: $28.000","Mantenimiento General / Mantenimiento General
","




Conocimientos: 

Foguista
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 51 Años





","www.buscojobs.com.uy/foguista-ID-173682",2019-10-15,"Foguista",2019-11-01 19:51:31,"19:51:31","martes","montevideo","montevideo"

"Adecco","Calefacción / Refrigeración",NA,"Completa","Estamos buscando OPERADOR DE CALDERA (FOGUISTA) para incorporarse de forma temporal a empresa reconocida Responsabilidades: Su principal responsabilidad es la operatividad de la caldera, así como mantener el orden y la limpieza de esta.Requisitos: Bachillerato CompletoExperiencia en plantas industrialesContar con Carné de Foguista. Experiencia en el manejo de calderas a biomasaDisponibilidad para realizar turnos rotativosDisponibilidad para trabajar por jornal, en contrato a terminoDisponibilidad para trabajar en la Capurro ¡TRANSFORMÁ TU TALENTO EN EXPERIENCIA! APOSTÁ AL CAMBIO, NOSOTROS APOSTAMOS POR VOS El compromiso de Adecco, es promover y mantener la cultura del respeto e igualdad de oportunidades. No discriminamos en función del género, religión, etnia, nacionalidad, cultura, grupo social, discapacidad o enfermedad, orientación sexual, estado civil, edad u opinión política. Cuando elegimos el personal para un cliente, la decisión se basa única y exclusivamente en los méritos y capacidades de esa persona.","Oficios – Servicios Varios / Calefacción / Refrigeración
","




Conocimientos: 

Foguista
Estudio Mínimo Necesario: Ciclo Básico Completo
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/foguista-temporal-ID-174446",2019-11-01,"Foguista (Temporal)",2019-11-01 19:51:31,"11:51:31","viernes","montevideo","montevideo"

"Universidad De La República - Facultad De Arquitectura, Diseño Y Urbanismo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. POR RESOL. DEL SEÑOR DECANO DEL 16.10.19 SE DEJA SIN EFECTO ESTE LLAMADOAyudante, secretaría académica del Museo Casa Vilamajó (Esc. G, Gº1, 20 hs.), cargo Nº8772Lugar de Recepción de Consultas:Sección Concursos | FADU | Udelar.  concursos@fadu.edu.uyTeléfono de Consultas:24001106 int. 128","Cargos Estatales / Cargos Estatales
","









","www.buscojobs.com.uy/g-1-secretaria-museo-casa-vilamajo-ID-173956",2019-10-20,"Gº Secretaría Museo Casa Vilamajó",2019-11-01 19:51:31,"19:51:31","domingo","montevideo","montevideo"

"Universidad De La República - Facultad De Información Y Comunicación","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. 1) Cédula de identidad vigente ( cuando la persona que hace la inscripción no es la interesada deberá presentar Poder hecho ante escribano público). 2) Formulario ( uno) de inscripción completado. 3) Relación de méritos por triplicado, firmada ( ver Bases). 4) Fotocopias de documentación probatoria ( ver bases), una (1) de cada documento ( títulos, certificados o comprobantes), cuya autenticidad se certifica en la declaración jurada ( no presentar originales). 5) Hasta dos trabajos ( un ejemplar por cada uno). 6) Timbre profesional para declaración jurada ( $180).Lugar de Recepción de Consultas:San Salvador 1944 esquina Jackson Montevideo 11200 Sección ConcursosTeléfono de Consultas:24138020 interno 1125","Cargos Estatales / Cargos Estatales
","









","www.buscojobs.com.uy/g-2-efectivo-espanol-comprension-lectora-ID-174294",2019-10-27,"Gº Efectivo Español Comprensión Lectora",2019-11-01 19:51:31,"19:51:31","domingo","montevideo","montevideo"

"Universidad De La República - Facultad De Información Y Comunicación","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Llamado 056/19 a aspirantes a un (1) cargo Interino de Asistente Gº2 para la Sección Académica Lenguas y estudios sobre el Lenguaje.  perfil: Español.  Comprensión LectoraLugar de Recepción de Consultas:San Salvador 1944 esquina Jackson Montevideo 11200 Sección ConcursosTeléfono de Consultas:24138020 interno 1126/1125","Cargos Estatales / Cargos Estatales
","









","www.buscojobs.com.uy/g-2-interino-myl-espanol-comp-lectora-ID-174115",2019-10-23,"Gº Interino Myl Español  Comp. Lectora",2019-11-01 19:51:31,"19:51:31","miercoles","montevideo","montevideo"

"Universidad De La República - Facultad De Arquitectura, Diseño Y Urbanismo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Profesor Adjunto para el Taller Martín (Esc. G, Gº3, 12 hs.), con toma de posesión no antes del 1.4.20Lugar de Recepción de Consultas:Sección Concursos | FADU | Udelar.  concursos@fadu.edu.uyTeléfono de Consultas:24001106 int. 128","Cargos Estatales / Cargos Estatales
","









","www.buscojobs.com.uy/g-3-taller-martin-ID-173854",2019-10-16,"Gº Taller Martín",2019-11-01 19:51:31,"19:51:31","miercoles","montevideo","montevideo"

"Universidad De La República - Facultad De Arquitectura, Diseño Y Urbanismo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Profesor Agregado para el Taller Martín (Esc. G, Gº4, 12 hs.), con toma de posesión no antes del 1.4.20Lugar de Recepción de Consultas:Sección Concursos | FADU | Udelar.  concursos@fadu.edu.uyTeléfono de Consultas:24001106 int. 128","Cargos Estatales / Cargos Estatales
","









","www.buscojobs.com.uy/g-4-taller-martin-ID-173814",2019-10-15,"Gº Taller Martín",2019-11-01 19:51:31,"19:51:31","martes","montevideo","montevideo"

"(Confidencial)","Comercial / Ventas",NA,"Completa","Se encargará de gestionar la cartera de clientes, elaborando planes estratégicos y realizando el control de calidad de la atención.Requisitos.  Portugués fluido (excluyente).  Formación en Marketing, Comunicación.  Experiencia en ventas y/o atención al cliente.  Excelentes habilidades de comunicación.  Trabajo resolutivo orientado a resultados.  Liderazgo.  Dinamismo.Es una excelente oportunidad para incorporarse a una empresa en amplio crecimiento, siendo responsable de llevar adelante un departamento nuevo.Se ofrece muy buen ambiente laboral y salario acorde a las responsabilidades.","Comercio – Mercadeo – Ventas / Comercial / Ventas
Comercio – Mercadeo – Ventas / Ejecutivo de Cuentas
Comercio – Mercadeo – Ventas / Supervisión de Equipos
Marketing – Publicidad / Marketing
","




Conocimientos: 

Marketing al consumidor
Marketing directo
Idiomas: 

Portugués
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 25 Hasta 50 Años





","www.buscojobs.com.uy/gerente-de-cuentas-ID-174066",2019-10-23,"Gerente de Cuentas",2019-11-01 19:51:31,"19:51:31","miercoles","montevideo","montevideo"

"Advice","Administración / Instalación de Redes",1,"Completa","BuscamosProfesional egresado de Ingeniería Sistemas o carreras afines con conocimientos de idioma ingles en un nivel alto (excluyente).El candidato debe contar con experiencia profesional en posiciones de similar responsabilidad, con conocimientos en mejora de procesos.Buen conocimiento de la gestión técnica, análisis de información y de los sistemas de hardware / software así como conocimiento de la gestión del centro de datos. Experiencia en administración e instalación de redes.Objetivo de la posiciónGestionar junto a su equipo de trabajo, la tecnología de la información y los sistemas informáticos.Planificar, organizar y evaluar las operaciones informáticas y datos electrónicos.Diseñar, desarrollar, implementar y coordinar políticas y procedimientos con base en las mejores prácticas.Garantizar la seguridad de los datos, el acceso a la red y los sistemas de respaldo.Actuar de acuerdo con las necesidades del usuario.Identificar áreas problemáticas e implementar soluciones estratégicas a tiempo y auditar los sistemas locales con el fin de evaluar sus resultados.","Tecnologías de la Información / Administración / Instalación de Redes
Tecnologías de la Información / Administración de Base de datos
Tecnologías de la Información / Análisis de Sistemas
Tecnologías de la Información / Arquitectura de Sistemas
Tecnologías de la Información / Calidad de Sistemas
Tecnologías de la Información / Consultoría
Tecnologías de la Información / Gestión de Proyectos
Tecnologías de la Información / Hardware / Reparación PC
Tecnologías de la Información / HelpDesk / Soporte Técnico
Tecnologías de la Información / Seguridad Informática
Tecnologías de la Información / Desarrollo
","




Conocimientos: 

Arquitectura de Sistemas Hardware
Administración de Redes
Seguridad de Redes
Seguridad de Datos
Auditoría de Sistemas
Ingeniería de Sistemas/Computación/Software
Idiomas: 

Inglés
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/gerente-de-it-ID-173387",2019-10-02,"Gerente de IT",2019-11-01 19:51:31,"19:51:31","miercoles","montevideo","montevideo"

"Randstad Uruguay ","Almacén / Depósito / Stock",1,"Completa","Para importante cliente multinacional, seleccionamos: Gerente de Operaciones.La búsqueda se orienta hacia un profesional con capacidad de liderazgo, orientación a resultados, compromiso y flexibilidad.La posición implica liderar, planificar, ejecutar y monitorear de forma integral la Operación asegurando una adecuada coordinación y eficiencia de los recursos que disponga el cliente/interlocutor. Se orienta la búsqueda hacia perfiles con experiencia en operaciones logísticas dentro del sector de Consumo Masivo. Entre sus tareas se encuentran:Start up de nuevas operacionesDirigir las operaciones a su cargo con el objetivo de asegurar el cumplimiento de los contratos de los clientes Analizar y evaluar distintas alternativas de mejoras tendientes a lograr mayor rentabilidad en los resultados y el crecimiento de los distintos niveles.Proponer estrategias que propicien la consolidación y crecimiento del negocioEjecutar los procedimientos, buenas prácticas y estrategias de almacenamiento y despacho.Reporte mensual de resultados y demás indicadores de gestión.Mantener buen clima laboralRelaciones comerciales y operativas con el clienteManejo de relaciones sindicales.  Requisitos Excluyentes.        Posibilidad de viajar.        Graduados universitarios de las carreras: Lic. en Administración, Ingeniero industrial..        Experiencia mayor a 2 años en posiciones de liderazgo (jefaturas/gerencias) de Operaciones dentro del sector de Consumo Masivo.Propuesta:Se trata de una excelente propuesta con beneficios y remuneración acordes a la posición, reportando directamente hacia el exterior y en contacto permanente con cliente.","Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
Distribución – Logística – Almacenamiento / Compras / Proveedores
Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
Distribución – Logística – Almacenamiento / Transporte / Carga
Industria – Producción / Calidad
Industria – Producción / Operaciones
Industria – Producción / Operario Industrial
Industria – Producción / Producción
Industria – Producción / Seguridad Industrial
Directivos – Ejecutivos / Ejecutivos
Directivos – Ejecutivos / Directivos
Directivos – Ejecutivos / Management
","




Conocimientos: 

Logística y almacén
Distribución, logística, depósito.
Gestión de Operaciones
Idiomas: 

Inglés
Estudio Mínimo Necesario: Posgrado Completo
Edad: Desde 28 Hasta 50 Años





","www.buscojobs.com.uy/gerente-de-operaciones-ID-174040",2019-10-22,"Gerente de Operaciones",2019-11-01 19:51:31,"19:51:31","martes","montevideo","montevideo"

"Deloitte.","Contaduría",1,"Completa","La posición tiene como objetivo principal gestionar la organización de manera integral, asegurando una correcta implementación de las políticas delineadas por el directorio. Entre sus principales responsabilidades se encuentran: llevar adelante el control y seguimiento de las tareas de los Encargados, realizar visitas estratégicas a clientes y potenciales clientes, captar oportunidades de negocio, garantizar el cumplimiento de los estándares de calidad en los servicios brindados; entre otras tareas inherentes al cargo.Orientamos la búsqueda a personas con experiencia previa en cargos de similares características, valorándose la formación terciaria en Administración, Gerencia o similares. Asimismo, la persona deberá contar con buen manejo de herramientas informáticas. Capacidad de liderazgo, orientación al cliente y vocación de servicio, buena capacidad de organización y planificación, así como también buenas habilidades de comunicación son competencias claves de la persona a incorporar.Se trata de una interesante oportunidad para radicarse en San José e integrarse a una sólida organización de nuestro medio, en una posición que ofrece interesantes desafíos y un nivel de remuneración acorde a las responsabilidades del cargo. Deloitte considera a la Ley N° 19.691 y al Decreto 73/019 en sus procesos de selección, tanto en aquéllos que se realizan para Deloitte, como en los procesos de selección que se llevan a cabo para sus Clientes. Todos los candidatos calificados que reúnan las condiciones solicitadas serán considerados en los procesos de selección sin distinción.","Contabilidad – Auditoría – Finanzas / Contaduría
Contabilidad – Auditoría – Finanzas / Economía
Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
Distribución – Logística – Almacenamiento / Compras / Proveedores
Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
Directivos – Ejecutivos / Ejecutivos
Directivos – Ejecutivos / Directivos
Marketing – Publicidad / Desarrollo de Producto / Marca
Marketing – Publicidad / Investigación de Mercados
Marketing – Publicidad / Marketing
Oportunidad de Negocio / Oportunidad de Negocio
","




Conocimientos: 

Sistema operativo Windows
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 30 Hasta 50 Años





","www.buscojobs.com.uy/gerente-general-para-empresa-de-servicios-en-san-jose-ID-173538",2019-10-09,"Gerente General para Empresa de Servicios en San José",2019-11-01 19:51:31,"19:51:31","miercoles","san jose","san jose"

"Manpower Uruguay","Supervisión de Equipos",1,"Completa","Para multinacional líder en belleza femenina. Buscamos Nos orientamos a personas con formación terciaria con experiencia comercial y habilidades para la conducción, formación y desarrollo del equipo de ventas, que posean gran capacidad de liderazgo y orientación a resultados. Se requiere disponibilidad para movilizarse en diferentes departamentos siendo excluyente contar con movilidad propia. Asimismo, será excluyente residir, o tener posibilidades de residir en Melo o Treinta y Tres. Desafíos Reportando a un Gerente Divisional, sus principales desafíos serán la coordinación de la fuerza de venta en las distintas zonas asignadas, el entrenamiento de equipos de consejeras y la implementación de las estrategias de venta de la Compañía. La habilidad para la planificación de actividades y un excelente nivel de comunicación, así como aptitudes para motivar e impulsar el desarrollo de su equipo, serán condiciones clave para esta posición. La propuesta La empresa ofrece excelentes condiciones de contratación e importantes beneficios.","Comercio – Mercadeo – Ventas / Supervisión de Equipos
","




Conocimientos: 

Coordinación de fuerza de ventas
Supervisión
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 23 Hasta 70 Años





","www.buscojobs.com.uy/gerente-zonal-para-treinta-y-tres-melo-ID-173990",2019-10-21,"Gerente Zonal  para Treinta y TresMelo",2019-11-01 19:51:31,"19:51:31","lunes","melo","cerro largo"

"Italmundo","Gestión de Morosos",1,"Medio turno tarde","Te estamos buscando!! Súmate a nuestro equipo!!Si contas con experiencia en gestión de cobranza y recupero no dudes en postularte!Se valorará experiencia en el área de recupero de cartera vencida con distintos tramos de atraso. Competencias claves:Capacidad de NegociaciónDinamismoBuena dicción y fluidezCompromisoOfrecemos: Incorporarse a una empresa de servicios financieros con larga trayectoria en el mercado.Excelente clima laboral.Salario fijo + comisiones.Posibilidades de crecimiento. Horario de lunes a viernes de 14:00 a 20:00 hrs. Sábados de 13:00 a 17:00 hrs.** De no contar con los requisitos, no será tenido en cuenta para el proceso de selección **","Cadetería - Cobranzas / Gestión de Morosos
Atención al Cliente / Atención al Cliente
Banca – Servicios Financieros / Créditos
Sector Legal / Abogacía
Sector Legal / Escribanía y Registro
Teletrabajo – Call Center / Call Center
Teletrabajo – Call Center / Freelance
","




Conocimientos: 

Telecomunicaciones
Cadetería y/o cobranza
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 20 Hasta 35 Años





","www.buscojobs.com.uy/gestor-de-cobranzas-ID-173431",2019-10-07,"Gestor de cobranzas",2019-11-01 19:51:31,"19:51:31","lunes","montevideo","montevideo"

"Vitae Consultores","Atención al Cliente",1,"Completa","Jóvenes estudiantes universitarios que se encuentren comenzando la carrera.Se valorará un perfil dinámico, proactivo, con marcadas habilidades de negociación y experiencia previaen call center y/o atención al cliente.Competencias deseables:Capacidad de negociaciónDinamismo y compromisoTrabajo en equipoExperiencia de gestor de cobranzasResponsabilidades:El objetivo de la tarea es la reactivación de los clientes morosos, procurando que mantenga sus créditosal día y pueda aprovechar de las ventajas de los productos que vende la empresa.Las tareas más relevantes por desempeñar son:Efectuar la gestión de cobranzas telefónica de acuerdo a su cartera asignada.Buscar alternativas y soluciones para lograr el pago adeudado.Apoyar en las actividades del departamento de cobranzas y otras funciones inherentes al cargo.","Atención al Cliente / Atención al Cliente
Teletrabajo – Call Center / Call Center
Teletrabajo – Call Center / Telemarketing
","




Conocimientos: 

Atención al Cliente
Cadetería y/o cobranza
Call Center
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 21 Hasta 40 Años





","www.buscojobs.com.uy/gestor-de-cobranzas-ID-174359",2019-10-30,"Gestor de Cobranzas",2019-11-01 19:51:31,"19:51:31","miercoles","montevideo","montevideo"

"(Confidencial)","Atención al Cliente",NA,"Indiferente","Nos orientamos a jóvenes con muy buena presencia, capacidad de comunicación oral y de negociación.La tarea implica la gestión telefónica de morosos, atención personalizada de los casos, negociación, cierre del proceso y demás tareas administrativas.Deberá tener secundaria completa, dominio de herramientas informáticas, experiencia en atención al cliente o ventas, valorándose la experiencia en Call Center (no excluyente).Edad: 20 a 30 años.Horario: Lunes a viernes, 6 horas diarias.Enviar CV con foto y aspiraciones salariales.","Atención al Cliente / Atención al Cliente
Teletrabajo – Call Center / Call Center
Teletrabajo – Call Center / Telemarketing
","




Conocimientos: 

Call Center
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 20 Hasta 35 Años





","www.buscojobs.com.uy/gestor-de-cobranzas-part-time-ID-173406",2019-10-02,"Gestor de cobranzas part time",2019-11-01 19:51:31,"19:51:31","miercoles","montevideo","montevideo"

"Italmundo","Gestión de Morosos",1,"Medio turno tarde","Te estamos buscando!! Súmate a nuestro equipo!!Si contas con experiencia en gestión de cobranza telefónica y recupero no dudes en postularte!Será requisito excluyente contar con experiencia en el área de recupero de cartera vencida con distintos tramos de atraso. Competencias claves:Capacidad de NegociaciónDinamismoBuena dicción y fluidezCompromisoOfrecemos: Incorporarse a una empresa de servicios financieros con larga trayectoria en el mercado.Excelente clima laboral.Salario fijo + comisiones.Posibilidades de crecimiento. Horario de lunes a viernes de 14:00 a 20:00. Sábados de 13:00 a 17:00hs.** De no contar con los requisitos, no será tenido en cuenta para el proceso de selección **","Cadetería - Cobranzas / Gestión de Morosos
Atención al Cliente / Atención al Cliente
Banca – Servicios Financieros / Créditos
Sector Legal / Abogacía
Sector Legal / Escribanía y Registro
Teletrabajo – Call Center / Call Center
Teletrabajo – Call Center / Freelance
","




Conocimientos: 

Telecomunicaciones
Cadetería y/o cobranza
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 20 Hasta 35 Años





","www.buscojobs.com.uy/gestor-de-cobranzas-telefonico-ID-174396",2019-10-31,"Gestor de cobranzas telefónico",2019-11-01 19:51:31,"19:51:31","jueves","montevideo","montevideo"

"(Confidencial)","Cadete",1,"Completa","Se busca una persona pro activa, con buena presencia y con buena disposición  para el trabajo en equipo.el trabajo consiste en el retiro y entrega de documentos en Agencias Marítimas y despachantes. tramites en aeropuerto.tramites bancarios, archivo de documentos y colaboración con el área de compras y gerencia.","Cadetería - Cobranzas / Cadete
","




Conocimientos: 

Gestión de Trámites
Comercio Internacional
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 23 Hasta 30 Años
Sexo: Masculino





","www.buscojobs.com.uy/gestor-de-documentos-comercio-exterior-ID-173983",2019-10-21,"GESTOR DE DOCUMENTOS COMERCIO EXTERIOR",2019-11-01 19:51:31,"19:51:31","lunes","montevideo","montevideo"

"(Confidencial)","Call Center",3,"Medio turno tarde","Deseamos incorporar gestores telefónicos para el área de ventas y de cobranzas. Valoraremos una fuerte orientación al trabajo en equipo, proactividad para el logro de las metas establecidas y buen manejo de las relaciones interpersonales.REQUISITOS: Experiencia en gestión telefónica (NO CALIFICAN CV SIN EXPERIENCIA EN GESTIÓN TELEFÓNICA). Condiciones y habilidades para la venta y negociación. Fluidez en el manejo de PC. Muy buen nivel de diálogo y manejo de objeciones. Compromiso, responsabilidad, honestidad y excelente actitud.OFRECEMOS. Trabajar en una empresa de reconocido prestigio en plaza. Capacitación y apoyo permanente. Excelente ambiente laboral e infraestructura. Remuneración acorde a la función.","Teletrabajo – Call Center / Call Center
Teletrabajo – Call Center / Telemarketing
","




Conocimientos: 

Gestión de Morosos
Venta de servicios
Venta de productos financieros
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 20 Hasta 35 Años





","www.buscojobs.com.uy/gestor-telefonico-cobranzas-y-ventas-ID-174383",2019-11-01,"Gestor Telefónico Cobranzas y Ventas",2019-11-01 19:51:31,"17:51:31","viernes","montevideo","montevideo"

"(Confidencial)","Call Center",2,"Completa","Buscamos: *Gestores de cobranza con experiencia comprobable en el rubro.* Manejo fluido de herramientas informáticas.* Habilidad para trabajar en equipo.Ofrecemos:Fomar parte de una empresa consolidada en el mercado. Excelente clima laboral. Horario completo (6 horas) de 16 a 22 hs.Remuneración fija por encima de la oferta del rubro, más ingreso variable en base a resultados.Requisitos:Experiencia comprobable de 1 año en puestos similares ( Se valorará rubro financiero).","Teletrabajo – Call Center / Call Center
","




Conocimientos: 

Gestión de Morosos
Call Center
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 22 Hasta 50 Años





","www.buscojobs.com.uy/gestor-telefonico-de-cobranza-ID-174367",2019-10-31,"GESTOR TELEFÓNICO DE COBRANZA",2019-11-01 19:51:31,"19:51:31","jueves","montevideo","montevideo"

"Pronto!","Gestión de Morosos",1,"Medio turno tarde","De qué se trata?Utilizando sistemas informáticos como herramienta de trabajo, se basa en brindar información, asesorar y gestionar a nuestros clientes en forma telefónica, acordando fecha y monto de pago y asegurando su cumplimiento.Contribuir en los indicadores de gestión del sector través de implementar acciones orientadas a brindar soluciones y oportunidades a nuestros clientes.Qué buscamos? Jóvenes, con secundaria completa y manejo fluido de herramientas informáticas. Dinámicos, con capacidad de trabajar en equipo y fuerte orientación al logro de resultados. Clara voz y buena dicción. Preferentemente con experiencia previa en call center.Disponibilidad para trabajar en turno tarde.  noche y fin de semana. Qué ofrecemos? Contrato laboral a término por 3 meses.Jornada laboral de 6 horas. Formar parte de una empresa líder, con posibilidades de capacitación y excelente clima laboral. El presente proceso de selección se realiza en el marco de la Ley N° 19.691 y su Decreto Reglamentario N° 73/019, comprendiendo a las personas inscriptas en el Registro Nacional de Personas con Discapacidad, que reúnan las condiciones e idoneidad para el cargo descripto en el presente llamado.","Cadetería - Cobranzas / Gestión de Morosos
Atención al Cliente / Atención al Cliente
Comercio – Mercadeo – Ventas / Comercial / Ventas
Teletrabajo – Call Center / Call Center
Teletrabajo – Call Center / Telemarketing
Comercio – Mercadeo – Ventas / Venta de Servicios Financieros
","




Conocimientos: 

Gestión de Morosos
Venta de productos financieros
Call Center
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 35 Años





","www.buscojobs.com.uy/gestor-telefonico-para-call-center-cobranza-ID-173569",2019-10-09,"GESTOR TELEFÓNICO para Call Center Cobranza",2019-11-01 19:51:31,"19:51:31","miercoles","montevideo","montevideo"

"CPA Empleo","Auditoría",1,"Completa","Resumen del rolEl objetivo principal de esta posición es el mantenimiento total de los datos de Compras en diferentes sistemas (SAP y otras plataformas basadas en la web para informar y recopilar información global) así como realizar revisiones periódicas para determinar la precisión de los datos. Adicionalmente, esta posición administrará el proceso completo de los Contratos de la Planta de Concentrados de Colonia para gastos indirectos y directos y realizará informes periódicos para informar el estado real. Brindará apoyo al equipo de Compras de gastos directos y indirectos en diferentes tareas.Principales tareas:Asegurar calidad y precisión de los registros de información de Compras (PIR), de las listas de fuentes (SL) y del máster data (datos maestros) de Proveedores.Registrar en sistema las no conformidades (NCR) y realizar seguimiento de notas de crédito.Mantener el flujo de no conformidades para Forwarders (transportistas).Actualizar estatus de la materia prima rechazada.Seguimiento de contratos a través de una interfase web y gestión de contratos de compras indirectas.Seguimiento de flujo de caja (cas. flow) para proveedores de compras indirectas y directas.Realizar informes de Estándares Globales de Control (GCS). Experiencia y competencias requeridas:Título Universitario en Logística, Negocios Internacionales y/o Finanzas.Experiencia en empresas de clase mundial (deseable), en compras y gestión de cadena de suministro.Habilidades analíticas.Habilidades de Comunicación.Atención al detalle, habilidad para coordinar y seguir procedimientos específicos.Enfoque en el cliente.Preferentemente nivel intermedio de idioma inglés.SAP: se valorará conocimientos y experienciaExcel: se valorará conocimientos y experiencia","Contabilidad – Auditoría – Finanzas / Auditoría
Contabilidad – Auditoría – Finanzas / Contaduría
Contabilidad – Auditoría – Finanzas / Economía
Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
Banca – Servicios Financieros / Análisis Financiero
","




Conocimientos: 

Análisis Financiero
Logística de ventas
Idiomas: 

Inglés
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 18 Hasta 60 Años





","www.buscojobs.com.uy/global-procurement-assoc-analyst-recurso-temporario-colonia-ID-173808",2019-10-15,"Global Procurement Assoc Analyst - Recurso temporario Colonia",2019-11-01 19:51:31,"19:51:31","martes","colonia del sacramento","colonia"

"Universidad De La República - Facultad De Odontología","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gº1 Ayudante de Clase, efectivo, para la Cátedra de Bioquímica y Biofísica, nº de llamado 137/19, expediente 09113. 00106. 19, Resolución nº 8 del Consejo de Facultad de sesión 24/10/2019.Lugar de Recepción de Consultas:Facultad de Odontología.  Av. Gral. Las Heras 1925.  Sección Concursos.  lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048 int 110","Cargos Estatales / Cargos Estatales
","




Conocimientos: 

Odontología





","www.buscojobs.com.uy/gr-1-bioquimica-y-biofisica-ID-174423",2019-10-31,"Gr.  Bioquimica Y Biofisica",2019-11-01 19:51:31,"19:51:31","jueves","montevideo","montevideo"
