"puesto","ID","fechaScraping","empresa","barrioCiudad","dpto","area","puestos","jornada","detalles","subareas","requisitos","fpub","dia"
"DESARROLLADOR PHP","www.buscojobs.com.uy/desarrollador-php-ID-168012",2019-05-05 19:54:54,"(Confidencial)",NA,"Montevideo","Programación",1,"Completa","Empresa de tecnología financiera busca para su equipo de desarrollo estudiante de carreras de informática que posea experiencia en desarrollo de software, utilizando tecnologías Web. Se trata de una excelente oportunidad de insertarse en una organización en crecimiento, con un excelente ambiente laboral.Requisitos excluyentes:- Conocimiento en PHP, HTML, CSS y MySQL. - Formación mínima requerida Programador o similares. - Inglés que permita leer. Perfil de la persona: - Persona dinámica, proactiva con ganas de participar en un equipo de trabajo joven y de rápida expansión. - Capacidad de análisis y búsqueda de caminos alternativos para resolución de problemas. Responsabilidades: - Trabajará formando parte de nuestro equipo en el desarrollo y comunicación entre diferentes plataformas (web services, API) y manteniendo las bases de datos existentes. - Participará en la implementación y mantenimiento de los diferentes productos de la institución, tanto en el frontend, como el backend. Otras competencias valoradas: - Conocimientos en LARAVEL, BOOTSTRAP - Experiencia en desarrollo de APP en IONIC. Horario: Lunes a viernes de 10 a 18 y 30 en nuestras oficinas próximas a WTC.","Tecnologías de la Información / Programación
									
										Tecnologías de la Información / Desarrollo
									
								","
					
						
							
							
							
							Conocimientos: 
							
								CSS (Cascading Style Sheets)
									
										HTML
									
										PHP
									
										MySQL
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 18 Hasta 35 Años
							
							
							
								
							
						

						
					
					
				",2018-06-09,NA
"Profesor","www.buscojobs.com.uy/profesor-ID-167875",2019-05-05 19:54:54,"(Confidencial)","Montevideo","Montevideo","Animadores",1,"Indiferente","Orientamos nuestra búsqueda a Técnicos en Fitness, Profesores o estudiantes de Ed. Física avanzado, con experiencia en clases grupales de Entrenamiento Funcional, HIIT, Ciclismo Indoor y Fitness en general.Valoramos capacidad para trabajar en equipo, orientación al cliente y actitud profesional.Ofrecemos oportunidades de crecimiento y desarrollo profesional, en una empresa líder del mercado deportivo.","Deporte – Tiempo Libre – Recreación / Animadores
									
										Deporte – Tiempo Libre – Recreación / Terapias No Tradicionales
									
										Deporte – Tiempo Libre – Recreación / Artes Marciales
									
										Deporte – Tiempo Libre – Recreación / Deportes
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Docencia en educación física
									
										Educación Física
									
										Deporte
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 20 Hasta 30 Años
							
							
							
								
							
						

						
					
					
				",2018-06-09,NA
"Analistas de Comercio Exterior","www.buscojobs.com.uy/analistas-de-comercio-exterior-ID-168008",2019-05-05 19:54:54,"Possum Gestion de Capital Humano","Montevideo","Montevideo","Contaduría",4,"Completa","Seleccionamos para formar parte del  equipo de  Trade Execution  Analistas de Comercio Exterior que se incorporaran  a una empresa líder agro industrial para desarrollarse en los sectores:-Coordinador  Preshipment y Coordinador Contract Desk-La búsqueda se orienta a profesionales graduados o estudiantes avanzados de la carrera de Lic. en Comercio Exterior, o similares, que acrediten al menos 3 años en posiciones similares en empresas. Excelente dominio de inglés ( oral y escrito ) y se valorará  conocimientos en portugués. Relevante el manejo de la exportaciones /importaciones de contenedores/ envíos a granel. Trabajo en equipo y grupos multiculturales  , buenas herramientas informáticas MS Office.Las principales responsabilidades : Manejar efectivamente las operaciones de ejecución comercial de importaciones/exportaciones .-En su rol mantiene una relación de peering con las función comercial, junto con la exposición a operaciones, legal, finanzas,funciones de impuestos y aduanas.-Verificar los contratos , la documentación y los procesos de exportación, la gestión del riesgos,  los controles operativos logísticos y el servicio al cliente. -Examina y procesa las facturas de productos/servicios  con los correspondientes archivos electrónicos -Comparte reportes semanales y mensuales con onshore. -Ejecución y coordinación de  contratos de exportaciones en buques oceánicos de mercadería en tránsito. Control documentario. Relación con exportadores e importadores, organismos públicos y privados, despachantes de aduana, etc.Competenciasherramientas analíticasFuerte habilidades de comunicaciónBuena actitud de trabajo en equipo , enfoque positivoFlexible y adaptable a las condiciones cambiantes en el negocio/mercados/ industriaToma de decisiones efectivas y resolución de problemasProactivo para identificar y resaltar riesgos y participe en el seguimiento de procesosCapacidad para trabajar en forma independiente y confianza demostrada para tomar la iniciativa para resolver problemas con sentido de la urgencia Capacidad para trabajar entorno de alto ritmo, Trabajar bajo presión Fuertes habilidades de organización para gestionar múltiples tareas y priorizar la carga de trabajo para cumplir con los plazos  Se ofrecen excelentes condiciones de contratación","Contabilidad – Auditoría – Finanzas / Contaduría
									
										Comercio – Mercadeo – Ventas / Análisis de Negocios
									
										Distribución – Logística – Almacenamiento / Compras / Proveedores
									
										Directivos – Ejecutivos / Ejecutivos
									
										Agroindustria / Agricultura
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Relaciones Internacionales
									
										Comercio Internacional
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2018-06-09,NA
"ESTUDIANTES DE RECURSOS HUMANOS","www.buscojobs.com.uy/estudiantes-de-recursos-humanos-ID-168002",2019-05-05 19:54:54,"RSM",NA,"Montevideo","Auxiliar Administrativo",NA,"Completa","En RSM buscamos estudiantes comprometidos con su carrera profesional, con deseos de aprender y superarse para integrarse a nuestro equipo. Orientamos la búsqueda a jóvenes estudiantes de la carrera de Recursos Humanos para el equipo de RRHH.Ofrecemos incorporarse a una empresa con amplio respaldo internacional, excelente ambiente laboral y amplias posibilidades de crecimiento.","Administración – Secretariado / Auxiliar Administrativo
									
										Recursos Humanos / Administración de Personal
									
										Recursos Humanos / Capacitación de Personal
									
										Recursos Humanos / Evaluación de Personal
									
										Recursos Humanos / Organización Interna
									
										Recursos Humanos / Selección de Personal
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración
									
										Recursos humanos
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 19 Hasta 24 Años
							
							
							
								
							
						

						
					
					
				",2018-06-09,NA
"Técnico de Mesa de Ayuda","www.buscojobs.com.uy/tecnico-de-mesa-de-ayuda-ID-168003",2019-05-05 19:54:54,"Universal",NA,"Montevideo","Atención al Cliente",NA,"Completa","En Universal Soluciones Tecnológicas entendemos el valor de la vida. Por eso, nos apropiamos de la tecnología y construimos productos que ayudan a nuestros clientes a mejorar la asistencia en los distintos servicios de salud.   Queremos que las personas que se unan a nuestro equipo entiendan el desafío de lo que hacemos, tengan pasión, sientan curiosidad, sean críticos y comprometidos.  El Técnico de Mesa de Ayuda se incorporará al Departamento de Atención al Usuario. Dará soporte de hardware, software y aplicaciones a todos los clientes de la empresa y brindará soporte a sistemas Windows, IOS y Android. Conocimientos y experiencia:-	Bachiller tecnológico, Técnico o estudiante de carreras afines-	Experiencia en el área de al menos 1 año-	Conocimientos de PCs, dispositivos móviles, impresoras y redes","Atención al Cliente / Atención al Cliente
									
										Tecnologías de la Información / Hardware / Reparación PC
									
										Tecnologías de la Información / HelpDesk / Soporte Técnico
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Atención al Cliente
									
										Reparación PC
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2018-06-09,NA
"Asistente de Reclutamiento y Selección sin experiencia","www.buscojobs.com.uy/asistente-de-reclutamiento-y-seleccion-sin-experiencia-ID-167999",2019-05-05 19:54:54,"Practia Global",NA,"Montevideo","Evaluación de Personal",NA,"Indiferente","Buscamos personas que deseen iniciar con su primera experiencia en el área de Recursos Humanos, para sumarse a nuestro equipo como Asistente de Reclutamiento y selección. Se trata de una posición a término.Requerimos• Estudiante o recién egresado de carreras como: psicología,  relaciones laborales o recursos humanos.• Conocimiento de herramientas informáticas.• Buen nivel de comunicación y disposición.• Proactividad y dinamismo.• Trabajo en equipo.Las Responsabilidades • Preselección de curriculums.• Contacto telefónico con postulantes.• Coordinación de entrevistas. • Aplicación de test psicotécnicos (si aplica).• Contribuir en la organización de eventos de la empresa; desayunos, actividades internas como: afters office, asados, cumpleaños y demás eventos.• Colaborar activamente en tareas inherentes al área de Recursos Humanos.Flexibilidad para trabajar 6 u 8 horas en horario de oficina.","Recursos Humanos / Evaluación de Personal
									
										Recursos Humanos / Pruebas Psicotécnicas
									
										Recursos Humanos / Selección de Personal
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Pruebas psicotécnicas
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2018-05-10,"jueves"
"Auxiliar de facturación","www.buscojobs.com.uy/auxiliar-de-facturacion-ID-167996",2019-05-05 19:54:54,"(Confidencial)","Montevideo","Montevideo","Auxiliar Administrativo",1,"Completa","Importante Empresa Importadora de Alimentos selecciona persona con experiencia no menor a 2 años en atención al cliente tanto personal como telefónica, facturación y recepción de pedidos.Buen manejo de herramientas informáticas (manejo de paquete Office).La búsqueda se orienta a personas dinámicas, proactivas, que tengan capacidad de trabajar bajo presión y con buena disposición para el trabajo en equipo.","Administración – Secretariado / Auxiliar Administrativo
									
										Administración – Secretariado / Facturación / Cobros / Pagos
									
										Administración – Secretariado / Administración Contable y Financiera
									
										Atención al Cliente / Atención al Cliente
									
										Atención al Cliente / Recepción
									
										Atención al Cliente / Telefonísta
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Atención Telefónica y/o Recepción
									
										Caja y/o Facturación
									
										Recepción y registro
									
										Atención al Cliente
									
										Microsoft Office
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 24 Hasta 45 Años
							
							
							
								
							
						

						
					
					
				",2018-05-10,"jueves"
"VENDEDORAS PARA IMPORTANTE EMPRESA DE SERVICIOS","www.buscojobs.com.uy/vendedoras-para-importante-empresa-de-servicios-ID-167931",2019-05-05 19:54:54,"(Confidencial)",NA,"Montevideo","Telefonísta",NA,"Completa","Orientamos nuestra búsqueda a mujeres mayores de 35 años, proactivas, con experiencia demostrada en el área de venta de servicios intangibles (excluyente).OFRECEMOS:     • Formar parte de una empresa con más de 27 años de trayectoria      • Excelente ambiente laboral.    • Apoyo en el proceso de venta.    • Salario base + comisiones + premios por productividad BUSCAMOS VENDEDORAS CON:    • AMPLIA EXPERIENCIA EN VENTA DE SERVICIOS INTANGIBLES (excluyente)     • Se valorara experiencia en Call Center    • Proactivas, con actitud positiva.      • Facilidad para el relacionamiento interpersonal.    • Compromiso y ganas de superarse    • Mujeres de 35 a 55 años","Atención al Cliente / Telefonísta
									
										Comercio – Mercadeo – Ventas / Comercial / Ventas
									
										Comercio – Mercadeo – Ventas / Venta de Servicios
									
										Teletrabajo – Call Center / Call Center
									
										Teletrabajo – Call Center / Telemarketing
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Venta de servicios
									
										Call Center
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 35 Hasta 55 Años
							
							
							
								
									Sexo: Femenino
								
							
						

						
					
					
				",2018-05-10,"jueves"
"Jefe de Logística","www.buscojobs.com.uy/jefe-de-logistica-ID-167993",2019-05-05 19:54:54,"(Confidencial)",NA,"Montevideo","Almacén / Depósito / Stock",NA,"Completa","Seleccionamos para empresa nacional Jefe de Logística.El cargo:Entre sus responsabilidades se encuentran la planificación y supervisión de las operaciones logísticas con el objetivo de asegurar la disponibilidad del producto y la excelencia en el servicio.Para ello deberá planificar y controlar la demanda, los inventarios, analizar tiempos de entrega, realizar seguimiento a indicadores de gestión y liderar el equipo de trabajo.Propondrá modificaciones en la infraestructura o en la fuerza de trabajo de acuerdo a cambios en las operaciones y los procesos.Requisitos:Profesionales egresados de las carreras Lic en Administración, Logística, Comercio Internacional o similar.Experiencia previa en logística y cadena de suministro, así como en gestión de equipos de al menos 4 años.Buscamos una persona con excelentes habilidades de relacionamiento, liderazgo y trabajo en equipo, con capacidad analítica y orientación a resultados.","Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
									
										Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Logística y almacén
									
										Distribución, logística, depósito.
									
										Logística de ventas
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2018-05-10,"jueves"
"DOCENTE ÁREA EMPRESARIAL, marketing, recursos humanos, administración.","www.buscojobs.com.uy/docente-area-empresarial-marketing-recursos-humanos-administracion-ID-167983",2019-05-05 19:54:54,"(Confidencial)",NA,"Montevideo","Docencia – Administración y Secretariado",1,"Completa","Instituto de enseñanza requiere docente para cursos del área empresarial que incluye: marketing, marketing digital, recursos humanos, ventas, negociación, atención al cliente, comercio exterior, etc.. Se requiere de un Licenciado titulado con facilidad de comunicación, proactivo, con vocación de servicio, comprometido con la propuesta educativa, con buen manejo de las herramientas de Office. No se requiere experiencia docente.","Educación – Docencia / Docencia – Administración y Secretariado
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración
									
										Docencia en Marketing
									
										Recursos humanos
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Completo
							
							
							Edad: Desde 24 Hasta 38 Años
							
							
							
								
							
						

						
					
					
				",2018-05-10,"jueves"
"Tecnico comercial (Maldonado)","www.buscojobs.com.uy/tecnico-comercial-maldonado-ID-167981",2019-05-05 19:54:54,"(Confidencial)","PuntadelEste","Maldonado","HelpDesk / Soporte Técnico",1,"Completa","Prospección y búsqueda de nuevos clientes, asesorar sobre consultas por nuevos servicios a adquirir. Mantenimiento de cartera actual. Encargase de todo el ciclo de venta de un servicio. Establecer relaciones con clientes actuales, buscar nuevos, analizar sus necesidades, buscar oportunidades de venta realizando ofertas basadas en las soluciones de la empresa, hacer un seguimiento de las nuevas oportunidades y encargarse del mantenimiento y fidelización de la cartera actual de clientes.","Tecnologías de la Información / HelpDesk / Soporte Técnico
									
										Tecnologías de la Información / Sistemas Operativos
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Tecnologías de la Información
									
										Venta de servicios
									
										Venta de productos informáticos
									
										Sistemas
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2018-05-10,"jueves"
"Engargado de Infraestructura (Maldonado)","www.buscojobs.com.uy/engargado-de-infraestructura-maldonado-ID-167980",2019-05-05 19:54:54,"(Confidencial)","PuntadelEste","Maldonado","Administración / Instalación de Redes",1,"Completa","Coordinar y ejecutar todas las tareas inherentes al área de infraestructura física, sistemas operativos (instalación, configuración, mantenimiento, Linux y Windows),  virtualizadores y servicios (apache, php, mysql, entre otros).Planificar y monitorear todos los sistemas y servicios.","Tecnologías de la Información / Administración / Instalación de Redes
									
										Tecnologías de la Información / Administración de Base de datos
									
										Tecnologías de la Información / HelpDesk / Soporte Técnico
									
										Tecnologías de la Información / Seguridad Informática
									
										Tecnologías de la Información / Sistemas Operativos
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Tecnologías de la Información
									
										Configuración de Sistemas Hardware
									
										SSH Secure Shell
									
										Linux
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2018-05-10,"jueves"
"ASESOR BANCA TELEFONICA","www.buscojobs.com.uy/asesor-banca-telefonica-ID-167979",2019-05-05 19:54:54,"Atento Uruguay","Montevideo","Montevideo","Atención al Cliente",10,"Medio turno tarde","Esta es tu oportunidad para formar parte de una empresa líder y el único Contact Center dentro del Ranking de Great Place To Work. Contamos con diversos beneficios pensados para ti y una línea de carrera para que puedas crecer con nosotros.Requisitos: - Secundario completo.- Experiencia en atención al cliente presenciale o telefónica.- Disponibilidad de lunes a viernes en el turno tarde.Podrás ser parte de diversos beneficios:- Salario $13,565- Actividades extra programáticas para festividades especiales.- Premiación por desempeño.- Convenios con universidades e institutos y descuentos en complejos recreacionales.- Excelente clima laboral, somos unas de las mejores empresas para trabajar.","Atención al Cliente / Atención al Cliente
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Atención al Cliente
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2018-05-10,"jueves"
"Gerente de Estudio Contable","www.buscojobs.com.uy/gerente-de-estudio-contable-ID-167978",2019-05-05 19:54:54,"FBM ADVISORY","Montevideo","Montevideo","Administración Contable y Financiera",NA,"Medio turno mañana","Se busca Gerente  para incorporarse a nueva firma profesional. Es una excelente oportunidad para quien quiera desarrollarse en las áreas de impuestos y contabilidad.Se requiere solamente PART-TIME con horario FLEXIBLE.La firma es liderada por importante profesional del medio con una vasta cartera de clientes nacionales e internacionales.","Administración – Secretariado / Administración Contable y Financiera
									
										Administración – Secretariado / Impuestos
									
										Administración – Secretariado / Liquidación de Sueldos
									
										Contabilidad – Auditoría – Finanzas / Contaduría
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Liquidación de Impuestos
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2018-05-10,"jueves"
"Soporte en sucursal Punta del Este para empresa de Serv. Financieros","www.buscojobs.com.uy/soporte-en-sucursal-punta-del-este-para-empresa-de-serv-financieros-ID-167941",2019-05-05 19:54:54,"(Confidencial)","PuntadelEste","Maldonado","Administración de Empresas",1,"Completa","EMPRESA EN EL SECTOR DE SERVICIOS FINANCIEROSBusca persona para:  Soporte en sucursal Punta del EsteEl cargo: tendrá la responsabilidad de brindar soporte integral a todas las funciones que se llevan a cabo en la sucursal, tanto de índole comercial como administrativa.Entre sus responsabilidades principales se incluye la atención y asesoramiento a clientes, presentación y cotización de los servicios, atención de inquietudes y quejas, realizar las derivaciones que correspondan a las áreas directamente responsables del servicio o producto, brindar soporte permanente a las gestiones y asuntos comerciales y hacerles seguimiento para su trámite y resolución.La posición incluye también responsabilidades de gestión de asuntos administrativos básicos de la sucursal.Requisitos: • Es excluyente Educación Secundaria completa con el correspondiente     título de Bachillerato emitido (se requiere certificación).• Se valorará especialmente si está cursando primeros años de estudios    terciarios del ámbito de las Ciencias Económicas.•  Experiencia de al menos 2 años en cargos con similares    responsabilidades.• Dominio comprobable de las herramientas informáticas del paquete   Office.• La vacante está ubicada en Punta del Este.","Administración – Secretariado / Administración de Empresas
									
										Administración – Secretariado / Auxiliar Administrativo
									
										Atención al Cliente / Atención al Cliente
									
										Comercio – Mercadeo – Ventas / Análisis de Negocios
									
										Comercio – Mercadeo – Ventas / Venta de Servicios Financieros
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración de Empresas
									
										Venta de servicios
									
										Atención al Cliente
									
										Microsoft Office
									
										Servicio al cliente
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 25 Hasta 35 Años
							
							
							
								
							
						

						
					
					
				",2018-05-10,"jueves"
"Encargado en Estudio Contable","www.buscojobs.com.uy/encargado-en-estudio-contable-ID-167977",2019-05-05 19:54:54,"(Confidencial)","Montevideo","Montevideo","Administración Contable y Financiera",NA,"Completa","Se busca encargado para incorporarse a nueva firma profesional. Es una excelente oportunidad para quien quiera  desarrollarse profesionalmente en las áreas de impuestos y contabilidad.La firma es liderada por importante profesional del medio con una vasta cartera de clientes nacionales e internacionales.","Administración – Secretariado / Administración Contable y Financiera
									
										Administración – Secretariado / Impuestos
									
										Administración – Secretariado / Liquidación de Sueldos
									
										Contabilidad – Auditoría – Finanzas / Contaduría
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
									
										Liquidación de Sueldos
									
										Liquidación de Impuestos
									
										Microsoft Excel
									
										Microsoft Word
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2018-05-10,"jueves"
"Auxiliar Contable","www.buscojobs.com.uy/auxiliar-contable-ID-167976",2019-05-05 19:54:54,"(Confidencial)","Montevideo","Montevideo","Administración Contable y Financiera",NA,"Indiferente","Se busca auxiliar contable para incorporarse a nueva firma profesional. Es una excelente oportunidad para quien quiera aprender y desarrollarse en las áreas de impuestos y contabilidad.La firma es liderada por importante profesional del medio con una vasta cartera de clientes nacionales e internacionales.Firma joven con gran flexibilidad .","Administración – Secretariado / Administración Contable y Financiera
									
										Administración – Secretariado / Impuestos
									
										Administración – Secretariado / Liquidación de Sueldos
									
										Contabilidad – Auditoría – Finanzas / Contaduría
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Microsoft Excel
									
										Microsoft Word
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2018-05-10,"jueves"
"CONTADOR recién recibido","www.buscojobs.com.uy/contador-recien-recibido-ID-167966",2019-05-05 19:54:54,"Posadas, Posadas & Vecino",NA,"Montevideo","Contaduría",NA,"Completa","Se busca CONTADOR recién recibido para Sede en Carrasco.IMPRESCINDIBLE ADJUNTAR ESCOLARIDADDeberá trabajar en la contabilidad de empresas, la administración impositiva y confeccionar estados contables. Teniendo iniciativa, espíritu de servicio y predisposición para trabajar en equipo.","Contabilidad – Auditoría – Finanzas / Contaduría
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Auxiliar Contable
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2018-05-10,"jueves"
"Customer Service Import","www.buscojobs.com.uy/customer-service-import-ID-167973",2019-05-05 19:54:54,"Advice","Montevideo","Montevideo","Auxiliar Administrativo",NA,"Completa","Seleccionamos para importante empresa multinacional del rubro naviero: Customer Service ImportBuscamos:Estudiantes avanzados o recién recibidos de la Licenciatura en Relaciones Internacionales o Técnico en Comercio Exterior.Sólida experiencia de al menos 1 año en cargos de similar responsabilidad (excluyente).Dentro de las principales responsabilidades:La persona se encargará de controlar y mantener la documentación de la importación de mercancías. Mantendrá contacto con los clientes internos y externos por correo electrónico/telefónico, proporcionando respuesta inmediata a sus consultas.Coordinará los embarques en el transporte.De ser necesario, se comunicará con el resto de las oficinas para rastrear la carga, investigar y proporcionar resolución de problemas.Se encargará de preparar las facturas para cualquier cargo adicional dentro del envío.Se trata de una propuesta de horario completo de lunes a viernes de 9.00 a 18.00 hs. Sus oficinas se encuentran en la zona de Plaza Independencia.","Administración – Secretariado / Auxiliar Administrativo
									
										Administración – Secretariado / Facturación / Cobros / Pagos
									
										Administración – Secretariado / Gestión de Operaciones
									
										Atención al Cliente / Atención al Cliente
									
										Comercio – Mercadeo – Ventas / Comercio Exterior/Aduanas
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Transporte
									
										Documentación Técnica
									
										Relaciones Internacionales
									
										Comercio Internacional
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 23 Hasta 34 Años
							
							
							
								
							
						

						
					
					
				",2018-05-10,"jueves"
"Supervisor de Comercio Exterior","www.buscojobs.com.uy/supervisor-de-comercio-exterior-ID-167969",2019-05-05 19:54:54,"Possum Gestion de Capital Humano",NA,NA,"Dirección / Gerencia",1,"Completa","Seleccionamos para formar parte del  equipo de  Trade Execution un supervisor de área que se incorporará a una empresa líder agro industrial .   Nos orientamos a un profesional graduado Relaciones Internacionales, administración de empresas ,logística, negocios internacionales y asuntos internacionales o carreras afines, con solidez  en supervisión de equipos y experiencia en el área de Comercio Exterior.  Es indispensable contar con un excelente dominio del Inglés. Valorándose el idioma portugués. Excelente dominio de Excel y  herramientas de internet Office.El propósito de la posición es liderar  y coordinar las tareas del equipo de bulks en  Uruguay, proporcionar asistencia y conocimiento a las distintas áreas relacionadas con el equipo de exportaciones, así como brindar soporte, seguimiento y resolución ante situaciones ambiguas y de entorno cambiante. Dentro de sus responsabilidades tendrá:-Informe y análisis de métricas, monitoreo de performances.-Involucramiento y participación en nuevos proyectos relacionados al sector  -Supervisar y coordinar el equipo que trabaja con contenedores específicos, importar y / o exportar la documentación y los requisitos, así como la ejecución de contratos antes y después de la carga, el envío de productos desde diversos puertos y terminales a destinos internacionales.-También tiene a su cargo la coordinación administrativa de las operaciones de venta al exterior-mantener informado e involucrado, según corresponda, a su líder, así como a las partes interesadas, tanto interna como externamente.-Responsable de la gestión del rendimiento, el desarrollo del talento, la planificación de la sucesión y el compromiso del equipo.-Detección y análisis de oportunidades de mejorasCompetencias:Liderazgo y habilidad con personas de diversos niveles de madurez y jerarquíaManejo de conflictoCapacidad para interactuar con distintas áreas dentro y fuera de la organizaciónCapacidad para mantener, crear y modificar procedimientosDesarrollo del talento, planificación de la sucesión y gestión del desempeño Se ofrecen excelentes condiciones de contratación","Administración – Secretariado / Dirección / Gerencia
									
										Administración – Secretariado / Gestión de Operaciones
									
										Comercio – Mercadeo – Ventas / Comercio Exterior/Aduanas
									
										Distribución – Logística – Almacenamiento / Compras / Proveedores
									
										Agroindustria / Forestal
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración de Empresas
									
										Logística de ventas
									
										Relaciones Internacionales
									
										Comercio Internacional
									
								Idiomas: 
							
							Inglés
								
								Portugués
								
							Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2018-05-10,"jueves"
"Pasante para empresa de servicios tecnológicos para rubro financiero","www.buscojobs.com.uy/pasante-para-empresa-de-servicios-tecnologicos-para-rubro-financiero-ID-167959",2019-05-05 19:54:54,"(Confidencial)","Montevideo","Montevideo","Banca Electrónica",1,"Completa","Se requiere pasante para el área financiera, con contrato a término.La posición tiene por objetivo la intermediación sobre las operaciones de pagos, llevando adelante la resolución de problemas derivadas de clientes estos procedimientos. Entre sus principales responsabilidades, se destaca: soporte y atención a clientes internos y externos en lo relativo a los servicios del área, generación de informes y estadísticas referidos a los sistemas informáticos de pagos, ejecución de procesos informáticos derivados de los sistemas de pagos, conciliación de movimientos contables, redactar y mantener actualizado los procedimientos y manuales operativos.","Banca – Servicios Financieros / Banca Electrónica
									
										Tecnologías de la Información / Administración de Base de datos
									
										Pasantías / Pasantías
									
								","
					
						
							
							
							
							Conocimientos: 
							
								SQL
									
										Seguimiento de Incidencias
									
										Base de datos
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2018-05-10,"jueves"
"Jefe de Recursos Humanos","www.buscojobs.com.uy/jefe-de-recursos-humanos-ID-167878",2019-05-05 19:54:54,"(Confidencial)","Montevideo","Montevideo","Liquidación de Sueldos",1,"Completa","Reporta a la Gerencia de Administración y Finanzas.Garantizar la correcta y oportuna liquidación de haberes del personal de la empresa, cumpliendo con la normativa legal vigente. Preparar y controlar la información necesaria para la liquidación de los haberes y, su posterior control antes del pago de la mismos.Generar reportes mensuales del área de RR.HH. Garantizar que todos los documentos de contralor se encuentren al día, Planilla de Trabajo, altas y bajas en BPS, declaraciones de FONASA y DGI. Nómina mensual de BPS.","Administración – Secretariado / Liquidación de Sueldos
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Economía
									
										Administración de Personal
									
										Recursos humanos
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2018-05-10,"jueves"
