"puesto","ID","fechaScraping","empresa","barrioCiudad","dpto","area","puestos","jornada","detalles","subareas","requisitos","fpub","dia"
"Cadeta/e - Auxiliar de Documentos de Comercio Exterior","www.buscojobs.com.uy/cadetae-auxiliar-de-documentos-de-comercio-exterior-ID-165831",2019-03-07 12:23:25,"(Confidencial)","Montevideo","Montevideo","Transporte / Carga",1,"Completa","Empresa Líder en el mercado del Comercio Exterior.           Selecciona: Cadeta/e -Aux. Documentos de Comercio Exterior- Rango de Edad. 20 a 27 años.- Sexo Indiferente.- Experiencia en el área. Preferida pero no excluyente.- Tipo de formación, es valorado que se estudie o haya realizado un   curso relacionado al comercio exterior pero no es excluyente.- Buena presencia - Buen nivel de remuneración.- Puede ser tu primer experiencia laboral.-Inserción inmediata.-Full time: L a V de 9:00hs a 18:00hs         Se ofrece capacitación permanente, desarrollo profesional     y posibilidades de crecer en una organización que se encuentra en                                         continuo crecimiento.","Distribución – Logística – Almacenamiento / Transporte / Carga
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Comercio Internacional
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 20 Hasta 27 Años
							
							
							
								
							
						

						
					
					
				",2019-02-26,"martes"
"Staff Accountant","www.buscojobs.com.uy/staff-accountant-ID-165829",2019-03-07 12:23:25,"Advice",NA,"Montevideo","Administración de Empresas",NA,"Completa","We are hiring for a multinational company who offers in-company growth opportunities, professional challenges and a great work environment.Required Qualifications:Intermediate or advanced accounting students. At least 2 years of experience working in an accounting position.Must be proficient with MS Excel.Excellent written and oral English communication skills.Position Responsabilities:Perform the day-to-day accounting activities.Manage accounts payable and invoice bookings.Initiate journal entries.Prepare daily and monthly reconciliations.Assist with responding to requests from external auditors and regulators.Develop proficiency with accounting software applications used by the company.Perform ad-hoc projects as assigned.","Administración – Secretariado / Administración de Empresas
									
										Administración – Secretariado / Auxiliar Administrativo
									
										Administración – Secretariado / Administración Contable y Financiera
									
										Administración – Secretariado / Liquidación de Sueldos
									
										Contabilidad – Auditoría – Finanzas / Auditoría
									
										Contabilidad – Auditoría – Finanzas / Contaduría
									
										Contabilidad – Auditoría – Finanzas / Economía
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
									
										Auditoría bancaria y contable
									
										Auxiliar Contable
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-02-26,"martes"
"Asistente Técnico Contable Senior-Contrato a término (Excluyente PSIG)","www.buscojobs.com.uy/asistente-tecnico-contable-senior-contrato-a-termino-excluyente-psig-ID-165828",2019-03-07 12:23:25,"Advice","Colón","Montevideo","Administración de Empresas",1,"Completa","Seleccionamos para empresa dedicada al sector comercial -industrial.Buscamos:Egresados de la Escuela de Administración de Empresas con hasta dos años de egresado.Experiencia no menor a cuatro años en las tareas que comprenden la descripción del cargo, preferentemente en los sectores de Contaduría /Impuestos/Auditoría.Es excluyente contar con un buen manejo del sistema PSIG, así como también de Office.Es necesario poseer sólidos conocimientos contables, normativa laboral e impuestos. Se valorarán cursos y seminarios en Impuestos, Legislación Laboral y Comercio Exterior.Objetivos de la posición:Dentro de sus responsabilidades se encuentran el mantenimiento debidamente actualizado de los registros contables (imputaciones, asientos, ajustes, balances mensuales e informes), conciliaciones de cuentas y preparación de toda la información a remitir al estudio para la correcta liquidación de Impuestos.","Administración – Secretariado / Administración de Empresas
									
										Administración – Secretariado / Auxiliar Administrativo
									
										Administración – Secretariado / Facturación / Cobros / Pagos
									
										Administración – Secretariado / Administración Contable y Financiera
									
										Administración – Secretariado / Gestión de Operaciones
									
										Administración – Secretariado / Impuestos
									
										Administración – Secretariado / Liquidación de Sueldos
									
										Contabilidad – Auditoría – Finanzas / Auditoría
									
										Contabilidad – Auditoría – Finanzas / Contaduría
									
										Contabilidad – Auditoría – Finanzas / Economía
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
									
										Liquidación de Sueldos
									
										Auditoría bancaria y contable
									
										Liquidación de Impuestos
									
										Administración
									
										Auxiliar Contable
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-02-26,"martes"
"Personal para Call Center","www.buscojobs.com.uy/personal-para-call-center-ID-165830",2019-03-07 12:23:25,"(Confidencial)",NA,"Montevideo","Call Center",NA,"Indiferente","Seleccionamos personal para call center de organismo público en turno MATUTINO, el horario a cubrir será de 8:00 a 15:30 hs. Las personas seleccionadas trabajarán en régimen de retén, por tanto los postulantes deberán contar con amplia disponibilidad para cubrir los requerimientos del servicio. Buscamos personas responsables, comunicativas y resolutivas, que posean vocación de servicio y buena dicción. Fundamental tener disponibilidad para realizar capacitación de lunes a viernes de aproximadamente un mes. Tareas:- Recepción de llamadas- Manejo de sistema de gestión- Realizar llamadas salientes- Desarrollar tareas de Marketing y ventas- Desarrollar tareas administrativas e informáticasRequisitos: -Edad: entre 21 y 35 años -Bachillerato completo (certificado) o secretariado comercial a nivel UTU o equivalente. -Conocimientos de operador PC -Carnet de Salud Vigente","Teletrabajo – Call Center / Call Center
									
										Teletrabajo – Call Center / Telemarketing
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Telemarketing
									
										Operador PC
									
										Call Center
									
										atención al cliente
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 21 Hasta 35 Años
							
							
							
								
							
						

						
					
					
				",2019-02-26,"martes"
"Responsable de Almacén - Proyecto por 6 meses","www.buscojobs.com.uy/responsable-de-almacen-proyecto-por-6-meses-ID-165825",2019-03-07 12:23:25,"Adecco","Montevideo","Montevideo","Almacén / Depósito / Stock",NA,"Completa","Si eres una persona generadora de acciones y posibles soluciones para lograr resultados. Si te gusta tener alto contacto con la gente y consideras que tienes liderazgo.  Además, te mueves en ambientes cambiantes a ritmo acelerado y te sientes cómodo realizando varias tareas a la vez.  Siempre actúas con sentido de la urgencia, prefieres actuar independiente, y tomas decisiones con seguridad. También si tienes capacidad para resolver problemas, te adaptas al medio en el que te desenvuelves. Si tienes un estilo de pensamiento conceptual y estratégico, con un modo de aprendizaje analítico y rápido, logras desarrollar ideas y tienes capacidad de proyectarte a futuro. Te estamos buscando para participar en proyecto, para empresa de gran porte vinculada al rubro de consumo masivo:Responsabilidades: •	Experiencia previa en procesos de expedición •	Gestión de  Almacén •	Inventario •	Armado de Cargas•	Entrada y Salida de producto Requisitos:•	Estudiante  de los últimos años o recibido de Ingeniería Industrial •	Experiencia en cargo de similar responsabilidad de 1 a 2 años •	Antecedentes laborales en empresa de consumo masivo •	Perfil Analítico•	Buen dominio de Herramientas informáticas•	Disponibilidad para trabajar en proyecto, contrato a 6 meses ¡TRANSFORMÁ TU TALENTO EN EXPERIENCIA!APOSTÁ AL CAMBIO, NOSOTROS APOSTAMOS POR VOS!El compromiso de Adecco, es promover y mantener la cultura del respeto e igualdad de oportunidades. No discriminamos en función del género, religión, etnia, nacionalidad, cultura, grupo social, discapacidad o enfermedad, orientación sexual, estado civil, edad u opinión política. Cuando elegimos el personal para un cliente, la decisión se basa única y exclusivamente en los méritos y capacidades de esa persona.","Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
									
										Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Logística y almacén
									
										Ingeniería Industrial, Organización y Métodos
									
										Estadística
									
										Matemáticas
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2019-02-26,"martes"
"Asistente tecnico Comercial","www.buscojobs.com.uy/asistente-tecnico-comercial-ID-165632",2019-03-07 12:23:25,"(Confidencial)",NA,"Montevideo","Análisis de Negocios",1,"Completa","Buscamos Asistente técnico / comercial para sumarse a equipo de venta de materiales para la construcción, con perfil comercial, capacidad técnica y gran nivel de proactividad.Deberá poseer: - Experiencia en trato con estudios de arquitectura, constructoras y obras en Montevideo e Interior. (no excluyente)- Perfil Comercial, orientado hacia el cliente y excelente comunicación.- Manejo de herramientas informáticas- Auto propio y Libreta de conducir categoría A Principales responsabilidades: - Manejo tecnico de productos ofrecidos- Captación de nuevos clientes y desarrollo de nuevos negocios.- Atención al cliente- Seguimiento y fidelización de clientes.- Participará en capacitaciones.Deberá poseer conocimiento en Arquitectura, Construcción y/o Ingenieria.Se ofrece estabilidad, buen clima de trabajo y posibilidades de desarrollo. Remuneración acorde con el puesto.","Comercio – Mercadeo – Ventas / Análisis de Negocios
									
										Comercio – Mercadeo – Ventas / Comercial / Ventas
									
										Comercio – Mercadeo – Ventas / Desarrollo de Negocios
									
										Comercio – Mercadeo – Ventas / Ejecutivo de Cuentas
									
										Marketing – Publicidad / Desarrollo de Producto / Marca
									
										Construcción – Arquitectura / Arquitectura
									
										Construcción – Arquitectura / Construcción
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Construcción
									
										Coordinación de fuerza de ventas
									
										Arquitectura
									
										Venta a Empresas
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 23 Hasta 45 Años
							
							
							
								
							
						

						
					
					
				",2019-02-26,"martes"
"Personal para Contabilidad","www.buscojobs.com.uy/personal-para-contabilidad-ID-165820",2019-03-07 12:23:25,"(Confidencial)",NA,"Montevideo","Facturación / Cobros / Pagos",NA,"Completa","Nos encontramos en la búsqueda de personal para incorporarse al Área Contable de la empresa. Los postulantes deberán contar con sólidos conocimientos y experiencia en dicha área.Principales responsabilidades:-	Llevar la contabilidad de la empresa-	Implementación del nuevo sistema contable, -	Ingreso y contabilización de los comprobantes. -	Realizara todas las conciliaciones.-	Confección de estados de resultados mensuales. -	Emisión de cheques-	Pago a Proveedores-	Colaboración en tareas administrativas.Requisitos: -	Idóneo en tareas contables, registración asientos contables, trato con proveedores, pagos, control de cuentas y transacciones bancarias -	Conocimientos de contabilidad, matemática financiera, tesorería. -	Experiencia comprobable en tareas contables, registraciones, facturación, gestión de cobranzas, control de cuentas y cash flow. -	Excelente dominio de herramientas informáticas.-	Disponibilidad horaria. -	Edad entre 30 y 40 años. -	Se valorara experiencia en Sector de Recursos Humanos. Nos orientamos a personas proactivas, dinámicas, responsables, con buena capacidad de relacionamiento y trabajo en equipo.","Administración – Secretariado / Facturación / Cobros / Pagos
									
										Administración – Secretariado / Administración Contable y Financiera
									
										Contabilidad – Auditoría – Finanzas / Contaduría
									
										Contabilidad – Auditoría – Finanzas / Economía
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
									
										Auxiliar Contable
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 30 Hasta 40 Años
							
							
							
								
							
						

						
					
					
				",2019-02-26,"martes"
"Agente de venta telefónica de reconocido Servicio Fúnebre","www.buscojobs.com.uy/agente-de-venta-telefonica-de-reconocido-servicio-funebre-ID-165819",2019-03-07 12:23:25,"Casa Tres Contact Center","Montevideo","Montevideo","Call Center",NA,"Medio turno tarde","Somos empresa líder en calidad trabajando con marcas de primer nivel.Buscamos vendedores telefónicos para trabajar de Lunes a Viernes para reconocido Servicio Fúnebre a nivel nacional.Requisitos:- Experiencia en ventas telefónica (preferentemente de servicio fúnebre, servicio de acompañante, seguros), claro perfil comercial, actitud proactiva enfocada al cumplimiento de objetivos. Contarán con:-Salario fijo + COMISIONES ILIMITADAS en base a ventas realizadas-Propuesta de Lunes a Viernes de 15 a 20:30 hs. -Excelente clima laboral enfatizado por actividades y jornadas de integración-Red de BENEFICIOS CORPORATIVOS en todos los rubros del mercado nacional e internacional (indumentaria, gastronomía, viajes, etc.)- Posibilidad de hacer carrera dentro de la empresa debido a un plan específico de CRECIMIENTO INTERNO","Teletrabajo – Call Center / Call Center
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Call Center
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2019-02-26,"martes"
"Técnico para equipamiento medico","www.buscojobs.com.uy/tecnico-para-equipamiento-medico-ID-165816",2019-03-07 12:23:25,"Bioerix Laboratorio","Montevideo","Montevideo","Electricidad",NA,"Completa","La propuesta es para incorporarse en una empresa que se especializa en la comercialización de equipamiento medico. Cuenta con un departamento de servicio técnico, con un equipo de técnicos altamente especializados.El cargo es para desempeñarse en Montevideo, el mismo requiere disponibilidad para viajar al interior del pais, el candidato debe tener disponibilidad para régimen de llamados de urgencia.","Especializaciones / Electricidad
									
										Especializaciones / Electrónica
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Ingeniería Electrónica   
									
										Electromecánica
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 21 Hasta 50 Años
							
							
							
								
							
						

						
					
					
				",2019-02-26,"martes"
"Ejecutivo de Cuentas","www.buscojobs.com.uy/ejecutivo-de-cuentas-ID-165818",2019-03-07 12:23:25,"(Confidencial)",NA,"Montevideo","Comercial / Ventas",NA,"Completa","Nos encontramos en la búsqueda de un Ejecutivo de Cuentas full time para incorporarlo a nuestro equipo comercial. Nos orientamos a estudiantes avanzados o recibidos de las carreras de Publicidad, Marketing y Organización de Eventos de entre 24 y 30 años. Con experiencia de al menos 2 años en puestos similares. Serán sus objetivos: - Atención a clientes y ejecución de acciones BTL. - Ser contacto directo del cliente con la agencia.- Coordinación y seguimiento interno de proyectos (BTL, Digital, Branding, Trade).- Armado de presupuesto. - Detectar nuevas oportunidades con los clientes actuales de la empresa.- Armado de informes de status. Requisitos Excluyentes: - Ser proactivo.- Pragmático y organizado. - Capacidad para trabajar en equipo. - 2 años mínimo en posiciones similares en agencias publicitarias.- Perfil creativo.- Capacidad de adaptación y flexibilidad. Si cumples con el perfil postulate anexando tu CV y remuneración pretendidas.","Comercio – Mercadeo – Ventas / Comercial / Ventas
									
										Comercio – Mercadeo – Ventas / Desarrollo de Negocios
									
										Comercio – Mercadeo – Ventas / Ejecutivo de Cuentas
									
										Marketing – Publicidad / Desarrollo de Producto / Marca
									
										Marketing – Publicidad / Investigación de Mercados
									
										Marketing – Publicidad / Marketing
									
										Marketing – Publicidad / Promociones
									
										Marketing – Publicidad / Publicidad
									
										Marketing – Publicidad / RRPP y Eventos
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Captación de Cuentas
									
										Gestión de cuentas
									
										Promociones
									
										Publicidad
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 24 Hasta 30 Años
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2019-02-26,"martes"
"Empleada doméstica","www.buscojobs.com.uy/empleada-domestica-ID-165799",2019-03-07 12:23:25,"(Confidencial)","Shangrila","Canelones","Servicio Doméstico",NA,"Indiferente","Lavado, planchado, orden y limpieza.","Oficios – Servicios Varios / Servicio Doméstico
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Limpieza y Lavandería
									
										Limpieza en General
									
								Estudio Mínimo Necesario: Primaria Incompleta
							
							
							Edad: Desde 18 Hasta 40 Años
							
							
							
								
									Sexo: Femenino
								
							
						

						
					
					
				",2019-02-25,"lunes"
"Administrativo de Producción - Planta Industrial","www.buscojobs.com.uy/administrativo-de-produccion-planta-industrial-ID-165796",2019-03-07 12:23:25,"Pagnifique","Montevideo","Montevideo","Auxiliar Administrativo",NA,"Completa","¿Cuáles son los desafíos de la posición? - Realizar el control de insumos en planta, solicitud, seguimiento y control de stock. - Llevar a cabo la apertura y cierre de órdenes de producción.- Efectuar reportes semanales y mensuales de indicadores de producción y mantenimiento.¿Qué buscamos incorporar? - Estudiantes de Ingeniería en Alimentos, Química y/o Producción. - Buen manejo de herramientas informáticas, principalmente Excel. - Valoraremos la experiencia laboral previa en cargos similares.¿Reunís las siguientes competencias? - Siempre vas por más, apostando al desarrollo y crecimiento permanente, te motiva buscar soluciones innovadoras .- Valoras y disfrutas del trabajo en equipo para construir a través de las distintas ideas.- Orientación a resultados logrando la eficiencia constante.","Administración – Secretariado / Auxiliar Administrativo
									
										Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
									
										Industria – Producción / Producción
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración
									
										Ingeniería Química 
									
										Ingeniería de Alimentos
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-02-25,"lunes"
"Encargado Contable - Administrativo para Maldonado","www.buscojobs.com.uy/encargado-contable-administrativo-para-maldonado-ID-165794",2019-03-07 12:23:25,"Advice","Maldonado","Maldonado","Administración Contable y Financiera",NA,"Completa","Empresa reconocida en el área de servicios selecciona un Encargado Administrativo Contable. Buscamos: Estudiantes avanzados o profesionales recibido de las carreras: Contador Público, Administración de Empresas o similar, con sólidos conocimientos contables.  Se requiere experiencia laboral y conocimientos en materia administrativa y contable (impuestos, liquidación de sueldos y elaboración y análisis de reportes contables).Deberá contar con al menos 3 años de experiencia administrando personal de la empresa. Se valorará experiencia gestionando relaciones laborales con sindicato.Domino del idioma inglés será valorado.Objetivos de la posición: - Gestionar el área administrativa contable, brindando asesoramiento al personal de la oficina. Establecer procedimientos de trabajo, control interno, distribución de tareas y supervisión.- Administrar la base en el Departamento de Maldonado, atendiendo las inquietudes presentes de los trabajadores de sucursal, gestionando su solución.- Preparar y controlar la información correspondiente a enviar al estudio contable para la liquidación de sueldos.- Elaborar reportes contables/ administrativos, indicadores, ratios de gestión. Cierres contables mensuales y análisis de información.- Confeccionar presupuestos, realizando seguimiento y análisis de desvío.","Administración – Secretariado / Administración Contable y Financiera
									
										Administración – Secretariado / Gestión de Operaciones
									
										Administración – Secretariado / Liquidación de Sueldos
									
										Contabilidad – Auditoría – Finanzas / Contaduría
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
									
										Supervisión
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2019-02-25,"lunes"
"Oficial Electromecánico para Planta Industrial","www.buscojobs.com.uy/oficial-electromecanico-para-planta-industrial-ID-165795",2019-03-07 12:23:25,"(Confidencial)",NA,"Montevideo","Automatismos",NA,"Completa","Nos encontramos en la búsqueda de Oficial de Mantenimiento- Electromecánico para nuestra planta de producción. Principales responsabilidades:-Contribuir y asegurar la operabilidad de los equipos industriales en óptimas condiciones de funcionamiento y seguridad. -Trabajar en función de los planes correctivos, preventivos y predictivos de la planta.- Apoyar al supervisor en la resolución de problemas.Conocimientos técnicos:- Refrigeración industrial- Electromecánica industrial- Electrónica- Automatismos y programación PLC's- Manejo de equipos industriales - Prevención de accidentes, seguridad y salud ocupacional- Inglés técnico- Herramientas informáticasCompetencias requeridas:- Iniciativa- Innovación- Orientación a resultados- Orientación al cliente- Trabajo en equipoSe valorará:- Experiencia laboral comprobable no menor a 3 años en trabajos de mantenimiento de plantas industriales - Disponibilidad horaria (turnos rotativos)","Industria – Producción / Automatismos
									
										Industria – Producción / Mantenimiento Industrial
									
										Industria – Producción / Mecánica Industrial
									
										Mantenimiento General / Mantenimiento General
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Electromecánica
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2019-02-25,"lunes"
"ADMINISTRATIVO/A CONTABLE","www.buscojobs.com.uy/administrativoa-contable-ID-165786",2019-03-07 12:23:25,"(Confidencial)","Montevideo","Montevideo","Auxiliar Administrativo",1,"Completa","Será responsable por realizar tareas administrativo contables, entre las cuales se encuentran atención y pago a proveedores, actualización de flujo de caja de la empresa, pago de sueldos, registraciones y conciliaciones, entre otras. Asimismo coordinará responsabilidades con el resto del equipo en lo que hace a tareas contables y administrativas.Conocimientos técnicos:Formación contable u administrativa.Experiencia mínima de 2 años realizando tareas de contabilidad y administración (excluyente).Conocimientos y manejo de Nodum (valorable).Manejo de Excel avanzado.Competencias personales:Detallista.Orden y planificación.Trabajo en equipo.Proactividad.Templanza y paciencia. Buena presencia y ganas de aprender.Adaptación y flexibilidad.Trabajo bajo presión.Es una oportunidad de sumarse a una empresa constructora nacional dinámica, de crecimiento sostenido y en un rubro desafiante. Con un excelente clima laboral y buscando integrar empleados que quieran crecer, aportar y aprender.","Administración – Secretariado / Auxiliar Administrativo
									
										Administración – Secretariado / Facturación / Cobros / Pagos
									
										Administración – Secretariado / Administración Contable y Financiera
									
										Administración – Secretariado / Gestión de Operaciones
									
										Administración – Secretariado / Liquidación de Sueldos
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
									
										Caja y/o Facturación
									
										Administración
									
										Administración salarios y documentación legal
									
										Microsoft Excel
									
										Auxiliar Contable
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 25 Hasta 40 Años
							
							
							
								
							
						

						
					
					
				",2019-02-25,"lunes"
"Agente de atención al cliente","www.buscojobs.com.uy/agente-de-atencion-al-cliente-ID-165789",2019-03-07 12:23:25,"(Confidencial)","Montevideo","Montevideo","Atención al Cliente",1,"Medio turno tarde","Requisitos:Preferentemente estudiantes universitarios.Dominio de Excel.Experiencia en atención al cliente (telefónica y vía mail)Perfil:Organizado y focalizado.Proactivo, con actitud positiva.Orientado al trabajo en equipo.Muy buenas habilidades de comunicación.Desafíos: La persona seleccionada se encargará de recepcionar las llamadas y mails de nuestros clientes, buscando las mejores soluciones para los mismos. Es una oportunidad para Integrarse a una empresa que avanza y sueña, aprender y crecer junto a nosotros!","Atención al Cliente / Atención al Cliente
									
										Atención al Cliente / Telefonísta
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Atención al Cliente
									
										Call Center
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 20 Hasta 40 Años
							
							
							
								
							
						

						
					
					
				",2019-02-25,"lunes"
"Responsable de Gestión Social","www.buscojobs.com.uy/responsable-de-gestion-social-ID-165785",2019-03-07 12:23:25,"UAM",NA,"Montevideo","Asistencia Social",NA,"Completa","Se trata de un profesional vinculado al área social con especialización o experiencia comprobable en proyectos de índole social para IMPORTANTE PROYECTO de interés NACIONAL. Tendrá como misión principal proponer, desarrollar y articular acciones que tiendan a facilitar la inclusión sociolaboral de todos aquellos grupos de interés que participen en la operativa del actual Mercado Modelo y futuro Parque Agroalimentario. Involucrarse en aquellas tareas de otras áreas de la organización que impliquen acciones activas de responsabilidad social empresarial (acciones comunitarias, visitas guiadas, etc.)Requisitos: Licenciados en Economía, Sociología, Ciencias Políticas, Trabajo Social, y otras carreras universitarias afines  con especialización o experiencia comprobable en proyectos de índole social y experiencia en trabajos vinculados al trabajo con poblaciones en situación de vulnerabilidad. Se valorará la formación y/o experiencia en gestión de proyectos y herramientas informáticas. La carga horaria será de 30 horas semanales, en horario a convenir. Deberá tener disponibilidad para trabajar en distintos lugares físicos en función de las necesidades.","Trabajo Social – Pasantías / Asistencia Social
									
										Trabajo Social – Pasantías / Gestión de Proyectos
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Economía
									
										Ciencias Sociales
									
										Sociología
									
										Trabajo Social
									
										Desarrollo Social
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							Edad: Desde 26 Hasta 45 Años
							
							
							
								
							
						

						
					
					
				",2019-02-25,"lunes"
"Treasury Analyst","www.buscojobs.com.uy/treasury-analyst-ID-165782",2019-03-07 12:23:25,"PedidosYa.com",NA,"Montevideo","Facturación / Cobros / Pagos",NA,"Completa","Tus principales tareas serán las siguientes:Registración de cobranzas al sistema.Carga de pagos a los bancos correspondientes.Análisis de cuentas contablesPreparación de reportes asociados al sector.Seguimiento de las conciliaciones bancarias.Actitud y ganas de trabajarRequerimientosEstudiante avanzado/Recientemente recibido/a de las Carreras de Contador Público o Licenciatura en Administración.Experiencia previa en tareas administrativo-contables valorada pero no excluyente.Se valora también experiencia en sistema contable SAP o GIA (Datalogic).Conocimiento impositivo/legal de Colombia/Perú/Ecuador es un plusGusto por el trabajo en equipo y los ambientes dinámicos de trabajoResponsabilidad, organización y atención al detalle.Que te ofrecemos:Cultura de trabajo de una empresa de e-Commerce líder en Latinoamérica de rápido crecimiento con muchas oportunidades profesionales y en un ambiente familiarTrabajo independiente en un equipo altamente motivado y dinámico.Entrenamiento integral.Excelente ambiente de trabajo, descontracturado, con una excelente ubicación; te, café, frutas en la oficina, acciones divertidas en fechas especiales, etc.","Administración – Secretariado / Facturación / Cobros / Pagos
									
										Administración – Secretariado / Administración Contable y Financiera
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Finanzas corporativas
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-02-25,"lunes"
"Vendedor Maldonado","www.buscojobs.com.uy/vendedor-maldonado-ID-165780",2019-03-07 12:23:25,"(Confidencial)","Maldonado","Maldonado","Comercial / Ventas",1,"Completa","Seleccionamos Vendedor para local y visita a clientesBuena presenciaBuen manejo de idioma InglésLibreta de conducir (excluyente)Buen manejo de Office DinámicoPro activoCon ánimo de superaciónCapaz de manejar canales de venta alternativos (MercadoLibre, seguimiento de publicaciones en Facebook e Instagram)","Comercio – Mercadeo – Ventas / Comercial / Ventas
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Coordinación de fuerza de ventas
									
										Microsoft Excel
									
										Microsoft Office
									
										Community manager
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2019-02-25,"lunes"
"Vendedor Montevideo","www.buscojobs.com.uy/vendedor-montevideo-ID-165778",2019-03-07 12:23:25,"(Confidencial)","ParqueRodó","Montevideo","Comercial / Ventas",1,"Completa","Seleccionamos Vendedor para local y visita a clientesBuena presenciaBuen manejo de idioma InglésLibreta de conducir (excluyente)Buen manejo de Office DinámicoPro activoCon ánimo de superaciónCapaz de manejar canales de venta alternativos (MercadoLibre, seguimiento de publicaciones en Facebook e Instagram)","Comercio – Mercadeo – Ventas / Comercial / Ventas
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Coordinación de fuerza de ventas
									
										Microsoft Excel
									
										Microsoft Office
									
										Community manager
									
										Redes Sociales
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2019-02-25,"lunes"
"Operario de Producción - Planta Industrial","www.buscojobs.com.uy/operario-de-produccion-planta-industrial-ID-165779",2019-03-07 12:23:25,"Pagnifique",NA,"Montevideo","Operario Industrial",NA,"Completa","Nos encontramos en búsqueda de Operario de Producción para nuestra Planta Industrial.Nuestra búsqueda está orientada a personas que cuenten con: - Bachillerato completo (Valorable)- Experiencia en cargos similares en Plantas Industriales- Disponibilidad horaria para trabajar fines de semana en el turno matutino y nocturno- Residir en la zona de Nuevo ParísCompetencias requeridas para la posición: - Dinamismo- Compromiso- Responsabilidad.Se ofrece: Remuneración acorde a las responsabilidades y oportunidad de formar parte de una empresa líder en su rubro, tratándose de una propuesta zafral a termino.","Industria – Producción / Operario Industrial
									
										Industria – Producción / Producción
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Operario Industrial
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2019-02-25,"lunes"
