"puesto","ID","fechaScraping","empresa","barrioCiudad","dpto","area","puestos","jornada","detalles","subareas","requisitos","fpub","dia"
"Analista en Marketing Digital","www.buscojobs.com.uy/analista-en-marketing-digital-ID-170624",2019-07-31 04:38:24,"Stadium Calzados","Montevideo","Montevideo","Desarrollo de Producto / Marca",NA,"Completa","Buscamos integrar a nuestro equipo E-Commerce un Analista en Marketing Digital.La posición implica la responsabilidad por la implementación y optimización de campañas y estrategias digitales en torno a un presupuesto, así como el análisis y reporte de resultados obtenidos.Tareas a realizar:- Participar en la planificación de acciones de Marketing, en torno a un calendario y presupuesto.- Ejecución de acciones de Marketing Digital en Facebook y Google Ads.- Monitoreo de resultados a través de la herramienta Google Analytics. - Confección de reportes y presentación de resultados.- Asistir en proyectos de optimización del canal web.Requisitos:- Formación en Marketing Digital.- Buena redacción y creatividad.- Conocimiento y experiencia en campañas de performance.- Experiencia en E-Commerce.- Inglés nivel básico- Manejo de Excel.- Disponibilidad horaria.- Se valorará conocimientos en programas de diseño gráfico.Jornada de 44hs semanales, de lunes a viernes.","Marketing – Publicidad / Desarrollo de Producto / Marca
										Marketing – Publicidad / Investigación de Mercados
										Marketing – Publicidad / Marketing
								","
					
						
							
							
							Conocimientos: 
							
								Diseño Gráfico
										Diseño Gráfico Web
										e-Commerce Software
										Microsoft Office
										e-commerce
								Idiomas: 
							
							Inglés
							Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-07-11,"jueves"
"Recepcionista","www.buscojobs.com.uy/recepcionista-ID-170618",2019-07-31 04:38:24,"(Confidencial)",NA,"Montevideo","Auxiliar Administrativo",1,"Completa","Se orienta la búsqueda a Recepcionista, con buena capacidad de relacionamiento interpersonal, muy buena presencia, proactiva y con una buena capacidad de planificación y organización. Se requiere contar con buenos conocimientos de herramientas office y experiencia en atención al público. Será responsable de brindar atención a los socios, de recibir llamadas telefónicas y realizar diversas tareas administrativas.","Administración – Secretariado / Auxiliar Administrativo
										Atención al Cliente / Recepción
										Atención al Cliente / Telefonísta
										Turismo – Hotelería – Gastronomía / Recepción y Registro
										Turismo – Hotelería – Gastronomía / Atención al Viajero
										Atención al Cliente / Caja
								","
					
						
							
							
							Conocimientos: 
							
								Atención Telefónica y/o Recepción
										Recepción y registro
										Sistema operativo Windows
										Relaciones públicas
										Administración
								Estudio Mínimo Necesario: Secundaria Completa
									Sexo: Femenino
						

						
					
					
				",2019-07-11,"jueves"
"Ayudante de Contador","www.buscojobs.com.uy/ayudante-de-contador-ID-170615",2019-07-31 04:38:24,"(Confidencial)",NA,"Montevideo","Auxiliar Administrativo",1,"Indiferente","Estudio Contable se encuentra en la búsqueda de Ayudante de Contador/ Auxiliar Contable para realizar las tareas de: - Ingresos de información a Memory Conty- Liquidación de impuestos - Confección de declaraciones juradas DGI- Liquidación de sueldos en Memory worky - Envío de nominas al BPS - Confección de balancesAdjuntar aspiraciones salariales y foto.","Administración – Secretariado / Auxiliar Administrativo
										Administración – Secretariado / Facturación / Cobros / Pagos
										Administración – Secretariado / Administración Contable y Financiera
										Administración – Secretariado / Impuestos
										Administración – Secretariado / Liquidación de Sueldos
										Contabilidad – Auditoría – Finanzas / Contaduría
								","
					
						
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
										Liquidación de Sueldos
										Liquidación de Impuestos
										Microsoft Office
										Memory Conty
										Memory Worky
										Auxiliar Contable
								Estudio Mínimo Necesario: Terciario Incompleto
							Edad: Desde 20 Hasta 30 Años
						

						
					
					
				",2019-07-11,"jueves"
"Vendedor Telefónico horario part time","www.buscojobs.com.uy/vendedor-telefonico-horario-part-time-ID-170614",2019-07-31 04:38:24,"CNT Uruguay","Montevideo","Montevideo","Call Center",10,"Indiferente","Somos un call center especializado en la comercialización de seguros y nos encontramos en la búsqueda de vendedores.Trabajamos para las principales compañías financieras del mercado.¿Qué buscamos?Personas de entre 18 hasta 50 años con ganas de superarse y crecer, necesitamos gente con energía, entusiasmo, y actitud emprendedora.¿Qué ofrecemos?Te damos la opción de trabajar part time en el horario de 12:00 a 18:00 hs y te ofrecemos un excelente nivel de remuneración sin tope en comisiones. Muy buen clima laboral.ADJUNTAR FOTO (EXCLUYENTE)","Teletrabajo – Call Center / Call Center
										Teletrabajo – Call Center / Telemarketing
								","
					
						
							
							
							Conocimientos: 
							
								Telemarketing
										Venta de servicios
										Call Center
								Estudio Mínimo Necesario: Ciclo Básico Completo
							Edad: Desde 18 Hasta 50 Años
						

						
					
					
				",2019-07-11,"jueves"
"Recepcionista y Administrativa","www.buscojobs.com.uy/recepcionista-y-administrativa-ID-170604",2019-07-31 04:38:24,"(Confidencial)",NA,"Montevideo","Auxiliar Administrativo",1,"Completa","Orientamos nuestra búsqueda hacia una persona que pueda cumplir con las siguientes funciones en un Estudio Contable que atiende a empresas de diversos rubros y tamaños:-BPS Altas,Bajas,Nóminas,Modificaciones ,Planillas unificada  -Liquidación de sueldos-BSE: formulario de accidentes de trabajo-Atención telefónica -Atención a clientesSe valorará la experiencia de haber trabajado en un Estudio ContablePor favor expresar aspiraciones salariales","Administración – Secretariado / Auxiliar Administrativo
										Administración – Secretariado / Liquidación de Sueldos
										Atención al Cliente / Telefonísta
										Recursos Humanos / Administración de Personal
								","
					
						
							
							
							Conocimientos: 
							
								Atención Telefónica y/o Recepción
										Liquidación de Sueldos
										Atención al Cliente
										Recursos humanos
								Estudio Mínimo Necesario: Secundaria Completa
							Edad: Desde 25 Hasta 40 Años
									Sexo: Femenino
						

						
					
					
				",2019-07-11,"jueves"
"Operario para Expedición","www.buscojobs.com.uy/operario-para-expedicion-ID-170593",2019-07-31 04:38:24,"Gestión Humana S.R.L","Montevideo","Montevideo","Almacén / Depósito / Stock",1,"Completa","Necesitamos persona entre 25 y 35 años, para área expedición en empresa de papelería, referente en el rubro.persona, dinámica, honesta, responsable, atenta, con libreta de conducir profesional, aunque la tarea principal es salir a llevar mercadería pero como acompañante.Es importante secundaria completa, excelente trato con el cliente, muy buena predisposición, y actitud.","Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
								","
					
						
							
							
							Conocimientos: 
							
								Atención al Cliente
								Estudio Mínimo Necesario: Secundaria Completa
							Edad: Desde 25 Hasta 35 Años
								Sexo: Masculino
						

						
					
					
				",2019-07-10,"miércoles"
"Programador Junior","www.buscojobs.com.uy/programador-junior-ID-170607",2019-07-31 04:38:24,"(Confidencial)",NA,"Montevideo","Administración de Base de datos",2,"Completa","Nuestra búsqueda se orienta a desarrolladores para que se incorporen a nuestro equipo de trabajo.  La posición tendrá como principales responsabilidades el desarrollo de procesos de extracción, transformación y carga de datos (ETL); así como también tareas de análisis, diseño y optimización de bases de datos.Requerimientos: Python, Java, Sql, InglésSe valorarán conocimientos de: LinuxPostgreSQLApache SolrMongoDBExpresiones RegularesShell ScriptingEditor vim. (no es excluyente).Es fundamental tener una actitud proactiva; capacidad de análisis e investigación que permitan la incorporación de nuevas tecnologías; y una fuerte orientación a resultados.Ofrecemos: La oportunidad de integrarse a una empresa multinacional con excelente ambiente laboral y posibilidades de desarrollo.","Tecnologías de la Información / Administración de Base de datos
										Tecnologías de la Información / Análisis de Sistemas
										Tecnologías de la Información / Programación
										Tecnologías de la Información / Sistemas Operativos
										Tecnologías de la Información / Desarrollo
								","
					
						
							
							
							Conocimientos: 
							
								Java
										Python
										SQL
										UNIX Shell Scripting
										Linux
										PostgreSQL
								Idiomas: 
							
							Inglés
							Estudio Mínimo Necesario: Terciario Incompleto
							Edad: Desde 20 Hasta 30 Años
						

						
					
					
				",2019-07-10,"miércoles"
"Project Manager","www.buscojobs.com.uy/project-manager-ID-170596",2019-07-31 04:38:24,"Arnaldo C. Castro.","Montevideo","Montevideo","Business Intelligence (BI) / DataWarehousing",1,"Completa","Project ManagerOrientamos nuestra búsqueda hacia profesionales en Tecnologías de la Información, Ingeniería en Computación, Ingeniería de Sistemas, con sólida formación y experiencia en Gestión de Proyectos de TI, requiere formación PMP.Tareas:Asegurarse el seguimiento de cada proyecto de manera integral.Elaborar y proporcionar informes de estado de cada proyecto de acuerdo con las necesidades del cliente y de la empresa.Orientar y asistir al equipo en la identificación temprana de las posibles incidencias que puedan surgir y trabajar en conjunto en la consecución del cumplimiento de los objetivos. Mantener el registro de las tareas en las herramientas de gestión.Mantener la documentación de cada cliente y proyecto.Se requiere:Experiencia de al menos 2 años en empresas IT con en tareas similares y gestión de equipos.Excelentes habilidades de comunicaciónOrganización y Planificación Orientación al clienteCapacidad analíticaPro actividadBuen nivel de inglés (intermedio o superior)Ofrecemos:Una gran oportunidad de integrarse a una empresa líder regional en el sector de Tecnología con un equipo humano altamente capacitado, en un excelente ambiente laboral.Salario acorde complementado con una excelente oportunidad de desarrollo personal y crecimiento profesional.","Tecnologías de la Información / Business Intelligence (BI) / DataWarehousing
										Tecnologías de la Información / Consultoría
										Tecnologías de la Información / ERP/CRM
										Tecnologías de la Información / Gestión de Proyectos
										Tecnologías de la Información / Desarrollo
								","
					
						
							
							
							Conocimientos: 
							
								Ingeniería de Sistemas/Computación/Software
								Idiomas: 
							
							Inglés
							Estudio Mínimo Necesario: Terciario Completo
							Edad: Desde 25 Hasta 45 Años
						

						
					
					
				",2019-07-10,"miércoles"
"Java Sr.","www.buscojobs.com.uy/java-sr-ID-170601",2019-07-31 04:38:24,"Abitab",NA,"Montevideo","Análisis de Sistemas",NA,"Completa","El cargo:Analizar e implementar los sistemas siguiendo los lineamientos proporcionados por el gestor del proyecto.Funciones del cargo:• Analizar soluciones e implementarlas de la manera más eficiente.• Recabar información faltante para implementar correctamente los sistemas.• Desarrollar aplicaciones Java y Grails.• Capacitar a usuario en el manejo de los sistemas implementados.• Crear la documentación relacionado con el sistema desarrollado. Requisitos necesarios:• Formación mínima completa como Analista de Sistemas. • Experiencia en programación Java y/o JEE (mínimo 4 años).Requisitos deseables:• Se valorará la experiencia en manejo de Base de Datos, Jboss, webservices, programación web, así como también conocimientos de Design Patterns.Competencias:• Buen relacionamiento interpersonal y vocación por la gestión de personas.• Marcada disposición para integrar equipos de trabajo.• Orientado a la metodología y calidad en el desarrollo del proyecto.Ofrecemos estabilidad y buen ambiente laboral, posibilidad de crecimiento y capacitación constante.","Tecnologías de la Información / Análisis de Sistemas
										Tecnologías de la Información / Arquitectura de Sistemas
										Tecnologías de la Información / Programación
										Tecnologías de la Información / Desarrollo
								","
					
						
							
							
							Conocimientos: 
							
								Java
										JavaScript
										Programación
										Web Services
										Base de datos
								Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-07-10,"miércoles"
"ENCARGADO DE DEPOSITO","www.buscojobs.com.uy/encargado-de-deposito-ID-170602",2019-07-31 04:38:24,"Possum Gestion de Capital Humano",NA,"Montevideo","Supervisión de Equipos",1,"Completa","Necesitamos incorporar   para una empresa importadora de repuestos, accesorios automotores y herramientas   un  Encargado de deposito La posiciónDeberá liderar el equipo de trabajo asignado al sector de logística que gestiona las operaciones de recepción de insumos/productos, almacenaje, preparación de pedidos y su acondicionamiento, expedición de pedidos. Asegurar la exactitud del inventarios.Creación y seguimiento de indicadores relevantes de la operativa Evaluación de los procesos en búsqueda de la mejora continuaPerfilConocimiento de herramientas de informática avanzadas.Conocimientos en gestión de Logística y gestión de depósitos/warehousingCon 3 a 5 años de experiencia en cargo similarBachillerato completo finalizado Competencias RequeridasPersona rigurosa, orientada a los resultados.Capacidad para planificar, organizar y controlarCapacidad para trabajar en Equipo.Liderazgo de equipos operacionales en LogísticaComunicación EficienteDisponibilidad para trabajar de lunes a sábados.Se ofrece una sueldo acorde a las responsabilidades.","Comercio – Mercadeo – Ventas / Supervisión de Equipos
										Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
								","
					
						
							
							
							Conocimientos: 
							
								Logística y almacén
										Distribución, logística, depósito.
								Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-07-10,"miércoles"
"Analista Java","www.buscojobs.com.uy/analista-java-ID-170600",2019-07-31 04:38:24,"Abitab","Montevideo","Montevideo","Arquitectura de Sistemas",1,"Completa","Buscamos profesionales  especializados en Desarrollo Java para Analizar e implementar los sistemas siguiendo los lineamientos proporcionados por el gestor del proyecto.Principales tareas:• Analizar soluciones e implementarlas de la manera más eficiente.• Recabar información faltante para implementar correctamente los sistemas.• Desarrollar aplicaciones Java, Delphi y Grails.• Capacitar a usuario en el manejo de los sistemas implementados.• Crear la documentación relacionado con el sistema desarrollado.Es excluyente:• Estudiante avanzado próximo a recibirse en las carreras de Ingeniería en Sistemas, o Analista en Sistemas.• Experiencia liderando proyectos de programación Java y/o JEE (mínimo 2 años).Se valorará la experiencia en manejo de Base de Datos, Jboss, webservices, programación web, así como también conocimientos de Design Patterns.Competencias:• Buen relacionamiento interpersonal y vocación por la gestión de personas.• Marcada disposición para integrar equipos de trabajo.• Orientado a la metodología y calidad en el desarrollo del proyecto.Ofrecemos estabilidad y buen ambiente laboral, posibilidad de crecimiento y capacitación constante.","Tecnologías de la Información / Arquitectura de Sistemas
										Tecnologías de la Información / Programación
										Tecnologías de la Información / Desarrollo
								","
					
						
							
							
							Conocimientos: 
							
								Delphi
										Java
								Idiomas: 
							
							Inglés
							Estudio Mínimo Necesario: Terciario Incompleto
							Edad: Desde 18 Hasta 64 Años
						

						
					
					
				",2019-07-10,"miércoles"
"Gestor Telefónico Cobranzas y Ventas","www.buscojobs.com.uy/gestor-telefonico-cobranzas-y-ventas-ID-170273",2019-07-31 04:38:24,"(Confidencial)","Montevideo","Montevideo","Call Center",3,"Medio turno tarde","Deseamos incorporar gestores telefónicos para el área de ventas y de cobranzas. Valoraremos una fuerte orientación al trabajo en equipo, proactividad para el logro de las metas establecidas y buen manejo de las relaciones interpersonales.REQUISITOS: Experiencia en gestión telefónica (NO CALIFICAN CV SIN EXPERIENCIA EN GESTIÓN TELEFÓNICA). Condiciones y habilidades para la venta y negociación. Fluidez en el manejo de PC. Muy buen nivel de diálogo y manejo de objeciones. Compromiso, responsabilidad, honestidad y excelente actitud.OFRECEMOS. Trabajar en una empresa de reconocido prestigio en plaza. Capacitación y apoyo permanente. Excelente ambiente laboral e infraestructura. Remuneración $12600(asegurados)tope $15.600","Teletrabajo – Call Center / Call Center
										Teletrabajo – Call Center / Telemarketing
								","
					
						
							
							
							Conocimientos: 
							
								Gestión de Morosos
										Venta de servicios
										Venta de productos financieros
								Estudio Mínimo Necesario: Secundaria Completa
							Edad: Desde 20 Hasta 35 Años
						

						
					
					
				",2019-07-10,"miércoles"
"Técnico Prevencionista","www.buscojobs.com.uy/tecnico-prevencionista-ID-170557",2019-07-31 04:38:24,"(Confidencial)","Libertad","SanJosé","Seguridad Industrial",1,"Completa","Técnico Prevencionista independienteRequisitos:-Egresado de la carrera de Técnico Prevencionista -Experiencia en plantas industriales -Idioma inglés intermedio-Empresa unipersonal para facturar servicios independiente Tareas:-Responsable del área de seguridad -Redacción de planes y procedimientos-Control de tareas en planta industrial-Control y entrega de EPP-Análisis de riesgos laborales-Asesoría en normativa de seguridad e higiene","Industria – Producción / Seguridad Industrial
										Recursos Humanos / Prevención de Riesgos Laborales
								","
					
						
							
							
							Conocimientos: 
							
								Seguridad Industrial
								Estudio Mínimo Necesario: Terciario Completo
							Edad: Desde 22 Hasta 40 Años
								Sexo: Masculino
						

						
					
					
				",2019-07-10,"miércoles"
"Auxiliar Contable","www.buscojobs.com.uy/auxiliar-contable-ID-170599",2019-07-31 04:38:24,"Advice","Montevideo","Montevideo","Administración de Empresas",1,"Completa","Importante Institución deportivaBuscamos:Personas con secundaria completa. Formación en Administración o carreras afines, EDA o UTU.Manejo avanzado de paquete Office, fundamentalmente Excel.Se requiere experiencia en tareas similares.Objetivos de la posición:Realizará conciliaciones bancarias y registraciones.Se encargará de la preparación de los pagos.Tendrá bajo su responsabilidad el pago a los proveedores y tareas administrativas.Realizará cuentas corrientes y asientos contables.  Brindará apoyo en el cierre de balance y en la elaboración de informes. Facturación en sistema a medida de la empresa.","Administración – Secretariado / Administración de Empresas
										Administración – Secretariado / Auxiliar Administrativo
										Administración – Secretariado / Facturación / Cobros / Pagos
										Administración – Secretariado / Administración Contable y Financiera
								","
					
						
							
							
							Conocimientos: 
							
								Administración
										Auxiliar Contable
								Estudio Mínimo Necesario: Terciario Incompleto
							Edad: Desde 18 Hasta 60 Años
						

						
					
					
				",2019-07-10,"miércoles"
"Estudiante de Ing. Eléctrica o Potencia","www.buscojobs.com.uy/estudiante-de-ing-electrica-o-potencia-ID-170598",2019-07-31 04:38:24,"Estilo Construcciones y servicios","Montevideo","Montevideo","Docencia – Electricidad y Electrónica",4,"Completa","Nos encontramos en la búsqueda de estudiantes avanzados de la carrera Ing. eléctrica o potencia con el 90% de la carrera aprobada, para desarrollar la función de instructores para personal interno y externo de importante empresa eléctrica del país. Las tareas se desarrollaran de lunes a viernes 8 hs diarias.Requisitos:- disponibilidad para viajar al interior del país","Educación – Docencia / Docencia – Electricidad y Electrónica
										Educación – Docencia / Docencia – Ingeniería
										Educación – Docencia / Educación Universitaria
								","
					
						
							
							
							Conocimientos: 
							
								Ingeniería Eléctrica
								Estudio Mínimo Necesario: Terciario Incompleto
							Edad: 22 Años
						

						
					
					
				",2019-07-10,"miércoles"
"Desarrollador de Software","www.buscojobs.com.uy/desarrollador-de-software-ID-170597",2019-07-31 04:38:24,"SONDA Uruguay",NA,"Montevideo","Desarrollo",1,"Completa","Estamos en la búsqueda de profesionales universitarios y estudiantes avanzados de carreras informáticas. Se requiere:•	Conocimiento básico a intermedio de base de datos MS SQL Server•	Conocimiento de herramientas de control de versiones, GIT (excluyente)•	Experiencia en desarrollo web: o	C#o	Framework .neto	HTML,o	Javascripto	Angular/Node (excluyente)Se valorará (no excluyente):•	Conocimiento en:o	CSSo	AJAXo	Web Serviceso	PHPo	Bootstrapo	ASP.NETTareas a desarrollar:•	Desarrollo de frontend en Angular.•	Mantenimiento de aplicaciones web desarrolladas en Angular.•	Investigar nuevas tecnologías, productos, procesos, etc., con el objetivo de aplicarlos a la generación de nuevas soluciones o actualización de las soluciones existentes.•	Trabajar en estrecha colaboración con otros desarrolladores.","Tecnologías de la Información / Desarrollo
								","
					
						
							
							
							Conocimientos: 
							
								Tecnología e Innovación
								Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-07-10,"miércoles"
"IT Trainee -con dominio de inglés-","www.buscojobs.com.uy/it-trainee-con-dominio-de-ingles--ID-170594",2019-07-31 04:38:24,"Consultora AEGIS","Montevideo","Montevideo","Administración de Base de datos",3,"Completa","Este es un programa en donde a través de un training de 3 a 4 meses, la empresa les brindará el acceso al mercado de las tecnologías de la información.La capacitación estará enfocada en formarlos en una de las tecnologías utilizadas, por ejemplo: .NET, Java, Front end development, Salesforce, etc.REQUISITOS NECESARIOS:Egresados de bachillerato tecnológico o estudiantes terciarios de carreras afines a tecnologías de la información.Nivel intermedio/avanzado de inglés.Conocimientos básicos en Programación Orientada a Objetos.No contar con experiencia laboral previa en el área de IT.Disponibilidad para trabajar horario completo.Accesibilidad a distintas zonas de Montevideo.","Tecnologías de la Información / Administración de Base de datos
										Tecnologías de la Información / HelpDesk / Soporte Técnico
										Tecnologías de la Información / Programación
										Tecnologías de la Información / Testing de Sistemas
										Tecnologías de la Información / Desarrollo
								","
					
						
							
							
							Conocimientos: 
							
								Microsoft Office
										Programación
								Idiomas: 
							
							Inglés
							Estudio Mínimo Necesario: Terciario Incompleto
							Edad: Desde 18 Hasta 27 Años
						

						
					
					
				",2019-07-10,"miércoles"
"Services Desk -con dominio de inglés y segundo idioma-","www.buscojobs.com.uy/services-desk-con-dominio-de-ingles-y-segundo-idioma--ID-170591",2019-07-31 04:38:24,"Consultora AEGIS",NA,"Montevideo","Gestión de Operaciones",3,"Completa","Seleccionamos para Tata Consultancy ServicesEstamos buscando jóvenes, con motivación para capacitarse y  desarrollar idiomas en un ambiente laboral distendido y desafiante.Tareas: Proveer soluciones técnicas a un nivel de baja complejidad a clientes ubicados a lo largo del mundo, manejo de incidentes básicos y tickets vía teléfono, chat y mail.Idioma secundario requerido:ITALIANO- Horario: 14:00 a 23:00 hs o 23:00 a 08:00 hs. Puede incluir fines de semana.HOLANDÉS- Horario: Lunes a Viernes de 03:00 a 12:00 hs o 04:00 a 13:00 hs.FRANCÉS- Horario: Lunes a Viernes de 03:00 a 12:00 hs.¿Qué necesitas para postularte?Bachillerato completo.Dominio de inglés intermedio/ avanzado.Dominio de italiano, holandés o francés.Manejo informático.Disponibilidad horaria en los horarios requeridos según segundo idioma.Accesibilidad a distintas zonas de Montevideo.","Administración – Secretariado / Gestión de Operaciones
										Atención al Cliente / Atención al Cliente
								","
					
						
							
							
							Conocimientos: 
							
								Microsoft Office
								Estudio Mínimo Necesario: Secundaria Completa
							Edad: Desde 18 Hasta 30 Años
						

						
					
					
				",2019-07-10,"miércoles"
"BPO Trainee -con dominio de inglés-","www.buscojobs.com.uy/bpo-trainee-con-dominio-de-ingles--ID-170590",2019-07-31 04:38:24,"Consultora AEGIS","Montevideo","Montevideo","Administración de Empresas",3,"Completa","Seleccionamos para Tata Consultancy Services. Se trata de una empresa de primer nivel en constante expansión que apuesta a formar jóvenes y brindar oportunidades profesionales.Estamos buscando jóvenes que estén cursando los primeros años de alguna de las carreras de Ciencias económicas, con motivación para capacitarse y crecer personal y profesionalmente.Tareas: Procesamiento de datos, armado de reportes en excel y tareas administrativas.¿Qué necesitas para postularte?Estudiante inicial de Contador Pu´blico, Lic. En Administracio´n o Economista.Nivel intermedio/avanzado de inglés.Manejo de herramientas informáticas.Disponibilidad para trabajar horario completo.Accesibilidad a distintas zonas de Montevideo.","Administración – Secretariado / Administración de Empresas
										Administración – Secretariado / Auxiliar Administrativo
										Administración – Secretariado / Administración Contable y Financiera
										Administración – Secretariado / Gestión de Operaciones
										Contabilidad – Auditoría – Finanzas / Contaduría
								","
					
						
							
							
							Conocimientos: 
							
								Microsoft Office
								Idiomas: 
							
							Inglés
							Estudio Mínimo Necesario: Secundaria Completa
							Edad: Desde 18 Hasta 30 Años
						

						
					
					
				",2019-07-10,"miércoles"
"Ayudantes idóneos de Obra","www.buscojobs.com.uy/ayudantes-idoneos-de-obra-ID-170586",2019-07-31 04:38:24,"Deloitte.",NA,NA,"Construcción",2,"Completa","El objetivo principal del Ayudante de Obra es dar asistencia técnica en el control y ejecución de las obras de construcción vial de referencia.Buscamos persona con experiencia no menor a dos años como ayudante de Ingenieros en obras de construcción, valorándose los conocimientos técnicos vinculados a construcción vial en particular; así como el buen dominio de herramientas Office y conocimiento de Autocad.Se trata de una interesante oportunidad de incorporarse a una organización nacional, en una modalidad de contrato a término por dos años, con un horario de trabajo de 40 horas semanales, que ofrece oportunidades de adquirir conocimientos y experiencia de valor, así como un salario acorde a las responsabilidades del cargo. En esta oportunidad, se prevé la opción de trabajar en obras para el interior del país, por lo que, deberá contar con disponibilidad para viajar y eventualmente radicarse en los lugares que el organismo disponga cuatro días a la semana.Deloitte considera a la Ley N° 19.691 y al Decreto 73/019 en sus procesos de selección, tanto en aquéllos que se realizan para Deloitte, como en los procesos de selección que se llevan a cabo para sus Clientes. Todos los candidatos calificados que reúnan las condiciones solicitadas serán considerados en los procesos de selección sin distinción.","Construcción – Arquitectura / Construcción
										Construcción – Arquitectura / Obras Civiles
										Construcción – Arquitectura / Personal de Obra
								","
					
						
							
							
							Conocimientos: 
							
								Ingeniería Civil
										Capataz de Obra, Sobrestante
										Construcción
								Estudio Mínimo Necesario: Secundaria Completa
						

						
					
					
				",2019-07-10,"miércoles"
"Técnico Prevencionista Jr","www.buscojobs.com.uy/tecnico-prevencionista-jr-ID-170587",2019-07-31 04:38:24,"Estilo Construcciones y servicios","Montevideo","Montevideo","Auxiliar Administrativo",1,"Completa","Nos encontramos en la búsqueda de un Técnico Prevencionista Jr para empresa nacional dedicada a la gestión de RRHH.Misión del cargo: Apoyar a la oficina en la coordinación y compra de insumos para las partes interesadas, además de brindar soporte en tareas relacionadas al control en materia de seguridad para los contratos que se gestionan.Responsabilidades del cargo:-Asiste en la realización de compras oficina (papelería e insumos de limpieza).-Realiza las compras Element. De Protec. Personal en conjunto con el ASESOR DE SEGURIDAD (para contratos de personal y construcción).-Realiza la compra de productos de limpieza para los contratos que lo requieren y da seguimiento de la entrega de los mismos en planilla electrónica ubicada en DRIVE.-Asiste en la comunicación con los proveedores de ropa para contratos administrativos y colabora en el seguimiento de entrega de uniformes en conjunto con el responsable de la tarea.-Realiza la solicitud de cotizaciones y comparativas de precios para la compra de insumos de un costo considerable.-Completa formularios varios para la entrega de insumos a funcionarios (certificados de entrega, Tarjetas EDENRED, entrega de documentación, otros).-Verifica con el Asesor en seguridad y Asistente en supervisión que se cuenta con todos los insumos a entregar en las visitas al interior.-Con lineamientos del asesor en seguridad realiza las visitas in situ necesarias para cumplir con el cronograma planificado.-Potencialmente recibe a postulantes o proveedores que van a la oficina de Montevideo.Requisitos de formación:- Egresado de carrera Técnico Prevencionista en UTU o estudiante avanzado próximo a recibirse.Otros requisitos:- Contar con libreta de conducir cat. A y experiencia en manejo de vehículos dentro de montevideo o interior.- Disponibilidad para realizar viajes al interior .- Residencia en montevideo preferentemente.","Administración – Secretariado / Auxiliar Administrativo
										Salud / Técnicos
								","
					
						
							
							
							Conocimientos: 
							
								Gestión de Compras
										Administración
										Seguridad Industrial
										Salud Ocupacional
								Estudio Mínimo Necesario: Terciario Completo
							Edad: Desde 21 Hasta 45 Años
						

						
					
					
				",2019-07-10,"miércoles"
"DESARROLLADOR BACKEND PHP y TEAM LEADER","www.buscojobs.com.uy/desarrollador-backend-php-y-team-leader-ID-170584",2019-07-31 04:38:24,"La Oferta Irresistible",NA,"Montevideo","Administración de Base de datos",1,"Completa","Responsabilidades:· Liderar al equipo de desarrollo backend, establecer y garantizar fechas y plazos para el cumplimiento de proyectos y metas.· Crear y Coordinar proyectos y tareas en plataformas de desarrollo agile.· Hacer seguimiento y Garantizar la calidad del código producido por el equipo de desarrollo backend.· Desarrollar funcionalidades para plataforma propia de comercio electrónico.· Imprescindible enviar CV y aspiraciones salariales.Requisitos:-  Al menos 2 años de desarrollo Backend en PHP-  PHP Avanzado-  Conocimiento de Modelo MVC-  MySQL-  Laravel-  Terminal LinuxSe valorarán los conocimientos en:-  Eloquent ORM-  Lumen-  Javascript-  AWS-  Jira SoftwareIdiomas:EspañolIngles (lectura)Edad: Desde 20 Hasta 45 AñosHorario: Lunes a Viernes de 9:00 a 18:00","Tecnologías de la Información / Administración de Base de datos
										Tecnologías de la Información / Arquitectura de Sistemas
										Tecnologías de la Información / Programación
										Tecnologías de la Información / Desarrollo
								","
					
						
							
							
							Conocimientos: 
							
								JavaScript
										PHP
										Linux
										MySQL
										AWS (Amazon Web Services)
								Idiomas: 
							
							Inglés
								Español
							Estudio Mínimo Necesario: Secundaria Completa
							Edad: Desde 20 Hasta 45 Años
						

						
					
					
				",2019-07-10,"miércoles"
"Psicólogo para Recruiting","www.buscojobs.com.uy/psicologo-para-recruiting-ID-170582",2019-07-31 04:38:24,"Randstad Uruguay ",NA,"Montevideo","Selección de Personal",1,"Completa","Para nuestro importante cliente seleccionamos: Psicólogo/a con experiencia igual o mayor a un año en tareas de atracción de talento, para seleccionar tanto perfiles operativos como profesionales.Son requisitos excluyentes:- ser psicólogo recibido- contar con experiencia en consultoras de gran porte o empresas de retail.Horario: 9 a 18","Recursos Humanos / Selección de Personal
										Especializaciones / Psicología
								","
					
						
							
							
							Conocimientos: 
							
								Psicología
								Estudio Mínimo Necesario: Terciario Completo
						

						
					
					
				",2019-07-10,"miércoles"
