"puesto","ID","fechaScraping","empresa","barrioCiudad","dpto","area","puestos","jornada","detalles","subareas","requisitos","fpub","dia"
"Asesor/a Comercial de Indumentaria","www.buscojobs.com.uy/asesora-comercial-de-indumentaria-ID-169462",2019-06-17 17:15:02,"HUMAN PHI","Carrasco","Montevideo","Comercial / Ventas",NA,"Completa","Selecciona para local comercial de importante y prestigiosa marca internacional, ubicado en zona de Carrasco, Montevideo:**Responsabilidades del cargoLa persona seleccionada será responsable por iniciar y desarrollar el proceso de negociación con los clientes del local comercial; brindará asesoramiento y ejecutará las acciones necesarias para lograr las ventas. Asimismo, realizará las tareas administrativas de registro y caja para efectivizar la compra de los clientes.Buscamos personas proactivas que tengan interés y gusto por la moda e indumentaria femenina.Régimen de trabajo 8 horas diarias, rotativo entre las 10:00 y 22:00 horas. **Requisitos•	Secundaria completa.•	Formación en Ventas y/o Marketing. •	Experiencia comprobable en desarrollo de ventas en locales comerciales. •	Disponibilidad para régimen rotativo y traslado a zona de Carrasco.**Competencias•	Proactividad y Dinamismo.•	Orientación al cliente.•	Orientación a resultados.•	Flexibilidad.•	Habilidad comercial.•	Trabajo en equipo.**La propuestaSe ofrece la oportunidad de incorporarse a una reconocida empresa internacional que brinda la posibilidad de desempeñarse en un adecuado ambiente de trabajo, el cual ofrece un nivel de remuneración acorde a las responsabilidades.","Comercio – Mercadeo – Ventas / Comercial / Ventas
										Comercio – Mercadeo – Ventas / Venta de Indumentaria
										Diseño – Decoración / Diseño de Indumentaria
										Marketing – Publicidad / Desarrollo de Producto / Marca
								","
					
						
							
							
							Conocimientos: 
							
								Venta en mostrador
										Diseño de Moda
								Estudio Mínimo Necesario: Secundaria Completa
							Edad: Desde 18 Hasta 60 Años
						

						
					
					
				",2019-05-31,"viernes"
"Operario (Electricidad o Electrónica) - zona Villa Española","www.buscojobs.com.uy/operario-electricidad-o-electronica-zona-villa-espanola-ID-169461",2019-06-17 17:15:02,"Adecco","Montevideo","Montevideo","Operario Industrial",NA,"Completa","Importante empresa dedicada a la producción de cables de alta tensión se encuentra en la búsqueda de personal de producción. La búsqueda se orienta hacia personal con formación o experiencia en la manipulación de cableado eléctrico.Principales responsabilidades: •	Participación en el proceso productivo de la empresa •	Brindar apoyo en la fabricación de producto•	Cumplimiento de la normativa de seguridad Requisitos: •	Formación técnica UTU Electricidad, Electrónica o similares (6to o 7to•	Experiencia previa en tareas afines, empresa del rubro industrial •	Manejo de elementos de medición, calibre, micrómetro •	Manejo de PC Windows industrial.Horario:•	Lunes a sábados 48 horas semanales •	Disponibilidad para trabajar en turnos rotativos (22 a 6, 6 a 14 y 14 a 22)•	Contrato a termino 1 año¡TRANSFORMÁ TU TALENTO EN EXPERIENCIA!APOSTÁ AL CAMBIO, NOSOTROS APOSTAMOS POR VOSEl compromiso de Adecco, es promover y mantener la cultura del respeto e igualdad de oportunidades. No discriminamos en función del género, religión, etnia, nacionalidad, cultura, grupo social, discapacidad o enfermedad, orientación sexual, estado civil, edad u opinión política. Cuando elegimos el personal para un cliente, la decisión se basa única y exclusivamente en los méritos y capacidades de esa persona.","Industria – Producción / Operario Industrial
										Industria – Producción / Producción
										Oficios – Servicios Varios / Electricidad
										Oficios – Servicios Varios / Electrónica
								","
					
						
							
							
							Conocimientos: 
							
								Electricidad
										Electrónica
										Electromecánica
										Electrotecnia
								Estudio Mínimo Necesario: Terciario Incompleto
								Sexo: Masculino
						

						
					
					
				",2019-05-31,"viernes"
"Coordinador de Ventas - Diseño de interiores","www.buscojobs.com.uy/coordinador-de-ventas-diseno-de-interiores-ID-169458",2019-06-17 17:15:02,"Adecco","Montevideo","Montevideo","Diseño Arquitectura",1,"Completa","Orientamos nuestra búsqueda a profesionales universitarios de las carreras de Arquitectura o Diseño con experiencia liderando equipos comerciales, preferentemente en el ámbito del diseño de interiores. Serán sus responsabilidades:- Diseñar junto a la dirección de la empresa la estrategia comercial con el fin de desarrollar la cartera de clientes.- Liderar el equipo de vendedores- El seguimiento de alcance de objetivos en ventas.- Garantizar calidad de servicio.Ofrecemos la posibilidad de sumarse a una empresa de primer nivel, con muy buen clima laboral y remuneración compuesta por fijo+ variable acorde a las responsabilidades del rol.","Diseño – Decoración / Diseño Arquitectura
										Diseño – Decoración / Diseño de Interiores
										Construcción – Arquitectura / Arquitectura
								","
					
						
							
							
							Conocimientos: 
							
								Coordinación de fuerza de ventas
								Estudio Mínimo Necesario: Terciario Completo
							Edad: Desde 25 Hasta 45 Años
						

						
					
					
				",2019-05-31,"viernes"
"Analista de Control de información","www.buscojobs.com.uy/analista-de-control-de-informacion-ID-169457",2019-06-17 17:15:02,"(Confidencial)",NA,"Montevideo","Administración de Empresas",1,"Completa","Seleccionamos Analista de Control de información para importante empresa. Brindamos la oportunidad de sumarte a un equipo profesional que te permitirá aprender y adquirir nuevos desafíos. Principales Responsabilidades: Elaborar reportes de los diferentes indicadores de las diferentes áreas de la compañía. Generar informes y brindar apoyo al área.Requisitos: Estudiantes de segundo año de Administración de Empresas o Economía. Es excluyente contar con buen dominio de herramientas informáticas, principalmente Excel (funciones avanzadas y tablas dinámicas)Buscamos personas dinámicas y comprometidas.","Administración – Secretariado / Administración de Empresas
										Administración – Secretariado / Gestión de Operaciones
								","
					
						
							
							
							Conocimientos: 
							
								Análisis de Datos
										Gestión de cuentas
								Estudio Mínimo Necesario: Terciario Incompleto
							Edad: Desde 18 Hasta 70 Años
						

						
					
					
				",2019-05-31,"viernes"
"Técnico Instalador de Alarmas con experiencia","www.buscojobs.com.uy/tecnico-instalador-de-alarmas-con-experiencia-ID-169456",2019-06-17 17:15:02,"G4S Uruguay",NA,"Montevideo","Electricidad",NA,"Completa","Seleccionamos Técnico en Electrónica con experiencia en Instalación de equiposPrincipales tareas:Instalar equipos de seguridad electrónicaInstalación de componentes de alarmas y programación del sistemaInstalación de CCTVInstalación de controles de accesoCableados Realizar el servicio de mantenimiento de cámaras y alarmas acorde a solicitudesSe valorará contar con licencia de conducir","Oficios – Servicios Varios / Electricidad
										Oficios – Servicios Varios / Electrónica
										Tecnologías de la Información / HelpDesk / Soporte Técnico
										Seguridad – Vigilancia / Alarmas
								","
					
						
							
							
							Conocimientos: 
							
								Electricidad
										Electrónica
										Seguridad y Vigilancia
										Instalador de Alarmas
								Estudio Mínimo Necesario: Ciclo Básico Completo
							Edad: Desde 25 Hasta 45 Años
						

						
					
					
				",2019-05-31,"viernes"
"GUYER & REGULES: Bibliotecóloga/o","www.buscojobs.com.uy/guyer-regules-bibliotecologao-ID-169454",2019-06-17 17:15:02,"Advice",NA,"Montevideo","Gestón Cultural",NA,"Completa","Guyer & Regules tiene el orgullo de ser considerada como la primera opción en Uruguay en asuntos jurídicos, contables e impositivos complejos, tanto nacionales como internacionales. Esta reputación se basa en el compromiso diario con la excelencia de su sólido equipo de profesionales capacitados internacionalmente y en el grupo de socios más grande y experimentado del país, convirtiendo al Estudio en el asesor de confianza de sus clientes.Candidatos que cuenten con título de Licenciado/a en Bibliotecología (no excluyente en el caso de que se cuente con una marcada experiencia en Coordinación de Bibliotecas).Será ampliamente valorada la formación en el área jurídica.Deberán contar con manejo de herramientas informáticas (paquete Office) a nivel intermedio y programas informáticos relacionados a Bibliotecas (SIGB), preferentemente PMB.Será valorado el manejo de inglés a nivel FCE (no excluyente).Los candidatos deberán poseer un mínimo de dos años en coordinación o trabajo en Bibliotecas y/o Centros de Documentación.Será ampliamente valorada la experiencia en bibliotecas del área jurídica y en digitalización de colecciones bibliográficas.Gestionará todos los documentos, materiales e instrumentos que dispone la Biblioteca de Guyer & Regules, asegurando a los integrantes del estudio el acceso a la información de manera oportuna y eficaz de acuerdo con las políticas y estándares del estudio.Como principales tareas se encargará de gestionar la adquisición, catalogación, clasificación, rotulación, almacenamiento, restauración, digitalización y disposición de los materiales, de acuerdo con las normas y procedimientos establecidos.A su vez, desarrollará, mantendrá y actualizará las bases de datos bibliográficas y catálogo en línea, facilitando el acceso a la información oportuno y eficiente.Sera responsable por orientar en la búsqueda y recuperación de la información, apoyando el aprendizaje y la investigación que desarrollan los integrantes de Guyer y Regules, de acuerdo a los objetivos institucionales.Elaborará y propondrá proyectos para la mejora y el desarrollo de la Biblioteca, interviniendo en la definición y formulación de políticas y proyectos de información.Asesorará en su materia y elaborará informes y reportes de su área de competencia, cuando se lo requiera.La presente convocatoria incluye a personas con discapacidad al amparo de la ley 19.691.","Arte – Cultura – Comunicación / Gestón Cultural
								","
					
						
							
							
							Conocimientos: 
							
								Bibliotecología
								Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-05-31,"viernes"
"Secretaria Ejecutiva","www.buscojobs.com.uy/secretaria-ejecutiva-ID-169446",2019-06-17 17:15:02,"HUMANWARE","PuntadelEste","Maldonado","Administración Contable y Financiera",1,"Completa","Principales funciones del cargo: Atención personal y teléfonica Gestión de agendaCoordinación de reunionesActividades administrativas diversasAdministración de correspondenciaRequisitos: Radicación en Maldonado (excluyente)Estudios en secretariado ejecutivo Inglés y portugués nivel oral y escritoManejo Avanzado de Office","Administración – Secretariado / Administración Contable y Financiera
								","
					
						
							
							
							Conocimientos: 
							
								Secretariado
								Idiomas: 
							
							Portugués
							Estudio Mínimo Necesario: Terciario Completo
							Edad: Desde 25 Hasta 50 Años
									Sexo: Femenino
						

						
					
					
				",2019-05-31,"viernes"
"Analistas Junior Sistemas","www.buscojobs.com.uy/analistas-junior-sistemas-ID-169449",2019-06-17 17:15:02,"HUMAN PHI",NA,"Montevideo","Análisis de Sistemas",NA,"Completa","Seleccionamos para proyecto en empresa pública Analistas Junior para su Centro de Procesamiento de Datos que cumplan con el siguiente perfil. Los Requisitos:•	Excluyentes:o	Profesionales o Estudiantes avanzados en carreras terciarias o universitarias como: Ingeniería de Sistemas en Computación; Licenciatura en Informática; Analista de Sistemas, Analista Programador, Analista en Computación; Ingeniería en Telecomunicaciones; o Tecnólogo en Computación/Informática.o	La formación deberá haberse asimilado a través de Instituciones como UdelaR, UTEC, UTU u otros siempre que sean validados por el MEC o extranjeros revalidados por UdelaR.o	Acreditar experiencia sobre las Herramientas Técnicas asociadas a la formación y poseer experiencias similares a las descritas a continuación.•	Valorados:o	Licencia y disponibilidad para conducir vehículos.Las Responsabilidades:•	Realizar el monitoreo de los sistemas y la respuesta a los eventos que se producen.•	Ejecutar los respaldos de datos en los Centros de Procesamiento de Datos.•	Ejecutar y controlar los trabajos por lotes programados y la modificación temporal de los trabajos ya planificados durante la ejecución diaria.•	Realizar la operación de los sistemas y equipo.•	Cumplir con la atención a incidentes y soporte técnico a usuarios de sistemas de la empresa fuera del horario normal de trabajo.•	Realizar el llamado a guardias y seguimiento hasta su resolución ante incidencias de hardware, software y comunicación que se produzcan.•	Realizar el cumplimiento del reporte de turno diario con novedades e incidencias.•	Supervisar que la infraestructura edilicia y física de los Centros de Procesamiento de datos cumplan con las condiciones establecidas.•	Ejecutar los controles según las políticas y normas de acceso y seguridad. •	Identifica los riesgos asociados a la Gestión de Procesamiento de Datos.•	Verificar la realización de los servicios contratados de mantenimiento preventivo y correctivo de equipos de acuerdo a procedimientos establecidos.•	Recepcionar e inventariar el stock de insumos.•	Realizar los procesos de su ámbito de acuerdo a lo establecido en el Sistema Integrado de Gestión.La Propuesta•	Contrato: duración 36 meses.•	Jornada laboral: 8 horas diarias trabajando 6 días y descansando 2; cubriendo tres turnos fijos para cada Analista que resulte seleccionado.•	Turnos: Matutino; Vespertino y Nocturno.•	 Localidades: Montevideo y Pando.Importante:?	Se solicitarán oportunamente certificados de formación y constancias de ex empleos referidos a lo solicitado aquí.?	En tu mismo cv o dejando una nota al postularte indícanos a cuál horario te postulas (matutino, vespertino o nocturno o si te es indiferente).","Tecnologías de la Información / Análisis de Sistemas
										Tecnologías de la Información / Arquitectura de Sistemas
										Tecnologías de la Información / Calidad de Sistemas
										Tecnologías de la Información / Hardware / Reparación PC
										Tecnologías de la Información / HelpDesk / Soporte Técnico
										Tecnologías de la Información / Programación
										Tecnologías de la Información / Seguridad Informática
										Tecnologías de la Información / Sistemas Operativos
										Tecnologías de la Información / Telecomunicaciones
										Tecnologías de la Información / Desarrollo
								","
					
						
							
							
							Conocimientos: 
							
								Ingeniería en Telecomunicaciones
										Ingeniería de Sistemas/Computación/Software
										Programación
								Estudio Mínimo Necesario: Terciario Completo
						

						
					
					
				",2019-05-31,"viernes"
"Asistente Administrativo de RRHH","www.buscojobs.com.uy/asistente-administrativo-de-rrhh-ID-169450",2019-06-17 17:15:02,"Deloitte.","Montevideo","Montevideo","Administración de Personal",NA,"Completa","PosiciónLa posición tiene como objetivo principal brindar soporte a la región en la gestión administrativa de Recursos Humanos de la organización. Entre sus principales responsabilidades se destacan: atender las consultas diarias de RRHH a través de los diferentes canales (teléfono, portales, intranet); asegurar la integridad de los datos y registros de los empleados; supervisar los procedimientos de mantenimiento de registros e ingreso de datos para verificar su exactitud; actualizar los procedimientos según se requiera, para lograr una óptima eficiencia operativa y calidad de los mismos; asegurar que los procesos de contratación, terminación y cambios internos se completen dentro de los plazos requeridos; apoyar proyectos de RRHH e iniciativas de mejora continua; establecer alianzas con colegas, socios comerciales de RRHH, centros de excelencia de RRHH, empleados y gerentes, entre otras tareas inherentes a su cargo.PersonaOrientamos la búsqueda hacia estudiantes o egresados recientes de carreras vinculadas a Recursos Humanos, Relaciones Laborales, Administración de Empresas, o similar. Deberán contar con un nivel de inglés avanzado, así como un manejo intermedio del idioma portugués. Asimismo, será necesario tener un manejo avanzado de herramientas informáticas. Se valorará poseer conocimientos sobre procesos y procedimientos regulares de recursos humanos, así como los sistemas y tecnologías vinculados con esta área (SAP HR, HRMS, entre otros). Constituyen competencias claves de la persona a incorporar: flexibilidad, responsabilidad, proactividad, orientación al cliente, orientación al detalle, habilidades de organización, confidencialidad, habilidades comunicacionales, capacidad de trabajo en equipo. PropuestaSe trata de una excelente oportunidad para aquellos estudiantes o profesionales que estén buscando su primera experiencia en una organización multinacional de sólida trayectoria en nuestro medio, con interesantes desafíos y oportunidades de crecimiento, y con una remuneración acorde a las responsabilidades del cargo.","Recursos Humanos / Administración de Personal
										Recursos Humanos / Organización Interna
								","
					
						
							
							
							Conocimientos: 
							
								Recursos humanos
								Estudio Mínimo Necesario: Terciario Completo
						

						
					
					
				",2019-05-31,"viernes"
"Analista de Compras (2 meses)","www.buscojobs.com.uy/analista-de-compras-2-meses-ID-169451",2019-06-17 17:15:02,"Adecco","Montevideo","Montevideo","Compras / Proveedores",NA,"Completa","Si eres una persona generadora de acciones y posibles soluciones para lograr resultados. Si te gusta tener alto contacto con la gente y consideras que tienes liderazgo. Además, te mueves en ambientes cambiantes a ritmo acelerado y te sientes cómodo realizando varias tareas a la vez. Siempre actúas con sentido de la urgencia, prefieres actuar independiente, y tomas decisiones con seguridad. También si tienes capacidad para resolver problemas, te adaptas al medio en el que te desenvuelves. Si tienes un estilo de pensamiento conceptual y estratégico, con un modo de aprendizaje analítico y rápido, logras desarrollar ideas y tienes capacidad de proyectarte a futuro. Te estamos buscando para participar en proyecto, para empresa de gran porte vinculada al rubro de consumo masivo: Principales responsabilidades:•	Apoyo al área de compras•	Ingreso de datos al sistema •	Proveedores•	Abastecimiento (Solp, Oferta, Pedidos, Contratos), •	Importaciones•	Maestro de materialesSe valoran:•	Candidatos con experiencia en el área de comprasLos requisitos son: • Recibido o Estudiante de los últimos años de la carrera de Ingeniería Industrial y carreras afines • Experiencia en cargo de similar responsabilidad de 1 año.• Buen dominio de Herramientas informáticas • Disponibilidad para trabajar en proyecto, contrato a 2 meses • Jornada de 8 hs. ¡TRANSFORMÁ TU TALENTO EN EXPERIENCIA!APOSTÁ AL CAMBIO, NOSOTROS APOSTAMOS POR VOSEl compromiso de Adecco, es promover y mantener la cultura del respeto e igualdad de oportunidades. No discriminamos en función del género, religión, etnia, nacionalidad, cultura, grupo social, discapacidad o enfermedad, orientación sexual, estado civil, edad u opinión política. Cuando elegimos el personal para un cliente, la decisión se basa única y exclusivamente en los méritos y capacidades de esa persona","Distribución – Logística – Almacenamiento / Compras / Proveedores
								","
					
						
							
							
							Conocimientos: 
							
								Ingeniería Industrial Mecánica
										Ingeniería de Alimentos
								Estudio Mínimo Necesario: Terciario Completo
						

						
					
					
				",2019-05-31,"viernes"
"AUXILIAR DE DEPOSITO Y VENTAS","www.buscojobs.com.uy/auxiliar-de-deposito-y-ventas-ID-169444",2019-06-17 17:15:02,"(Confidencial)","Montevideo","Montevideo","Almacén / Depósito / Stock",1,"Completa","Se necesita persona con disponibilidad horaria total de 20-30 años con  experiencia en depósitos, logística, inventarios.La persona seleccionada deberá realizar tareas inherentes a depósito y expedición, entre ellas armado de pedidos, carga y descarga, control de mercaderías recibidas, almacenamiento y orden del lugar.La búsqueda se orienta hacia personas prolijas, con buen relacionamiento interpersonal y que tengan experiencia en trabajo en depósitos, trabajando en equipo.-OFRECEMOS-EstabilidadExcelente ambiente laboral","Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
										Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
								","
					
						
							
							
							Conocimientos: 
							
								Gestión de Stocks
										Logística y almacén
										Distribución, logística, depósito.
										Stocks e inventarios de mercaderías
								Estudio Mínimo Necesario: Secundaria Completa
							Edad: Desde 20 Hasta 30 Años
						

						
					
					
				",2019-05-31,"viernes"
"Encargado de tienda","www.buscojobs.com.uy/encargado-de-tienda-ID-169445",2019-06-17 17:15:02,"(Confidencial)","Montevideo","Montevideo","Comercial / Ventas",1,"Completa","La búsqueda se orienta a perfiles proactivos, con buen manejo de relaciones interpersonales, idioma inglés avanzado, uso de herramientas informáticas, CRM y email marketing.Responsabilidades: contar con habilidades comerciales y de negociación. cumplir objetivos fijados por la empresaadministrar funcionamiento de tiendaRequerimientos: Experiencia mínima de 5 años en puestos similares en industria del lujo, venta o/y distribución. Flexibilidad para viajar. Beneficios: sueldo + comisionesvacaciones pagastrabajo en relación de dependencia","Comercio – Mercadeo – Ventas / Comercial / Ventas
										Comercio – Mercadeo – Ventas / Encargado de Local
								","
					
						
							
							
							Conocimientos: 
							
								Venta al por Menor
								Idiomas: 
							
							Inglés
								Portugués
							Estudio Mínimo Necesario: Secundaria Completa
							Edad: Desde 35 Hasta 45 Años
								Sexo: Masculino
						

						
					
					
				",2019-05-31,"viernes"
"Auxiliar para Laboratorio","www.buscojobs.com.uy/auxiliar-para-laboratorio-ID-169367",2019-06-17 17:15:02,"(Confidencial)",NA,"Montevideo","Biología",1,"Completa","El cargo implica la responsabilidad por la preparación de medios para análisis, así como el lavado y acondicionamiento de materiales.","Especializaciones / Biología
								","
					
						
							
							
							Conocimientos: 
							
								Laboratorista
								Estudio Mínimo Necesario: Ciclo Básico Completo
							Edad: Desde 20 Hasta 40 Años
						

						
					
					
				",2019-05-31,"viernes"
"Analista UX","www.buscojobs.com.uy/analista-ux-ID-169443",2019-06-17 17:15:02,"PlayBrands Group","Montevideo","Montevideo","Diseño Gráfico",NA,"Completa","El Analista de UX será la “voz del usuario”, entendiendo las expectativas y puntos problemáticos que ve con los sitios web, blogs y aplicaciones de la organización.Deberá analizar, producir, prototipar y evaluar las interfaces de sistemas de software con el fin de optimizar la experiencia de los usuarios, consiguiendo la mayor satisfacción y mejor experiencia de uso posible. Actividades que realiza:-	Identificar problemas de usabilidad.-	Investigar sobre patrones de diseño y posibles mejoras al sitio-	Deberá realizar búsquedas de nuevas funcionalidades de productos, teniendo una gran relación con productos digitales, ciclo de vida, jornada de clientes y usuarios.-	User Research: Investigar con usuarios (realizar user surveys, ethnographic research, focus groups)-	Elaborar informes y reportes de Usabilidad-	Analizar y presentar los resultados de investigaciones e investigaciones para los gestores.-	Asesorar en aspectos de usabilidad al equipo durante el desarrollo-	Definir lineamientos de usabilidad-	Aumentar el tiempo de permanencia en los sitios. -	Aumentar el número de conversiones en las páginas de inicio.-	Realizar pruebas A / B en los proyectos.Competencias y habilidades requeridas:-	Conocimiento de los principios de usabilidad y diseño centrado en el usuario-	Conocimiento de las principales te´cnicas de usabilidad (test de usuarios, prototipado, arquitectura de información)-	Experiencia con diseño de interfaz-	Conocer herramientas de diseño inteligente-	Conocimientos de HTML, CSS y JavaScript-	Capacidad de análisis y comunicación-	Excelente predisposición para el trabajo en equipo, en múltiples proyectos.-	Thinking outside the box-	Proactividad, creatividad, innovación Se ofrece: incorporarse a una empresa ubicada en WTC dedicada a los juegos en línea; flexibilidad horaria; remuneración acorde a las responsabilidades del cargo, boletos y beneficios corporativos.","Diseño – Decoración / Diseño Gráfico
										Diseño – Decoración / Diseño Web
										Tecnologías de la Información / Análisis de Sistemas
										Tecnologías de la Información / Calidad de Sistemas
										Tecnologías de la Información / Diseño Gráfico / Web
										Tecnologías de la Información / Gestión de Proyectos
										Tecnologías de la Información / Sistemas Operativos
										Tecnologías de la Información / Videojuegos
								","
					
						
							
							
							Conocimientos: 
							
								Diseño Digital
										Diseño Gráfico
										Diseño Gráfico Web
										Test de Usabilidad
										CSS (Cascading Style Sheets)
										HTML
										JavaScript
								Idiomas: 
							
							Inglés
							Estudio Mínimo Necesario: Terciario Incompleto
							Edad: 20 Años
						

						
					
					
				",2019-05-31,"viernes"
"Administrativo Contable- Empresa constructora","www.buscojobs.com.uy/administrativo-contable-empresa-constructora-ID-169441",2019-06-17 17:15:02,"(Confidencial)",NA,"Montevideo","Facturación / Cobros / Pagos",NA,"Completa","Empresa constructora selecciona Administrativo Contable. Tareas: -Facturación -ingreso datos al sistema -Cuentes corrientes con clientes -Emisión de cheques -Atención a clientes y proveedores Lunes a viernes 9hsEl presente aviso de búsqueda alcanza a personas comprendidas dentro de la Ley 19.691.","Administración – Secretariado / Facturación / Cobros / Pagos
								","
					
						
							
							
							Conocimientos: 
							
								Administración
								Estudio Mínimo Necesario: Secundaria Completa
						

						
					
					
				",2019-05-31,"viernes"
"Vendedor de Repuestos","www.buscojobs.com.uy/vendedor-de-repuestos-ID-169363",2019-06-17 17:15:02,"(Confidencial)","Montevideo","Montevideo","Mecánica de Autos",1,"Completa","Reconocida Importadora de Automóviles selecciona:Vendedor de repuestos para Mostrador.Requisitos:Conocimientos de mecánica.Experiencia no menor a dos años en el sector y en el puesto.Responsable, dinámica, metódica; con excelente orientación al cliente interno y externo.Se ofrece sueldo + comisiones.","Oficios – Servicios Varios / Mecánica de Autos
										Oficios – Servicios Varios / Mecánica General
								","
					
						
							
							
							Conocimientos: 
							
								Mecánica automotriz
										Electromecánica
								Estudio Mínimo Necesario: Secundaria Completa
							Edad: Desde 25 Hasta 50 Años
						

						
					
					
				",2019-05-31,"viernes"
"Responsable Administración y Finanzas","www.buscojobs.com.uy/responsable-administracion-y-finanzas-ID-169440",2019-06-17 17:15:02,"Advice",NA,"Montevideo","Administración Contable y Financiera",NA,"Completa","Buscamos:Egresados de la carrera Contador Público y con fuerte orientación a los resultados.Deberá contar con experiencia previa de al menos 3 años en posiciones similares, valorándose experiencia en auditorías y haber tenido personal a cargo.Se requiere excelente manejo de herramientas informáticas (Excel avanzado).Objetivos de la Posición:Preparación y gestión de la documentación con el Estudio Externo y revisión del balance consolidado de las cuatro sucursales de la compañía.Análisis de desvíos y corrección con los responsables de cada sector.Análisis de cuentas y comparativo de resultados mensuales y gestión del flujo de fondos.Supervisión de las partidas salariales de cada empleado. Monitoreo, control y autorizaciones extraordinarias de cuentas corrientes.Ejecución de auditorías aleatorias y elaboración de los informes correspondiente.Seguimiento de los indicadores de gestión.Realización y preparación de toda la información necesaria para la gestión diaria de la empresa.","Administración – Secretariado / Administración Contable y Financiera
										Contabilidad – Auditoría – Finanzas / Auditoría
								","
					
						
							
							
							Conocimientos: 
							
								Auditoría bancaria y contable
								Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-05-31,"viernes"
"JEFE DE PRODUCCIÓN","www.buscojobs.com.uy/jefe-de-produccion-ID-169436",2019-06-17 17:15:02,"Indulacsa","Cardona","Soriano","Higiene Industrial",1,"Completa","JEFE DE PRODUCCIÓN - LACTALIS URUGUAYPrincipales Actividades del cargo:•Gestión del departamento de producción de la planta industrial liderando un equipo enfocado en los procesos productivos y la adecuada gestión de todas las variables con orientación a resultados•Asegurar la adecuada programación de la producción y el cumplimiento de los programas definidos para atender la demanda comercial•Gestionar el uso de la materia prima y sus pérdidas Ejecutar y monitorear los resultados de pruebas industriales y R&D Actuar en materia de seguridad e higiene y seguridad alimentaria•Deberá gestionar la ejecución de los planes de acción definidos ante las evaluaciones de Auditorias Internas y Externas•Dirigir el personal del área de producción•Deberá gestionar los todos los costos relacionados a la producción, planificar su necesidad y ejecutar seguimiento.•Mantener planes de trabajo y ejecutar acciones de mejora continua de los procesos.• Participará en las definiciones de proyectos de inversión Capex proponiendo soluciones o ejecutando acciones.•Interactuar en forma fluida con diferentes áreas ( Mantenimiento, Expedición, Administración).•Participará de la recepción de autoridades de fiscalización (MGAP o similar)Perfil Requerido•Formación: Ingeniero, Licenciado o Técnico en Química, Alimentos, Industrial, Lácteos o carreras afines.•Experiencia: en cargos similares en la Industria Láctea, preferentemente en producción de quesos.•Conocimiento: Excel, y MS Office, nivel avanzado. Idioma inglés y/o portugués preferentemente.Lugar de Trabajo Cardona Soriano, Uruguay","Industria – Producción / Higiene Industrial
										Industria – Producción / Operaciones
										Industria – Producción / Producción
										Industria – Producción / Industria Química
								","
					
						
							
							
							Conocimientos: 
							
								Ingeniería Industrial, Organización y Métodos
										Microsoft Excel
										Microsoft Office
										Seguridad Industrial
										Lechería
										Ingeniería de Alimentos
								Estudio Mínimo Necesario: Terciario Completo
						

						
					
					
				",2019-05-31,"viernes"
"Tech Support & Customer Service","www.buscojobs.com.uy/tech-support-customer-service-ID-169437",2019-06-17 17:15:02,"(Confidencial)",NA,"Montevideo","Atención al Cliente",NA,"Completa","Desafío:La persona será responsable de realizar la atención de clientes externos e internos de la empresa para mercados de USA, Europa y Oceanía. Prestará soporte a usuarios de primer nivel, relativo a los proyectos y la suite de soluciones de la empresa. Gestionará el tracking de los casos reportados, utilizando las plataformas disponibles, haciendo el seguimiento y cierre de tickets. Brindará soporte técnico y dará solución proactiva a los requerimientos que surjan. Buscamos:Nos orientamos a personas con conocimientos básicos de HTML, CSS, Y JS (preferentemente); valorándose también el manejo de SQL y PHP. Se requiere contar con un nivel avanzado de idioma inglés, que posibilite un fluido manejo del mismo, tanto a nivel oral como escrito. En este sentido, es de interés la formación de bachillerato IB, los estudios del idioma a nivel CPE, o la experiencia viviendo en países de habla inglesa. Será de interés la experiencia previa en actividades de similares características, referidas a servicio al cliente y/o soporte técnico.  Propuesta:Se trata de una atractiva oportunidad para incorporarse a una importante compañía multinacional de software ubicada en el complejo World Trade Center, que se encuentra en proceso de expansión de sus operaciones en Uruguay. Se ofrece estabilidad, posibilidades reales de aprendizaje y crecimiento, así como un excelente ambiente laboral y una remuneración acorde a las responsabilidades.","Atención al Cliente / Atención al Cliente
										Diseño – Decoración / Diseño Gráfico
										Diseño – Decoración / Diseño Web
										Tecnologías de la Información / Análisis de Sistemas
										Tecnologías de la Información / Diseño Gráfico / Web
										Tecnologías de la Información / HelpDesk / Soporte Técnico
										Teletrabajo – Call Center / Call Center
								","
					
						
							
							
							Conocimientos: 
							
								CSS (Cascading Style Sheets)
										HTML
								Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-05-31,"viernes"
