"puesto","ID","fechaScraping","empresa","barrioCiudad","dpto","area","puestos","jornada","detalles","subareas","requisitos","fpub","dia"
"Responsable de gestión de procesos tecnológicos","www.buscojobs.com.uy/responsable-de-gestion-de-procesos-tecnologicos-ID-167292",2019-04-14 04:43:21,"DCA Contadores y Asociados",NA,"Montevideo","Análisis de Sistemas",NA,"Completa","DCA Selecciona para reconocida multinacional ITResponsable de gestión de procesos tecnológicosSe trata de una interesante propuesta para formar parte de un equipo especializado conformado por profesionales  que estarán desarrollando sus funciones  en una reconocida institución financiera. La búsqueda está orientada a profesionales universitarios egresados de carreras de TI, Telecomunicaciones o equivalente. Preferentemente que posean certificación ITIL/ISO o similarConocimientos opcionales: Conocimientos en Gestión de ProcesosConocimientos de software de modelado y simulación de procesosConocimientos sobre estándares de representación específicos como BPMN2Inglés nivel medio o superior (lectura, escritura y conversación)","Tecnologías de la Información / Análisis de Sistemas
									
										Tecnologías de la Información / Calidad de Sistemas
									
										Tecnologías de la Información / Gestión de Proyectos
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Herramientas de Gestión de Proyectos
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2019-04-03,"miércoles"
"Administrador de Sistemas Microsoft","www.buscojobs.com.uy/administrador-de-sistemas-microsoft-ID-167291",2019-04-14 04:43:21,"DCA Contadores y Asociados",NA,"Montevideo","Análisis de Sistemas",NA,"Completa","DCA Selecciona para reconocida multinacional ITAdministrador de Sistemas MicrosoftSe trata de una interesante propuesta para formar parte de un equipo especializado conformado por profesionales  que estarán desarrollando sus funciones  en una reconocida institución financiera. La búsqueda está orientada a profesionales universitarios egresados de carreras de TI, Telecomunicaciones o equivalente. Preferentemente que posean certificaciones en Microsoft Certified Solution Associate Windows Server 2012 o superior, MS-System Center, VEEAM Backup and Replication Software.Que posean conocimientos y experiencia en granjas de servidores de aplicación IIS 7 o superior, administración de MS-Sharepoint.Conocimientos Excluyentes:Sistemas Operativos MS-Windows 7, MS-Windows 10MS-Active DirectoryInglés nivel medio o superior (conversación y escrito)Tecnología de virtualización MS-HypervConocimientos opcionales: Administración de granjas de servidores MS-Windows Server 2008, MS-Windows Server 2012, o superior.MS-System Center Configuration Manager.MS-ExchangeMS-Ssystem Center Operation ManagerMS-System Center Virtual Machine ManagerScripting basados en PowershellEquipos TAS (Buzoneras, ATMs, Autogestión)Redes LAN/WAN","Tecnologías de la Información / Análisis de Sistemas
									
										Tecnologías de la Información / Arquitectura de Sistemas
									
										Tecnologías de la Información / Sistemas Operativos
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Microsoft SharePoint Portal Server
									
										Microsoft Active Directory
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2019-04-03,"miércoles"
"Administrador de Sistemas Unix","www.buscojobs.com.uy/administrador-de-sistemas-unix-ID-167290",2019-04-14 04:43:21,"DCA Contadores y Asociados",NA,"Montevideo","Análisis de Sistemas",NA,"Completa","DCA Selecciona para reconocida multinacional ITAdministrador de Sistemas UnixSe trata de una interesante propuesta para formar parte de un equipo especializado conformado por profesionales  que estarán desarrollando sus funciones  en una reconocida institución financiera. La búsqueda está orientada a profesionales universitarios egresados de carreras de TI, Telecomunicaciones o equivalenteConocimientos Excluyentes:Conocimientos de Sistemas Operativos Unix (AIX, Linux, Solaris)Desarrollo de scripts para administración de sistemas UnixPlataforma de virtualización Red Hat Enterprise (RHEV)Inglés nivel medio o superior (conversación y escrito)Conocimientos opcionales: Servidores con arquitecturas Power e IntelSistemas de almacenamiento de alta gamaSistemas de respaldo empresarial (deduplicación y librerías de cintas virtuales)Redes de Área de Almacenamiento y administración de sus dispositivos (switches directores)Servicios de middleware (servidores de aplicación Java-JBoss, Websphere Application Server, Bus de Servicios Empresariales (ESB), Apache, Tomcat, etc)","Tecnologías de la Información / Análisis de Sistemas
									
										Tecnologías de la Información / Arquitectura de Sistemas
									
										Tecnologías de la Información / Sistemas Operativos
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Linux
									
										Unix (AIX)
									
										Unix (Sun Solaris)
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2019-04-03,"miércoles"
"LIMPIEZA- PANADERIA","www.buscojobs.com.uy/limpieza-panaderia-ID-167278",2019-04-14 04:43:21,"(Confidencial)","Montevideo","Montevideo","Gastronomía",NA,"Completa","AYUDANTE DE PANADERO CON REFERENCIAS Y EXPERIENCIA.LIMPIADOR/A CON REFERENCIAS","Turismo – Hotelería – Gastronomía / Gastronomía
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Panadería, confitería y afines
									
								Estudio Mínimo Necesario: Primaria Completa
							
							
							
							
								
							
						

						
					
					
				",2019-04-02,"martes"
"Encargado/a de local para importante empresa de indumentaria- shopping","www.buscojobs.com.uy/encargadoa-de-local-para-importante-empresa-de-indumentaria-shopping-ID-167281",2019-04-14 04:43:21,"Dakar",NA,"Montevideo","Atención al Cliente",NA,"Completa","Somos una importante empresa nacional, dedicada a la venta de indumentaria.Nos encontramos en búsqueda de un/a encargado/a para una de nuestras sucursales ubicada en un shopping de Montevideo.Requisitos excluyentes:-Contar con experiencia en venta de indumentaria, así como en gestión de equipos de trabajo.-Tener capacidad de liderazgo, así como talento para motivar y coordinar el trabajo del equipo de vendedores de la sucursal.-Proactividad-Trabajo en equipo-Orientación al logro-Atención al detalle-Disponibilidad horaria para trabajar en turnos rotativos y fines de semana. Se trata de una excelente oportunidad para formar parte de una empresa nacional que se encuentra en constante expansión y busca siempre a los mejores vendedores. Se ofrece una remuneración acorde a las responsabilidades.","Atención al Cliente / Atención al Cliente
									
										Comercio – Mercadeo – Ventas / Venta de Indumentaria
									
										Marketing – Publicidad / Desarrollo de Producto / Marca
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Coordinación de fuerza de ventas
									
										Venta en mostrador
									
										Venta al por Menor
									
										Microsoft Excel
									
										Encargado de Local
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 27 Hasta 37 Años
							
							
							
								
							
						

						
					
					
				",2019-04-02,"martes"
"Arquitecto/Ingeniero","www.buscojobs.com.uy/arquitectoingeniero-ID-167287",2019-04-14 04:43:21,"(Confidencial)","Rocha","Rocha","Arquitectura",1,"Completa","ROCHA - Arquitecto/a o Ingeniero/a para dirección de obra de empresa constructora en todos sus términos. Obra ubicada en la ciudad de Rocha, departamento de Rocha. Dirección y jefatura de obra, planificación, logística, operaciones, asignación de tareas en obra, planillas de control y todo lo relacionado con el buen desarrollo de la obra. Se deberá residir en Rocha durante toda la semana laboral y durante todo el horario laboral. Indispensable experiencia previa. Jornada completa.","Construcción – Arquitectura / Arquitectura
									
										Construcción – Arquitectura / Construcción
									
										Construcción – Arquitectura / Obras Civiles
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Arquitectura
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2019-04-02,"martes"
"CHOFER PARA REPARTO EN CAMIONETA","www.buscojobs.com.uy/chofer-para-reparto-en-camioneta-ID-167285",2019-04-14 04:43:21,"WELAMAN SA","Montevideo","Montevideo","Administración Contable y Financiera",1,"Completa","CHÓFER CON LIBRETA DE CONDUCIR HASTA  7000 KILOS TIPO B    PARA  CONDUCIR CAMIONETA DE REPARTO DE MUEBLES","Administración – Secretariado / Administración Contable y Financiera
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Chofer de Camionetas
									
								Estudio Mínimo Necesario: Ciclo Básico Completo
							
							
							Edad: Desde 25 Hasta 50 Años
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2019-04-02,"martes"
"Chofer cobrador con libreta profesional para camión","www.buscojobs.com.uy/chofer-cobrador-con-libreta-profesional-para-camion-ID-167284",2019-04-14 04:43:21,"Bako S.A.",NA,"Montevideo","Venta de Insumos Industriales",NA,"Completa","Chofer cobrador con libreta profesional de camión y de moto,con experiencia y conocimiento de Montevideo.Sus tareas serán tanto lo anterior como trabajo en deposito cuando no haya reparto, lo que implica armar pedidos, carga y descarga de mercaderia y tareas de deposito en general.Por la parte de camión y moto, las tareas serán entrega de mercadería, cobranzas y tareas similares.","Comercio – Mercadeo – Ventas / Venta de Insumos Industriales
									
										Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
									
										Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
									
										Distribución – Logística – Almacenamiento / Transporte / Carga
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Distribución, logística, depósito.
									
										Cadetería y/o cobranza
									
										Chofer de Camiones
									
								Estudio Mínimo Necesario: Ciclo Básico Completo
							
							
							
							
								
							
						

						
					
					
				",2019-04-02,"martes"
"Encargada","www.buscojobs.com.uy/encargada-ID-167230",2019-04-14 04:43:21,"(Confidencial)","Salto","Salto","Venta de Indumentaria",1,"Completa","Necesitamos encargada de local de venta de indumentaria femenina, marca reconocida a nivel nacional","Comercio – Mercadeo – Ventas / Venta de Indumentaria
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Venta de productos en general
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 25 Hasta 42 Años
							
							
							
								
									Sexo: Femenino
								
							
						

						
					
					
				",2019-04-02,"martes"
"PISTERO - CHOFER","www.buscojobs.com.uy/pistero-chofer-ID-167282",2019-04-14 04:43:21,"(Confidencial)",NA,"Montevideo","Chofer Camiones",1,"Completa","ATENCIÓN AL PÚBLICOVENTA DE ADITIVOS, PISTA EN GENERAL.LIBRETA CATEGORÍA D PARA CONDUCIR CAMIÓN DE COMBUSTIBLECARNET DE MERCANCIA PELIGROSA","Oficios – Servicios Varios / Chofer Camiones
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Chofer de Camiones
									
								Estudio Mínimo Necesario: Primaria Completa
							
							
							Edad: Desde 25 Hasta 60 Años
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2019-04-02,"martes"
"Ing. en Telecomunicaciones - Redes de comunicación","www.buscojobs.com.uy/ing-en-telecomunicaciones-redes-de-comunicacion-ID-167283",2019-04-14 04:43:21,"(Confidencial)",NA,"Montevideo","Electrónica",NA,"Completa","Empresa suministradora de personal selecciona: Estudiantes con el 50% de la carrera de Ingeniera perfil Telecomunicaciones para trabajar en tareas de configuración, instalación y mantenimiento en tareas relacionadas a redes de datos TCP/IP.Además deberán contar con libreta de conducir y disponibilidad horaria.Condiciones laborales:Horario: 8 horas.De lunes a viernes.Salario: $39.000 pesos nominales aprox.","Especializaciones / Electrónica
									
										Tecnologías de la Información / Administración / Instalación de Redes
									
										Tecnologías de la Información / Telecomunicaciones
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Telecomunicaciones
									
										TCP/IP
									
										Ingeniería en Telecomunicaciones
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-04-02,"martes"
"Estudiantes o egresados con experiencia previa en trabajos de gestión","www.buscojobs.com.uy/estudiantes-o-egresados-con-experiencia-previa-en-trabajos-de-gestion-ID-167280",2019-04-14 04:43:21,"Deloitte","Montevideo","Montevideo","Administración de Empresas",NA,"Indiferente","¿Te gustaría trabajar en una de las firmas líder en servicios profesionales, aportando tus conocimientos a las organizaciones y mejorando cada día nuestro entorno?Sumate al equipo de Deloitte. Somos una Firma que brinda servicios profesionales de Auditoría, Gestión de Riesgos, Consultoría, Outsourcing, Asesoramiento Impositivo. La Responsabilidad Social Corporativa forma parte de la estrategia de Deloitte y contribuye a reforzar el compromiso de la Firma con la excelencia en el servicio.Nuestro equipo está formado por profesionales y técnicos de diversas especialidades. Somos miembro de Deloitte Touche Tohmatsu Limited, la mayor Firma de servicios profesionales en el mundo que opera en más de 150 países ocupando casi 286.200 profesionales.Risk AdvisoryLa gestión de riesgos abarca muchas áreas, incluidas seguridad y privacidad, reputación y controles. Nuestros profesionales ayudan a los clientes de muchas industrias a identificar, analizar, evaluar y gestionar los riesgos estratégicos, financieros y no financieros (operativos, tecnológicos, de ciberseguridad), al tiempo que descubren oportunidades para crear valor. Si quieres generar impacto ayudando a nuestros clientes a prevenir y gestionar problemas relacionados con sus riesgos y al mismo tiempo crear un valor significativo para sus negocios, ésta puede ser tu oportunidad.Nuestro equipo ofrece servicios corporativos de gestión de riesgos y gobierno, asesoría de riesgos, consultoría de control interno, revisión de cumplimiento regulatorio, principalmente enfocados en empresas de servicios financieros, empresas de consumo, manufactureras, entre otras. Para integrar nuestro equipo de Risk Advisory estamos seleccionando:Estudiantes o recientemente egresados de las carreras de Contador Público, Licenciatura en Administración de Empresas y/o Economía o afines con experiencia previa en trabajos de gestión de riesgos.Serán competencias claves de la persona a incorporar: •Excelente relacionamiento interpersonal.•Compromiso con el trabajo y el desarrollo profesional. •Trabajo en equipo.•Iniciativa. •Afinidad con el uso de herramientas de Business Intelligence.•Dominio del idioma inglés.Nuestra propuesta: •Excelente ambiente laboral: Trabajarás en un equipo joven y dinámico, con profesionales especializados y muy valorados en el sector. •Flexibilidad horaria para continuar tus estudios.•Jornadas de trabajo Part Time.•Formación continua:  Te ayudaremos a crecer profesionalmente gracias a nuestro coaching y cursos especializados. •Trabajo en equipo y en un entorno desafiante.Envianos tu CV y escolaridad.","Administración – Secretariado / Administración de Empresas
									
										Contabilidad – Auditoría – Finanzas / Contaduría
									
										Contabilidad – Auditoría – Finanzas / Economía
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración de Empresas
									
										Economía
									
										Administración
									
										Administración de riesgo
									
										Análisis de Riesgo
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-04-02,"martes"
"Auxiliar de Mantenimiento - Maldonado","www.buscojobs.com.uy/auxiliar-de-mantenimiento-maldonado-ID-167279",2019-04-14 04:43:21,"Aeropuerto de Punta del Este","Maldonado","Maldonado","Albañil",1,"Completa","Seleccionamos personal para tareas de Mantenimiento en general a desarrollar en Aeropuerto de Punta del Este. La posición tendrá como principal responsabilidad la asistencia en tareas de mantenimiento e infraestructura, tareas de reparación edilicia, sanitaria, pintura, albañilería,reparaciones simples de electricidad y asistencia en mantenimiento de áreas verdes. La posición requiere disponibilidad horaria para trabajar en régimen de Jornada Completa (8 hs diarias).Solicitamos postular adjuntando CV actualizado con referencias laborales comprobables.","Oficios – Servicios Varios / Albañil
									
										Oficios – Servicios Varios / Jardinería
									
										Oficios – Servicios Varios / Mantenimiento General
									
										Oficios – Servicios Varios / Pintor
									
										Oficios – Servicios Varios / Sanitaria
									
										Mantenimiento General / Mantenimiento General
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Albañil
									
										Jardinería 
									
										Pintura 
									
										Mantenimiento General
									
										Sanitaria
									
								Estudio Mínimo Necesario: Ciclo Básico Completo
							
							
							Edad: Desde 20 Hasta 45 Años
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2019-04-02,"martes"
"Tester de Software","www.buscojobs.com.uy/tester-de-software-ID-167277",2019-04-14 04:43:21,"Geocom Uruguay SA",NA,"Montevideo","Testing de Sistemas",4,"Completa","Nos encontramos en la búsqueda de Tester de Software.Qué buscamos?Buscamos Testers que cuenten con experiencia de al menos de 2 años (EXCLUYENTE), para realizar el testing de las aplicaciones de software de proyectos de gran porte, a nivel nacional e internacional.Cuáles son los requisitos?Contar con conocimientos en Testing y experiencia laboral en el área.Bachillerato completo.Valoramos profesionales resolutivos, proactivos, con buena actitud para el trabajo en equipo, y disponibilidad para viajar. Que sientan orgullo por ver su trabajo en producción.Qué proponemos?•	El desafío de participar en proyectos (nacionales e internacionales) de alto impacto•	Estabilidad y excelente ambiente laboral•	Estacionamiento Vigilado•	Cancha de fútbol y zona deportiva•	Acuerdos con universidades para carreras de grado y posgradoAcerca de nosotros:GEOCOM es una empresa con más de 20 años en el mercado, dedicada a brindar servicios informáticos globales. Nos desarrollamos en diferentes sectores: Gobierno, Finanzas, Industria, Salud, Retail. A sus más de 300 colaboradores en Uruguay, se le suman sus oficinas en Argentina, Chile y Colombia.Estamos certificados en ISO y evaluado en CMMI nivel 3.Horario: De Lunes a Jueves de 9 a 18 hs y Viernes de 9 a 17 hsADJUNTAR CV CON ASPIRACIONES SALARIALES.","Tecnologías de la Información / Testing de Sistemas
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Diseño de Test Cases
									
										Test de Sistema
									
										Testing Unitario
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-04-02,"martes"
"VENDEDOR -VIAJANTE INTERIOR","www.buscojobs.com.uy/vendedor-viajante-interior-ID-167251",2019-04-14 04:43:21,"(Confidencial)",NA,NA,"Comercial / Ventas",1,"Indiferente","VENDEDOR DE ARTÍCULOS DE BAZAR PARA EL INTERIOR DEL PAÍS, ZONA LITORAL, CON EXPERIENCIA Y VEHÍCULO PROPIO.SE REQUIERE ENVIAR CV","Comercio – Mercadeo – Ventas / Comercial / Ventas
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Venta al por Mayor
									
										Microsoft Excel
									
										Venta a supermercados
									
										Venta - Consumo masivo
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 25 Hasta 55 Años
							
							
							
								
							
						

						
					
					
				",2019-04-02,"martes"
"Técnico/a de Gestión de Proyectos","www.buscojobs.com.uy/tecnicoa-de-gestion-de-proyectos-ID-167274",2019-04-14 04:43:21,"Possum Gestion de Capital Humano",NA,"Montevideo","Docencia – Administración y Secretariado",1,"Completa","Seleccionamos para incorporarse como profesional al  staff  de la Consultora un Técnico/a de Gestión de Proyectos.Deberá responsabilizarse de la coordinación de la Unidad de Cursos y tiene como principal cometido articular , promover y también  apoyar  proyectos de formación profesional y empleo a todo nivel   para responder a las necesidades de diferentes lineamientos de la gerencia.Perfil requerido-Se valorará formación o conocimientos en empleo, formaciónprofesional, mercado laboral.-Profesional de grado universitario y/o terciario delas carreras de Ciencias Humanas y/o Sociales, Educación, Docencia, Economia,Relaciones Laborales, u otras formaciones relacionadas, o idóneo con experiencia  comprobada en la materia de Inefop.- Experiencia profesional :  en diseño y gestión de proyectos de Inefop-Experiencia en alguna de las poblaciones objetivo de los programas de InefopResponsabilidades:Diseñar propuestas formativas y/o proyectos de calidad de acuerdo con los diferentes contextos y perfiles poblacionalesCoordinar equipos de trabajo para ejecutar intervenciones de formación y empleo, según necesidades.Sistematización de experiencias según los convenios y acuerdos a su cargo para presentar en Inefop unido al análisis de resultados y propuestas de mejorasElaboración de informes y reportes según le sean solicitados.Asesorar técnicamente para el desarrollo de acciones decapacitación y/o proyectos según procedimientos y lineamientos Competencias Generales:- Resolución proactiva de problemas, trabajo en equipo y gestión eficiente  de los recursos en general. -ética y transparencia en la función  y comunicación efectiva, conciliación de intereses en un entorno de diálogo social. -liderazgo para cumplir los cometidos de la  empresa según lineamientos estratégicos, gestión de personas y equipos de trabajo.","Educación – Docencia / Docencia – Administración y Secretariado
									
										Educación – Docencia / Docencia – Ciencias Sociales
									
										Educación – Docencia / Educación Universitaria
									
										Educación – Docencia / Gestión de Centro Educativo
									
										Educación – Docencia / Gestión de Proyecto Educativo
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Educación y Formación
									
										Docencia de ciencias sociales
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2019-04-02,"martes"
"Encargado comercial empresa de software","www.buscojobs.com.uy/encargado-comercial-empresa-de-software-ID-167273",2019-04-14 04:43:21,"GECOS",NA,"Montevideo","Comercial / Ventas",1,"Completa","Profesionalizar la función comercial dentro de la empresaVenta de productos y proyectos de software y consultoríaImplementación de acciones de marketing digitalImplementación y seguimiento de campañas Desarrollo internacionalSueldo base $ 40.000 líquidos más comisiones","Comercio – Mercadeo – Ventas / Comercial / Ventas
									
										Comercio – Mercadeo – Ventas / Desarrollo de Negocios
									
										Marketing – Publicidad / Desarrollo de Producto / Marca
									
										Marketing – Publicidad / Marketing
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Análisis comercial
									
										Marketing directo
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 25 Hasta 40 Años
							
							
							
								
							
						

						
					
					
				",2019-04-02,"martes"
"Operador Telefónico","www.buscojobs.com.uy/operador-telefonico-ID-167265",2019-04-14 04:43:21,"Posadas, Posadas & Vecino",NA,"Montevideo","Auxiliar Administrativo",NA,"Completa","Nos encontramos en la búsqueda de Operadores para atender reclamos para nuestra empresa de servicios. La persona a incorporar deberá gestionar de forma eficaz las llamadas entrantes y salientes, asegurando una adecuada atención al público en general e ingresando la información en el sistema de datos.","Administración – Secretariado / Auxiliar Administrativo
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Call Center
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 20 Hasta 35 Años
							
							
							
								
							
						

						
					
					
				",2019-04-02,"martes"
"CHOFER","www.buscojobs.com.uy/chofer-ID-167242",2019-04-14 04:43:21,"SAPP S.A.","Canelones","Canelones","Chofer Automóviles",NA,"Indiferente","Importante Servicio de Emergencia Móvil Pre Hospitalario de Canelones llama:Chofer.Para realizar GUARDIAS, en sector de Toledo - Barros Blancos - Sector de Costa de Oro.* Se valorará experiencia previa en servicios de emergencia.* Libreta de conducir ( ambulancia - automovil )","Oficios – Servicios Varios / Chofer Automóviles
									
										Oficios – Servicios Varios / Chofer Camiones
									
										Oficios – Servicios Varios / Chofer Camionetas
									
										Oficios – Servicios Varios / Chofer Maquinaria
									
										Oficios – Servicios Varios / Chofer Ómnibus
									
										Mantenimiento General / Mantenimiento General
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Chofer de Automóviles
									
										Chofer de Camionetas
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 26 Hasta 45 Años
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2019-04-02,"martes"
"Atencion al Publico / Ventas","www.buscojobs.com.uy/atencion-al-publico-ventas-ID-167270",2019-04-14 04:43:21,"ZonaPhone",NA,"Montevideo","Recepción",1,"Completa","Buscamos personal para Atención al Publico en nuestro local ubicado en Punta Carretas. Tareas a realizar: - Atención al publico y seguimiento de clientes. - Ventas- Ingreso de presupuestos - Control de Stock - Atención telefonica- Control de facturas y gastos","Atención al Cliente / Recepción
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Android
									
										Mac OS
									
										iOS
									
								Idiomas: 
							
							Español
								
							Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 20 Hasta 35 Años
							
							
							
								
							
						

						
					
					
				",2019-04-02,"martes"
"Ejecutivo de Cuentas","www.buscojobs.com.uy/ejecutivo-de-cuentas-ID-167253",2019-04-14 04:43:21,"Easymail S.A.","Montevideo","Montevideo","Análisis de Negocios",2,"Completa","Buscamos personas orientadas a resultados, con experiencia en venta de servicios.de aprendizaje dinamico y alta exigencia.Requisitos Excluyentes:Formación Terciaria en marketing, negocios.Con marcada vocación por la venta consultiva.Manejo fluido de Internet y redes sociales.Buen manejo de herramientas informáticas.RESPONSABILIDADES:Buscar, planificar y ejecutar visitas comerciales.Atender cartera de clientes asignada.Detectar nuevas oportunidades de negocios.Armar propuestas comerciales, hacerles seguimiento y cierre.Presentar informes de gestión, avances y resultados a la Gerencia.El cargo: Implica la venta y atención postventa de los productos y servicios que nuestra empresa provee en el mercado uruguayo y argentino. Consisten en la provisión de servicios de rastreo satelital y herramientas de software orientadas al transporte, redes de distribucion y logistica.","Comercio – Mercadeo – Ventas / Análisis de Negocios
									
										Comercio – Mercadeo – Ventas / Comercial / Ventas
									
										Comercio – Mercadeo – Ventas / Desarrollo de Negocios
									
										Comercio – Mercadeo – Ventas / Ejecutivo de Cuentas
									
										Comercio – Mercadeo – Ventas / Venta de Insumos Informáticos
									
										Comercio – Mercadeo – Ventas / Venta de Servicios
									
										Distribución – Logística – Almacenamiento / Transporte / Carga
									
										Marketing – Publicidad / Mercadotecnia
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Análisis comercial
									
										Marketing directo
									
										Venta de servicios
									
										Atención de Postventa
									
										Venta de productos informáticos
									
										Venta a Empresas
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 24 Hasta 50 Años
							
							
							
								
							
						

						
					
					
				",2019-04-02,"martes"
"Ayudante de Peluquería ","www.buscojobs.com.uy/ayudante-de-peluqueria-ID-167264",2019-04-14 04:43:21,"(Confidencial)","Montevideo","Montevideo","Estética / Cosmética",1,"Completa","Se necesita ayudante de Peluquería para sábados, con experiencia, sepa BRUSHING, MANOS Y DEPILACIÓN. Presentar referencias laborales.","Oficios – Servicios Varios / Estética / Cosmética
									
										Oficios – Servicios Varios / Peluquería
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Peluquería
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 25 Hasta 45 Años
							
							
							
								
									Sexo: Femenino
								
							
						

						
					
					
				",2019-04-02,"martes"
"Etiquetadoras","www.buscojobs.com.uy/etiquetadoras-ID-167269",2019-04-14 04:43:21,"Randstad Uruguay ","Montevideo","Montevideo","Almacén / Depósito / Stock",4,"Completa","Nos encontramos en la búsqueda de personal para etiquetados para importante empresa del rubro logístico. Los seleccionados deberán etiquetar productos promocionales. Requisitos:- Capacidad de trabajo en equipo. - Actitud para el trabajo sistematico. - Buen relacionamiento interpersonal.- Gusto por trabajo con objetivos. - Residir en los barrio:  Cerro, Paso de la arena, Cibils, y zonas aledañas. Horario: jornada completa - turno matutino. Remuneración acorde a las responsabilidades.","Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Distribución, logística, depósito.
									
								Estudio Mínimo Necesario: Secundaria Incompleta
							
							
							Edad: Desde 21 Hasta 35 Años
							
							
							
								
							
						

						
					
					
				",2019-04-02,"martes"
"Auxiliar de Depósito","www.buscojobs.com.uy/auxiliar-de-deposito-ID-167267",2019-04-14 04:43:21,"Cretum Consultora",NA,"Montevideo","Almacén / Depósito / Stock",NA,"Completa","LA POSICIÓN:Implica la carga y descarga de mercadería, así como la organización de stocks y orden del depósito.ZONA:  Montevideo.Ofrecemos la posibilidad de ingresar en una empresa sólida y estable, con reconocida trayectoria en el mercado.","Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
									
										Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
									
										Distribución – Logística – Almacenamiento / Transporte / Carga
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Logística y almacén
									
										Distribución, logística, depósito.
									
										Peón Carga - Descarga
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2019-04-02,"martes"
