"empresa","area","n_puestos","jornada","detalles","subareas","requisitos","ID","fecha_pub","puesto","fecha_scraping","h_pub","dia_pub","barrio_ciudad","dpto"
Edad: Desde 21 Hasta 40 Años





","www.buscojobs.com.uy/idoneo-auxiliar-de-farmacia-para-call-center-ID-173819",2019-10-15,"Idóneo / Auxiliar de Farmacia para Call Center",2019-10-18 23:28:31,"23:28:31","martes","montevideo","montevideo"

"(Confidencial)","Atención al Cliente",NA,"Completa","Importante empresa del sector farmacéutico busca candidato/a para cubrir puesto de Idóneo en Farmacia para atención al público. Requisitos. Buscamos personas con ciclo básico completo, curso Idóneo en Farmacia o Auxiliar de Farmacia (excluyente), y experiencia en el cargo preferentemente.. Nos orientamos a candidatos cuidadosos con la presencia e imágen, que tengan gusto por la atención al cliente.. Disponibilidad para trabajar 44 horas semanales (librando entre semana).La propuesta. Es una excelente oportunidad para integrarse a una empresa nacional que se encuentra en constante crecimiento y que brinda posibilidades de aprendizaje, desafío y desarrollo a sus empleados.","Atención al Cliente / Atención al Cliente
Oficios – Servicios Varios / Personal Farmacia
Salud / Farmacia
Atención al Cliente / Caja
","




Conocimientos: 

Atención al Cliente
Farmacia
Farmacología
Idóneo en Farmacia
Estudio Mínimo Necesario: Ciclo Básico Completo
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/idoneo-en-farmacia-ID-173643",2019-10-10,"Idóneo en Farmacia",2019-10-18 23:28:31,"23:28:31","jueves","montevideo","montevideo"

"(Confidencial)","Atención al Cliente",NA,"Completa","Farmacia ubicada en Punta de Este necesita un IDÓNEO EN FARMACIA con experiencia de 3 años mínimo y título certificado de estudio.Se encargará del stock de mercaderia, atención al cliente, cobranza, arqueo de caja y todo lo relacionado al funcionamiento de la farmacia.Días y horario a convenir.Trabajo todo el año,  inserción inmediata","Atención al Cliente / Atención al Cliente
Comercio – Mercadeo – Ventas / Venta de Insumos Salud
Comercio – Mercadeo – Ventas / Venta de Servicios
Salud / Enfermería
Salud / Farmacia
Salud / Laboratorio
Salud / Medicina
Atención al Cliente / Caja
Especializaciones / Farmacia
","




Conocimientos: 

Caja y/o Facturación
Atención al Cliente
Microsoft Office
Idóneo en Farmacia
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 30 Hasta 55 Años





","www.buscojobs.com.uy/idoneo-en-farmacia-ID-173879",2019-10-17,"IDÓNEO EN FARMACIA",2019-10-18 23:28:31,"23:28:31","jueves","punta del este","maldonado"

"San Roque S.A","Farmacia",1,"Completa","Atiende y dispensa medicamentos al público en general, de acuerdo a la receta medica.Clasifica y organiza en los productos farmacéuticos, según el orden preestablecido.Atiende y orienta al público, sobre la posología de las medicinas solicitadas.Recibe y verifica las medicinas que ingresan a la farmacia.Verifica el listado de las medicinas y fechas de vencimientoSolicita medicamentos, previa solicitud del supervisor.Colabora en las distintas áreas de la sucursal.Buena presencia y disposición.El cargo incluye el trabajar sábados y domingo.","Salud / Farmacia
","




Conocimientos: 

Atención al Cliente
Farmacia
Idóneo en Farmacia
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 60 Años





","www.buscojobs.com.uy/idoneo-en-farmacia-nocturno-ID-173860",2019-10-16,"Idóneo en Farmacia Nocturno",2019-10-18 23:28:31,"23:28:31","miercoles","montevideo","montevideo"

"(Confidencial)","Comercial / Ventas",1,"Completa","El Cargo será para aquella persona con marcado perfil comercial, con conocimientos en la plaza de Alimentos.Su tarea principal será la atención , conducción y capacitación de nuevos y potenciales distribuidores como también de importantes clientes.Trabajará en Montevideo, Canelones y eventualmente en Maldonado.Competencias . Orientación a Resultado.  Dinamismo y Proactivida.  Excelente nivel de comunicación y trabajo en equip.  Presencia adecuadaSerá EXCLUYENTE contar con vehículo propio y experiencia previa en posiciones similares no menor a tres años.Horario de trabajo: lunes a viernes  08 a 16, sábados 08 a 12","Comercio – Mercadeo – Ventas / Comercial / Ventas
","




Conocimientos: 

Venta - Consumo masivo
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 35 Hasta 45 Años





","www.buscojobs.com.uy/imp-industria-de-alimentos-selecciona-vendedor-ID-173658",2019-10-10,"Imp. Industria de Alimentos selecciona Vendedor",2019-10-18 23:28:31,"23:28:31","jueves","montevideo","montevideo"

"Ministerio De Vivienda, Ordenamiento Territorial Y Medio Amb - Dirección Nacional De Medio Ambiente","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. cumplir con la ejecución del PlanLugar de Recepción de Consultas:Centro Coordinador Convenio Basile. Centro Regional Convenio Estocolmo para América Latina y el Caribe, Av. Italia 6201Teléfono de Consultas:26013724 int 1158","Cargos Estatales / Cargos Estatales
","









","www.buscojobs.com.uy/ingenieria-quimica-ciencias-ambientales-ID-173781",2019-10-14,"['Ingeniería Química/Ciencias Ambientales ']",2019-10-18 23:28:31,"23:28:31","lunes","montevideo","montevideo"

"Management Fiduciario y Profesional S.A.","Agronomía",1,"Indiferente","Management Fiduciario y Profesional SA en su calidad de Fiduciario selecciona Ingeniero/a Agrónomo/a para asesoramiento en administración y contralor de conservación de bienes fideicomitidos. Se valorará experiencia en el sector frutícola y similares. Enviar postulación adjuntando CV.","Agroindustria / Agronomía
","




Conocimientos: 

Ingeniería Agronómica   
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 26 Hasta 70 Años





","www.buscojobs.com.uy/ingeniero-a-agronomo-a-ID-173751",2019-10-14,"INGENIERO/A AGRÓNOMO/A",2019-10-18 23:28:31,"23:28:31","lunes","montevideo","montevideo"

"(Confidencial)","Agricultura",1,"Completa","INGENIERO AGRONOMO O ESTUDIANTE AVANZADO EN ÁREA FRUTICULTURA; PARA TAREAS DE CAMPO (CONTROL EN EQUIPOS DE APLICACIÓN, MONITOREO, ENTRE OTROS). FULL TIME. FACULTAD DE AGRONOMIA O ESCUELA AGRARIA. ","Agroindustria / Agricultura
","




Conocimientos: 

Agricultura 
Ingeniería Agronómica   
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años
Sexo: Masculino





","www.buscojobs.com.uy/ingeniero-agronomo-o-estudiante-avanzado-ID-173163",2019-09-29,"INGENIERO AGRONOMO O ESTUDIANTE AVANZADO",2019-10-18 23:28:31,"23:28:31","domingo","las piedras","canelones"

"CONAPROLE","Comercial / Ventas",1,"Completa","Industria láctea incorpora a su equipo de extensión, un profesional con vocación por el servicio a productores lecherosTareas a cargo: Atención a productores remitentes, articulación con profesionales independientes e instituciones vinculadas al sector.Lugar de trabajo: San Ramón, departamento de Canelones. Radicación en la zona de trabajo.Dedicación: tiempo completoSe requiere: Solidez técnica, iniciativa para el desarrollo de su función, con excelente manejo de las relaciones interpersonales y trabajo en equipo. Manejo de herramientas informáticas básicas.Se valorará: experiencia en el rubro lechero y/o extensión rural, posgrado y manejo del inglés (no excluyentes).","Comercio – Mercadeo – Ventas / Comercial / Ventas
Oficios – Servicios Varios / Agricultura
Agroindustria / Lechería
Agroindustria / Agronomía
","




Conocimientos: 

Microsoft Office
Idiomas: 

Inglés
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/ingeniero-agronomo-o-medico-veterinario-ID-173846",2019-10-16,"Ingeniero Agrónomo o Médico Veterinario",2019-10-18 23:28:31,"23:28:31","miercoles","san ramon","canelones"

"(Confidencial)","Calidad",1,"Completa","INGENIERO CIVIL  egresado, sexo masculino, de 25 a 45 años, full time, con experiencia en control de calidad y logistica de cargas, preferentemente en empresas costructoras.Solidos conocimientos en Office, CAD y Proyect.","Industria – Producción / Calidad
","




Conocimientos: 

Gestión de Calidad
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 25 Hasta 45 Años
Sexo: Masculino





","www.buscojobs.com.uy/ingeniero-civil-ID-173042",2019-09-26,"INGENIERO CIVIL",2019-10-18 23:28:31,"23:28:31","jueves","montevideo","montevideo"

"UHY Gubba & Asociados","Auditoría",1,"Completa","La búsqueda se orienta a profesionales con amplia experiencia en Auditoría de Proyectos de carreteras ubicadas en  alguno de los Estados Partes del MERCOSUR (excluyente), con la finalidad de realizar la Auditoria Externa Integral Final del proyecto FOCEM ""Rehabilitación de Corredores Viales"".  La actividad implica el control técnico del proyecto en todas sus etapas, requiriendo de inspecciones físicas in situ en varios departamentos de Paraguay.  El trabajo se llevará adelante en forma conjunta con el equipo de Auditores de nuestra firma.  La duración prevista para la Auditoria Externa es de 45 días corridos, a comenzar a principios de noviembre 2019.  Los interesados deberán acreditar su experiencia profesional; contar con disponibilidad para viajar (entre . 7 días hábiles), y flexibilidad horaria para la coordinació. entrega del Informe final.","Contabilidad – Auditoría – Finanzas / Auditoría
Construcción – Arquitectura / Construcción
Construcción – Arquitectura / Obras Civiles
","




Conocimientos: 

Ingeniería Civil
Construcción
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/ingeniero-civil-para-proyecto-de-auditoria-externa-de-focem-ID-173676",2019-10-11,"INGENIERO CIVIL para Proyecto de Auditoría Externa de FOCEM",2019-10-18 23:28:31,"23:28:31","viernes","montevideo","montevideo"

"Hexa","Telecomunicaciones",1,"Completa","Buscamos integrar un Ingeniero en Telecomunicaciones o estudiante avanzado.· Se valoraran Conocimientos de:              .  Redes de Datos .  Seguridad .  Gestión de Proyectos· Habilidades necesarias:                              .  Buena capacidad de Organización .  Trabajo en equipo .  Ejecutividad y Actitud proactiva· Experiencia en Redes de Datos","Tecnologías de la Información / Telecomunicaciones
","




Conocimientos: 

Seguridad de Redes
Gestión de Proyectos
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 25 Hasta 55 Años





","www.buscojobs.com.uy/ingeniero-en-telecomunicaciones-ID-172891",2019-09-18,"Ingeniero en Telecomunicaciones",2019-10-18 23:28:31,"23:28:31","miercoles","montevideo","montevideo"

"Randstad Uruguay ","Industria Química",1,"Completa","Para importante grupo multinacional con planta química ubicada en zona Colón.Busamos:Estudiante Universitario Avanzado o graduado de la carrera de Ingeniería Industrial Mecánica. Inglés (First Certificate).Formación avanzada de AutoCad ( 2D y 3D).Será responsable del desarrollo de proyectos, la coordinación con todos los implicados durante la etapa de presupuesto y ejecución de los proyectos y modificaciones, a fin de cumplir los objetivos en tiempo y forma. Con las empresas contratadas, coordinar la fecha de inicio de los trabajos, la inducción de seguridad y el sistema de certificados de permisos de trabajo, a fin de asegurar el cumplimiento de las normas internas de trabajo.Investigar posibles proveedores y coordinar reuniones con ellos para evaluar los trabajos.Al finalizar el proyecto será responsable de que el Dossier contenga toda la información que corresponda.Ejecutar los distintos proyectos, atendiendo el cumplimiento de las normas, para poder finalizar en tiempo y forma. Mantener el archivo de planos y de los Dossier de planta actualizados. Fomentar el desarrollar nuevos proveedores.Realizar los planos de todos los proyectos gestionados en el área de Ingeniería cumpliendo con los plazos y condiciones requeridos.Realizar las altas de proveedores, el registro de compras, solicitud de pedidos y el cierre mensual de inversiones de manera de asegurar la correcta imputación de costos a los distintos centros de costos u órdenes de inversión abiertas.","Industria – Producción / Industria Química
","




Conocimientos: 

Ingeniería Industrial Mecánica
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/ingeniero-industrial-mecanico-perfil-proyectos-ID-173789",2019-10-14,"Ingeniero Industrial Mecánico - Perfil Proyectos",2019-10-18 23:28:31,"23:28:31","lunes","montevideo","montevideo"

"Randstad Uruguay ","Mantenimiento Industrial",1,"Completa","Para importante industria multinacional dedicada al sector químico ubicada en Colón.Buscamos estudiantes avanzados o egresados de Ingeniería con experiencia en tareas similares.Sus responsabilidades serán realizar el diseño y dibujar los proyectos o modificaciones de instalaciones y equipos.Mantener actualizado el archivo e índice de los planos de la planta.Desarrollar y ejecutar proyectos / modificaciones de mejora de la planta asegurando que se cumpla con los requerimientos legales y de Ingeniería.Gestionar las ordenes de modificaciones en SAP, cargar todas las facturas del sector en SAP o SRM según corresponda, altas de proveedores, reportes cierre de mes, reportes cierre de año.Se ofrece la oportunidad de incorporarse a una empresa de gran porte y reconocida en el sector.","Industria – Producción / Mantenimiento Industrial
Industria – Producción / Mecánica Industrial
","




Conocimientos: 

Ingeniería Eléctrica
Ingeniería Industrial Mecánica
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/ingeniero-jr-para-proyectos-zona-colon-ID-173535",2019-10-08,"Ingeniero Jr. para Proyectos - Zona Colón",2019-10-18 23:28:31,"23:28:31","martes","montevideo","montevideo"

"(Confidencial)","Análisis de Sistemas",1,"Completa","Se busca Ingeniero en Sistemas de Computación, Licenciado en Informática o estudiante avanzado para ingresar en importante empresa del Estado.Se requiere conocimiento en:1. Investigación operativa.  Paquetes de optimización (ejemplo: CPLEX, XPRESS, GUROBI)2. Estadística.  Paquetes estadísticos o matemáticos/numéricos (ejemplos: R, Matlab, Octave, Scilab)3. Computación de alto desempeñoJornada laboral de lunes a viernes, 8 hrs.Adjuntar CV e incluir aspiraciones salariales.","Tecnologías de la Información / Análisis de Sistemas
Tecnologías de la Información / Programación
Tecnologías de la Información / Desarrollo
","




Conocimientos: 

Ingeniería de Sistemas/Computación/Software
Estadística
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/ingeniero-o-licenciado-en-sistemas-ID-172851",2019-09-18,"Ingeniero o Licenciado en Sistemas",2019-10-18 23:28:31,"23:28:31","miercoles","montevideo","montevideo"

"(Confidencial)","Calidad",NA,"Completa","PARA IMPORTANTE ORGANIZACIÓN SELECCIONAMOS:INGENIERO O PERITO INGENIERO, ELECTRICISTA O MECÁNICO.* Edad: 25 a 35 años* Se valorará conocimientos de Inglés y de Calidad (UNI. ISO 9000) así como experiencia en el tema.* Auto propio* Dedicación: 40 horas semanales* Horario: a determinar","Industria – Producción / Calidad
Industria – Producción / Seguridad Industrial
","




Conocimientos: 

Gestión de Calidad
Ingeniería Eléctrica
Ingeniería Industrial Mecánica
Idiomas: 

Inglés
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 25 Hasta 35 Años





","www.buscojobs.com.uy/ingeniero-o-perito-ingeniero-electricista-o-mecanico-ID-173545",2019-10-09,"INGENIERO O PERITO INGENIERO, ELECTRICISTA O MECÁNICO",2019-10-18 23:28:31,"23:28:31","miercoles","montevideo","montevideo"

"Advice","Dirección Financiera",NA,"Completa","Instituto Nacional de Investigación Agropecuaria del Uruguay. Principal Organización uruguaya relacionada con investigación y desarrollo en tecnología agropecuaria y forestal.Objetivo de la posición:Dirigir la Institución de acuerdo a los lineamientos estratégicos del INIA, con el fin de lograr los objetivos acordados con la Junta Directiva.Liderar la adaptación a los cambios para dar respuesta a las circunstancias cambiantes del mercado, la sociedad y las políticas públicas, estimulando la articulación con los demás actores de ciencia, tecnología e innovación, propendiendo a que la institución sea reconocida a nivel nacional e internacional por la excelencia de sus logros científico.  técnicos al servicio del desarrollo sostenible del sector agropecuario en el país.Liderar el Comité Gerencial, así como al grupo de Directores Regionales e Investigadores, en la creación de trabajos científicos de alta calidad y de impacto en la agropecuaria nacional. Fomentar la interacción entre las distintas partes involucradas con la demanda actual y colaborar en la detección de problemas.El Director Nacional estará involucrado en el liderazgo del fortalecimiento de redes interinstitucionales, de la generación de espacios para la participación de grupos interesados y del desarrollo de innovaciones institucionales.La persona:Profesionales en Ciencias Biológicas. Deberá contar con PhD o equivalente. Experiencia en el área de dirección en entidades reconocidas, comprobada trayectoria en materia de Tecnología Agropecuaria, con actuación relevante en el campo de las ciencias agrarias. Dominio del idioma inglés (oral y escrito).","Banca – Servicios Financieros / Dirección Financiera
Industria – Producción / Gestión Ambiental
Industria – Producción / Operaciones
Directivos – Ejecutivos / Ejecutivos
Directivos – Ejecutivos / Directivos
Tecnologías de la Información / Gestión de Proyectos
Cargos Estatales / Cargos Estatales
Agroindustria / Agricultura
Agroindustria / Ganadería
Agroindustria / Lechería
Agroindustria / Forestal
Especializaciones / Biología
Agroindustria / Agronomía
","




Conocimientos: 

Direción financiera
Dirección
Ciencias Biológicas
Idiomas: 

Inglés
Estudio Mínimo Necesario: Posgrado Completo
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/inia-director-nacional-ID-173388",2019-10-04,"INIA: Director Nacional",2019-10-18 23:28:31,"23:28:31","viernes","montevideo","montevideo"

"Advice","Dirección / Gerencia",NA,"Completa","Instituto Nacional de Investigación Agropecuaria del Uruguay. Principal Organización uruguaya relacionada con investigación y desarrollo en tecnología agropecuaria y forestal.Objetivo de la posición:La posición implica la responsabilidad por la dirección de la Estación Experimental INIA Tacuarembó, así como la representación del INIA en su región de influencia, la planificación, coordinación y ejecución de acciones a desarrollar en dichos ámbitos, de acuerdo con los objetivos y políticas impartidas.La persona: Profesionales universitarios, valorándose la formación de postgrado en Tecnología vinculada al rubro Agropecuario. Antecedentes laborales en generación y transferencia de tecnología agropecuaria, así como también en gestión en organizaciones matriciales.","Administración – Secretariado / Dirección / Gerencia
Administración – Secretariado / Gestión de Operaciones
Directivos – Ejecutivos / Directivos
Agroindustria / Agricultura
Agroindustria / Ganadería
Agroindustria / Forestal
Agroindustria / Agronomía
","




Conocimientos: 

Dirección
Gestión de Recursos Naturales
Gestión Ambiental
Ingeniería Agronómica   
Gestión de Proyectos
Recursos humanos
Idiomas: 

Inglés
Estudio Mínimo Necesario: Posgrado Completo
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/inia-director-regional-tacuarembo-ID-173386",2019-10-04,"INIA: Director Regional - Tacuarembó",2019-10-18 23:28:31,"23:28:31","viernes","montevideo","montevideo"

"Advice","Dirección / Gerencia",NA,"Completa","Instituto Nacional de Investigación Agropecuaria del Uruguay. Principal Organización uruguaya relacionada con investigación y desarrollo en tecnología agropecuaria y forestal.Objetivos de la posición:La posición implica liderar, planificar, ejecutar y monitorear de forma integral los recursos institucionales asegurando una adecuada coordinación y eficiencia en el uso de los mismos en las diferentes regionales distribuidas en el país.Preparar, con el apoyo de los respectivos profesionales, la elaboración de planes, políticas y estrategias de gestión económic. financiera, de la implementación de las políticas de recursos humanos e infraestructura del Instituto. Diseñar e instrumentar políticas económicas y financieras que apoyen la sostenibilidad de la Institución, así como implementar procesos y sistemas de gestión de Recursos Humanos integrados y alineados con la estrategia y la cultura organizacional.Preparar el presupuesto del Instituto, apoyar el desarrollo de otras fuentes de financiamiento, implementar el conjunto de políticas referidas a los recursos humanos, en coordinación con la Dirección Nacional.Implementar, planificar, gestionar y monitorear, bajo la supervisión del Director Nacional, y en coordinación con las demás Gerencias del Instituto el desarrollo de infraestructura y plataformas de TICs requeridas para la comunicación e investigación.La persona:Profesionales Universitarios con sólida experiencia liderando equipos de trabajo orientados al cambio y a la mejora continua, optimizando recursos para alcanzar los objetivos institucionales.Deberán contar con experiencia en materia de gestión y administración, con actuación relevante en el campo de las actividades agrarias. Se requiere buen nivel de inglés (oral y escrito).","Administración – Secretariado / Dirección / Gerencia
Administración – Secretariado / Gestión de Operaciones
Directivos – Ejecutivos / Management
Especializaciones / Biología
","




Conocimientos: 

Direción financiera
Gestión de Recursos
Gestión de Recursos Naturales
Gestión Ambiental
Gestión de Producción (Industria)
Gestión Cultural
Gestión de Proyectos
Estudio Mínimo Necesario: Posgrado Completo
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/inia-gerente-de-operaciones-ID-173384",2019-10-04,"INIA: Gerente de Operaciones",2019-10-18 23:28:31,"23:28:31","viernes","montevideo","montevideo"

"(Confidencial)","Electricidad",2,"Completa","Técnico instalador eléctrico y de alarmas, preferentemente con experiencia en instalaciones y mantenimiento de sistemas de seguridad tales como deteccion de incendios, alarmas de robo, CCTV, control de acceso, automatismos, etc. Experiencia en uso de herramientas, en montaje de cañerías y cableados. Se requiere licencia de conducir.","Especializaciones / Electricidad
Especializaciones / Electrónica
Tecnologías de la Información / Administración / Instalación de Redes
Seguridad – Vigilancia / Alarmas
","




Conocimientos: 

Electricidad
Electrónica
Automatismos
Instalador de Alarmas
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 19 Hasta 40 Años
Sexo: Masculino





","www.buscojobs.com.uy/instalador-alarmas-y-sistemas-seguridad-ID-173829",2019-10-16,"Instalador Alarmas y sistemas seguridad",2019-10-18 23:28:31,"23:28:31","miercoles","montevideo","montevideo"

"Advice","Administración de Base de datos",1,"Completa","Seleccionamos para importante cadena de supermercados.Perfiles con background académico en Tecnologías de la Información. Deberán contar con experiencia mínima de dos años, en desarrollo de aplicaciones productivas (web). Será excluyente contar con experiencia en GeneXus.Será valorada la experiencia en WebServices/ API, metodologías ágiles, Javascript, HTML, CSS, RPA, Bases de datos.Integrará el equipo de desarrollo interno, orientado a servicios al cliente externo e interno, con enfoque en aplicaciones web, API, integraciones con sistemas existentes, interfaz de servicios externos a los sistemas CORE, desarrollo back end y desarrollo orientado a servicios.Tendrá como principales tareas el análisis, diseño e implementación de sistemas de pequeño y mediano porte, con objetivos concretos, en equipo con los equipos WEB y Transformación Digital.Facilitará el acceso a información y funcionalidades de los sistemas CORE a colaboradores de la empresa, internos y externos.Implementará soluciones simples y escalables.Desarrollará y optimizará interfaces para servicios externos a los sistemas CORE.Coordinará con las áreas internas de Sistemas las tareas a desarrollar y dará seguimiento en la implementación de los proyectos.","Tecnologías de la Información / Administración de Base de datos
Tecnologías de la Información / Análisis de Sistemas
Tecnologías de la Información / ERP/CRM
Tecnologías de la Información / Gestión de Proyectos
Tecnologías de la Información / Programación
Tecnologías de la Información / Sistemas Operativos
Tecnologías de la Información / Testing de Sistemas
Tecnologías de la Información / Desarrollo
","




Conocimientos: 

Programación
Web Services
Tecnología e Innovación
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/integrador-de-nuevos-sistemas-ID-172829",2019-09-18,"Integrador de Nuevos Sistemas",2019-10-18 23:28:31,"23:28:31","miercoles","montevideo","montevideo"

"Advice","Maquinaria",1,"Completa","Buscamos:Estudiantes de carreras técnicas o terciarias como Administración, Ingeniería o afines.Preferiblemente con dominio de inglés.Muy buen manejo de herramientas informáticas: Excel (excluyente) y SAP (valorado).Disponibilidad para trabajar en un horario de lunes a viernes de 8:30 a 17:15 hrs en Ruta 1 y Camino Cibils.Objetivos de la posición:Realizará el análisis de la demanda de maquinaria para la previsión de compra de repuestos.Efectuará la gestión de repuestos a fin de asegurar un stock eficiente de los mismos, llevando a cabo el surtido y la distribución entre los distintos puntos de venta.Desarrollará el análisis comparativo de precios y costos.Participará activamente de la gestión de indicadores de resultados.Brindará apoyo a las áreas internas de la empresa cuando sea requerido.","Agroindustria / Maquinaria
","




Conocimientos: 

Microsoft Office
Idiomas: 

Inglés
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/interagrovial-analista-de-compra-de-repuestos-ID-172889",2019-09-18,"INTERAGROVIAL - Analista de compra de repuestos",2019-10-18 23:28:31,"23:28:31","miercoles","montevideo","montevideo"

"(Confidencial)","Mantenimiento Industrial",1,"Completa","Reconocida Empresa Agroindustrial selecciona Jefe de Mantenimiento para integrase a su equipo de gestión. El cargo reporta a la Gerencia Industrial y tiene bajo su responsabilidad la planificación, coordinación y supervisión de la gestión del mantenimiento de todas sus plantas industriales y proyectos de mejora de las instalaciones, la elaboración del presupuesto anual y sus correspondientes indicadores de gestión así como también deberá velar por el cumplimiento de la política de seguridad y optimización de los recursos en el cumplimiento de los objetivos delineados por la empresa. La búsqueda se orienta hacia profesionales egresados de la carrera de ingeniería industrial o afínes, con experiencia mayor a 3 años en gestión de mantenimiento industrial. El cargo requiere radicación en ciudad de treinta y tres. ","Industria – Producción / Mantenimiento Industrial
Agroindustria / Maquinaria
","




Conocimientos: 

Mantenimiento Industrial
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/jefe-de-mantenimiento-ID-172966",2019-09-23,"Jefe de Mantenimiento",2019-10-18 23:28:31,"23:28:31","lunes","treinta y tres","treinta y tres"

"(Confidencial)","Compras / Proveedores",1,"Completa","Importante empresa del mercado selecciona: Jefe de Mantenimiento y obrasNos orientamos a la búsqueda de una persona dinámica, pro activa metódica y ordenada. Esta posición tiene como propósito dirigir los servicios que integran el departamento de Mantenimiento procurando el buen funcionamiento de las áreas. Tiene la competencia sobre la logística de las áreas de seguridad edilicia, Mantenimiento, reparaciones, mejora de instalaciones y equipos, así como del área se vigilancia, limpieza, higiene, salubridad, transporte y suministros. Trabaja con Manejo de pedido de presupuestos y proveedores. Deberá supervisar y coordinar las tareas, así como acompañar los lineamientos que marca la empresa. Tendrá la coordinación y la responsabilidad de todas sucursales del país tanto en Montevideo como el interior, donde trabajará supervisando el área del técnico prevencionista. Requisitos: Técnico superior en Construcción o carreras afines.Se valorara experiencia en posiciones similares.Horario full time, con disponibilidad a viajar al interior mensualmente. Brindamos una excelente oportunidad para incorporarse a una marca líder en su rubro, que ofrece interesantes desafíos y un ambiente de trabajo dinámico.","Distribución – Logística – Almacenamiento / Compras / Proveedores
Recursos Humanos / Prevención de Riesgos Laborales
Seguridad – Vigilancia / Alarmas
Construcción – Arquitectura / Construcción
Oficios – Servicios Varios / Limpieza
Mantenimiento General / Mantenimiento General
","




Conocimientos: 

Seguridad y Vigilancia
Mantenimiento General
Construcción
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/jefe-de-mantenimiento-y-obras-ID-172895",2019-09-18,"Jefe de Mantenimiento y Obras",2019-10-18 23:28:31,"23:28:31","miercoles","montevideo","montevideo"

"(Confidencial)","Producción",1,"Completa","Nuestra búsqueda está orientada a una persona responsable, organizada, proactiva  y con iniciativa. Tendrá que garantizar la fabricación de productos gráficos y organizar los procesos de impresión, gestionando los materiales y supervisando los procesos productivos garantizando la calidad del producto final. Se encargará del mantener el orden y la seguridad en la fábrica. Reporta directamente a los Directores de la Empresa.Tareas y responsabilidades:Supervisar, coordinar y evaluar el desempeño del personal a su cargo para asegurar su mayor eficiencia en la producción.Elaborar Órdenes de Trabajo e ingresarlas al sistema.Organizar procesos de elaboración productiva y hacer el seguimiento de la programación de la producción.Control de Materia prima e insumos y coordinar con la administración pedidos y entregas. Control de maquinaria para un óptimo rendimiento junto con personal de mantenimiento.Organizar la logística de la fábrica y controlar su eficiencia.Informe de productividad basado en los partes diarios analizando tiempos de producción.Ejecutar acciones de mejoramiento, preventivas y correctivas.Se exigirá experiencia en manejo de elevadores (Excluyente)Se valorará conocimiento de Ingeniería Mecánica – Industrial (No excluyente)Deberá tener experiencia comprobable no menor a 2 años en cargos similares.","Industria – Producción / Producción
","




Conocimientos: 

Imprenta
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 35 Hasta 45 Años
Sexo: Masculino





","www.buscojobs.com.uy/jefe-de-planta-ID-173223",2019-10-01,"JEFE DE PLANTA",2019-10-18 23:28:31,"23:28:31","martes","montevideo","montevideo"
