"puesto","ID","fechaScraping","empresa","barrioCiudad","dpto","area","puestos","jornada","detalles","subareas","requisitos","fpub","dia"
"Promotor de Afiliaciones para Dpto. de Florida","www.buscojobs.com.uy/promotor-de-afiliaciones-para-dpto-de-florida-ID-164807",2019-02-20 23:52:00,"Nerd.uy",NA,"Montevideo","Administración de Empresas",3,"Indiferente","Estamos reclutando profesionales universitarios o estudiantes de la facultad de Economía próximos a recibirse que estén dispuestos a preparar los cursos de: Conceptos Contables, Administración de las Organizaciones 1 e Introducción a la Microeconomía para un formato de clases online. Las actividades a desarrollar se darían entre febrero-abril, incluyendo un período de preparación de los contenidos y otro de filmación de los cursos (la empresa se encargaría de la filmación).Requisito excluyente: tener aprobada la materia a la que aplica a dar clase. Requisito valorado: título universitario completo y experiencia previa en dictado de clases. No dude en contactar por más información.","Administración – Secretariado / Administración de Empresas
									
										Administración – Secretariado / Dirección / Gerencia
									
										Administración – Secretariado / Administración Contable y Financiera
									
										Administración – Secretariado / Impuestos
									
										Contabilidad – Auditoría – Finanzas / Contaduría
									
										Contabilidad – Auditoría – Finanzas / Economía
									
										Educación – Docencia / Educación Universitaria
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Docencia de ciencias económicas y comerciales
									
										Docencia en contabilidad, comercio y secretariado
									
										Economía
									
										Administración
									
								Idiomas: 
							
							Español
								
							Estudio Mínimo Necesario: Terciario Completo
							
							
							Edad: Desde 21 Hasta 35 Años
							
							
							
								
							
						

						
					
					
				",2019-01-21,"lunes"
"Promotor de Afiliaciones para Dpto. de Rivera","www.buscojobs.com.uy/promotor-de-afiliaciones-para-dpto-de-rivera-ID-164806",2019-02-20 23:52:00,"(Confidencial)",NA,"Montevideo","Gestión de Operaciones",NA,"Completa","Empresa en crecimiento selecciona Cadete eventual.De Lunes a viernes 9 hs (en la mañana).Es requisito excluyente poseer libreta G2 y experiencia en dicha tarea.","Administración – Secretariado / Gestión de Operaciones
									
										Cadetería - Cobranzas / Cadete
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Cadetería y/o cobranza
									
								Estudio Mínimo Necesario: Secundaria Incompleta
							
							
							
							
								
							
						

						
					
					
				",2019-01-21,"lunes"
"Auxiliar de Ventas - Durazno - Licencias","www.buscojobs.com.uy/auxiliar-de-ventas-durazno-licencias-ID-164808",2019-02-20 23:52:00,"(Confidencial)",NA,"Montevideo","Comercial / Ventas",1,"Completa","Nos interesa sumar a nuestro equipo una EXCELENTE VENDEDORA por teléfono: positiva, tenaz, empática, cooperativa, muy responsable, enfocada al logro de objetivos y que aprecie mucho el trabajo en equipo. Se requiere el manejo herramientas informáticas e internet.","Comercio – Mercadeo – Ventas / Comercial / Ventas
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Atención Telefónica y/o Recepción
									
										Venta de servicios
									
								Estudio Mínimo Necesario: Secundaria Incompleta
							
							
							Edad: Desde 21 Hasta 45 Años
							
							
							
								
									Sexo: Femenino
								
							
						

						
					
					
				",2019-01-21,"lunes"
"Vendedor- Idóneo en Farmacia","www.buscojobs.com.uy/vendedor-idoneo-en-farmacia-ID-164805",2019-02-20 23:52:00,"(Confidencial)",NA,"Montevideo","Mantenimiento Industrial",1,"Completa","Buscamos persona con conocimientos de Mecánica Industrial, Soldadura Electricidad y Habilitación para operar Calderas de Vapor ( Foguista)","Industria – Producción / Mantenimiento Industrial
									
										Industria – Producción / Mecánica Industrial
									
										Industria – Producción / Producción
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Electricidad
									
										Mecánica industrial
									
								Estudio Mínimo Necesario: Ciclo Básico Completo
							
							
							Edad: Desde 25 Hasta 50 Años
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2019-01-21,"lunes"
"Técnico/a Comercial - Vidriería BIA local Punta del Este","www.buscojobs.com.uy/tecnicoa-comercial-vidrieria-bia-local-punta-del-este-ID-164801",2019-02-20 23:52:00,"PedidosYa.com",NA,"Montevideo","Facturación / Cobros / Pagos",2,"Completa","Collections Analyst: ¡El rol de Collections Analyst es una oportunidad única para ser parte de la expansión y desarrollo que estamos viviendo en este momento en PedidosYa y de acompañar desde el equipo de Finanzas este gran desafío!Tus principales tareas serán las siguientes: •	Realizar el contacto con clientes a través de diferentes medios de comunicación con el objetivo de realizar la cobranza de las deudas •	Negociar la nueva forma de pago o financiación de la deuda.•	Contribuir en la continuidad de la relación comercial, colaborando con la fidelización y la excelencia en la atención al cliente •	Seguimiento administrativo de las interacciones en tiempo y forma•	Coordinar e ingresar los cobros efectuados•	Ser punto de contacto de las diferentes áreas referentes a las cuentas deudorasTus Cualidades: •	Experiencia en cargos similares no menos a un año•	Estudiante universitario de carreras afines (Adm. Empresas, Contador)•	Orientado a la excelencia en atención al cliente •	El conocimiento avanzado de SAP es imprescindible y consideramos un plus el conocimiento de Salesforce•	Capacidad de negociación, proactividad, dinamismo •	Excelente comunicación oral como escrita.Que te ofrecemos:•	Cultura de trabajo de una empresa de e-Commerce líder en Latinoamérica de rápido crecimiento con muchas oportunidades profesionales y en un ambiente familiar•	Trabajo independiente en un equipo altamente motivado y dinámico.•	Entrenamiento integral.•	Paquete salarial atractivo •	Excelente ambiente de trabajo, descontracturado, de excelente ubicación; te, café, frutas en la oficina, acciones divertidas en fechas especiales, etc.","Administración – Secretariado / Facturación / Cobros / Pagos
									
										Administración – Secretariado / Administración Contable y Financiera
									
										Atención al Cliente / Atención al Cliente
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
									
										Atención al Cliente
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-01-21,"lunes"
"Supervisor de Mantenimiento","www.buscojobs.com.uy/supervisor-de-mantenimiento-ID-164798",2019-02-20 23:52:00,"Manpower Uruguay","Montevideo","Montevideo","Atención al Cliente",NA,"Completa","Buscamos:Requisitos excluyentes:•	Bachillerato completo. •	Manejo fluido idioma portugués. •	Experiencia consolidada en tareas de Call Center (Atención al cliente y/o primer nivel de soporte vía telefónica, mínimo un año).•	Dominio de herramientas informáticas.•	Nos orientamos a candidatos con iniciativa, trabajo en equipo, compromiso y buen nivel de comunicación, con marcada orientado a la atención a clientes.Requisitos valorados:•	Amplia disponibilidad horaria.•	Residir cerca de la Empresa (Zonamerica)Desafíos: •	Será el primer punto de contacto con el cliente.•	Recibir y registrar los pedidos de servicio.•	Administrar las quejas y los reclamos de los clientes.•	Reportar y registrar cualquier tipo de incidente. •	Contactar a los clientes para dar el cierre a las quejas.•	Tener contacto con las diferentes áreas de la empresa.•	Asistir en la problemática del área y prestar colaboración en nuevos proyectos.La propuesta:Excelente oportunidad para integrarse de forma permanente a una reconocida empresa multinacional que ofrece capacitación, muy buen ambiente laboral y un nivel de remuneración acorde a las responsabilidades, más beneficios.","Atención al Cliente / Atención al Cliente
									
										Atención al Cliente / Telefonísta
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Atención al Cliente
									
										Call Center
									
								Idiomas: 
							
							Portugués
								
							Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2019-01-21,"lunes"
"Técnico Especialista en Telecomunicaciones.","www.buscojobs.com.uy/tecnico-especialista-en-telecomunicaciones-ID-164795",2019-02-20 23:52:00,"Farmacia El Tunel",NA,"Montevideo","Farmacia",1,"Completa","Nuestra búsqueda se orienta a Idóneos en Farmacia / Auxiliares en Farmacia, preferentemente con experiencia. Es excluyente poseer título habilitante.Se solicita buena presencia, disponibilidad horaria y vocación de servicio. Se valorarán conocimientos y experiencia de Caja ya que forma parte de la tarea. Se ofrece la oportunidad de incorporarse a una reconocida empresa en su rubro, un buen ambiente laboral y remuneración acorde a las responsabilidades del cargo.Realiza venta, armado de pedidos, caja de acuerdo a necesidad del local.Es imprescindible tener disponibilidad de días y horarios.Horario: Lunes a jueves 11 a 19, viernes y sábado 14.30 a 22.30. Remuneración aproximada $ 29.000.- nominalesCarga horaria: 48 horas semanales. Lugar de trabajo Carrasco.Incorporación inmediata.","Salud / Farmacia
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Sector Farmacéutico
									
										Farmacia
									
										Idóneo en Farmacia
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 22 Hasta 30 Años
							
							
							
								
							
						

						
					
					
				",2019-01-21,"lunes"
"Asistente Comercial","www.buscojobs.com.uy/asistente-comercial-ID-164789",2019-02-20 23:52:00,"Grupo Humano Consultores","Montevideo","Montevideo","Administración Contable y Financiera",1,"Completa","Importante empresa multinacional selecciona personal para desarrollar tareas como ADMINISTRATIVO/A DE PEDIDOS. Contrato a término hasta el 30 de Junio. Sexo indistinto. Tareas:-Revisión de pedidos en base a la programación de despacho-Liberación de pedidos a través de SAP-Trabaja en conjunto con el sector de Inventarios para acceder al stock disponible-Control de fechas de vencimientos-Coordinación de fechas de liberación de los pedidos-Control de gastos de fletes-Entre otras tareasRequisitos:-Secundaria completa-Buen manejo de Excel-Se valora tener conocimientos de SAP-Experiencia de dos años en el rubroHorario: de lunes a viernes de 08 a 16hs. Dos sábados al mes horario completo.Salario: $23.589 nom + 2143 en Ticket Alimentación (entre otros beneficios)","Administración – Secretariado / Administración Contable y Financiera
									
										Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Logística y almacén
									
										Distribución, logística, depósito.
									
										SAP R/3 Sales and Distribution
									
										Logística de ventas
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2019-01-21,"lunes"
"Técnico de Infraestructura Especialista","www.buscojobs.com.uy/tecnico-de-infraestructura-especialista-ID-164794",2019-02-20 23:52:00,"Colegio Gustavo A. Bécquer","Montevideo","Montevideo","Capacidades Diferentes",1,"Medio turno tarde","Maestra para colegio en zona de Malvin, turno vespertino. Sueldo a convenir","Educación – Docencia / Capacidades Diferentes
									
										Educación – Docencia / Educación Primaria
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Docencia primaria
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2019-01-21,"lunes"
"Vendedor","www.buscojobs.com.uy/vendedor-ID-164766",2019-02-20 23:52:00,"Advice","Montevideo","Montevideo","Gestión de Operaciones",1,"Completa","OVERACTIVEEmpresa de tecnologías de la información en constante crecimiento, con operaciones en Estados Unidos, Puerto Rico y ArgentinaBuscamos: Personas con formación universitaria o secretarial y experiencia laboral en áreas comerciales o administrativas.Se valorará especialmente la experiencia en empresas de tecnología. Es requerido un nivel de inglés avanzado a nivel oral y escrito (excluyente) y el dominio de Office: Excel, power BI, Power PointObjetivos de la posición:La persona seleccionada se integrará al equipo de Sales Operations colaborando con la planificación de ventas y la elaboración de forecast de ventas.Colaborará en la facturación para cada proyecto, con control semanal, quincenal, mensual.Colaborará con el control de vencimientos relativos a documentaciones legales.Se encargará de registrar y documentar cada proceso que se ejecute en el área. Participará activamente en reuniones de seguimiento de ventas y planificación con las filiales de la empresa en el exterior.","Administración – Secretariado / Gestión de Operaciones
									
										Administración – Secretariado / Secretaría
									
										Tecnologías de la Información / Consultoría
									
										Tecnologías de la Información / Gestión de Proyectos
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Planificación de Proyectos
									
										Venta de servicios
									
										Gestión de Proyectos
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2019-01-21,"lunes"
"Auxiliar Administrativo - Cadete","www.buscojobs.com.uy/auxiliar-administrativo-cadete-ID-164790",2019-02-20 23:52:00,"(Confidencial)",NA,"Montevideo","Administración Contable y Financiera",1,"Completa","Se necesita empleada pro activa que cumpla tareas administrativas y de facturación. Se necesita buena disposición y ganas de trabajar, Buenas posibilidades de crecimiento laboral.","Administración – Secretariado / Administración Contable y Financiera
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Caja y/o Facturación
									
										Administración
									
								Estudio Mínimo Necesario: Ciclo Básico Completo
							
							
							Edad: Desde 20 Hasta 30 Años
							
							
							
								
									Sexo: Femenino
								
							
						

						
					
					
				",2019-01-21,"lunes"
"Supervisor de Servicios al Pasajero","www.buscojobs.com.uy/supervisor-de-servicios-al-pasajero-ID-164755",2019-02-20 23:52:00,"Montevideo COMM","Montevideo","Montevideo","Atención al Cliente",1,"Completa","Si sos un apasionado de la venta y tenés conocimiento del mundo digital te proponemos sumarte al equipo comercial de Montevideo PortalBuscamos personas proactivas, organizadas y dinámicas, con experiencia en ventas o puestos similares (excluyente).Será necesario el dominio de PC y conocimiento de herramientas office.Se valorará conocimientos de inglés, ad server, métricas web, google adwords y analytics, así como conocimientos en programación(no excluyente)Tareas a realizar: •	Desarrollar y gestionar la cartera de clientes asignada, mejorando el volumen y la rentabilidad de la misma.•	Identificar oportunidades de negocio, comprender las necesidades de los clientes, agencias de publicidad y sus expectativas.•	Mantener contacto permanente con clientes y agencias de publicidad, planificar y realizar propuestas comerciales permanentemente.•	Trabajar por objetivos, reportar al Responsable Comercial, relevando continuamente la situación de mercado.•	Asistencia en tareas de backofficeOfrecemos:Buen ambiente laboral en una empresa consolidadaRetribución acorde a la exigencia del puesto compuesto por salario base y esquema de comisiones e incentivos por objetivos alcanzados.Horario: Lunes a Viernes de 9 a 18.¡Postúlate!","Atención al Cliente / Atención al Cliente
									
										Comercio – Mercadeo – Ventas / Comercial / Ventas
									
										Comercio – Mercadeo – Ventas / Ejecutivo de Cuentas
									
										Comercio – Mercadeo – Ventas / Venta de Servicios
									
										Directivos – Ejecutivos / Ejecutivos
									
										Marketing – Publicidad / Marketing
									
										Marketing – Publicidad / Publicidad
									
								","
					
						
							
							
							
							Conocimientos: 
							
								HTML
									
										Análisis de Datos
									
										Publicidad
									
										Microsoft Office
									
										Google Adwords
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2019-01-21,"lunes"
"Asistente Administrativo","www.buscojobs.com.uy/asistente-administrativo-ID-164782",2019-02-20 23:52:00,"(Confidencial)","Montevideo","Montevideo","RRPP y Eventos",1,"Medio turno tarde","conocimiento de Corel Draw y manejo de Redes Sociales.","Marketing – Publicidad / RRPP y Eventos
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Diseño Gráfico
									
								Estudio Mínimo Necesario: Ciclo Básico Completo
							
							
							Edad: Desde 21 Hasta 28 Años
							
							
							
								
									Sexo: Femenino
								
							
						

						
					
					
				",2019-01-21,"lunes"
"ejecutiva de cuentas","www.buscojobs.com.uy/ejecutiva-de-cuentas-ID-164788",2019-02-20 23:52:00,"(Confidencial)","Progreso","Canelones","Mantenimiento General",1,"Completa","Ingeniero o Estudiante avanzado en ingenieria eléctrica","Mantenimiento General / Mantenimiento General
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Ingeniería Eléctrica
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-01-21,"lunes"
"ASISTENTE ADMINISTRATIVA/O","www.buscojobs.com.uy/asistente-administrativao-ID-164787",2019-02-20 23:52:00,"Valle Agreste SA","Montevideo","Montevideo","Mantenimiento General",NA,"Indiferente","Electromecánico con experiencia en fábrica de bolsas de polietileno.Con iniciativa propia, proactivo con ganas de mejorar y avanzar en mejoras y optimizacion en la producción. Con experiencia comprobable.","Mantenimiento General / Mantenimiento General
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Electromecánica
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							Edad: Desde 30 Hasta 55 Años
							
							
							
								
							
						

						
					
					
				",2019-01-21,"lunes"
"Asistente de Dirección Técnica","www.buscojobs.com.uy/asistente-de-direccion-tecnica-ID-164757",2019-02-20 23:52:00,"Valle Agreste SA","Montevideo","Montevideo","Producción",NA,"Indiferente","Se solicita Extrusor oficial con experiencia en máquinas para film de polietileno.","Industria – Producción / Producción
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Operario Industrial
									
								Estudio Mínimo Necesario: Ciclo Básico Completo
							
							
							Edad: Desde 30 Hasta 55 Años
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2019-01-21,"lunes"
"Supervisor de Equipo de venta para Sector Financiero - Call Center","www.buscojobs.com.uy/supervisor-de-equipo-de-venta-para-sector-financiero-call-center-ID-164784",2019-02-20 23:52:00,"Hexa","Montevideo","Montevideo","Desarrollo",1,"Completa","Buscamos para integrar a equipo de desarrollo en importante cliente de  nuestra empresa ingeniero o estudiante avanzado con perfil .Net Web con experiencia  .Net (C#, HTML5 y JavaScript)Habilidades necesarias: Responsable, proactivo, buena capacidad de organización y ejecutividad.Experiencia: Mínimo un año en la tecnología solicitada","Tecnologías de la Información / Desarrollo
									
								","
					
						
							
							
							
							Conocimientos: 
							
								JavaScript
									
										C#
									
										Microsoft .NET
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 23 Hasta 55 Años
							
							
							
								
							
						

						
					
					
				",2019-01-21,"lunes"
"Auxiliar Contable Calificado","www.buscojobs.com.uy/auxiliar-contable-calificado-ID-164783",2019-02-20 23:52:00,"GRUPO4 Consultora","LasPiedras","Canelones","Administración Contable y Financiera",1,"Completa","Registracion contableDominio de excel y sistemas contables, afinesArqueo de CajasContralor de dinero Asistencia a Linea de Caja en metodos de pagoTarjetas. Correcciones. Devoluciones.Carga de articulos al sistema informático PreciosVerificación de doc Reportes y procesamiento de documentos contables y administrativo interaccion c/ Estudio Contable","Administración – Secretariado / Administración Contable y Financiera
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración de Empresas
									
										Auxiliar Administrativo
									
										Caja y/o Facturación
									
										Administración
									
										Memory Conty
									
										Auxiliar Contable
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							Edad: Desde 28 Hasta 55 Años
							
							
							
								
							
						

						
					
					
				",2019-01-21,"lunes"
"Auxiliar de Gestión Humana","www.buscojobs.com.uy/auxiliar-de-gestion-humana-ID-164752",2019-02-20 23:52:00,"(Confidencial)",NA,"Montevideo","Contaduría",1,"Medio turno mañana","Auxiliar contable medio horario para apoyo a Contador. Registración contable de clientes de industria y comercio. Trámites DGI-BPS-MTSS.","Contabilidad – Auditoría – Finanzas / Contaduría
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Microsoft Excel
									
										Memory Conty
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 19 Hasta 25 Años
							
							
							
								
							
						

						
					
					
				",2019-01-21,"lunes"
"Líder de Cocina","www.buscojobs.com.uy/lider-de-cocina-ID-164779",2019-02-20 23:52:00,"Montevideo Sistemas","Montevideo","Montevideo","Auxiliar Administrativo",2,"Completa","Administrativo Egresado del Segundo Ciclo de Enseñanza Secundaria o Administración de CETP-UTU con conocimientos en Procesadores de Texto, Planilla de cálculo electrónicas. Experiencia en tareas administrativas debidamente probada y conocimientos probados en idioma Inglés.","Administración – Secretariado / Auxiliar Administrativo
									
										Administración – Secretariado / Administración Contable y Financiera
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración Pública
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2019-01-21,"lunes"
"Auxiliar Contable","www.buscojobs.com.uy/auxiliar-contable-ID-164778",2019-02-20 23:52:00,"Montevideo Sistemas","Montevideo","Montevideo","Mecánica Industrial",1,"Completa","Ingeniero Eléctrico Ingeniero MecánicoEstudiante avanzado de Ingeniería Eléctrica o Mecánico con 75% de los créditos exigidos por la carrera","Industria – Producción / Mecánica Industrial
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Ingeniería Eléctrica
									
										Ingeniería Industrial Mecánica
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-01-21,"lunes"
"Desarrollador de SW para CC","www.buscojobs.com.uy/desarrollador-de-sw-para-cc-ID-164776",2019-02-20 23:52:00,"Montevideo Sistemas","Montevideo","Montevideo","Gestión Ambiental",1,"Completa","Ingeniero Químico o Ingeniero Civil especialidad Hidráulica o Ambiental","Industria – Producción / Gestión Ambiental
									
										Industria – Producción / Industria Química
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Ingeniería Química 
									
										Ingeniería Civil
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2019-01-21,"lunes"
"Merchandiser externo EXCLUYENTE experiencia, moto y libreta de moto","www.buscojobs.com.uy/merchandiser-externo-excluyente-experiencia-moto-y-libreta-de-moto-ID-164773",2019-02-20 23:52:00,"Montevideo Sistemas","Montevideo","Montevideo","Administración de Base de datos",4,"Completa","Ingeniero en sistemas en computaciónLicenciado en informáticaEstudiante avanzado con el 75% de los créditos exigidos por la carrera Ingeniero informático","Tecnologías de la Información / Administración de Base de datos
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Ingeniería de Sistemas
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-01-21,"lunes"
"Auxiliar Administrativo","www.buscojobs.com.uy/auxiliar-administrativo-ID-164774",2019-02-20 23:52:00,"(Confidencial)",NA,"Montevideo","Cadete",1,"Completa","Seleccionamos cadete para importante empresa del rubro Comercio ExteriorRequisitos- Experiencia en cargos similares (no excluyente)- Libreta de conducir (excluyente)- Proactividad y capacidad de trabajo en equipo- Conocimientos de ingles- Edad: 18 a 25 años- Buena presenciaSe ofrece- Muy buen ambiente laboral- Remuneración acorde a las habilidades y experiencia","Cadetería - Cobranzas / Cadete
									
										Cadetería - Cobranzas / Gestión de Trámites
									
										Comercio – Mercadeo – Ventas / Comercio Exterior/Aduanas
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Comercio Internacional
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 18 Hasta 25 Años
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2019-01-21,"lunes"
"Vendedor/a Consumo Masivo Productos 3M Scotch-Brite","www.buscojobs.com.uy/vendedora-consumo-masivo-productos-3m-scotch-brite-ID-164770",2019-02-20 23:52:00,"(Confidencial)","Montevideo","Montevideo","Cargos Estatales",1,"Completa","Manejo del sector eléctrico nacional e internacional.Operación de sistemas eléctricos de potencia.Modelos de optimización energético.Manejo de herramientas de procesamiento de información y cálculo.","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Ingeniería Eléctrica
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-01-21,"lunes"
"Director de Proyecto","www.buscojobs.com.uy/director-de-proyecto-ID-164769",2019-02-20 23:52:00,"(Confidencial)","Montevideo","Montevideo","Administración de Empresas",NA,"Completa","La búsqueda está orientada a estudiantes de administración de UTU, EDA o de los primeros años de la carrera de Contador Público; que cuenten con experiencia previa en posiciones similares y disponibilidad para trabajar horario completo.Se deberá contar con buen manejo de Excel. Buscamos una persona responsable, proactiva, que tenga sentido común y capacidad para trabajar en equipo.Las tareas implican la realización de asientos contables, ingreso de datos al sistema, gestión y control de tareas de índole administrativo a los efectos de apoyar al equipo.Se trata de una propuesta de carácter temporal, que ofrece oportunidades de aprendizaje y un buen ambiente de trabajo.","Administración – Secretariado / Administración de Empresas
									
										Administración – Secretariado / Auxiliar Administrativo
									
										Administración – Secretariado / Administración Contable y Financiera
									
										Contabilidad – Auditoría – Finanzas / Contaduría
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Microsoft Excel
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-01-21,"lunes"
"AUXILIAR CONTABLE ADMINISTRATIVA CON EXPERIENCIA EN ESTUDIOS CONTABLES","www.buscojobs.com.uy/auxiliar-contable-administrativa-con-experiencia-en-estudios-contables-ID-164765",2019-02-20 23:52:00,"Consultora Eventuales",NA,"Montevideo","Almacén / Depósito / Stock",2,"Completa","Seleccionamos para Importante Planta Industrial Operario de Expedición La propuesta se orienta a personas del sexo masculino de 30 a 40 años que cuenten con el ciclo básico completo. Se valora poseer conocimientos y/o experiencia en manejo de autoelevadores y montacargas. Las tareas consisten en control de mercaderías, armado de pedidos, carga y descarga. Se trabaja con chapas y galvanizados por tanto es imprescindible contar con una excelente atención al detalle. Turnos Rotativos. Lunes a Viernes 06 a 15.30hs – 10 a 19.30hs. – 20.30 a 06hs. Remuneración $ 28.252 Nominales","Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
									
										Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
									
										Industria – Producción / Operario Industrial
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Distribución, logística, depósito.
									
										Operario Industrial
									
										Peón Carga - Descarga
									
								Estudio Mínimo Necesario: Ciclo Básico Completo
							
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2019-01-21,"lunes"
"Administrativo Comercial","www.buscojobs.com.uy/administrativo-comercial-ID-164720",2019-02-20 23:52:00,"(Confidencial)",NA,"Montevideo","Atención al Cliente",NA,"Medio turno mañana","Empresa ubicada en zona La Comercial del rubro serigrafía -carteleria busca:Persona creativa,dinámica,proactiva para tareas en redes Sociales y búsqueda de potenciales clientes en base de datos con experiencia en trato con el público y gusto por la ventaHorario de Lunes a Viernes medio día a confirmarExcelente presencia , responsabilidad y compromiso.Referencias comprobables y foto actualizada","Atención al Cliente / Atención al Cliente
									
										Comercio – Mercadeo – Ventas / Comercial / Ventas
									
										Comercio – Mercadeo – Ventas / Venta de Servicios
									
										Marketing – Publicidad / Investigación de Mercados
									
										Marketing – Publicidad / Marketing
									
										Marketing – Publicidad / Promociones
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Internet
									
										Venta de servicios
									
										Microsoft Word
									
										atención al cliente
									
										Redes Sociales
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2019-01-21,"lunes"
"Asistente Junior de Procesos Comerciales","www.buscojobs.com.uy/asistente-junior-de-procesos-comerciales-ID-164756",2019-02-20 23:52:00,"DCA Contadores y Asociados","Montevideo","Montevideo","Contaduría",1,"Completa","La persona seleccionada deberá dar apoyo en la preparación y cierre de Estados financieros mensuales y en la preparación de declaraciones juradas fiscales mensuales y anuales. Deberá analizar costos, supervisar y apoyar en la implementación de sistemas informáticos. También dará apoyo en la preparación de la información de gestión para las diferentes gerencias. Controlará la aplicación de procedimientos administrativos contables y preparará la  información a ser presentada en Organismos estatales de control.La búsqueda se orienta hacia Contadores Públicos, que posean buen manejo de herramientas Informáticas, manejo de sistemas contables y de gestión administrativa y manejo fluido planillas electrónicas.Es excluyente contar con al menos 2 años de experiencia en tareas similares.Se valora tener vehículo propio.Horario de trabajo: Lunes a viernes de 8:00 a 17:00 hs.","Contabilidad – Auditoría – Finanzas / Contaduría
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2019-01-21,"lunes"
