"puesto","ID","fechaScraping","empresa","barrioCiudad","dpto","area","puestos","jornada","detalles","subareas","requisitos","fpub","dia"
"Foguista  industria farmacéutica","www.buscojobs.com.uy/foguista-industria-farmaceutica-ID-163932",2019-01-07 17:57:56,"Randstad Uruguay ","Montevideo","Montevideo","Administración Contable y Financiera",NA,"Completa","Para importante multinacional ubicada en Montevideo del área farmacéutica seleccionamos personas con carnet de Foguista y experiencia en el manejo de calderas industriales y generación de vapor. Deberá tener disponibilidad para trabajar en horarios rotativos.Será responsable por la operación, mantenimiento, diagnostico y realización de service y reparación de los generadores de vapor, compresores de aire comprimido, torres de enfriamiento, planta de efluentes y tanques de GLP, otorgando eventualmente soporte a la planta, tanto mecánico como eléctrico.","Administración – Secretariado / Administración Contable y Financiera
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Foguista
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2018-12-21,"viernes"
"Ejecutivo nuevas cuentas área financiera-Multinacional Norteamericana","www.buscojobs.com.uy/ejecutivo-nuevas-cuentas-area-financiera-multinacional-norteamericana-ID-163930",2019-01-07 17:57:56,"Randstad Uruguay ",NA,"Montevideo","Abogacía",NA,"Completa","En Randstad Uruguay nos encontramos en la búsqueda de Ejecutivo de Cuentas para una Multinacional.Tus principales responsabilidades serán:- Visita a clientes de forma presencial.- Seguimiento de agenda de clientes.- Seguimiento telefónico de visitas.- Carga de información obtenida a sistemas informáticos.- Brindar la mejor atención al cliente.- Viajes al interior del país.Requisitos:- Analista en Marketing; estudiantes de Administración; licenciatura en Cs. Comunicación, Analista en RRPP.- Disponibilidad horaria.- Buen manejo de PC.- Conocimiento de Inglés. ¿Qué te ofrecemos? - Ser parte de una empresa reconocida en su sector y con excelentes condiciones de contratación.","Sector Legal / Abogacía
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Coordinación de fuerza de ventas
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2018-12-21,"viernes"
"Teleagendadores importante financiera - multinacional","www.buscojobs.com.uy/teleagendadores-importante-financiera-multinacional-ID-163929",2019-01-07 17:57:56,"Randstad Uruguay ",NA,"Montevideo","Call Center",NA,"Completa","En Randstad Uruguay nos encontramos en la búsqueda de Operadores telefónicos para una Multinacional con horario part-time.Tus principales responsabilidades serán:- Coordinación de agenda para visitas a clientes. - Llamadas salientes.- Detectar necesidades del cliente. - Brindar la mejor atención al cliente.Requisitos excluyentes:- Bachillerato completo.- Disponibilidad horaria en la mañana o en la tarde.- Buen manejo de PC.- Buena dicción.¿Qué te ofrecemos? - Ser parte de una empresa reconocida en su sector y con excelentes condiciones de contratación.","Teletrabajo – Call Center / Call Center
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Coordinación de fuerza de ventas
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2018-12-21,"viernes"
"Administrativo","www.buscojobs.com.uy/administrativo-ID-163927",2019-01-07 17:57:56,"Black Dog Electronics","Montevideo","Montevideo","Administración Contable y Financiera",1,"Completa","Dar apoyo administrativo a la organización en tareas como gestión de bancos, contacto con proveedores, clientes, pagos, tareas contables , cadeteria y otras.","Administración – Secretariado / Administración Contable y Financiera
									
										Contabilidad – Auditoría – Finanzas / Contaduría
									
										Cadetería - Cobranzas / Cadete
									
										Atención al Cliente / Atención al Cliente
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Secretariado
									
										Venta al por Menor
									
										Cadetería y/o cobranza
									
										Administración
									
										Operador PC
									
										Auxiliar Contable
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 22 Hasta 35 Años
							
							
							
								
							
						

						
					
					
				",2018-12-21,"viernes"
"SUSHIMAN / SUSHIWOMAN","www.buscojobs.com.uy/sushiman-sushiwoman-ID-163910",2019-01-07 17:57:56,"Pez Globo","Montevideo","Montevideo","Gastronomía",2,"Completa","Buscamos Sushiman/Sushiwoman con experiencia que pueda asumir responsabilidades y trabajar bajo presión. Capaz de manejar personal, pedidos, stocks y hacer servicios impecables.","Turismo – Hotelería – Gastronomía / Gastronomía
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Cocina Especializada 
									
								Idiomas: 
							
							Portugués
								
								Español
								
							Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 19 Hasta 38 Años
							
							
							
								
							
						

						
					
					
				",2018-12-21,"viernes"
"Desarrollador Jr.","www.buscojobs.com.uy/desarrollador-jr-ID-163931",2019-01-07 17:57:56,"(Confidencial)",NA,"Montevideo","Administración de Base de datos",2,"Medio turno tarde","Objetivo del Cargo:Proponer, potenciar e impulsar Proyectos de la Gerencia de Negocios en especial para el Departamento de PKI. Principales funciones:- Identificar posibilidades de crecimiento y desarrollo para los Proyectos asignados- Apoyar y asesorar al equipo en el manejo de base de datos, aplicaciones y otras tecnologías de utilidad para le Dpto. de PKI.- Investigar y proponer nuevas funcionalidades a las herramientas proporcionadas.- Presentar proactivamente ideas de mejora a los productos del Dpto. Requisitos necesarios:- Estudios terciarios avanzados en las carreras de Ingeniería, Licenciatura en Informática o Analista Programador.- Experiencia en proyectos de Desarrollo, en el ámbito laboral o académico. - Conocimientos de Base de Datos, preferentemente Postgres y MySQL.- Conocimientos en Programación Python, JAVA, HTML, y CSS.Se valorará:- Conocimientos en Programación Swift, u otros lenguajes para aplicaciones móviles.- Conocimientos de programación Java Spring y Django.El horario será de 11.45 a 17.45 hs.","Tecnologías de la Información / Administración de Base de datos
									
										Tecnologías de la Información / Programación
									
										Tecnologías de la Información / Seguridad Informática
									
										Tecnologías de la Información / Desarrollo
									
										Tecnologías de la Información / Aplicaciones para Celular
									
								","
					
						
							
							
							
							Conocimientos: 
							
								CSS (Cascading Style Sheets)
									
										HTML
									
										Java
									
										Python
									
										MySQL
									
										PostgreSQL
									
										Django
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 18 Hasta 65 Años
							
							
							
								
							
						

						
					
					
				",2018-12-21,"viernes"
"Analista de Créditos y Cobranza","www.buscojobs.com.uy/analista-de-creditos-y-cobranza-ID-163928",2019-01-07 17:57:56,"Randstad Uruguay ","Montevideo","Montevideo","Administración Contable y Financiera",NA,"Completa","Seleccionamos para OCA empresa financiera líder del mercado, que pertenece a reconocida institución financiera:Estudiante de Ciencias Económicas, con 2do año de Universidad aprobado (Excluyente) que cuenten con buena escolaridadExperiencia comprobable en firmas de Auditoría o ConsultoríaJornada laboral de 6 u 8 horasTareas:-Elaboración de reportes de gestión y cartera-Manejo de base de datos de créditos-Preparación de Informes-Realización de controles de crédito-Revisión y mejora de procesos de crédito y cobranza","Administración – Secretariado / Administración Contable y Financiera
									
										Contabilidad – Auditoría – Finanzas / Auditoría
									
										Contabilidad – Auditoría – Finanzas / Contaduría
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Auditoría bancaria y contable
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2018-12-21,"viernes"
"Analista Administrativo/a - contrato a término durante 2019","www.buscojobs.com.uy/analista-administrativoa-contrato-a-termino-durante-2019-ID-163922",2019-01-07 17:57:56,"HUMAN PHI",NA,"Montevideo","Administración de Empresas",NA,"Medio turno mañana","Seleccionamos para RENADRO (Red Nacional de Drogas), Analista Administrativo/a - contrato a término - que cumpla con el siguiente perfil:Los Requisitos •	Formación Técnica o Universitaria en carreras de Administración y/o Contabilidad.•	Experiencia laboral en posiciones y tareas como las descritas a continuación. •	Adecuado manejo de herramientas informáticas y Excel sólido en particular. Las Responsabilidades•	Gestión administrativa para contratos según procedimientos de la Organización.•	Solicitud de documentación para contrataciones; seguimiento del proceso administrativo de contratación; redacción de notas de contratación junto a sus términos de referencia y documentación.•	Procedimientos de tramitación de honorarios mensuales según los diferentes contratos - recepción de documentación, revisión de la misma y realización de las notas correspondientes.•	Gestión de reposiciones mensuales de Cajas Chicas - notificación de fechas de envío, armado de reposición y verificación de comprobantes según vigencias y montos. •	Ingreso de documentación ante la Corporación Nacional para el Desarrollo - notas de solicitud, contrataciones, aperturas de Cajas Chicas, pagos  y documentación diaria - •	Control de documentación mensual enviada por las Organizaciones (recibos de sueldos firmados, certificados al día, nómina, planilla de trabajo, bps-irpf pago), gestión de archivos digitales y manuales. •	Pago mensual de certificados del Fideicomiso.•	Recepción de documentación Las Competencias •	Dinamismo e Iniciativa.•	Organización.•	Trabajo en equipo y Autonomía.•	Adaptabilidad y Flexibilidad.•	Orientación al cliente interno y externo.La Propuesta•	Jornada laboral: 5 horas de lunes a viernes en horarios de 08:30 a 13:30.•	Tipo de Contrato: a término, entre marzo y diciembre de 2019.•	Zona: Torre Ejecutiva.•	Sueldo acorde.","Administración – Secretariado / Administración de Empresas
									
										Administración – Secretariado / Auxiliar Administrativo
									
										Administración – Secretariado / Facturación / Cobros / Pagos
									
										Administración – Secretariado / Administración Contable y Financiera
									
										Administración – Secretariado / Secretaría
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
									
										Administración de Empresas
									
										Administración
									
										Auxiliar Contable
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2018-12-20,"jueves"
"Recepcionista","www.buscojobs.com.uy/recepcionista-ID-163921",2019-01-07 17:57:56,"(Confidencial)","Montevideo","Montevideo","Secretaría",NA,"Indiferente","La posición implica llevar adelante tareas como la atención telefónica y hacer las correspondientes derivaciones. Deberá además asegurar la correcta recepción y atención a clientes y proveedores. La persona será apoyo del departamento de gestión humana en los procesos de selección, y del departamento de Administración en ciertas tareas puntuales. Se valorará experiencia en puestos similares y disponibilidad horaria para trabajar de lunes a viernes y algunos sábados.","Administración – Secretariado / Secretaría
									
										Recursos Humanos / Selección de Personal
									
										Teletrabajo – Call Center / Call Center
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Atención Telefónica y/o Recepción
									
										Auxiliar Administrativo
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2018-12-20,"jueves"
"Vendedor Telefónico horario part time","www.buscojobs.com.uy/vendedor-telefonico-horario-part-time-ID-163913",2019-01-07 17:57:56,"CNT Uruguay",NA,"Montevideo","Comercial / Ventas",10,"Indiferente","Somos un call center especializado en la comercialización de seguros y nos encontramos en la búsqueda de vendedores.Trabajamos para las principales compañías financieras del mercado.¿Qué buscamos? Personas de entre 21 hasta 50 años con ganas de superarse y crecer, necesitamos gente con energía, entusiasmo, y actitud emprendedora.¿Qué ofrecemos? Te damos la opción de trabajar part time en el horario de tu conveniencia y te ofrecemos un excelente nivel de remuneración sin tope en comisiones. Muy buen clima laboral.ADJUNTAR FOTO (EXCLUYENTE)","Comercio – Mercadeo – Ventas / Comercial / Ventas
									
										Teletrabajo – Call Center / Call Center
									
										Teletrabajo – Call Center / Telemarketing
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Telemarketing
									
										Venta de servicios
									
								Estudio Mínimo Necesario: Ciclo Básico Completo
							
							
							Edad: Desde 21 Hasta 50 Años
							
							
							
								
							
						

						
					
					
				",2018-12-20,"jueves"
"Director Preescolar","www.buscojobs.com.uy/director-preescolar-ID-163919",2019-01-07 17:57:56,"Advice","Montevideo","Montevideo","Directivos",NA,"Completa","Seleccionamos para Institución Educativa líder en Montevideo, en el área de la educación desde preescolar, primaria y secundaria en todas sus orientaciones.Buscamos:Profesionales de la Licenciatura en Gestión de Centros Educativos o áreas afines. Se valora formación en Gerenciamiento de Instituciones Educativas, Postgrado en Educación o similar y conocimientos de Tecnologías de Información y Comunicación. Experiencia sólida (al menos 5 años) en posiciones de similar responsabilidad.Objetivo de la posición:La orientación, supervisión y evaluación del área académica de Preescolares. Tiene responsabilidad directa con los docentes y coordinadores académicos en lo referente al trabajo pedagógico. Conducir y administrar todos aquellos recursos técnicos, administrativos y humanos destinados a perfeccionar la acción educativa del sector. El cargo depende del Director General.","Directivos – Ejecutivos / Directivos
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Educación y Formación
									
										Educación preescolar
									
										Educación Inicial
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2018-12-20,"jueves"
"Analista de Procesos","www.buscojobs.com.uy/analista-de-procesos-ID-163918",2019-01-07 17:57:56,"Randstad Uruguay ","Montevideo","Montevideo","Administración de Base de datos",1,"Completa","Analista de Procesos:Para importante empresa industrial exportadora.Objetivos de la posición: Contribuir con la organización a través del diseño, documentación y mejora continua de sus procesos de negocio, en línea con el modelo de gestión existente. Principales tareas: El Analista de Procesos identifica oportunidades de optimización y automatización del flujo de trabajo que permiten a las áreas ser más efectivas. Participa en Proyectos de mejora vinculados al rediseño de procesos y la implantación de tecnología informática. Asimismo ofrece soporte de primer nivel a usuarios en la gestión de cambios y colabora en la capacitación de las demás áreas en los procesos y herramientas disponibles. Para ello buscamos: Estudiantes de las carreras de Ingeniería, Administración de Empresas o carreras afines con conocimiento en modelos de gestión y mejoramiento de procesos. Se valora experiencia de trabajo en áreas de Procesos, Organización y Métodos, y/o Gestión de Calidad; la formación en gestión de proyectos (PMI) y en sistemas de gestión de calidad, así como los conocimientos en base de datos (SQL). Se requiere conocimiento de herramientas de Software para modelado de procesos (Ms Visio), y un buen nivel de Ms Office. El lugar de trabajo se encuentra dentro de un radio de 30 kms. de Montevideo.","Tecnologías de la Información / Administración de Base de datos
									
										Tecnologías de la Información / Calidad de Sistemas
									
										Tecnologías de la Información / Gestión de Proyectos
									
										Tecnologías de la Información / Programación
									
										Tecnologías de la Información / Testing de Sistemas
									
								","
					
						
							
							
							
							Conocimientos: 
							
								SQL
									
										Microsoft Visio
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 25 Hasta 35 Años
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2018-12-20,"jueves"
"Vendedores Telefónicos","www.buscojobs.com.uy/vendedores-telefonicos-ID-163917",2019-01-07 17:57:56,"Consultora Eventuales",NA,"Montevideo","Telemarketing",1,"Completa","Empresa Automotriz Selecciona Vendedores Telefónicos Personas de 20 a 40 años que cuenten con Bachillerato Finalizado. Será necesario contar con un buen manejo de herramientas informáticas, principalmente Paquete Office. Se requiere experiencia de al menos 2 años en ventas telefónicas. Es altamente valorado conocimiento en el rubro automotriz.Las tareas: Realización de llamadas telefónicas por zonas para ofrecimiento de servicios y generar ventas.El horario: De Lunes a Viernes jornadas de 8hs. Turno a definir.Remuneración: $ 23.000 Líquidos","Teletrabajo – Call Center / Telemarketing
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Telemarketing
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2018-12-20,"jueves"
"Desarrollador de SW","www.buscojobs.com.uy/desarrollador-de-sw-ID-163916",2019-01-07 17:57:56,"SONDA Uruguay",NA,"Montevideo","Desarrollo",1,"Completa","Desarrollador de SWProgramar la solución de software de acuerdo a las normas y herramientas de la empresa,  con el fin de cumplir los estándares de calidad definidos en el acuerdo previo de nivel de atención al cliente, garantizando un servicio de excelencia.Desarrollar funciones como miembro de la división.  Ejecutar funciones de acuerdo al software proporcionado con las especificaciones de diseño. Analizar los requisitos del sistema y los procesos de negocio existentes y sistemas de información. Construir mejoras y resolver errores. Construir y ejecutar pruebas unitarias y planes de pruebas unitarias. En algunos casos contribuyen en la elaboración la arquitectura técnica de la solución.Experiencia en las siguientes tecnologías:• Microsoft MVC• Angular (2 o superior)• Base de datos Microsoft SQL (o MySql)• Team Foundation Server (TFS) o alguna herramienta de gestión de código similar.•Conocimiento de metodologías ágiles (Scrum)Caracteristicas personales:  •Buena disposición para investigar, plantear ideas y resolver problemas•Capacidad de trabajo en equipo y colaboración con sus compañerosExperiencia: 2 - 4 años cargos similares.","Tecnologías de la Información / Desarrollo
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Tecnologías de la Información
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 23 Hasta 35 Años
							
							
							
								
							
						

						
					
					
				",2018-12-20,"jueves"
"Merchandiser / Reponedor para Maldonado- Temporada","www.buscojobs.com.uy/merchandiser-reponedor-para-maldonado-temporada-ID-163912",2019-01-07 17:57:56,"Advice","Maldonado","Maldonado","Merchandiser",1,"Completa","Seleccionamos para importante empresa de consumo masivo.Buscamos:Experiencia previa en cargos de reposición y merchandiser para la zona de Maldonado.Disponibilidad para trasladarse a distintos puntos en el día.Se valorará secundaria completa.Objetivos de la posición:Sera responsable por reponer los distintos productos de la compañía según la ruta asignada. Realizará control de stock y vencimiento de los productos exhibidos, entre otras tareas.Desempeñarse en un régimen de 44 horas por semana durante la temporada.","Comercio – Mercadeo – Ventas / Merchandiser
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Gestión de Stocks
									
										Distribución, logística, depósito.
									
										Stocks e inventarios de mercaderías
									
										Merchandising
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 18 Hasta 60 Años
							
							
							
								
							
						

						
					
					
				",2018-12-20,"jueves"
"Jefe de Producto Digital","www.buscojobs.com.uy/jefe-de-producto-digital-ID-163906",2019-01-07 17:57:56,"L'oreal",NA,"Montevideo","Marketing",1,"Completa","Se encargará de ejecutar el Plan de Marketing, adaptando localmente las estrategias definidas para las marcas asignadas.Será responsable del Plan promo publicitario de las marcas.Desarrollará y propondrá estrategias de marketing mix, con fuerte énfasis digital (Social media, Influencers, social listening, CRM, SEO, SEM, mantenimiento de sitios web)Visitará regularmente puntos de venta para detectar requerimientos de los clientes y oportunidades de negocio Liderará iniciativas de e-commerce directo e indirecto de las marcas.Será referente en el proceso de formación digital de la unidad de negocio","Marketing – Publicidad / Marketing
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Marketing al consumidor
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 23 Hasta 33 Años
							
							
							
								
							
						

						
					
					
				",2018-12-20,"jueves"
"Mucama - Limpiadora","www.buscojobs.com.uy/mucama-limpiadora-ID-163876",2019-01-07 17:57:56,"(Confidencial)","Maldonado","Maldonado","Personal de Servicio / Limpieza",2,"Completa","Se responsabiliza por el orden e higiene y servicio en domicilios particulares.Las candidatas deberán contar con experiencia en posiciones similares, capacidad de organización, constancia, adaptabilidad, tolerancia a la presión y amplia disponibilidad horaria.Se trata de una oportunidad para incorporarse de manera permanente a una importante y reconocida empresa en el Departamento de Maldonado.","Turismo – Hotelería – Gastronomía / Personal de Servicio / Limpieza
									
										Oficios – Servicios Varios / Limpieza
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Cocina 
									
										Limpieza y Lavandería
									
										Limpieza en General
									
								Estudio Mínimo Necesario: Ciclo Básico Incompleto
							
							
							Edad: Desde 30 Hasta 50 Años
							
							
							
								
									Sexo: Femenino
								
							
						

						
					
					
				",2018-12-19,"miércoles"
"Analista de Sistemas (Funcional)","www.buscojobs.com.uy/analista-de-sistemas-funcional-ID-163896",2019-01-07 17:57:56,"Systems and Developments",NA,"Montevideo","Análisis de Sistemas",1,"Completa","Se busca analista en sistemas, ingeniero en informática o estudiante avanzado para cubrir un puesto en importante empresa del estado. Realizará tareas de Analista Funcional, por lo cual se requiere conocimientos en:-Base de datos SQL-Análisis de requerimientos-Diseño de solucionesInicialmente en este puesto no se requiere programación, pero se valorará conocimiento en programación Java.Lunes a Viernes de 8 a 17 hrs. Incluir aspiraciones salariales","Tecnologías de la Información / Análisis de Sistemas
									
										Tecnologías de la Información / Testing de Sistemas
									
										Tecnologías de la Información / Desarrollo
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Java
									
										SQL
									
										Análisis de Datos
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2018-12-19,"miércoles"
"Social Media Mgr","www.buscojobs.com.uy/social-media-mgr-ID-163894",2019-01-07 17:57:56,"BoomIT","Montevideo","Montevideo","Marketing",1,"Completa","Estudiante avanzado de Marketing o Comunicaciones para gestionar campañas digitales y desarrollar vínculo con clientes. Buscamos proactividad, buen relacionamiento, capacidad de planificación y análisis. Se valorará experiencia y nivel de inglés.Si te apasiona el trabajo en equipo y buscás un ambiente de innovación y capacitación constante, te estamos esperando!","Marketing – Publicidad / Marketing
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Análisis de Redes
									
										Redes Sociales
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2018-12-19,"miércoles"
"Project Manager","www.buscojobs.com.uy/project-manager-ID-163895",2019-01-07 17:57:56,"(Confidencial)","Montevideo","Montevideo","Análisis de Sistemas",NA,"Completa","¡Hacé parte de nuestro equipo! Nos encontramos en la búsqueda de un Project Manager para hacer parte de nuestro equipo de Desarrollo.Requerimientos claves:-	Buena comunicación interpersonal-	Capacidad analítica para la resolución de problemas-	Liderazgo y capacidad para gestionar equipos de trabajo-	Background técnico en TI-	Fexibilidad y adaptabilidad-       Experiencia en Gestión de Proyecto-       Experiencia en aplicación de Metodologías ágilesQuien ingrese a esta posición deberá gestionar los distintos proyectos de la empresa, es importante que los interesados cuenten con una muy buena habilidad interpersonal que le permita reunirse con clientes y general contactos en pro de los resultados.","Tecnologías de la Información / Análisis de Sistemas
									
										Tecnologías de la Información / Consultoría
									
										Tecnologías de la Información / Gestión de Proyectos
									
										Tecnologías de la Información / Programación
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Supervisión
									
										Metodología Scrum
									
										Gestión de Proyectos
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2018-12-19,"miércoles"
"Técnico Mantenimiento","www.buscojobs.com.uy/tecnico-mantenimiento-ID-163886",2019-01-07 17:57:56,"(Confidencial)","Colonia","Colonia","Mantenimiento Industrial",2,"Completa","Nos encontramos en la búsqueda de 2 Técnicos de Mantenimiento para la Planta de Concentrados de PepsiCo en Colonia, Uruguay.Principales tareas:Mantenimiento preventivo y correctivo de equipos y maquinaria industrial y de servicios general en la Planta.Requisitos y competencias:- Formación: Egresado de UTU o equivalente en las áreas de mecatrónica, electrónica industrial o eléctrica, instrumentación y control.- Experiencia mínima de 2 años de preferencia en Giro Industrial de alimentos en el área de mantenimiento electricidad, electrónica, -programación.- Flexibilidad de horarios (turnos rotativos).- Conocimiento y manejo de PLCs, SCADA.- Programación y/o troubleshooting de PLCs con Certificación de Rockwell (no excluyente).- Manejo de SAP PM y herramientas de Office (mail, Excel, Word) (no excluyente).- Manejo de Inglés a nivel escritura y conversación básica (no excluyente).- Habilidad para diagnosticar fallas y solución de problemas en el área de experticia.- Excelente actitud de servicio, proactividad y capacidad para trabajo en equipo.- Sentido de urgencia, organización y planificación.- Capacidad para trabajo en un ambiente dinámico y exigente, disposición para aprender.- Habilidades de relacionamiento interpersonal.- Orientación clara a seguridad y buenas prácticas de manufactura.- Conocimiento de normas de buenas prácticas de manufactura (GMP) y - Análisis de Peligros y Puntos Críticos de Control (HACCP) (no excluyente). Se valorará experiencia en Calidad y Mantenimiento Preventivo.","Industria – Producción / Mantenimiento Industrial
									
										Mantenimiento General / Mantenimiento General
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Electrónica
									
										Electromecánica
									
										Mantenimiento Industrial
									
										Mecánica
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 18 Hasta 60 Años
							
							
							
								
							
						

						
					
					
				",2018-12-19,"miércoles"
"Maquinista de refrigeración.","www.buscojobs.com.uy/maquinista-de-refrigeracion-ID-163893",2019-01-07 17:57:56,"(Confidencial)","Montevideo","Montevideo","Mantenimiento Industrial",2,"Completa","Importante industria frigorífica selecciona MAQUINISTA de refrigeración.Es excluyente contar con conocimiento técnico en refrigeración con experiencia comprobable en sala de máquinas de refrigeración en amoniaco (Refrigeración Industrial)  Se valorarán conocimientos básicos de electricidad y/o mecánica industrial para mantenimiento industrial.Algunas de sus tareas a realizar serán:- Realizar y asistir en el mantenimiento Correctivo, Predictivo y Preventivo de las máquinas.- Realizar el pedido de materiales necesarios para el mantenimiento o reparaciones.- Atender emergencias que pudieran presentarse.Es necesario contar con disponibilidad para trabajar horarios rotativos. Se ofrece salario acorde a las responsabilidades y la oportunidad de incorporarse a una empresa en plena expansión.","Industria – Producción / Mantenimiento Industrial
									
										Industria – Producción / Mecánica Industrial
									
										Industria – Producción / Operador de Maquinaria
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Electricidad
									
										Maquinista
									
										Refrigeración / Calefacción
									
										Mecánica industrial
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 25 Hasta 50 Años
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2018-12-19,"miércoles"
"Analista de Testing","www.buscojobs.com.uy/analista-de-testing-ID-163892",2019-01-07 17:57:56,"(Confidencial)","Montevideo","Montevideo","Calidad de Sistemas",NA,"Completa","Nuestra búsqueda se orienta personas que cuenten con un conocimiento y experiencia solida en el área de Testing de al menos dos años.Responsabilidades de la posición:•	Diseño y especificación de casos de prueba.•	Ejecutar y registrar los resultados de las pruebas. •	Evaluar y documentar información.•	Análisis de los requerimientos funcionales. Requisitos del puesto:Cursos en Testing.Estudiante o egresado de alguna carrera IT.Excelentes habilidades de comunicación y trato con clientes.Ser detallista y metódico.Tener autonomía.La propuesta es para trabajar en una modalidad de lunes a viernes full time en una contratación por proyecto.","Tecnologías de la Información / Calidad de Sistemas
									
										Tecnologías de la Información / Testing de Sistemas
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Black Box Testing
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2018-12-19,"miércoles"
