"empresa","area","n_puestos","jornada","detalles","subareas","requisitos","ID","fecha_pub","puesto","fecha_scraping","h_pub","dia_pub","barrio_ciudad","dpto"
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/ejecutivo-de-cuentas-para-el-area-de-red-de-voz-y-datos-ID-173930",2019-10-18,"Ejecutivo de Cuentas para el área de Red de Voz y Datos",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"Entrust - Servicios Profesionales en Recursos Humanos","Comercial / Ventas",1,"Completa","Descripción de la EmpresaEmpresa de Servicios tecnológicos de alta calidad en proceso de expansión.Objetivos Generales del PuestoTendrá como objetivos principales la gestión comercial de Grandes Cuentas, así como la comercialización de soluciones de impresión, gestión documental automatización de procesos y flujos de trabajo (hardware, software y servicios asociados). Reportará a la Gerencia Comercial.Tareas.  Gestionar la cartera de clientes asignada e incrementarla, identificando potenciales clientes y nuevas oportunidades de negocios.  Cumplimiento de cuota asignada y objetivos establecidos.   Elaboración de cotizaciones de productos y servicios.  Actualización y mantenimiento constante de información de prospectos, clientes y negocios (CRM).  Seguimiento mensual de oportunidades avanzadas y pronóstico de ventas.  Dirección de relevamientos en cuentas asignadas.  Gestión de licitaciones y compras directas del estado.Requisitos:Estudios:La búsqueda se orienta hacia Profesionales Universitarios recibidos o estudiantes avanzados próximos a recibirse de las carreras Marketing, Administración, Tecnología o afines.Informática:Manejo de MS Office y CRM.Experiencia:Experiencia en la comercialización de productos y servicios tecnológicos a clientes corporativos y Estado.Experiencia en venta consultiva.Experiencia en licitaciones y compras estatales.Otros: La búsqueda se orienta hacia una persona de excelente nivel de representatividad, proactivo, responsable, ordenado, analítico, autónomo, con capacidad de planificación, trabajo en equipo y flexibilidad.","Comercio – Mercadeo – Ventas / Comercial / Ventas
Comercio – Mercadeo – Ventas / Venta de Insumos Informáticos
Comercio – Mercadeo – Ventas / Venta de Servicios
","




Conocimientos: 

Marketing directo
Venta de servicios
Tecnología e Innovación
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/ejecutivo-de-grandes-cuentas-ID-174710",2019-11-08,"Ejecutivo de Grandes Cuentas",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Farmacia",1,"Completa","El cargo: Reporta a la gerencia General.Tiene bajo su responsabilidad el desarrollo y comercialización de Tecnología de uso médico y farmacéutico para la región. Realiza la promoción, desarrollo y venta del producto, así como el seguimiento de su servicio técnico.Dentro de sus funciones se mencionan:. Desarrollo y comercialización de productos y servicios de reconocido Grupo de industria Farmacéutica. .Apertura y análisis de nuevo negocios en Uruguay y en la región.. Coordinación y supervisión del Servicio Técnico en cada país.La persona: Orientamos nuestra búsqueda a profesionales con formación en Ingeniería Médica y/o Negocios, con una fuerte orientación hacia el área comercial.Es excluyente contar con dominio de idioma Inglés y Portugués, así como experiencia en posiciones de similar jerarquía. La posición implica viajar en forma altamente frecuente dentro de la región.Competencias:. Pensamiento estratégico. Innovación y apertura al aprendizaje. Comunicación oral y escrita. Orientación al cliente. ColaboraciónSe ofrece la oportunidad de incorporarse a un grupo empresarial líder en su rubro, de la mano de un negocio innovador con proyección regional.","Salud / Farmacia
Oportunidad de Negocio / Oportunidad de Negocio
","




Conocimientos: 

Venta Industrial
Idiomas: 

Inglés
Portugués
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/ejecutivo-de-ventas-de-tecnologia-medica-para-latinoamerica-ID-174406",2019-10-31,"Ejecutivo de ventas de Tecnología médica para Latinoamérica",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Comercial / Ventas",1,"Completa","El cargo: Sera responsable de la atencion de cuentas mayoristas en la zona de Montevideo y área metropolitana. Buscamos: Persona con Experiencia y conocimiento en el rubro y en cargos de similar responsabilidad. Deberá ser orientado a resultados, con alto nivel de negociacion, y muy proactivo en el desarrollo de vinculos comerciales y desarrollo de nuevos negocios.El cargo requiere contar con auto.","Comercio – Mercadeo – Ventas / Comercial / Ventas
Comercio – Mercadeo – Ventas / Desarrollo de Negocios
Comercio – Mercadeo – Ventas / Ejecutivo de Cuentas
","




Conocimientos: 

Venta al por Mayor
Venta a supermercados
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 25 Hasta 50 Años





","www.buscojobs.com.uy/ejecutivo-de-ventas-para-empresa-de-productos-masivos-ID-173749",2019-10-11,"Ejecutivo de Ventas para empresa de productos masivos",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Atención al Cliente",1,"Completa","Se necesita Empleada para Atención al Público en el ramo de fotografía, telefonía celular y electrónica.. Persona responsable y dinámica. Buena presencia y facilidad de palabra.. Buen manejo de tecnologías. Muy importante buena actitud con el público. Se valora manejo de Excel Horario de L a V de 10:00 a 13 y de 14 a 19hs + Sábados de 10 a 14hs","Atención al Cliente / Atención al Cliente
Atención al Cliente / Recepción
Atención al Cliente / Telefonísta
Comercio – Mercadeo – Ventas / Comercial / Ventas
Atención al Cliente / Caja
","




Conocimientos: 

Caja y/o Facturación
Atención al Cliente
Stocks e inventarios de mercaderías
Estudio Mínimo Necesario: Ciclo Básico Completo
Edad: Desde 18 Hasta 35 Años
Sexo: Femenino





","www.buscojobs.com.uy/empleada-para-atencion-al-publico-ID-174664",2019-11-07,"Empleada Para Atención al Público",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"America Zemel","Administración de Empresas",1,"Medio turno tarde","buscamos  1  empleado/a , ,ventas ,administrativo/a ,tareas generales ,Horario 13,30 a 18.00  de lunes a viernes sábados  de 09.00  a 13.00   .ventas ,tareas generales ,buena presencia ,conducta impecable ,Con ganas de trabajar .","Administración – Secretariado / Administración de Empresas
Administración – Secretariado / Facturación / Cobros / Pagos
Cadetería - Cobranzas / Cadete
Cadetería - Cobranzas / Gestión de Trámites
Atención al Cliente / Atención al Cliente
Atención al Cliente / Recepción
Atención al Cliente / Telefonísta
Comercio – Mercadeo – Ventas / Comercial / Ventas
Comercio – Mercadeo – Ventas / Desarrollo de Negocios
Comercio – Mercadeo – Ventas / Encargado de Local
Comercio – Mercadeo – Ventas / Venta de Servicios
Diseño – Decoración / Diseño Arquitectura
Diseño – Decoración / Diseño de Interiores
Diseño – Decoración / Diseño Industrial
Marketing – Publicidad / Desarrollo de Producto / Marca
Marketing – Publicidad / Investigación de Mercados
Marketing – Publicidad / Marketing
Marketing – Publicidad / Promociones
Marketing – Publicidad / Publicidad
Oficios – Servicios Varios / Mantenimiento General
Teletrabajo – Call Center / Call Center
Construcción – Arquitectura / Arquitectura
Construcción – Arquitectura / Construcción
Oficios – Servicios Varios / Limpieza
Atención al Cliente / Caja
Mantenimiento General / Mantenimiento General
","




Conocimientos: 

Venta de servicios
Venta al por Mayor
Venta al por Menor
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 21 Hasta 60 Años





","www.buscojobs.com.uy/empleado-a-ventas-ID-173965",2019-10-21,"empleadoa  ventas",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Atención al Cliente",1,"Completa","El cargo: Sera responsable de la atencion al publico en mostrador (clientes finales, distribuidores, comerciantes) asi como tambien de la atencion y gestion de canales telefónico y digitales.Buscamos: Persona con clara orientacion comercial, gusto por el relacionamiento con clientes, orientada a resultados y orientacion digital. Es valorada la experiencia en cargos de similar responsabilidad.","Atención al Cliente / Atención al Cliente
Comercio – Mercadeo – Ventas / Comercial / Ventas
","




Conocimientos: 

Caja y/o Facturación
Venta en mostrador
Redes Sociales
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 45 Años





","www.buscojobs.com.uy/empresa-importadora-de-productos-masivos-selecciona-vendedor-ID-173745",2019-10-11,"Empresa importadora de productos masivos selecciona Vendedor",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"Chic Parisien","Atención al Cliente",1,"Completa","Seleccionamos Encargada/o de local comercial en el Departamento de Montevideo. Orientamos nuestra búsqueda a personas dinámicas con gusto por la venta y la moda, con excelente habilidad para la dirección de equipos de trabajo.  Será responsable de la planificación, supervisión y cumplimiento de objetivos. Así como también la gestión integral de Local comercial. Se requiere contar con disponibilidad horaria. Se valorará experiencia en gestión de equipos de trabajo y ventas. Competencias requeridas: Liderazgo y excelente orientación al equipo de trabajo. Planificación y organización. Proactividad y dinamismo. Orientación de servicio de calidad al cliente y personal. Excelente presencia y comunicación. Experiencia en conducción de equipos.","Atención al Cliente / Atención al Cliente
Comercio – Mercadeo – Ventas / Análisis de Negocios
","




Conocimientos: 

Encargado de Local
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/encargada-o-de-tienda-en-montevideo-ID-174013",2019-10-21,"Encargadao de Tienda en MONTEVIDEO",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Comercial / Ventas",2,"Medio turno noche","Importante empresa se encuentra en la búsqueda de encargada para sus locales en Shoppings.ES REQUISITO TENER EXPERIENCIA EN EL PUESTO Y BUENAS REFERENCIAS COMPROBABLES.C.V. actualizado con foto, referencias y aspiraciones.","Comercio – Mercadeo – Ventas / Comercial / Ventas
Comercio – Mercadeo – Ventas / Venta de Indumentaria
","




Conocimientos: 

Coordinación de fuerza de ventas
Venta de productos en general
Venta al por Menor
Atención al Cliente
Encargado de Local
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 25 Hasta 35 Años
Sexo: Femenino





","www.buscojobs.com.uy/encargada-para-shopping-con-disponibilidad-horaria-ID-174505",2019-11-03,"Encargada para shopping - CON  DISPONIBILIDAD HORARIA",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Atención al Cliente",8,"Completa","Encargada. cajeras y vendedoras/es con experiencia en ventas en locales comerciales .Requisitos:*Contar con secundaria completa*Experiencia en atención al cliente*Disponibilidad horaria y poder trabajar durante los fines de semana.*Adjuntar foto y aspiraciones económicas al curriculum.*Shoppings de Montevideo y Canelones","Atención al Cliente / Atención al Cliente
Comercio – Mercadeo – Ventas / Comercial / Ventas
Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
Diseño – Decoración / Escaparatismo
","




Conocimientos: 

Caja y/o Facturación
Venta de productos en general
Venta al por Menor
Atención al Cliente
Atención de Postventa
Stocks e inventarios de mercaderías
Logística de ventas
Escaparatismo
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 20 Hasta 45 Años
Sexo: Femenino





","www.buscojobs.com.uy/encargadas-cajeras-y-vendedoras-para-locales-en-shoppings-ID-174043",2019-10-22,"ENCARGADASCAJERAS Y VENDEDORAS PARA LOCALES EN SHOPPINGS",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"UHY Gubba & Asociados","Impuestos",1,"Completa","Buscamos. Contador/a Público, egresado. Sólidos conocimientos tributarios. Experiencia en cargos de similar responsabilidad en empresas o con clientes del rubro agropecuario, con personal a cargo. Se valorará formación de Postrado, e interés en el área laboral.Responsabilidades. Gestionar los servicios que la empresa brinda en materia laboral. Delegar y supervisar el equipo de trabajo a su cargo, controlando sus actividades. Contacto permanente con clientes  para brindarles asesoramiento. Armado y presentación de balance.. Declaraciones juradas.Condiciones. 9 horas de lunes a viernes.","Administración – Secretariado / Impuestos
Administración – Secretariado / Liquidación de Sueldos
","




Conocimientos: 

Liquidación de Impuestos
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 30 Hasta 50 Años





","www.buscojobs.com.uy/encargado-a-de-asesoramiento-laboral-y-tributario-rubro-agropecuario-ID-173832",2019-10-16,"Encargadoa de Asesoramiento Laboral y Tributario - Rubro Agropecuario",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"Pagnifique","Atención al Cliente",1,"Completa","Nos encontramos en búsqueda de Encargado/a para nuestra panadería ubicada en la localidad de Las Piedras en donde sus principales responsabilidades serán:• Liderar un equipo de trabajo• Comunicar y capacitar a los colaboradores de cada local sobre promociones o nuevos productos• Controlar y participar del orden del local, así como el cumplimiento de los lineamientos del manual de limpieza, incluyendo su cronograma.• Realizar la atención al público y venta de productos de las panaderías Pagnifique ubicadas en las principales cadenas de supermercados.• Hornear los productos de acuerdo al plan de horneado de cada local, para asegurar la disponibilidad de producto y minimizar los desperdicios.• Recepcionar y controlar la mercadería recibida.• Informar a la administración el resumen diario de ventas y finales de vitrina, así como la liquidación del fondo fijo.• Realizar el recuento físico de productos e informar a la administración los niveles de inventarios.• Negociar con la gerencia del local nuevas oportunidades para incrementar la venta.Competencias:Orientación a resultados, Liderazgo, Iniciativa, Innovación, Trabajo en equipo, Orientación al cliente, Orientación a la calidad y a la productividad.Experiencia y formación:• Educación secundaria completa• Experiencia previa en cargos de Ventas y Supervisión de personas.Otros:• La posición implica trabajar sábados y domingos, con descanso semanal fijo durante la semana.","Atención al Cliente / Atención al Cliente
Comercio – Mercadeo – Ventas / Supervisión de Equipos
Recursos Humanos / Capacitación de Personal
Recursos Humanos / Evaluación de Personal
Recursos Humanos / Organización Interna
","




Conocimientos: 

Atención al Cliente
Encargado de Local
Venta - Consumo masivo
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 20 Hasta 50 Años





","www.buscojobs.com.uy/encargado-a-de-panaderia-en-las-piedras-ID-174645",2019-11-07,"Encargadoa de Panadería en Las Piedras",2019-11-10 21:25:59,"21:25:59",NA,"las piedras","canelones"

"(Confidencial)","Atención al Cliente",1,"Completa","- perfil comercia.  probada experiencia en venta.  pro actividad, organizació.  se valora conocimiento de idioma.  conocimientos de arquitectura y/o diseño de interiore.  trabajo permanent.  residencia en Maldonado","Atención al Cliente / Atención al Cliente
Diseño – Decoración / Diseño Arquitectura
Diseño – Decoración / Diseño de Interiores
Construcción – Arquitectura / Arquitectura
Atención al Cliente / Caja
Diseño – Decoración / Escaparatismo
","




Conocimientos: 

Venta de productos en general
Arquitectura
Microsoft Office
Diseño de Interiores
Idiomas: 

Inglés
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 55 Años





","www.buscojobs.com.uy/encargado-a-de-salon-ID-174035",2019-10-28,"encargadoa de salón",2019-11-10 21:25:59,"21:25:59",NA,"maldonado","maldonado"

"Supermercado Bocata","Facturación / Cobros / Pagos",1,"Completa","Reconocido Supermercado busca incorporar a su equipo de trabajo personal que reúna las siguientes competencias:DESCRIPCIÓN DEL CARGO. Control y Supervisión de personal (Cajeros.  Cajeras.  Empaquetadores. Experiencia previa en cargos similare. Conocimiento y manejo del Sistema Scanntec. Mantenimiento del área de trabaj. Manejo de Stoc. Cajas.  Retiros.  Egresos.  Arqueo de Caja. Estabilidad LaboralPERFIL DEL CARGO. Orientación a la calidad y a la proactividad. Responsabilidad. Excelente presencia. Alto Dinamismo de trabajo. Predisposición. Trabajo en equipo. Supervisión de Personal. Liderazgo.Es una gran oportunidad de integrarse a una organización sólida, de larga trayectoria, que brinda estabilidad, buen clima laboral, oportunidad de desarrollo y remuneración acorde a las responsabilidades del cargo.","Administración – Secretariado / Facturación / Cobros / Pagos
Cadetería - Cobranzas / Cobrador
Atención al Cliente / Atención al Cliente
Comercio – Mercadeo – Ventas / Comercial / Ventas
Comercio – Mercadeo – Ventas / Ejecutivo de Cuentas
Comercio – Mercadeo – Ventas / Venta de Servicios
Supermercados – Autoservices / Caja
Supermercados – Autoservices / Supervisión
Atención al Cliente / Caja
","




Conocimientos: 

Caja y/o Facturación
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 30 Hasta 45 Años





","www.buscojobs.com.uy/encargado-de-caja-ID-174266",2019-10-28,"Encargado de Caja",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"Supermercado Bocata","Comercial / Ventas",1,"Completa","Reconocido Supermercado busca incorporar a su equipo de trabajo personal que reúna las siguientes competencias:DESCRIPCIÓN DEL CARGO. Control y Supervisión de personal (peones. Experiencia previa en cargos similare. Manejo de Stoc. Organización de Góndolas, exhibiciones. Control de recepción de mercaderí. Control de vencimiento de mercaderí. Control de Inventari. Mantenimiento del área de trabaj. Estabilidad LaboralPERFIL DEL CARGO. Orientación a la calidad y a la proactividad. Responsabilidad. Alto Dinamismo de trabajo. Predisposición. Trabajo en equipo. Supervisión de Personal. Liderazgo.Es una gran oportunidad de integrarse a una organización sólida, de larga trayectoria, que brinda estabilidad, buen clima laboral, oportunidad de desarrollo y remuneración acorde a las responsabilidades del cargo.","Comercio – Mercadeo – Ventas / Comercial / Ventas
Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
Distribución – Logística – Almacenamiento / Compras / Proveedores
Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
Distribución – Logística – Almacenamiento / Transporte / Carga
Industria – Producción / Calidad
Industria – Producción / Operaciones
Supermercados – Autoservices / Reposición de Mercaderia
Supermercados – Autoservices / Supervisión
Mantenimiento General / Mantenimiento General
","




Conocimientos: 

Gestión de Stocks
Distribución, logística, depósito.
Stocks e inventarios de mercaderías
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 30 Hasta 45 Años





","www.buscojobs.com.uy/encargado-de-deposito-ID-174262",2019-10-28,"Encargado de Depósito",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Distribución / Logística / Abastecimiento",1,"Completa","Centro Logistico busca Encargado de Expedición con experiencia.Se requiere de disponibilidad horaria de lunes a sábados y poder trasladarse hacia zona Piedras Blancas.Las tareas consisten en el control de la salida de merdaderia, gestion y organización del personal para cumplir con las entregas, planificación de rutas, supervisión de estado de los vehículos y tareas afines. Maneja directamente alrededor de 10 personas.Buscamos personas con buena capacidad de planificación y organización, tolerancia a la presión, dinamismo y compromiso.","Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
","




Conocimientos: 

Logística y almacén
Distribución, logística, depósito.
Estudio Mínimo Necesario: Ciclo Básico Incompleto
Edad: Desde 32 Hasta 48 Años
Sexo: Masculino





","www.buscojobs.com.uy/encargado-de-expedicion-ID-173947",2019-10-20,"Encargado de Expedición",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Comunicación Institucional",1,"Completa","La búsqueda se orienta hacia estudiantes avanzados de las carreras de diseño gráfico y/o comunicaciones. Quien acceda al cargo deberá llevar a cabo tareas de diseño gráfico en general, manejo de redes sociales y actualización de la web institucional.","Arte – Cultura – Comunicación / Comunicación Institucional
Tecnologías de la Información / Diseño Gráfico / Web
","




Conocimientos: 

Diseño Digital
Diseño Gráfico
Diseño Gráfico Web
Microsoft Office
Redes Sociales
Idiomas: 

Inglés
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 37 Años





","www.buscojobs.com.uy/encargado-de-imagen-y-comunicacion-ID-174311",2019-10-29,"ENCARGADO DE IMAGEN Y COMUNICACIÓN",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Automatismos",1,"Completa","Empresa nacional industrial ubicada en la zona de barrio Peñarol selecciona ENCARGADO DE MANTENIMIENTO. La búsqueda se orienta a una persona dinámica, proactiva, organizada, con adaptación al cambio, comprometida y con buena disposición para el trabajo y tomar decisiones. Liderará el equipo interno de mantenimiento y de los proveedores vinculados con el mantenimiento electr. mecánico de la Empresa. Controlará los costos asociados, debiendo optimizar y desarrollar procesos productivos.Los aspirantes deberán ser egresados de las carreras de Ingeniería Electrónica o Ingeniería Industrial Mecánica.","Industria – Producción / Automatismos
Mantenimiento General / Mantenimiento General
","




Conocimientos: 

Mantenimiento Industrial
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/encargado-de-mantenimiento-ID-173982",2019-10-22,"Encargado de Mantenimiento",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Mantenimiento General",1,"Completa","Seleccionamos para importante deposito ubicado en el puerto de Montevideo: Encargado de Mantenimiento.Orientamos nuestra búsqueda a candidatos que cuenten con sólidos conocimientos en mantenimiento de cámaras de frío,electricidad y mecánico industrial, aut. elevadores y mantenimiento en general incluyendo edificios. Registro de información histórica. Será requisito excluyente contar con experiencia previa en mantenimiento de cámaras de frío,supervisor de personal y ser egresado de UTU o Naval. ","Mantenimiento General / Mantenimiento General
","




Conocimientos: 

Mantenimiento Industrial
Mantenimiento General
Ingeniería Naval
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 18 Hasta 70 Años
Sexo: Masculino





","www.buscojobs.com.uy/encargado-de-mantenimiento-ID-174702",2019-11-08,"Encargado de mantenimiento",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"Consultora Eventuales","Gestión de Operaciones",1,"Completa","Seleccionamos para Agencia MarítimaEncargado de OperacionesLa persona Nuestra búsqueda se orienta a personas que posean experiencia en posiciones de similar responsabilidad, de coordinación y gestión de operaciones. Son competencias deseables la capacidad de planificación y organización, liderazgo, autonomía, resolución de problemas, productividad, responsabilidad y compromiso.Los requisitosDeberá contar con Libreta CAT. H (Excluyente). Así como experiencia comprobable en el manejo de autoelevadores de al menos 10Tn. Se valorará experiencia en coordinación de personal y seguimiento de operaciones.La tareaSerá responsable de las operaciones de descarga de buques en puerto de Montevideo, realizando el seguimiento y control del personal de estiba, así como de la adecuada colocación y distribución de las mercancías en las unidades de transporte de carga. Registro de actividades en planillas. Reportará al Director de la empresa.El horarioSe trabajará en Puerto los días de descarga de buques. Los días restantes se trabajará en Oficina en Ciudad Vieja.El salario $45.000 Nominales","Administración – Secretariado / Gestión de Operaciones
Comercio – Mercadeo – Ventas / Supervisión de Equipos
","




Conocimientos: 

Organización y Métodos
Gestión de Operaciones
Supervisión
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 60 Años





","www.buscojobs.com.uy/encargado-de-operaciones-ID-174719",2019-11-08,"Encargado de Operaciones",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"Supermercado Bocata","Comercial / Ventas",1,"Completa","Reconocido Supermercado busca incorporar a su equipo de trabajo personal que reúna las siguientes competencias:DESCRIPCIÓN DEL CARGO. Control y Supervisión de personal (reponedores. Experiencia previa en cargos similare. Manejo de Stoc. Organización de Góndolas, exhibiciones. Control de vencimiento de mercaderí. Mantenimiento del área de trabaj. Estabilidad LaboralPERFIL DEL CARGO. Orientación a la calidad y a la proactividad. Responsabilidad. Alto Dinamismo de trabajo. Predisposición. Trabajo en equipo. Supervisión de Personal. Liderazgo.Es una gran oportunidad de integrarse a una organización sólida, de larga trayectoria, que brinda estabilidad, buen clima laboral, oportunidad de desarrollo y remuneración acorde a las responsabilidades del cargo.","Comercio – Mercadeo – Ventas / Comercial / Ventas
Distribución – Logística – Almacenamiento / Compras / Proveedores
Marketing – Publicidad / Promociones
Oficios – Servicios Varios / Distribuidor de Mercadería
Recursos Humanos / Administración de Personal
Recursos Humanos / Evaluación de Personal
Supermercados – Autoservices / Reposición de Mercaderia
Supermercados – Autoservices / Supervisión
","




Conocimientos: 

Venta a supermercados
Encargado de Local
Supervisión
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 30 Hasta 45 Años





","www.buscojobs.com.uy/encargado-de-salon-ID-174263",2019-10-28,"Encargado de Salón",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Gastronomía",2,"Indiferente","ENCARGADA/O PARA LOCAL GASTRONOMICO CON EXPERIENCIA EN EL RUBRO.CONOCIMIENTOS DE IDIOMAS . ADMINISTRACION .ATENCION AL PUBLICO. COMPRAS Y CONTROL DE MERCADERIA","Turismo – Hotelería – Gastronomía / Gastronomía
","




Conocimientos: 

Administración de Personal
Idiomas: 

Inglés
Portugués
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 25 Hasta 50 Años





","www.buscojobs.com.uy/encargado-para-local-gastronomico-ID-174180",2019-10-29,"ENCARGADO PARA LOCAL GASTRONOMICO",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Atención al Cliente",1,"Completa","Se busca persona con experiencia como Encargado en el Rubro Gastronómico, con buen manejo de Recursos Humanos y Administrativo, capaz de resolver contingencias y trabajar en situaciones bajo presión. Buena presencia, con disponibilidad horaria, que se comprometa e involucre a la propuesta de nuestra Empresa. Nuestro restaurante está ubicado en la Ciudad de la Costa, por lo que buscamos de preferencia que viva en la zona (no excluyente).","Atención al Cliente / Atención al Cliente
Comercio – Mercadeo – Ventas / Comercial / Ventas
Comercio – Mercadeo – Ventas / Encargado de Local
Comercio – Mercadeo – Ventas / Supervisión de Equipos
Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
Distribución – Logística – Almacenamiento / Compras / Proveedores
Recursos Humanos / Administración de Personal
Recursos Humanos / Capacitación de Personal
Recursos Humanos / Evaluación de Personal
Recursos Humanos / Organización Interna
Recursos Humanos / Selección de Personal
Cadetería - Cobranzas / Delivery
Atención al Cliente / Caja
","




Conocimientos: 

Caja y/o Facturación
Supervisión de Personal ( Hot.y Rest.)
Venta en mostrador
Selección y contratación de personal
Encargado de Local
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 25 Hasta 55 Años





","www.buscojobs.com.uy/encargado-restaurante-ID-174703",2019-11-08,"Encargado Restaurante",2019-11-10 21:25:59,"21:25:59",NA,"ciudad de la costa","canelones"

"Sevitec","Electricidad",1,"Completa","Buscamos encargado en seguridad electrónica con amplia experiencia en el rubro y referencias comprobables para integrarse a una empresa nacional referente en el sector de la seguridad con una trayectoria de 25 años.Nos orientamos a persona organizada, prolija y dinámica, con capacidad de resolución y buen trato con los clientes.Personas con formación técnica en CCTV, alarmas, electrónica, Infraestructura de Redes, Cableado Estructurado e Instalaciones Eléctricas.Deberá contar con experiencia y práctica en instalacionesSe valorara experiencia en la instalación, configuración y puesta a punto de los siguientes equipos:DVR, NVR, CAMARAS IP, REDES, CONTROL DE ACCESO, ALARMAS, ELECTRICIDAD, INFORMÁTICA, ELECTRÓNICA.Se valorara experiencia y certificaciones en las siguientes marcas:HIKVISION, DAHUA, PARADOX, DSC, ALONSO, NONEYWELL, ZX, ETC.Deberá ejecutar y o supervisar la instalación de los equipos y sistemas de acuerdo a los lineamientos de la empresa, realizando la puesta a punto, documentación de la instalación y capacitación del cliente final.Interesante oportunidad de ingresar a una empresa lider en el rubro que se encuentra en expansión, con posibilidades de crecimiento..Se valorará experiencia mayor a 2 años en puestos similares.","Oficios – Servicios Varios / Electricidad
Oficios – Servicios Varios / Electrónica
Tecnologías de la Información / Administración / Instalación de Redes
Tecnologías de la Información / Gestión de Proyectos
Tecnologías de la Información / Telecomunicaciones
Seguridad – Vigilancia / Alarmas
","




Conocimientos: 

Gestión de Seguridad
Administración de Redes
Cableado de Redes
Electricidad
Electrónica
Electromecánica
Instalador de Alarmas
Idiomas: 

Inglés
Estudio Mínimo Necesario: Secundaria Incompleta
Edad: Desde 20 Hasta 45 Años
Sexo: Masculino





